# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
14,15,14,1,4.57501e+06,2540,2327,213,9394.68,15868.2,
0,1,0,1,10130.2,1,0,1,37195.4,30253.5,
1,2,1,4,119447,49,42,7,23613.9,9372.35,
2,3,2,6,255779,48,31,17,15655.7,35311.5,
22,23,22,6,808413,1817,1773,44,30222,26486.9,
13,14,13,6,668145,2241,2208,33,35211.3,35538.5,
2,3,2,7,129943,150,144,6,9062.17,4201.64,
1,2,1,8,111143,41,38,3,28910.7,33176,
18,19,18,8,1.44291e+06,3079,3016,63,30313.3,27089.1,
0,1,0,17,85708.3,4,0,4,14264.4,32541.4,
0,1,0,17,21417.8,1,0,1,37681.4,31377.7,
2,3,2,17,191428,40,31,9,31136.4,22783,
0,1,0,17,33742,1,0,1,38305.9,12275.1,
3,4,3,18,247383,234,224,10,32897.4,19195.1,
5,6,5,18,232349,650,634,16,19493.1,25975.5,
16,17,16,18,1.29763e+06,2268,2195,73,2230.03,32750.2,
2,3,2,19,230450,99,89,10,32489.7,40271.1,
10,11,10,21,989133,620,552,68,13804.1,8979.46,
3,4,3,21,281435,228,201,27,5933.88,25525.1,
1,2,1,22,54741.4,15,12,3,15363.5,6146.68,
13,14,13,24,1.92426e+06,936,841,95,18530.8,27501,
9,10,9,25,1.24012e+06,540,487,53,20779.8,8383.82,
0,1,0,28,18345.9,1,0,1,2342.9,32613.2,
8,9,8,29,929655,319,284,35,655.4,20417.6,
3,4,3,30,98379.9,62,57,5,38423,33292.8,
8,9,8,30,522614,419,396,23,19775.6,34467.1,
2,3,2,31,110044,173,168,5,2528.13,32367.7,
3,4,3,33,189148,21,14,7,20666.5,31842.2,
5,6,5,38,147294,151,143,8,27729.5,27296.2,
3,4,3,39,52202.8,152,148,4,19828.2,18870.3,
0,1,0,40,5762.67,1,0,1,11566.3,30991.3,
0,1,0,43,18707.4,2,0,2,27768.8,17582.6,
5,6,5,44,299989,173,156,17,8626.6,38562.3,
6,7,6,47,360759,335,324,11,36854.7,40133.9,
12,13,12,47,1.26228e+06,1524,1445,79,8016.2,32408.6,
11,12,11,53,465363,1789,1761,28,31666.4,38825.5,
2,3,2,56,500298,3318,3299,19,30367.6,3577.7,
7,8,7,57,1.00359e+06,532,491,41,38943.7,22650.3,
1,2,1,59,237278,24,13,11,28524.8,13856.1,
0,1,0,60,12352.3,1,0,1,32424.1,27767.9,
15,16,15,69,639605,3749,3712,37,22588,7982.72,
29,30,29,72,1.54513e+06,1321,1207,114,14581.7,31071.6,
16,17,16,73,2.27766e+06,1369,1271,98,1353.56,25407.3,
1,2,1,75,159297,34,30,4,32247.3,37756.6,
0,1,0,80,382178,8,0,8,7855.43,6908.15,
5,6,5,81,1.20212e+06,246,207,39,38155.3,4180.23,
21,22,21,90,714197,895,869,26,31699.4,20498.8,
22,23,22,91,1.98022e+06,1287,1207,80,7695.99,29672.4,
0,1,0,94,20612,1,0,1,12227.8,36629.5,
0,1,0,95,11011.9,1,0,1,13125.8,35667.7,
0,1,0,98,20624.6,1,0,1,9592.5,6249.81,
2,3,2,103,624688,161,138,23,9480.04,559.497,
5,6,5,105,467953,273,244,29,22280.2,12499.8,
3,4,3,106,199407,113,100,13,29621.8,23701.5,
4,5,4,121,1.166e+06,379,312,67,7022.15,39133.4,
0,1,0,128,72766.5,4,0,4,1519.18,23066.1,
5,6,5,129,299174,107,89,18,33336.9,33917.7,
6,7,6,138,410054,1490,1476,14,9929,38945.6,
9,10,9,138,1.97367e+06,1108,1029,79,31217.6,16661.6,
7,8,7,139,464042,382,362,20,34287,16020.1,
0,1,0,145,180449,10,0,10,22371.2,947.822,
21,22,21,149,494924,161,125,36,601.909,2075.08,
7,8,7,159,480311,3694,3675,19,34556.8,19254.8,
1,2,1,167,41660.9,109,106,3,21179.7,39184.1,
4,5,4,168,1.15924e+06,203,155,48,25201.6,14912.9,
2,3,2,178,217663,15,3,12,16557.3,38491.4,
0,1,0,182,58735.4,2,0,2,40151.7,13767.1,
0,1,0,188,23476.1,1,0,1,34896.1,31767.8,
0,1,0,192,8205.32,1,0,1,31782.7,21152.7,
0,1,0,194,9469.51,1,0,1,13933.1,23181.9,
10,11,10,195,367003,2699,2680,19,19805.6,37260.8,
3,4,3,195,612791,374,331,43,33238.5,15084.5,
0,1,0,195,17299.2,1,0,1,33423.4,26058.3,
0,1,0,199,6685.55,1,0,1,9925.71,32119.4,
4,5,4,205,124791,76,66,10,26588.9,22810,
0,1,0,208,14727.6,1,0,1,22824.4,12044.4,
15,16,15,211,591299,3670,3629,41,19991.4,4085.68,
2,3,2,218,113246,338,331,7,30924.6,15676.9,
7,8,7,219,258943,225,206,19,34331,25158.2,
0,1,0,223,42606,3,0,3,27405.1,30022,
2,3,2,227,176416,185,175,10,34017.1,24986.7,
7,8,7,238,180994,124,113,11,30350,32146.8,
0,1,0,240,17990.2,1,0,1,19639,20075.9,
0,1,0,252,8952.47,1,0,1,29735.4,36838.3,
6,7,6,259,244514,143,132,11,26599.9,36772.1,
44,45,44,264,2.65875e+06,3057,2924,133,31457.3,29942.8,
0,1,0,268,13417,1,0,1,32590.3,38754.7,
8,9,8,269,938524,1163,1106,57,11101.6,39158.1,
1,2,1,272,48459.8,973,970,3,33037.1,38975.5,
0,1,0,273,8266.87,1,0,1,33382.6,39006.5,
1,2,1,277,59555.5,4,1,3,13049.6,37326.9,
5,6,5,281,575792,241,215,26,39410.2,34724,
8,9,8,296,237506,69,54,15,15647.9,1751.63,
0,1,0,297,30538.3,2,0,2,38627.2,32554.4,
0,1,0,300,8866.21,1,0,1,26731.9,20106.1,
10,11,10,302,603930,453,414,39,18520.2,34755,
3,4,3,303,179468,310,302,8,12323.8,28981.6,
16,17,16,306,778657,261,209,52,38804.6,21993.2,
1,2,1,314,42771.4,16,13,3,20760.3,20559.4,
12,13,12,315,492591,3204,3179,25,34555,28564.3,
1,2,1,316,82052.9,125,119,6,16675.3,38303.5,
3,4,3,330,127224,151,143,8,32716.5,35511.5,
1,2,1,347,36584.6,14,12,2,22375.4,34600.9,
12,13,12,352,341445,327,311,16,14993.8,21322.7,
6,7,6,374,928404,1316,1272,44,7178.29,1583.55,
1,2,1,380,45081.1,11,7,4,21577.2,34695.3,
5,6,5,380,439100,59,34,25,24520.4,31992.8,
9,10,9,382,893114,756,716,40,36455.2,13443.5,
2,3,2,392,79070.3,73,70,3,30163.2,21071.7,
10,11,10,399,1.67477e+06,3401,3320,81,28647.4,13342.8,
1,2,1,406,145703,59,47,12,35114.2,1565.69,
8,9,8,417,624534,1675,1641,34,32740.7,19813.4,
3,4,3,423,432750,78,61,17,14974.6,26441.3,
0,1,0,428,8220.05,1,0,1,33863.1,38867.9,
15,16,15,435,622056,1875,1833,42,37075.4,38573,
0,1,0,443,29402,2,0,2,25124.4,23031.6,
1,2,1,449,18268.8,177,175,2,40296.6,35153.4,
1,2,1,461,37783.1,146,143,3,32784,12680.2,
0,1,0,475,9315.51,1,0,1,4434.79,36822.9,
0,1,0,494,9962.29,1,0,1,22573.6,12565.3,
17,18,17,500,2.72103e+06,992,832,160,7200.69,3015.78,
3,4,3,500,80764.1,1103,1096,7,36177,37516.4,
0,1,0,502,121388,7,0,7,31471.4,8151.97,
0,1,0,503,40647.3,2,0,2,11587.8,31431.3,
1,2,1,505,52410,9,7,2,35191.4,23929.4,
0,1,0,509,12477.5,1,0,1,6938.62,31241.9,
10,11,10,509,728355,2728,2694,34,23202.2,24383.4,
0,1,0,509,28760.1,1,0,1,24469.6,33580.3,
0,1,0,522,16535.3,2,0,2,27002,27930.4,
28,29,28,524,988528,662,606,56,19118.3,19365.2,
4,5,4,531,250083,43,33,10,35646.5,27275.8,
5,6,5,535,318459,387,363,24,6454.1,29184.2,
9,10,9,541,364953,247,218,29,35357.7,25983,
0,1,0,555,13778.2,1,0,1,36577.8,20003.5,
2,3,2,561,99964.5,17,10,7,11534,34977.5,
0,1,0,561,12689.7,1,0,1,13911,37123.1,
7,8,7,573,282940,164,152,12,33402.1,28209.3,
2,3,2,581,57504.5,46,41,5,20853.7,23958.1,
35,36,35,585,5.99866e+06,2948,2600,348,18656.3,18185,
7,8,7,592,472415,306,282,24,12785.8,26428.8,
24,25,24,594,690545,354,322,32,25938.9,25853.1,
3,4,3,595,77195.7,82,76,6,31454.5,26148,
37,38,37,613,3.53941e+06,3075,2855,220,22050.9,17450.8,
50,51,50,623,3.15988e+06,1212,1011,201,28638.4,31102.1,
12,13,12,632,2.11034e+06,1163,1037,126,19030.4,3930.39,
1,2,1,633,29600,4,1,3,10851.3,23502.6,
2,3,2,650,119009,131,120,11,17902,28341.5,
8,9,8,655,336092,1551,1523,28,19486.4,29524.3,
0,1,0,660,21879.4,1,0,1,39985.6,28026.1,
0,1,0,661,37708.7,1,0,1,17754.8,29040.8,
1,2,1,663,96104.7,1389,1383,6,32284.9,32452.2,
0,1,0,669,26216.2,1,0,1,31996.3,33560.2,
14,15,14,684,1.09485e+06,2478,2407,71,19152.5,14116.9,
2,3,2,689,80044.5,187,183,4,29844,27200.4,
1,2,1,691,151377,13,2,11,28508.9,21489.2,
0,1,0,708,68444.4,4,0,4,18927.4,9153.37,
0,1,0,716,54495.9,4,0,4,35314.5,15203,
1,2,1,728,22136.1,3,1,2,24272,26032.5,
31,32,31,756,802083,679,616,63,34219.4,22006.1,
5,6,5,764,294767,287,268,19,33186.4,13410,
8,9,8,781,265875,282,265,17,28012.7,27649.3,
0,1,0,802,44239.1,2,0,2,31486.1,31282.6,
11,12,11,816,503758,459,427,32,35963.7,31863.5,
0,1,0,818,36058.2,1,0,1,5613.97,37738.9,
1,2,1,830,53175.5,52,49,3,11594,18202.6,
4,5,4,841,60162.5,1366,1360,6,11404.9,37765.1,
0,1,0,844,16207.7,1,0,1,26116.5,40350.3,
9,10,9,845,420673,200,183,17,28437.2,40305,
2,3,2,869,60029.2,46,42,4,39580.5,29286.6,
10,11,10,869,385250,3056,3029,27,31490.5,11044.4,
0,1,0,874,38831.4,2,0,2,32535.6,11991.9,
5,6,5,881,337025,2602,2588,14,28909.7,18939.5,
4,5,4,908,183786,569,555,14,37217.4,23854.5,
0,1,0,916,7037.72,1,0,1,38868.1,23387.3,
7,8,7,918,265671,402,382,20,36866.3,16891.6,
5,6,5,923,535539,159,146,13,34651.4,24449.5,
12,13,12,939,2.17574e+06,1418,1318,100,17852.7,25099.1,
21,22,21,963,958160,360,311,49,31260.4,30120.7,
0,1,0,964,12469,1,0,1,39054.6,24920.6,
19,20,19,972,1.42834e+06,2724,2647,77,15479.4,27014,
54,55,54,989,1.87261e+06,1778,1690,88,22123.3,34006.2,
10,11,10,992,518930,148,133,15,30356,31499.3,
12,13,12,998,843662,600,573,27,21262.6,25481.4,
0,1,0,1002,9780.9,1,0,1,2413.74,23509.2,
10,11,10,1003,882054,835,787,48,39850.2,14980.4,
15,16,15,1022,654106,1113,1071,42,30231.1,22652.9,
37,38,37,1029,934004,798,736,62,32681.8,39427.6,
30,31,30,1044,2.7658e+06,2483,2321,162,39119.2,19378.6,
0,1,0,1061,86190.4,10,0,10,33075.4,32615.1,
1,2,1,1064,46459.1,6,1,5,34390.1,31505,
0,1,0,1066,10960.1,1,0,1,21243.4,18180.3,
7,8,7,1067,446577,347,318,29,28065.5,22858.6,
3,4,3,1090,159360,163,151,12,8108.54,26426.3,
1,2,1,1094,70162.5,29,22,7,38605.1,29768,
11,12,11,1098,837150,523,469,54,6675.84,38276.4,
0,1,0,1099,17984,2,0,2,18213.4,35422.3,
18,19,18,1112,755803,1170,1129,41,26736.6,19722,
8,9,8,1118,1.50053e+06,1376,1291,85,32502.2,5957.94,
0,1,0,1118,141614,7,0,7,30553.7,39652.4,
0,1,0,1130,8705.13,1,0,1,24561.5,28615.4,
11,12,11,1138,939341,449,408,41,38130.6,8274.09,
22,23,22,1148,1.5943e+06,1284,1194,90,22386.7,2011.57,
21,22,21,1161,1.12375e+06,1260,1184,76,32908.6,20934.6,
0,1,0,1175,20767.9,2,0,2,28736.4,31313.4,
3,4,3,1190,125603,152,140,12,38018.1,35458.9,
0,1,0,1193,31713.1,1,0,1,36048,19536.3,
2,3,2,1212,322051,2789,2775,14,29324.2,21010.5,
5,6,5,1213,355669,334,312,22,13443.8,29043,
9,10,9,1226,662653,736,706,30,32530.9,20452,
7,8,7,1236,728867,392,355,37,20734.6,7892.54,
11,12,11,1251,280003,1308,1292,16,19733.2,9297.63,
5,6,5,1268,345511,518,497,21,11983,23896.7,
1,2,1,1278,120133,14,8,6,36436.3,34232.2,
2,3,2,1282,228441,56,39,17,32898.2,22942.4,
4,5,4,1285,660801,119,79,40,6428.44,18288.5,
3,4,3,1298,190622,303,293,10,29834.9,23876,
18,19,18,1305,1.82513e+06,2538,2451,87,23053.2,24852.7,
2,3,2,1310,225127,192,179,13,1000.37,24621.9,
4,5,4,1339,103317,218,212,6,27691.8,37141.4,
1,2,1,1339,85053.1,31,25,6,11531.3,37553.1,
0,1,0,1343,24371.3,2,0,2,19837.2,25785.8,
0,1,0,1346,34805.5,1,0,1,23944.1,25784.3,
0,1,0,1347,21219.7,1,0,1,23806.7,15696.8,
0,1,0,1349,9496.46,1,0,1,30487.9,20233.7,
3,4,3,1352,86050.3,98,93,5,28507.9,23420,
17,18,17,1358,865255,1124,1076,48,19082.1,1528.85,
50,51,50,1358,2.7273e+06,2555,2416,139,12511.4,11612.8,
24,25,24,1380,708161,201,163,38,25506.4,33474.9,
8,9,8,1413,382924,234,211,23,29052.2,39238.1,
41,42,41,1423,2.05396e+06,2578,2449,129,38624.9,11057.7,
0,1,0,1427,33965.8,2,0,2,2297.92,19916.5,
6,7,6,1429,858294,1216,1170,46,12118.5,33924.3,
4,5,4,1432,147755,281,270,11,38836.9,17452.5,
0,1,0,1437,47638.2,3,0,3,17057,21237.6,
6,7,6,1438,276022,252,241,11,33978,21787.5,
0,1,0,1442,13407.7,1,0,1,18718.6,38254.7,
2,3,2,1442,198612,81,71,10,23427.5,36836.4,
0,1,0,1450,17958.3,2,0,2,30233.4,18413.6,
24,25,24,1459,453245,1256,1229,27,28931.1,15321,
10,11,10,1476,1.02679e+06,820,769,51,6087.76,19552.4,
0,1,0,1489,19814.2,1,0,1,9099.99,12828.4,
7,8,7,1502,565828,1132,1099,33,37686.8,21671.7,
3,4,3,1504,100121,2284,2279,5,25694.7,30353.7,
0,1,0,1506,23121.9,1,0,1,8463.5,30791.6,
1,2,1,1517,14825,9,7,2,1016.91,17879.2,
14,15,14,1521,608589,1136,1104,32,36164.7,24428.6,
2,3,2,1546,79582.5,83,77,6,33206,21127.6,
0,1,0,1547,29446.3,4,0,4,31099.4,33355.6,
0,1,0,1553,59553.9,6,0,6,28514,15917.3,
0,1,0,1560,19009.3,2,0,2,33025.9,31347.4,
16,17,16,1575,521350,1292,1267,25,32194.3,13816,
10,11,10,1586,967796,982,925,57,3533.57,5738.62,
33,34,33,1588,1.69697e+06,548,444,104,28680.7,21176.2,
0,1,0,1594,8850.37,1,0,1,37473,26413.6,
1,2,1,1603,64207.3,25,22,3,19809.6,37263.8,
0,1,0,1606,19838.1,1,0,1,35954.3,17489.3,
0,1,0,1607,103771,6,0,6,30725,39933,
2,3,2,1610,208408,356,340,16,39577.6,747.329,
0,1,0,1612,8891.65,1,0,1,13495.2,9718.4,
0,1,0,1620,16234.3,1,0,1,32315.6,28306.1,
3,4,3,1620,229737,220,209,11,31910.7,25617,
18,19,18,1622,914165,690,637,53,31130.8,17871.6,
1,2,1,1622,92287.6,51,43,8,32102.3,22940.5,
3,4,3,1623,102023,49,40,9,35418.1,37764.8,
0,1,0,1627,7612.17,1,0,1,33071.8,21051.5,
0,1,0,1657,24539.6,2,0,2,32861.3,20026.4,
16,17,16,1661,532426,635,587,48,39181.2,26995,
12,13,12,1661,602212,561,520,41,10095,26467.8,
0,1,0,1667,7761.02,1,0,1,28589.1,19336.9,
1,2,1,1668,155952,39,31,8,37691.6,31791.6,
0,1,0,1669,16410.2,1,0,1,34002.7,36972.2,
0,1,0,1676,78685.2,1,0,1,33336.3,32362.6,
0,1,0,1676,18919.7,1,0,1,35264.6,34240.2,
6,7,6,1678,238538,38,20,18,16978.5,11122.1,
1,2,1,1684,28674.3,313,311,2,8993.87,12638.6,
3,4,3,1685,323296,283,268,15,23320.8,15594.3,
0,1,0,1686,9959.93,1,0,1,31116.9,26025.2,
2,3,2,1689,23579.3,45,42,3,24353.4,37282.6,
0,1,0,1696,161109,8,0,8,37865.3,16278.5,
0,1,0,1716,21846.4,1,0,1,16265.9,25496.9,
3,4,3,1724,409387,163,139,24,37752.8,20134.8,
4,5,4,1737,234450,151,130,21,35406.3,18420,
4,5,4,1754,71801.4,223,216,7,29725.9,24092.8,
1,2,1,1761,76351.6,11,5,6,40197.4,23576.8,
0,1,0,1767,20966.9,1,0,1,12142.1,31423.4,
0,1,0,1776,11254,1,0,1,23965.3,27522.4,
2,3,2,1780,343740,67,45,22,15241.3,26361.8,
4,5,4,1784,171966,885,874,11,29067.2,30366.9,
0,1,0,1789,25434.4,1,0,1,19995.1,20869.4,
1,2,1,1803,66257.8,56,52,4,22146.3,28756.6,
22,23,22,1805,2.545e+06,1956,1799,157,20082.5,24186.2,
0,1,0,1810,13675.1,1,0,1,36709.7,32560,
11,12,11,1814,359566,245,219,26,33112.4,29593.7,
0,1,0,1837,73997.1,3,0,3,22890.5,31706.2,
13,14,13,1839,372553,514,485,29,11964.6,26517.8,
4,5,4,1848,149383,275,265,10,22364,33857.5,
0,1,0,1868,12955.7,1,0,1,8312.57,35489.1,
8,9,8,1874,1.37564e+06,459,374,85,36868.8,18507.1,
1,2,1,1895,119134,105,98,7,36504.8,14621.1,
