Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
256	256	4000	12105	0.160	0.050	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
1	1	1	-1	9384.892748	58.480782	99.066895	0.902301	0.902301	0.000000	0.792175	-1.000000	-1.000000	0.000000
3	1	3	-1	8870.505577	232.471329	189.084549	1.125304	1.125304	0.000000	0.636225	-1.000000	-1.000000	0.000000
6	2	2	-1	9730.272384	58.475441	99.282722	0.975599	0.975599	0.000000	0.721807	-1.000000	-1.000000	0.000000
8	3	1	-1	10111.754860	58.613781	99.141800	0.771459	0.771459	0.000000	0.858774	-1.000000	-1.000000	0.000000
11	4	1	-1	11582.557256	58.636135	99.066017	0.942965	0.942965	0.000000	0.802768	-1.000000	-1.000000	0.000000
12	4	2	-1	20095.694189	147.549622	58.540424	0.854144	0.854144	0.000000	0.940072	-1.000000	-1.000000	0.000000
14	5	1	-1	8341.977764	58.539314	99.349548	0.825691	0.825691	0.000000	0.710829	-1.000000	-1.000000	0.000000
16	6	1	-1	7453.597695	97.657402	220.654449	0.831878	0.831878	0.000000	0.749373	-1.000000	-1.000000	0.000000
17	6	2	-1	13854.159308	58.935978	99.223000	1.044245	1.044245	0.000000	0.805455	-1.000000	-1.000000	0.000000
18	6	3	-1	20421.716402	188.821915	165.573303	0.809801	0.809801	0.000000	0.955614	-1.000000	-1.000000	0.000000
19	6	4	-1	21826.145910	220.088364	222.107620	0.882212	0.882212	0.000000	0.945551	-1.000000	-1.000000	0.000000
21	7	1	-1	36838.383932	97.945305	220.728073	0.937258	0.937258	0.000000	0.930426	-1.000000	-1.000000	0.000000
22	7	2	-1	56790.518454	188.837540	165.493820	0.959655	0.959655	0.000000	0.974904	-1.000000	-1.000000	0.000000
23	7	3	-1	13358.721331	58.686836	99.250259	0.942031	0.942031	0.000000	0.790185	-1.000000	-1.000000	0.000000
24	7	4	-1	6049.528730	56.541279	26.099838	0.838361	0.838361	0.000000	0.701459	-1.000000	-1.000000	0.000000
26	8	1	-1	22778.170655	180.711334	207.486618	0.892993	0.892993	0.000000	0.919899	-1.000000	-1.000000	0.000000
27	8	2	-1	6958.178609	56.565125	26.097347	0.919578	0.919578	0.000000	0.715921	-1.000000	-1.000000	0.000000
28	8	3	-1	8804.284604	58.652023	99.293785	0.829148	0.829148	0.000000	0.764868	-1.000000	-1.000000	0.000000
29	8	4	-1	14012.741023	189.525146	169.225281	0.707759	0.707759	0.000000	0.820583	-1.000000	-1.000000	0.000000
30	8	5	-1	30718.153196	97.760818	220.747940	0.905426	0.905426	0.000000	0.935475	-1.000000	-1.000000	0.000000
32	9	1	-1	30286.298128	97.875320	220.608521	0.871379	0.871379	0.000000	0.960413	-1.000000	-1.000000	0.000000
33	9	2	-1	40783.699616	180.741165	207.406815	0.907681	0.907681	0.000000	0.950497	-1.000000	-1.000000	0.000000
34	9	3	-1	8050.777184	58.799587	99.168587	0.707375	0.707375	0.000000	0.840731	-1.000000	-1.000000	0.000000
36	10	1	-1	10359.925580	58.754761	99.203941	0.884462	0.884462	0.000000	0.811988	-1.000000	-1.000000	0.000000
37	10	2	-1	31090.011867	97.878128	220.752411	0.974357	0.974357	0.000000	0.947104	-1.000000	-1.000000	0.000000
39	11	1	-1	9311.578074	58.758873	99.127686	0.795162	0.795162	0.000000	0.771123	-1.000000	-1.000000	0.000000
40	11	2	-1	32533.197765	97.798164	220.794708	0.948670	0.948670	0.000000	0.960642	-1.000000	-1.000000	0.000000
42	12	1	-1	10853.356002	58.597939	99.296783	0.866560	0.866560	0.000000	0.777087	-1.000000	-1.000000	0.000000
43	12	2	-1	36200.921521	97.936035	220.692993	0.941314	0.941314	0.000000	0.967312	-1.000000	-1.000000	0.000000
45	13	1	-1	13592.085288	58.867210	99.250717	0.968316	0.968316	0.000000	0.803033	-1.000000	-1.000000	0.000000
47	13	3	-1	13305.943621	97.802109	220.698166	0.924940	0.924940	0.000000	0.763079	-1.000000	-1.000000	0.000000
49	14	1	-1	10472.835111	58.560413	99.375664	1.045655	1.045655	0.000000	0.685938	-1.000000	-1.000000	0.000000
53	15	2	-1	6639.903530	59.010128	98.769073	0.680961	0.680961	0.000000	0.759051	-1.000000	-1.000000	0.000000
56	17	1	-1	13543.863169	89.136086	203.420181	1.250170	1.250170	0.000000	0.740206	-1.000000	-1.000000	0.000000
57	17	2	-1	6703.860575	235.508743	196.110413	0.967762	0.967762	0.000000	0.566691	-1.000000	-1.000000	0.000000
58	17	3	-1	20336.286813	194.505188	142.305893	0.896767	0.896767	0.000000	0.891283	-1.000000	-1.000000	0.000000
59	17	4	-1	7787.319603	239.411972	76.719177	1.084783	1.084783	0.000000	0.568940	-1.000000	-1.000000	0.000000
61	18	1	-1	36993.988664	89.163567	203.428101	0.915056	0.915056	0.000000	0.971426	-1.000000	-1.000000	0.000000
62	18	2	-1	29422.537129	205.508102	120.065323	0.966886	0.966886	0.000000	0.911341	-1.000000	-1.000000	0.000000
63	18	3	-1	58009.728191	194.680923	142.365265	0.891654	0.891654	0.000000	0.983867	-1.000000	-1.000000	0.000000
64	18	4	-1	19380.729092	121.934814	162.513336	0.922589	0.922589	0.000000	0.875435	-1.000000	-1.000000	0.000000
65	18	5	-1	11085.295266	13.571011	204.535385	1.155905	1.155905	0.000000	0.682787	-1.000000	-1.000000	0.000000
67	19	1	-1	38494.710999	121.775932	162.434464	0.898332	0.898332	0.000000	0.972517	-1.000000	-1.000000	0.000000
68	19	2	-1	45232.296961	194.631958	142.454224	0.875609	0.875609	0.000000	0.966319	-1.000000	-1.000000	0.000000
69	19	3	-1	61783.038693	205.453339	119.941925	0.955669	0.955669	0.000000	0.965681	-1.000000	-1.000000	0.000000
70	19	4	-1	34512.869389	89.164970	203.345825	0.883002	0.883002	0.000000	0.964777	-1.000000	-1.000000	0.000000
71	19	5	-1	9076.180132	203.023605	251.520874	0.951579	0.951579	0.000000	0.673998	-1.000000	-1.000000	0.000000
73	20	1	-1	34826.893890	89.144684	203.341614	0.972252	0.972252	0.000000	0.954508	-1.000000	-1.000000	0.000000
74	20	2	-1	39828.070800	121.915199	162.370224	0.946007	0.946007	0.000000	0.963963	-1.000000	-1.000000	0.000000
75	20	3	-1	56135.417150	194.596298	142.408005	0.888286	0.888286	0.000000	0.967767	-1.000000	-1.000000	0.000000
76	20	4	-1	56741.198795	205.616699	119.975845	0.870988	0.870988	0.000000	0.971518	-1.000000	-1.000000	0.000000
79	21	1	-1	23816.787445	86.236809	56.200809	0.899263	0.899263	0.000000	0.917702	-1.000000	-1.000000	0.000000
80	21	2	-1	39499.188028	121.741959	162.360214	0.928194	0.928194	0.000000	0.964603	-1.000000	-1.000000	0.000000
81	21	3	-1	18933.062201	37.166233	159.558075	0.969136	0.969136	0.000000	0.904445	-1.000000	-1.000000	0.000000
82	21	4	-1	11865.205362	194.453461	142.496353	0.856174	0.856174	0.000000	0.842166	-1.000000	-1.000000	0.000000
84	22	1	-1	12242.535268	121.824898	162.484695	0.822904	0.822904	0.000000	0.861802	-1.000000	-1.000000	0.000000
85	22	2	-1	17179.413467	36.915501	159.485809	0.792721	0.792721	0.000000	0.932918	-1.000000	-1.000000	0.000000
86	22	3	-1	25510.880546	86.251259	56.160343	0.921059	0.921059	0.000000	0.922793	-1.000000	-1.000000	0.000000
87	22	4	-1	12665.304900	95.893120	38.267353	1.055935	1.055935	0.000000	0.807765	-1.000000	-1.000000	0.000000
89	23	1	-1	10142.442187	37.069588	159.573334	0.775522	0.775522	0.000000	0.840735	-1.000000	-1.000000	0.000000
90	23	2	-1	23425.262060	86.196335	56.129925	0.924980	0.924980	0.000000	0.911539	-1.000000	-1.000000	0.000000
91	23	3	-1	10153.431585	96.091179	38.542160	0.973009	0.973009	0.000000	0.660523	-1.000000	-1.000000	0.000000
93	24	1	-1	24163.011974	86.212234	56.194992	0.906386	0.906386	0.000000	0.923325	-1.000000	-1.000000	0.000000
94	24	2	-1	9664.491230	115.995277	171.830002	1.105376	1.105376	0.000000	0.672695	-1.000000	-1.000000	0.000000
96	25	1	-1	6242.441064	129.512238	52.061054	0.756781	0.756781	0.000000	0.717209	-1.000000	-1.000000	0.000000
97	25	2	-1	25524.810823	86.144913	56.127632	0.911911	0.911911	0.000000	0.885025	-1.000000	-1.000000	0.000000
99	26	1	-1	25654.876148	129.804779	52.364552	0.862946	0.862946	0.000000	0.944803	-1.000000	-1.000000	0.000000
100	26	2	-1	23304.505506	86.264030	56.159988	0.850361	0.850361	0.000000	0.949538	-1.000000	-1.000000	0.000000
102	27	1	-1	26298.051447	129.908890	52.424778	1.005918	1.005918	0.000000	0.928877	-1.000000	-1.000000	0.000000
103	27	2	-1	9735.971838	13.802739	204.568024	0.854987	0.854987	0.000000	0.793304	-1.000000	-1.000000	0.000000
105	28	1	-1	24718.715960	14.643130	203.832367	1.722748	1.722748	0.000000	0.517322	-1.000000	-1.000000	0.000000
107	28	3	-1	19591.054667	129.975998	52.514603	0.877086	0.877086	0.000000	0.901435	-1.000000	-1.000000	0.000000
109	29	1	-1	25452.875060	129.938049	52.436241	1.001865	1.001865	0.000000	0.874369	-1.000000	-1.000000	0.000000
110	29	2	-1	19674.550468	4.074210	127.549904	0.894136	0.894136	0.000000	0.902690	-1.000000	-1.000000	0.000000
111	29	3	-1	16890.696626	13.840998	204.497482	0.809375	0.809375	0.000000	0.673855	-1.000000	-1.000000	0.000000
113	30	1	-1	23389.112078	4.094380	127.664566	1.018677	1.018677	0.000000	0.940827	-1.000000	-1.000000	0.000000
114	30	2	-1	33385.966555	240.118073	208.089554	0.826797	0.826797	0.000000	0.957177	-1.000000	-1.000000	0.000000
115	30	3	-1	20990.813783	129.826248	52.255413	0.840687	0.840687	0.000000	0.922681	-1.000000	-1.000000	0.000000
116	30	4	-1	22972.995398	14.375290	204.254242	1.390311	1.390311	0.000000	0.474842	-1.000000	-1.000000	0.000000
117	30	5	-1	21149.364859	123.446388	215.508087	0.891137	0.891137	0.000000	0.908893	-1.000000	-1.000000	0.000000
118	30	6	-1	14485.791864	97.907600	220.812500	1.000929	1.000929	0.000000	0.803080	-1.000000	-1.000000	0.000000
120	31	1	-1	11837.454233	129.975113	52.306850	0.849253	0.849253	0.000000	0.891570	-1.000000	-1.000000	0.000000
121	31	2	-1	6180.836449	97.984512	220.655960	0.877146	0.877146	0.000000	0.565590	-1.000000	-1.000000	0.000000
123	31	4	-1	19744.273095	4.032514	127.674171	0.760325	0.760325	0.000000	0.930196	-1.000000	-1.000000	0.000000
124	31	5	-1	47148.895000	123.587021	215.515198	0.877445	0.877445	0.000000	0.974196	-1.000000	-1.000000	0.000000
125	31	6	-1	14023.999295	240.159561	208.147278	0.832511	0.832511	0.000000	0.853957	-1.000000	-1.000000	0.000000
126	31	7	-1	9095.796074	15.867439	202.583496	0.905462	0.905462	0.000000	0.658314	-1.000000	-1.000000	0.000000
128	32	1	-1	30235.549436	123.625328	215.493469	0.933333	0.933333	0.000000	0.950748	-1.000000	-1.000000	0.000000
129	32	2	-1	17091.777813	13.914007	204.726288	0.855805	0.855805	0.000000	0.636180	-1.000000	-1.000000	0.000000
130	32	3	-1	17920.749636	4.216881	127.668747	0.909353	0.909353	0.000000	0.926351	-1.000000	-1.000000	0.000000
132	33	1	-1	12874.354229	128.970032	199.066605	0.814660	0.814660	0.000000	0.847801	-1.000000	-1.000000	0.000000
133	33	2	-1	9967.336173	13.968929	204.438248	0.732192	0.732192	0.000000	0.576223	-1.000000	-1.000000	0.000000
135	34	1	-1	5475.063704	15.853907	202.015854	0.711546	0.711546	0.000000	0.235525	-1.000000	-1.000000	0.000000
136	34	2	-1	4591.780176	56.649693	26.154837	0.703263	0.703263	0.000000	0.628963	-1.000000	-1.000000	0.000000
137	34	3	-1	11961.964742	13.767550	204.643036	0.990524	0.990524	0.000000	0.504684	-1.000000	-1.000000	0.000000
138	34	4	-1	35421.155020	129.264084	199.028336	0.910859	0.910859	0.000000	0.961001	-1.000000	-1.000000	0.000000
139	34	5	-1	28236.469766	188.807205	165.484955	0.915491	0.915491	0.000000	0.953650	-1.000000	-1.000000	0.000000
141	35	1	-1	5534.307590	56.848122	26.619036	0.888772	0.888772	0.000000	0.461824	-1.000000	-1.000000	0.000000
142	35	2	-1	13368.480789	13.846348	204.772461	1.053610	1.053610	0.000000	0.610204	-1.000000	-1.000000	0.000000
143	35	3	-1	50942.676516	188.786835	165.532166	0.904221	0.904221	0.000000	0.969659	-1.000000	-1.000000	0.000000
146	36	2	-1	6025.363795	96.081383	38.440678	0.833376	0.833376	0.000000	0.644787	-1.000000	-1.000000	0.000000
147	36	3	-1	21021.793937	13.685483	204.977097	1.293477	1.293477	0.000000	0.777800	-1.000000	-1.000000	0.000000
148	36	4	-1	11618.434630	115.743141	171.969101	0.930204	0.930204	0.000000	0.834649	-1.000000	-1.000000	0.000000
149	36	5	-1	59107.833052	188.838837	165.494797	0.908481	0.908481	0.000000	0.983298	-1.000000	-1.000000	0.000000
150	36	6	-1	22391.467750	4.050385	127.599167	0.848214	0.848214	0.000000	0.942949	-1.000000	-1.000000	0.000000
152	37	1	-1	8431.599644	13.493820	204.866348	1.000228	1.000228	0.000000	0.667866	-1.000000	-1.000000	0.000000
153	37	2	-1	52687.691731	188.886322	165.570297	0.952831	0.952831	0.000000	0.970501	-1.000000	-1.000000	0.000000
154	37	3	-1	20325.300107	4.182487	127.635971	1.041613	1.041613	0.000000	0.847261	-1.000000	-1.000000	0.000000
156	38	1	-1	20563.238472	4.266372	127.642830	0.921019	0.921019	0.000000	0.940300	-1.000000	-1.000000	0.000000
157	38	2	-1	10335.547243	129.189468	199.162872	0.802909	0.802909	0.000000	0.809059	-1.000000	-1.000000	0.000000
158	38	3	-1	30486.570155	173.187637	170.562241	0.979362	0.979362	0.000000	0.935118	-1.000000	-1.000000	0.000000
159	38	4	-1	38931.447532	188.823120	165.603149	0.916871	0.916871	0.000000	0.949053	-1.000000	-1.000000	0.000000
161	39	1	-1	28822.275454	129.260300	198.922455	0.891472	0.891472	0.000000	0.931088	-1.000000	-1.000000	0.000000
162	39	2	-1	22368.862061	4.121634	127.598595	0.962148	0.962148	0.000000	0.925394	-1.000000	-1.000000	0.000000
163	39	3	-1	16776.521432	123.888618	117.945724	0.883021	0.883021	0.000000	0.873517	-1.000000	-1.000000	0.000000
165	40	1	-1	4920.760097	72.289444	193.695740	0.742797	0.742797	0.000000	0.632271	-1.000000	-1.000000	0.000000
166	40	2	-1	15498.267823	3.995086	127.624138	0.989263	0.989263	0.000000	0.881050	-1.000000	-1.000000	0.000000
168	41	1	-1	45182.395595	205.634232	119.915123	0.899634	0.899634	0.000000	0.972234	-1.000000	-1.000000	0.000000
170	42	1	-1	57650.355490	205.545593	119.953659	0.877558	0.877558	0.000000	0.975859	-1.000000	-1.000000	0.000000
172	43	1	-1	26737.670270	173.558899	109.852310	0.936882	0.936882	0.000000	0.934775	-1.000000	-1.000000	0.000000
173	43	2	-1	26068.044147	205.697296	119.868736	0.889706	0.889706	0.000000	0.949486	-1.000000	-1.000000	0.000000
175	44	1	-1	16804.345765	173.550476	109.929962	0.909428	0.909428	0.000000	0.896784	-1.000000	-1.000000	0.000000
176	44	2	-1	13736.908233	53.694225	240.992462	0.842241	0.842241	0.000000	0.840507	-1.000000	-1.000000	0.000000
178	45	1	-1	32844.422957	129.170898	198.969467	0.887168	0.887168	0.000000	0.951643	-1.000000	-1.000000	0.000000
181	46	1	-1	15765.444648	203.218613	251.809448	0.921388	0.921388	0.000000	0.822144	-1.000000	-1.000000	0.000000
183	47	1	-1	9093.611273	230.511719	250.794846	1.057492	1.057492	0.000000	0.615467	-1.000000	-1.000000	0.000000
184	47	2	-1	9088.119433	147.722046	58.603100	0.902893	0.902893	0.000000	0.696476	-1.000000	-1.000000	0.000000
185	47	3	-1	7395.727051	50.131248	202.582764	0.796066	0.796066	0.000000	0.711159	-1.000000	-1.000000	0.000000
186	47	4	-1	20748.338005	97.836273	220.750443	0.856298	0.856298	0.000000	0.916224	-1.000000	-1.000000	0.000000
187	47	5	-1	18608.977170	203.078751	251.820435	0.863041	0.863041	0.000000	0.892788	-1.000000	-1.000000	0.000000
189	48	1	-1	36993.649704	97.860161	220.667984	0.902536	0.902536	0.000000	0.954372	-1.000000	-1.000000	0.000000
190	48	2	-1	21682.506215	147.450928	58.740250	0.847943	0.847943	0.000000	0.932192	-1.000000	-1.000000	0.000000
191	48	3	-1	18166.804378	203.233353	251.687134	0.901667	0.901667	0.000000	0.900968	-1.000000	-1.000000	0.000000
192	48	4	-1	9593.635482	180.623566	207.157028	0.862606	0.862606	0.000000	0.762821	-1.000000	-1.000000	0.000000
193	48	5	-1	9273.320379	50.187313	202.265427	0.775628	0.775628	0.000000	0.746304	-1.000000	-1.000000	0.000000
195	49	1	-1	32797.633027	97.841972	220.674622	0.900327	0.900327	0.000000	0.931721	-1.000000	-1.000000	0.000000
196	49	2	-1	20755.893366	147.511215	58.394360	0.896635	0.896635	0.000000	0.935186	-1.000000	-1.000000	0.000000
197	49	3	-1	17523.344689	202.992249	251.795700	0.886154	0.886154	0.000000	0.896253	-1.000000	-1.000000	0.000000
198	49	4	-1	8776.087133	49.782822	202.635208	0.773340	0.773340	0.000000	0.741629	-1.000000	-1.000000	0.000000
200	50	1	-1	27973.944967	97.852417	220.627579	0.829087	0.829087	0.000000	0.945690	-1.000000	-1.000000	0.000000
201	50	2	-1	24965.279345	147.533539	58.442940	0.877640	0.877640	0.000000	0.944641	-1.000000	-1.000000	0.000000
202	50	3	-1	38262.560834	194.735031	142.475616	0.893216	0.893216	0.000000	0.968185	-1.000000	-1.000000	0.000000
203	50	4	-1	8156.574686	50.087391	202.324127	0.685714	0.685714	0.000000	0.810409	-1.000000	-1.000000	0.000000
204	50	5	-1	15903.638904	202.937347	251.875793	0.904999	0.904999	0.000000	0.869083	-1.000000	-1.000000	0.000000
206	51	1	-1	34183.728667	97.861725	220.729553	0.903349	0.903349	0.000000	0.961030	-1.000000	-1.000000	0.000000
207	51	2	-1	22621.247883	147.633057	58.651955	0.863086	0.863086	0.000000	0.926685	-1.000000	-1.000000	0.000000
208	51	3	-1	70414.969536	194.569473	142.381653	0.942783	0.942783	0.000000	0.973959	-1.000000	-1.000000	0.000000
209	51	4	-1	9369.175783	50.198711	202.673157	0.851698	0.851698	0.000000	0.716680	-1.000000	-1.000000	0.000000
210	51	5	-1	12892.941782	202.958450	251.737045	0.870476	0.870476	0.000000	0.850387	-1.000000	-1.000000	0.000000
212	52	1	-1	26530.113268	97.792427	220.610794	0.853929	0.853929	0.000000	0.940359	-1.000000	-1.000000	0.000000
213	52	2	-1	13630.838741	147.706802	58.667366	0.981228	0.981228	0.000000	0.863794	-1.000000	-1.000000	0.000000
214	52	3	-1	9941.631391	49.975231	202.711533	0.939901	0.939901	0.000000	0.731736	-1.000000	-1.000000	0.000000
215	52	4	-1	17899.426648	129.195892	199.078644	0.881496	0.881496	0.000000	0.906222	-1.000000	-1.000000	0.000000
216	52	5	-1	21838.816792	194.608459	142.272583	0.920144	0.920144	0.000000	0.949546	-1.000000	-1.000000	0.000000
218	53	1	-1	66201.114405	197.913635	242.630524	0.890411	0.890411	0.000000	0.979094	-1.000000	-1.000000	0.000000
219	53	2	-1	8645.191671	97.829712	220.637329	0.801566	0.801566	0.000000	0.795660	-1.000000	-1.000000	0.000000
220	53	3	-1	13641.703634	49.947159	202.398483	0.983921	0.983921	0.000000	0.866224	-1.000000	-1.000000	0.000000
221	53	4	-1	5342.123628	129.108063	198.866211	0.719630	0.719630	0.000000	0.579217	-1.000000	-1.000000	0.000000
223	54	1	-1	12250.911289	50.278252	202.521255	1.103492	1.103492	0.000000	0.688480	-1.000000	-1.000000	0.000000
225	55	1	-1	9579.469571	50.149326	202.773788	0.896701	0.896701	0.000000	0.737044	-1.000000	-1.000000	0.000000
227	56	1	-1	22379.925619	189.828735	22.466518	0.927507	0.927507	0.000000	0.925435	-1.000000	-1.000000	0.000000
228	56	2	-1	16573.376115	194.642761	142.385956	0.865855	0.865855	0.000000	0.901317	-1.000000	-1.000000	0.000000
230	57	1	-1	19190.010795	189.708420	22.573372	0.884211	0.884211	0.000000	0.927337	-1.000000	-1.000000	0.000000
231	57	2	-1	7639.135144	243.416214	141.580521	0.766886	0.766886	0.000000	0.768937	-1.000000	-1.000000	0.000000
233	58	1	-1	21113.599531	189.821030	22.343901	0.881002	0.881002	0.000000	0.925303	-1.000000	-1.000000	0.000000
234	58	2	-1	27218.182000	243.423050	141.426956	0.820310	0.820310	0.000000	0.940078	-1.000000	-1.000000	0.000000
236	59	1	-1	21896.496002	189.744797	22.287775	0.921091	0.921091	0.000000	0.917349	-1.000000	-1.000000	0.000000
237	59	2	-1	17928.352880	178.249954	86.560760	0.974961	0.974961	0.000000	0.891911	-1.000000	-1.000000	0.000000
238	59	3	-1	31018.229487	243.497787	141.605469	0.953169	0.953169	0.000000	0.946934	-1.000000	-1.000000	0.000000
240	60	1	-1	4984.259464	202.650681	173.549240	0.639449	0.639449	0.000000	0.713419	-1.000000	-1.000000	0.000000
241	60	2	-1	24098.256220	189.856506	22.362381	0.909245	0.909245	0.000000	0.946354	-1.000000	-1.000000	0.000000
