# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
0,1,0,1,106565,7,0,7,11816,19977.7,
0,1,0,1,15683.7,2,0,2,26662.4,28330.3,
2,3,2,1,197191,141,123,18,33504.3,17671.4,
11,12,11,1,819218,1168,1100,68,31758.8,5113.36,
3,4,3,1,788885,173,117,56,15308.6,18476,
12,13,12,1,545921,633,583,50,5093.15,35416.5,
0,1,0,1,100970,9,0,9,9268.23,1776.55,
23,24,23,1,972064,2069,1996,73,35461.8,11417.7,
0,1,0,1,6359.27,1,0,1,12206.3,1762.71,
2,3,2,1,150999,341,328,13,10030.6,29100.4,
2,3,2,1,73762.6,154,146,8,5785.36,1127.55,
19,20,19,1,2.48645e+06,1448,1252,196,37026.5,30087,
7,8,7,1,929161,1051,970,81,23431.6,2790.99,
4,5,4,1,162960,100,87,13,28482.1,28604,
3,4,3,1,161491,318,301,17,22386.8,13363.7,
2,3,2,1,143695,23,11,12,7257.71,35085.2,
1,2,1,1,552754,167,123,44,14013.4,27034.7,
17,18,17,1,3.18418e+06,298,23,275,29678.9,34486.4,
29,30,29,1,1.57395e+06,2153,2023,130,19754.7,11555,
4,5,4,1,314998,284,257,27,35327,34563.4,
13,14,13,1,792802,1172,1102,70,34610.3,8470.11,
12,13,12,1,1.6387e+06,421,296,125,12475.1,15818.7,
16,17,16,1,2.62339e+06,1960,1767,193,11619.4,21702.5,
0,1,0,1,138826,10,0,10,10539.3,25756.1,
1,2,1,1,31535.2,317,315,2,5456.68,1881.45,
5,6,5,1,257687,862,842,20,13105.2,20461.2,
0,1,0,1,249517,18,0,18,30860.9,21382.5,
0,1,0,1,177636,15,0,15,31369.4,32356.6,
8,9,8,1,982517,718,637,81,14480.2,4025.83,
6,7,6,1,430263,144,106,38,20288.3,39232.2,
9,10,9,1,810464,903,828,75,27686.3,11090.2,
0,1,0,1,23431.8,2,0,2,32700.1,8759.78,
3,4,3,1,442555,92,53,39,37015.9,19998.3,
8,9,8,1,710621,597,537,60,19305.1,4678.81,
2,3,2,1,113567,13,3,10,16210.4,13055.5,
1,2,1,1,19262.7,4,2,2,1226.8,6997.99,
6,7,6,1,1.27866e+06,744,643,101,28204.5,30193.1,
19,20,19,1,365810,609,576,33,13832.5,27956.1,
0,1,0,1,44525.9,4,0,4,29609.1,12726.9,
12,13,12,1,985268,952,872,80,32938.7,21276.3,
2,3,2,1,79482.6,8,2,6,32332.8,25635.4,
9,10,9,1,287017,413,391,22,501.624,17904.9,
0,1,0,1,103717,10,0,10,38594,34249,
4,5,4,1,458340,423,387,36,33935.5,28588.8,
3,4,3,1,532855,288,247,41,1921.08,15058.6,
2,3,2,1,77726.3,9,2,7,32191.9,14975.6,
5,6,5,1,304555,148,124,24,37152.7,18425.3,
2,3,2,1,282192,102,82,20,39128.4,6842.36,
0,1,0,1,191567,15,0,15,35558,25456.5,
11,12,11,1,1.74232e+06,919,793,126,1459.93,23566.1,
1,2,1,1,24083.6,341,339,2,31711.8,27474.7,
4,5,4,1,197346,77,61,16,38743.8,29299.4,
4,5,4,1,323100,30,5,25,4913.06,30787,
3,4,3,1,155952,125,112,13,24911.6,18417.5,
0,1,0,1,26695,1,0,1,20833.7,14151.8,
