Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
256	256	4000	26116	0.160	0.020	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
2	1	2	-1	14832.588671	94.394554	49.750385	1.373393	1.373393	0.000000	0.580271	-1.000000	-1.000000	0.000000
3	1	3	-1	23982.834608	93.394348	91.214378	1.101021	1.101021	0.000000	0.883033	-1.000000	-1.000000	0.000000
4	1	4	-1	6548.429666	166.498932	15.242965	1.116577	1.116577	0.000000	0.397801	-1.000000	-1.000000	0.000000
5	1	5	-1	7653.076575	58.384239	80.308411	1.207178	1.207178	0.000000	0.384614	-1.000000	-1.000000	0.000000
6	1	6	-1	8143.471263	154.213928	7.379911	1.205726	1.205726	0.000000	0.469866	-1.000000	-1.000000	0.000000
7	1	7	-1	7785.086043	165.399719	49.993927	1.369595	1.369595	0.000000	0.421557	-1.000000	-1.000000	0.000000
8	1	8	-1	8952.951158	138.875458	206.812790	1.052527	1.052527	0.000000	0.606463	-1.000000	-1.000000	0.000000
9	1	9	-1	9168.236116	164.790771	73.837074	1.190951	1.190951	0.000000	0.463253	-1.000000	-1.000000	0.000000
10	1	10	-1	76584.592896	206.809830	48.029171	1.074754	1.074754	0.000000	0.981347	-1.000000	-1.000000	0.000000
11	1	11	-1	26690.848685	11.510109	114.946404	1.137745	1.137745	0.000000	0.910581	-1.000000	-1.000000	0.000000
12	1	12	-1	84514.945844	132.457428	72.450386	1.077632	1.077632	0.000000	0.980432	-1.000000	-1.000000	0.000000
14	2	1	-1	6475.077021	58.901131	80.125679	0.908857	0.908857	0.000000	0.530915	-1.000000	-1.000000	0.000000
15	2	2	-1	10782.472352	48.668579	129.252670	1.298101	1.298101	0.000000	0.507996	-1.000000	-1.000000	0.000000
16	2	3	-1	70004.492640	206.777893	47.967918	1.063569	1.063569	0.000000	0.978777	-1.000000	-1.000000	0.000000
17	2	4	-1	10766.694668	94.024940	49.206516	1.061506	1.061506	0.000000	0.686278	-1.000000	-1.000000	0.000000
19	2	6	-1	26116.857880	11.421878	114.966766	1.148607	1.148607	0.000000	0.883894	-1.000000	-1.000000	0.000000
20	2	7	-1	11294.177154	23.859791	11.993301	1.080094	1.080094	0.000000	0.641419	-1.000000	-1.000000	0.000000
21	2	8	-1	84603.053912	132.416351	72.463112	1.094282	1.094282	0.000000	0.981982	-1.000000	-1.000000	0.000000
