1,31759.7,31745.8,31719.7,31720,31729.8,31718.4,31706.3
2,12450,12439.7,12458,12485.7,12448.5,12458.6,12443.9,12416.9,12441.4,12451.4,12455,12459.1,12481.2,12456,12460,12466.7,12466.6,12466.7,12463.3,12489.3,12469.9,12476.6,12498.1,12452.4,12488.3,12487.7,12473.1,12486.7,12481.9,12484.4,12451.7,12501,12489.4,12446.8,12479.3,12469.6,12470.5,12473.3,12478.6,12485.2,12464.6,12473,12455.5,12474.7,12463.8,12469.5,12454.3,12481.5,12466.2,12454.4,12473.5,12488.7,12475.4,12475.6,12465.7,12455,12484.1,12485.8,12460.1,12490.9,12457.1,12490.6,12466.2,12477.9,12477.9,12509.2,12492,12467.9,12450,12521.2,12498.4,12471.4,12490.8,12481.9,12512.8,12507.6,12508.9,12496.6,12477,12494.9,12491.2,12478.2,12480.4,12496.9,12493.6,12483.6,12485.9,12488.5,12471,12517.3,12488.1,12480.6,12506,12508.3,12504.3,12497.1,12489.3,12500.5,12515.4,12495.3,12484.4,12507,12507.9,12509.8,12491.7,12492.2,12487.5,12497.3,12485.6,12491.5
3,22974.4,22995,22959.3,22978.2,22970.2,22975.7,22959.1,22950.8,22969,22963.9,22930,22954.5,22949.4,22932.2,22955.9,22949.2,22952.1,22950.7,22960.3,22963.3,22941.2,22934.1,22960,22963.5,22987.9,22981.6,22948.1
4,22839.5,22857.5,22846.8,22855.5,22863.1,22838.7,22850.4,22842.8,22869.2,22838.5,22844.2,22850.6,22840.7,22865,22848.5,22884,22846.9,22851.7,22847.4,22860.1,22839.5,22834.7,22836.1,22843.5,22857.7,22857.6,22857.4,22841.9,22828.6,22868,22832.5
5,21550,21554.2,21570.8,21583.7,21578.7,21585.3,21594.6,21589.8,21585.5,21599.1,21617.5,21626.9,21617.4,21602.2,21599.4,21609.8,21627.4,21641.3
6,20217.8,20234.4,20227.3,20231.5,20223.8,20233.2,20231.5,20237.7,20226.2,20239.5,20223.4,20227.3,20233.8
7,36391.5,36375.7,36379.2,36377.9,36406.6,36362,36345.2
8,29700.3,29688,29618.5,29666.8,29747.8,29702
9,32369.1,32396.2,32362.7
10,16688.1,16702,16691.6,16717.8,16702.3,16708.7,16730.9,16715,16747.8,16706.2,16727.5,16700.4,16691.2,16734.8,16729.6
11,25935.8,25968.4,26035.7,25993.6,26018.1,26053.3,25962.3,25964
12,39316.7,39308.5,39299.2,39347.3
13,31897.8,31924,31890.8,31939.4,31915,31881.9,31911.7,31870.1,31917.2,31899.9,31909.8,31914.3,31852.4,31909.2,31916.3,31903.5,31909.3,31908.4,31902.7,31905.8,31897.4,31899.6,31908.5,31867.3,31889.6,31894.5,31926.2,31909.1,31884.4,31914.5,31856.9,31867.5,31899.6,31917.4,31918,31946.9,31890.9,31908.4,31916.4,31903,31904.9,31868.6,31922.9,31912.3,31920.6,31893.5,31930.4,31894,31916.1,31941.3,31926.3,31933.7,31914.7,31946.1,31909.1,31945.3,31951.5,31922.8,31917.4,31900.8,31938.5,31900,31926.7,31955.4,31953.3,31940.4,31932.3,31963.9,31946.5,31930.5,31966.1,31952.9,31894.9,31954.3,31959.5,31952.2,31954.7,31950.7,31954.9,31912.7,31909.3,31953.8,31944.4,31954.7,31998.5,31945.1,31963.8,31966.3,31940.6,31940.3,31920.6,31962.1,31935.8,31977.5,31948.8,31934.7,31964,31973.1,31944.5,31927.5,31950.9,31933.8,31947.7,31948.5,31930.7,31943.2,31926.8,31960.6,31970.3,31941.9,31962.4,31952.7,31967.5,31934,31930.6,31962.9,31984.6,31951.4,31927.1,31932.9,31947.3,31943.2,31945.8,31980.2,31919,31952.4,31935.1,31979.1,31949.6,31936.8,31932.3,31945.1,31971.6,31932.8,31959.4,31928,31932.2,31956.9,31966.1,31914.5,31950.2
