Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
256	256	4000	10302	0.160	0.050	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
1	1	1	-1	9337.409714	94.389618	198.497864	0.950893	0.950893	0.000000	0.704660	-1.000000	-1.000000	0.000000
2	1	2	-1	17533.762108	69.492012	77.812576	0.920674	0.920674	0.000000	0.889816	-1.000000	-1.000000	0.000000
3	1	3	-1	17181.279211	187.012115	143.590134	0.992357	0.992357	0.000000	0.838783	-1.000000	-1.000000	0.000000
4	1	4	-1	19418.201048	206.351456	142.746796	0.898736	0.898736	0.000000	0.915141	-1.000000	-1.000000	0.000000
5	1	5	-1	17642.504411	225.903946	134.687698	0.856746	0.856746	0.000000	0.920249	-1.000000	-1.000000	0.000000
7	2	1	-1	21234.033645	206.174240	142.859314	1.004634	1.004634	0.000000	0.898814	-1.000000	-1.000000	0.000000
8	2	2	-1	12269.126109	187.134354	143.718567	0.848970	0.848970	0.000000	0.816307	-1.000000	-1.000000	0.000000
9	2	3	-1	20611.383938	225.822937	134.713669	0.845750	0.845750	0.000000	0.944667	-1.000000	-1.000000	0.000000
10	2	4	-1	43671.969406	156.051712	126.361107	0.953328	0.953328	0.000000	0.975512	-1.000000	-1.000000	0.000000
11	2	5	-1	18777.276936	69.466782	77.748260	1.071809	1.071809	0.000000	0.812925	-1.000000	-1.000000	0.000000
13	3	1	-1	20441.395455	197.027039	227.446716	0.855799	0.855799	0.000000	0.946788	-1.000000	-1.000000	0.000000
14	3	2	-1	6785.816111	46.177483	185.626831	0.835733	0.835733	0.000000	0.738496	-1.000000	-1.000000	0.000000
15	3	3	-1	20882.923015	225.812256	134.817444	0.909275	0.909275	0.000000	0.901143	-1.000000	-1.000000	0.000000
16	3	4	-1	15863.214152	69.491875	77.862671	0.826854	0.826854	0.000000	0.902634	-1.000000	-1.000000	0.000000
