# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
1,2,1,1,114616,113,106,7,15093.6,31728.5,
15,16,15,1,2.01954e+06,1238,1128,110,11178.3,12479,
4,5,4,1,453237,49,22,27,29930.1,22959.6,
2,3,2,1,439934,37,6,31,33011.8,22849.6,
3,4,3,1,283437,625,607,18,36161.1,21596.3,
1,2,1,2,274833,33,20,13,24975.9,20229.8,
3,4,3,3,165181,52,45,7,31530.5,36376.9,
4,5,4,3,77875.3,203,197,6,7371.01,29687.2,
0,1,0,5,39787.4,3,0,3,19491.9,32376,
1,2,1,6,221765,145,130,15,24444.5,16712.9,
6,7,6,6,123283,78,70,8,27675.8,25991.4,
2,3,2,7,50701.9,97,93,4,30360.1,39317.9,
14,15,14,7,3.16483e+06,1284,1143,141,1055.11,31930.2,
12,13,12,8,869311,1011,956,55,33304.4,10893,
1,2,1,8,74868.8,173,167,6,10136.5,34901.4,
0,1,0,11,78233.5,5,0,5,26597.1,23380,
3,4,3,14,135168,226,220,6,27620.8,31747.5,
13,14,13,15,2.48874e+06,801,668,133,18904.8,23224.7,
0,1,0,15,48068.9,4,0,4,39839.9,20163.5,
0,1,0,16,23990.3,1,0,1,2736.23,7860.5,
25,26,25,16,462062,1006,979,27,30229.8,26392.2,
6,7,6,16,624767,359,321,38,20755.7,18365.1,
2,3,2,17,127563,186,178,8,10826.7,10974.8,
3,4,3,20,97087.9,280,275,5,27498.5,30675.2,
1,2,1,20,58938.6,162,158,4,19057.4,17150.8,
1,2,1,20,98947.9,73,66,7,25710.9,32756.4,
0,1,0,27,20904.8,1,0,1,37419,19843.4,
11,12,11,28,1.10402e+06,656,598,58,22442.3,24199.1,
25,26,25,29,845304,1396,1353,43,27492.2,28126,
47,48,47,30,860459,3119,3071,48,17531.2,3677.13,
3,4,3,30,256645,199,184,15,14936.2,6208.16,
5,6,5,39,350874,175,151,24,19493.1,37303,
1,2,1,42,138682,190,182,8,25093.2,39995.6,
4,5,4,46,832252,342,300,42,26935.3,573.972,
1,2,1,54,392431,274,249,25,27182.3,2685.32,
15,16,15,58,1.57339e+06,972,894,78,13339.7,36897.1,
0,1,0,63,34768,1,0,1,20755.5,34280.6,
22,23,22,73,1.44199e+06,1174,1103,71,17611.1,25886.3,
6,7,6,75,608089,228,198,30,4430.83,23126.6,
0,1,0,77,20050.1,1,0,1,26965.3,38588.7,
11,12,11,81,1.89577e+06,672,561,111,26259.9,20799.6,
24,25,24,85,3.09563e+06,1184,1063,121,8456.09,12762.9,
0,1,0,85,160689,8,0,8,25491.6,10797.7,
2,3,2,88,420740,206,188,18,8775.61,28710.5,
1,2,1,89,68782.1,58,55,3,36153.5,28747.4,
2,3,2,90,186758,245,239,6,25189.9,18304.5,
6,7,6,90,663044,351,318,33,20250.1,25435.1,
1,2,1,102,51384.5,35,33,2,30965.4,35529.8,
0,1,0,104,20762.8,1,0,1,22426.1,7143.55,
4,5,4,105,405303,271,250,21,21600.6,23615,
0,1,0,108,8165.19,1,0,1,36803,23676.3,
19,20,19,121,1.25051e+06,360,301,59,4644.29,26510.1,
0,1,0,122,156656,5,0,5,24022.3,31360,
0,1,0,130,168429,5,0,5,37568.9,3317.43,
0,1,0,133,311466,9,0,9,7439.4,28082.3,
17,18,17,136,818302,1053,1018,35,28800.2,34140.9,
0,1,0,138,106773,4,0,4,30267.6,2502.97,
0,1,0,142,226535,11,0,11,13112.4,12622,
1,2,1,145,102309,50,45,5,23117.4,24168.8,
3,4,3,163,1.30221e+06,246,190,56,39774,8937.56,
0,1,0,171,27628.7,2,0,2,7511.66,4597.82,
3,4,3,171,235214,169,158,11,35388.6,27804.3,
0,1,0,177,20208,1,0,1,20982.8,10027.7,
0,1,0,177,91818.6,3,0,3,11527.7,15572.5,
5,6,5,177,667927,430,388,42,32777.2,23886.1,
0,1,0,186,9876.89,1,0,1,19462.8,19806.8,
1,2,1,197,40404.8,99,95,4,14471,19703.9,
0,1,0,199,45813.6,1,0,1,24132,34279.1,
5,6,5,199,262211,145,129,16,39412.8,5231.4,
0,1,0,200,59295.1,1,0,1,22857.7,34143,
0,1,0,201,18391.4,1,0,1,33212.9,17208.4,
6,7,6,202,805829,296,263,33,27111.5,18795.3,
4,5,4,204,745077,168,148,20,39303.4,11911.5,
0,1,0,212,120770,3,0,3,31524.5,7171.49,
0,1,0,220,31876.2,1,0,1,6193.35,27227.8,
8,9,8,239,1.31963e+06,499,449,50,17884.9,23811,
7,8,7,239,244002,97,84,13,28518.2,33542.4,
7,8,7,246,737789,363,333,30,29562.5,16452.8,
0,1,0,250,232724,4,0,4,8116.71,8551.8,
2,3,2,252,129672,10,7,3,38244.3,28708.4,
5,6,5,252,467935,266,242,24,24165.7,26342.1,
0,1,0,266,8963.84,1,0,1,19089.1,38041,
1,2,1,267,88942.3,39,35,4,29867.7,36169.3,
14,15,14,271,834999,690,645,45,4132.52,33764.6,
7,8,7,296,210661,159,145,14,27500,22022.4,
12,13,12,308,598528,440,407,33,30045.6,30318,
3,4,3,309,329628,183,163,20,35875.2,3037.31,
6,7,6,334,433879,332,304,28,3897.16,30355.4,
10,11,10,334,695843,450,410,40,34607.3,32884.3,
1,2,1,335,26238,34,32,2,29885.1,28829.1,
0,1,0,342,15646.7,1,0,1,20686,17011.9,
0,1,0,346,27573.4,1,0,1,23292.9,26410.6,
8,9,8,352,972941,497,446,51,14362,22694.8,
0,1,0,372,8488.28,1,0,1,32475.1,14070.5,
4,5,4,376,282612,161,150,11,32006,21701.6,
13,14,13,383,949478,1025,982,43,9133.91,8230.35,
5,6,5,385,204558,50,44,6,18898.7,11324.1,
1,2,1,391,46780.1,37,34,3,16660.8,37088.7,
0,1,0,394,12226.4,1,0,1,9004.54,16811.7,
8,9,8,394,1.06795e+06,666,622,44,28025.1,25878.1,
9,10,9,396,465878,80,57,23,15657.7,17106.8,
0,1,0,405,43288,2,0,2,27154.6,30163.5,
11,12,11,411,835549,219,185,34,37114.4,23392.1,
2,3,2,416,101395,170,165,5,19706.4,32607.7,
2,3,2,422,100181,6,2,4,2825.61,7907.07,
0,1,0,426,61132.9,3,0,3,31078.7,3664.02,
3,4,3,427,404883,158,144,14,19937.7,27230,
7,8,7,434,778244,419,380,39,5198.97,36461.8,
0,1,0,456,22874.7,1,0,1,27051.1,32832.4,
8,9,8,458,663243,218,187,31,21529.3,25970.6,
0,1,0,461,190964,7,0,7,29651.7,34803.2,
2,3,2,462,100036,49,40,9,39670.3,20628.4,
1,2,1,464,38643.2,16,13,3,15841.9,14846.1,
3,4,3,467,255886,147,135,12,20917.4,33837.6,
3,4,3,477,211247,54,47,7,12247.3,10118.8,
0,1,0,482,18510.3,2,0,2,32861.2,34051.7,
3,4,3,482,137032,207,198,9,37225.4,31408.9,
2,3,2,492,353311,66,44,22,12506.2,32322.4,
5,6,5,493,584507,346,314,32,24995.2,35289.8,
14,15,14,501,1.05517e+06,470,413,57,37317.5,16062.3,
0,1,0,523,19022,1,0,1,24059.9,26581.4,
0,1,0,527,271796,16,0,16,30311.6,2552.74,
1,2,1,527,206209,27,14,13,11555.3,15608.3,
5,6,5,533,349868,240,224,16,12400.6,12442,
1,2,1,549,51972.5,68,65,3,29905.8,29756.4,
18,19,18,556,948060,507,460,47,39859.9,34678.1,
1,2,1,562,22940.8,3,1,2,38257.7,32042.1,
0,1,0,564,19232.5,1,0,1,34951,27324.8,
1,2,1,574,113231,157,151,6,22440.4,7177.64,
1,2,1,575,87821.3,124,119,5,34553.6,16532.8,
4,5,4,579,323697,124,108,16,37320.2,36590.8,
