# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
2,3,2,1,125756,150,141,9,30090.3,39462.9,
5,6,5,1,95130.7,420,412,8,34756.3,12321.8,
7,8,7,1,311534,1572,1548,24,6737.32,36112.4,
0,1,0,1,4975.43,1,0,1,22372,8180.79,
7,8,7,1,177356,396,380,16,9895.08,29372,
6,7,6,1,661709,434,374,60,28007.8,30208,
15,16,15,1,804796,1121,1045,76,38050.6,8963.72,
1,2,1,1,142237,13,1,12,30138.7,10300.5,
11,12,11,1,466353,118,79,39,1378.32,25447.3,
15,16,15,1,1.86376e+06,1106,929,177,14253.3,20918.3,
6,7,6,1,308558,579,548,31,31613.8,31364.3,
47,48,47,1,1.52428e+06,666,521,145,10548.9,34980.3,
18,19,18,1,236963,1388,1364,24,32887.4,2172.93,
12,13,12,1,605243,2023,1962,61,11971.1,28713,
2,3,2,1,39702.6,12,8,4,27200.3,12956.2,
5,6,5,1,255290,786,758,28,4801.84,36885.4,
1,2,1,1,63003.7,23,16,7,22664.6,26506.2,
22,23,22,1,212760,1311,1287,24,4736.52,10858.3,
0,1,0,1,167669,17,0,17,34715,29996.2,
9,10,9,1,126149,682,669,13,40174,1314.65,
24,25,24,1,382129,1671,1630,41,37822.6,10971.7,
2,3,2,1,112951,90,78,12,4399.05,38512.8,
0,1,0,1,25189.8,2,0,2,23056.4,18084.2,
3,4,3,1,236632,173,151,22,21555.8,39819,
3,4,3,1,191986,932,911,21,10976.8,38876.8,
9,10,9,1,153688,621,606,15,20804.4,14300.7,
1,2,1,1,19627.9,31,29,2,12528.7,7311.74,
15,16,15,1,925082,1590,1498,92,16111.1,21050.8,
6,7,6,1,116158,809,796,13,27577.3,11366,
3,4,3,1,230323,93,69,24,7885.62,28705.9,
44,45,44,1,1.14597e+06,2956,2832,124,35606.9,14081.4,
2,3,2,1,41645.7,843,838,5,2907.15,13136.1,
4,5,4,1,272312,149,120,29,24665.9,37067,
0,1,0,1,23285,2,0,2,11732.2,23893.8,
0,1,0,1,25390.1,3,0,3,35552.2,28075.5,
8,9,8,1,554026,680,620,60,31648.6,18367.7,
9,10,9,1,226383,1167,1144,23,39739.9,27974.7,
10,11,10,1,239595,605,578,27,29156.6,29907.7,
1,2,1,1,110348,101,89,12,23088.4,38577.2,
1,2,1,1,159482,58,43,15,25698.5,13793.9,
6,7,6,1,851548,336,250,86,14827.6,30095.8,
5,6,5,1,106415,166,156,10,32813.1,29356.2,
1,2,1,1,196861,37,19,18,39111.8,19510.1,
0,1,0,1,31615.5,3,0,3,32748.3,36868.4,
13,14,13,1,962159,993,902,91,36220.9,16962.1,
0,1,0,1,84392.4,8,0,8,26506.6,15631.8,
10,11,10,1,728176,1063,997,66,8035.76,31166,
6,7,6,1,502655,369,326,43,15127.1,24033.5,
9,10,9,1,227661,2858,2835,23,12096.5,38354.6,
7,8,7,1,250164,805,780,25,19864.6,15333.9,
7,8,7,1,335501,709,675,34,9349.71,6637.45,
10,11,10,1,369091,717,679,38,32415.8,33285,
