# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
135,136,135,1,18391.7,3975,3830,145,436.894,36460,
1,2,1,1,416.357,3892,3890,2,3425.66,19552.2,
0,1,0,1,45.9372,1,0,1,6806.35,9488.19,
245,247,246,1,729200,4000,272,3728,8125.41,23869,
52,54,53,1,789792,4000,53,3947,9773.5,28286.7,
0,1,0,1,266.645,1,0,1,10961.7,27188.6,
2,3,2,1,1928.54,13,3,10,12168.6,19936,
1,2,1,1,371.231,320,318,2,12649.3,12164.9,
1,2,1,1,318.468,3,1,2,13058.8,6569.66,
2,3,2,1,797.28,6,2,4,17114.7,3110.39,
0,1,0,1,380.717,1,0,1,19782.4,6663.46,
0,1,0,1,40.1688,1,0,1,23018.4,20733,
2,3,2,1,1470.16,254,247,7,24612.1,8407.25,
4,5,4,1,3539.4,24,6,18,28422.4,32095.5,
0,1,0,1,213.271,1,0,1,28555,763.164,
17,19,18,1,804696,4000,19,3981,30394.5,32598.7,
0,1,0,1,398.917,3,0,3,34974.6,18183,
684,686,685,1,650091,4000,848,3152,35100.8,21607.8,
0,1,0,1,51.2133,1,0,1,35373.3,19587.2,
0,1,0,1,166.86,1,0,1,35543,13580.5,
1,2,1,1,550.327,1044,1042,2,38373,15789.9,
277,279,278,1,781409,4000,297,3703,38547.9,2457.98,
1,2,1,2,287.039,3,1,2,3304.26,10449,
5,6,5,2,1517.04,21,13,8,13891.1,16603.3,
2,3,2,2,692.102,3060,3057,3,19480.5,3254.17,
2,3,2,2,500.852,12,9,3,21784.9,17491.4,
0,1,0,2,303.152,1,0,1,22319.9,37086.5,
6,7,6,2,2631.49,30,17,13,31455.4,3246.24,
0,1,0,2,208.54,1,0,1,35684.8,13678.4,
0,1,0,3,650.489,2,0,2,2176.12,39060.5,
0,1,0,4,54.3214,1,0,1,14852.9,17910.3,
10,11,10,4,7216.41,200,166,34,25285.4,20239.3,
0,1,0,4,30.4407,1,0,1,30471,22613.4,
0,1,0,5,590.47,2,0,2,2648.7,8360.88,
0,1,0,5,360.923,1,0,1,16315,5945.32,
0,1,0,5,51.8,1,0,1,33417.8,7614.51,
