Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
85	85	4000	5544	0.160	0.050	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
1	1	1	-1	35431.947069	69.859154	69.917046	1.067858	1.067858	0.000000	0.933807	-1.000000	-1.000000	0.000000
3	1	3	-1	11777.230175	44.015781	80.053276	0.758635	0.758635	0.000000	0.848254	-1.000000	-1.000000	0.000000
4	1	4	-1	7302.325884	72.792801	50.253452	1.057167	1.057167	0.000000	0.470462	-1.000000	-1.000000	0.000000
5	1	5	-1	13651.103516	41.039925	74.467033	1.026182	1.026182	0.000000	0.775635	-1.000000	-1.000000	0.000000
6	1	6	-1	25128.113272	80.753212	6.177266	1.150095	1.150095	0.000000	0.868533	-1.000000	-1.000000	0.000000
10	2	1	-1	40138.098008	69.777054	69.994225	1.003694	1.003694	0.000000	0.965302	-1.000000	-1.000000	0.000000
11	2	2	-1	13858.688830	80.527107	5.951130	1.085089	1.085089	0.000000	0.759345	-1.000000	-1.000000	0.000000
12	2	3	-1	12321.042193	44.029591	80.068802	0.849881	0.849881	0.000000	0.827395	-1.000000	-1.000000	0.000000
14	2	5	-1	8635.168385	41.105026	74.482155	0.814663	0.814663	0.000000	0.824595	-1.000000	-1.000000	0.000000
17	3	1	-1	14489.152826	44.078304	80.154930	1.201204	1.201204	0.000000	0.654377	-1.000000	-1.000000	0.000000
18	3	2	-1	17600.780710	40.970573	74.264809	0.950815	0.950815	0.000000	0.915115	-1.000000	-1.000000	0.000000
19	3	3	-1	29301.192522	69.854088	69.724716	1.049884	1.049884	0.000000	0.920892	-1.000000	-1.000000	0.000000
20	3	4	-1	5412.135277	72.843559	50.336227	0.579120	0.579120	0.000000	0.772209	-1.000000	-1.000000	0.000000
22	4	1	-1	19807.231485	39.910095	70.086983	0.870527	0.870527	0.000000	0.799101	-1.000000	-1.000000	0.000000
23	4	2	-1	10662.605643	40.959095	74.222794	0.740832	0.740832	0.000000	0.522042	-1.000000	-1.000000	0.000000
24	4	3	-1	31388.190805	69.888306	69.829887	1.037031	1.037031	0.000000	0.928341	-1.000000	-1.000000	0.000000
25	4	4	-1	10987.115146	44.324078	80.417763	0.912993	0.912993	0.000000	0.676231	-1.000000	-1.000000	0.000000
27	5	1	-1	30204.420344	39.743580	70.178581	0.982929	0.982929	0.000000	0.840958	-1.000000	-1.000000	0.000000
28	5	2	-1	9110.945169	72.722816	49.993866	0.897901	0.897901	0.000000	0.747988	-1.000000	-1.000000	0.000000
29	5	3	-1	15465.598531	44.059593	80.077278	1.027402	1.027402	0.000000	0.804250	-1.000000	-1.000000	0.000000
30	5	4	-1	13890.424795	40.817604	74.279572	0.864100	0.864100	0.000000	0.358084	-1.000000	-1.000000	0.000000
31	5	5	-1	33677.275192	69.936371	69.808151	0.930437	0.930437	0.000000	0.954828	-1.000000	-1.000000	0.000000
33	6	1	-1	32553.105653	69.807594	69.663086	0.995939	0.995939	0.000000	0.941478	-1.000000	-1.000000	0.000000
34	6	2	-1	29588.359824	39.747086	70.116348	0.991988	0.991988	0.000000	0.876358	-1.000000	-1.000000	0.000000
35	6	3	-1	5074.308034	73.119743	50.277130	0.614254	0.614254	0.000000	0.707048	-1.000000	-1.000000	0.000000
36	6	4	-1	7456.460080	41.005306	74.379997	0.680954	0.680954	0.000000	0.264150	-1.000000	-1.000000	0.000000
37	6	5	-1	10934.871001	44.191364	80.229492	0.757828	0.757828	0.000000	0.809355	-1.000000	-1.000000	0.000000
40	7	1	-1	29781.766915	39.855492	70.174637	0.910809	0.910809	0.000000	0.872656	-1.000000	-1.000000	0.000000
41	7	2	-1	7663.184064	72.352257	50.456749	0.869679	0.869679	0.000000	0.563299	-1.000000	-1.000000	0.000000
42	7	3	-1	12356.830009	44.110466	80.147476	0.788945	0.788945	0.000000	0.835613	-1.000000	-1.000000	0.000000
43	7	4	-1	15806.315263	40.655750	74.272820	0.846325	0.846325	0.000000	0.478135	-1.000000	-1.000000	0.000000
44	7	5	-1	42517.905695	69.860580	69.760216	1.045118	1.045118	0.000000	0.940803	-1.000000	-1.000000	0.000000
46	8	1	-1	26190.952965	39.811111	70.061317	0.955310	0.955310	0.000000	0.843856	-1.000000	-1.000000	0.000000
47	8	2	-1	6908.360368	72.905281	50.445957	0.800987	0.800987	0.000000	0.771041	-1.000000	-1.000000	0.000000
48	8	3	-1	14285.028741	43.977791	80.131760	0.975861	0.975861	0.000000	0.810555	-1.000000	-1.000000	0.000000
49	8	4	-1	12526.488758	40.833656	74.094391	0.801075	0.801075	0.000000	0.493373	-1.000000	-1.000000	0.000000
50	8	5	-1	34670.757495	69.841034	69.680824	1.014583	1.014583	0.000000	0.954895	-1.000000	-1.000000	0.000000
