# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
22,23,22,1,8.44073e+07,4000,54,3946,10775.3,10935.1,
3,4,3,1,407870,389,369,20,7002.24,12775.5,
3,4,3,1,481052,25,3,22,11627.4,8033.69,
6,7,6,1,790078,144,106,38,6528.3,11872.2,
0,1,0,1,36105.9,2,0,2,12902.4,970.272,
5,6,5,4,785600,237,198,39,6333.81,11166.9,
11,12,11,14,676501,1137,1108,29,5567.61,10296.3,
8,9,8,21,1.66809e+06,636,562,74,8097.31,9126.18,
21,22,21,38,1.05806e+06,404,359,45,545.723,10075.8,
27,28,27,47,1.33313e+06,661,607,54,6691.46,11535.4,
0,1,0,50,30558.6,1,0,1,6638.21,11720.6,
5,6,5,70,619257,388,365,23,1062.82,6998.79,
0,1,0,127,8858.87,1,0,1,6705.3,11536.8,
10,11,10,188,328361,619,608,11,5736.18,6330.76,
4,5,4,238,987100,283,245,38,8907.77,10451.9,
3,4,3,241,217909,324,316,8,12034.4,12138.7,
0,1,0,271,125031,4,0,4,12530.9,4710.37,
1,2,1,284,82316.2,3271,3266,5,1040.23,5802.01,
0,1,0,334,223743,10,0,10,4375.18,3768.68,
2,3,2,387,83931.5,597,594,3,4862.85,6092.69,
2,3,2,508,249962,63,55,8,1681.83,11085.9,
0,1,0,567,179223,6,0,6,11278.1,1251.39,
0,1,0,568,30309.6,1,0,1,1346.25,1941.19,
0,1,0,575,153277,5,0,5,8939.69,9831.52,
2,3,2,608,78185.8,5,2,3,11507.5,7858.58,
0,1,0,738,67858.6,3,0,3,8451.24,5818.17,
4,5,4,808,853355,793,749,44,3074.07,7960.6,
13,14,13,942,3.44927e+06,1175,1026,149,2109.48,6915.19,
21,22,21,1083,737140,2784,2746,38,4568.84,5939.52,
9,10,9,1290,1.03083e+06,941,877,64,11687.9,7237.47,
16,17,16,1314,2.63178e+06,1657,1508,149,12288,8873.58,
0,1,0,1330,17011.1,1,0,1,2179.5,6193.74,
15,16,15,1336,2.66179e+06,2001,1860,141,11798.5,2064.27,
1,2,1,1358,35678.5,506,504,2,4616.9,6060.8,
1,2,1,1478,120093,62,57,5,735.242,7083.61,
0,1,0,1751,19805.2,1,0,1,11417.9,10138.6,
10,11,10,1968,656366,929,893,36,4534.47,2675.88,
25,26,25,2111,516218,787,752,35,2170.16,3776.27,
1,2,1,2145,49932.2,69,65,4,4355.4,8001.61,
0,1,0,2147,249004,17,0,17,10987.9,11566.2,
2,3,2,2197,550764,216,183,33,12301.4,6046.69,
5,6,5,2251,1.15595e+06,271,219,52,9835.3,5653.86,
11,12,11,2289,1.33515e+06,1551,1482,69,2624.01,8317.36,
16,17,16,2676,1.05636e+06,1133,1069,64,11281.2,2164.22,
0,1,0,2733,5688.25,1,0,1,977.79,1893.52,
0,1,0,2795,17381.4,1,0,1,2126.64,3773.08,
10,11,10,2818,1.12334e+06,816,751,65,6323.39,1601.81,
5,6,5,2926,99205.6,26,20,6,5588.23,3575.87,
6,7,6,2938,727683,862,809,53,11445.6,2271.25,
2,3,2,3080,238829,148,133,15,7299.19,11887.4,
4,5,4,3120,84746.8,667,662,5,7306.25,1169.86,
0,1,0,3273,563873,27,0,27,10932.7,1285.8,
9,10,9,3320,264063,50,38,12,10046.7,7128.49,
0,1,0,3407,41396.4,2,0,2,8643.17,10345.2,
0,1,0,3409,21323,1,0,1,8802.91,10672.6,
0,1,0,3410,23418.7,1,0,1,5737.49,11415.8,
0,1,0,3411,21101,1,0,1,6743.2,11275.4,
0,1,0,3412,20496.3,1,0,1,6924.26,11274.3,
5,6,5,3561,119183,89,83,6,5447.67,6743.35,
16,17,16,3620,583108,370,341,29,2780.19,4936.62,
0,1,0,3704,21201.7,2,0,2,10867.6,2125.92,
0,1,0,3824,58456.2,3,0,3,2015.44,9407.87,
0,1,0,3860,69905.1,3,0,3,4320.21,5896.92,
4,5,4,3884,131430,23,17,6,12791.4,9666.3,
