# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
0,1,0,1,212620,8,0,8,18758.4,8652.34,
0,1,0,1,1.11123e+08,4000,0,4000,19336,5124.56,
1,2,1,1,51010.7,1058,1055,3,34083.2,29027.6,
0,1,0,1,8861.14,1,0,1,32011,22371.3,
1,2,1,2,45417.1,2663,2661,2,29809.8,31496.9,
1,2,1,2,126451,7,1,6,18970.2,23411.4,
0,1,0,2,33429.9,1,0,1,36639.8,25478.4,
0,1,0,3,13024.2,1,0,1,26690.7,2938.68,
0,1,0,3,9983.98,1,0,1,27797.4,33052.8,
5,6,5,6,418414,1506,1490,16,26604.9,25491.8,
6,7,6,7,300606,211,200,11,36784.4,33328.5,
2,3,2,9,140170,38,34,4,20291.8,24017.3,
0,1,0,10,41019.8,1,0,1,19037.9,7624.1,
0,1,0,11,115659,3,0,3,24627.4,39886,
0,1,0,13,141912,3,0,3,26371.3,32735.2,
8,9,8,13,952826,1695,1659,36,15291.6,24948,
0,1,0,16,13306,1,0,1,34185.9,29173,
0,1,0,16,33183,1,0,1,6238.94,7688.37,
3,4,3,17,70947.7,7,3,4,33283.9,36190.9,
0,1,0,19,36183.2,1,0,1,7906.83,16561.7,
10,11,10,21,852072,951,913,38,28223.9,6327.07,
1,2,1,24,47632.1,8,5,3,32984.4,10661.4,
0,1,0,26,43590.2,2,0,2,6953.99,848.043,
0,1,0,29,64142.9,1,0,1,38843.7,32739.1,
2,3,2,34,119102,60,55,5,36340.7,32891.4,
1,2,1,36,172798,40,30,10,39392.9,10737.7,
27,28,27,37,2.199e+06,3713,3618,95,33409.4,6928.11,
0,1,0,39,12599.1,1,0,1,7557.86,855.566,
3,4,3,40,111642,1076,1072,4,21586.2,19684.9,
1,2,1,42,29158.3,1668,1666,2,28212.7,33243.1,
7,8,7,42,382730,1825,1808,17,8058.42,8377.4,
0,1,0,43,13276.2,1,0,1,34591.9,28951,
0,1,0,47,38051.2,1,0,1,8188.16,5687.65,
2,3,2,54,52417,115,112,3,33984.2,27390.4,
13,14,13,57,543706,101,82,19,19054.8,1565.5,
4,5,4,57,155051,266,259,7,36317.3,38987.3,
