Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
85	85	4000	1877	0.160	0.050	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
1	1	1	-1	28630.923737	33.337646	54.793095	1.112128	1.112128	0.000000	0.930813	-1.000000	-1.000000	0.000000
2	1	2	-1	11966.257358	73.589890	43.067753	0.886270	0.886270	0.000000	0.823864	-1.000000	-1.000000	0.000000
3	1	3	-1	9964.195932	42.631912	27.410118	1.166975	1.166975	0.000000	0.576497	-1.000000	-1.000000	0.000000
4	1	4	-1	7920.388045	22.207548	14.063810	1.036545	1.036545	0.000000	0.592793	-1.000000	-1.000000	0.000000
5	1	5	-1	14102.015219	14.202624	79.717384	0.880708	0.880708	0.000000	0.824817	-1.000000	-1.000000	0.000000
6	1	6	-1	10632.891171	75.205612	31.059387	0.844970	0.844970	0.000000	0.649185	-1.000000	-1.000000	0.000000
7	1	7	-1	8174.030407	77.006264	26.839409	0.692868	0.692868	0.000000	0.727636	-1.000000	-1.000000	0.000000
8	1	8	-1	18074.366249	46.198559	53.689262	0.935009	0.935009	0.000000	0.879750	-1.000000	-1.000000	0.000000
9	1	9	-1	11554.439744	27.815102	32.445778	0.974419	0.974419	0.000000	0.755300	-1.000000	-1.000000	0.000000
13	1	13	-1	9369.806487	51.997993	72.209312	0.841626	0.841626	0.000000	0.713952	-1.000000	-1.000000	0.000000
15	2	1	-1	9734.830944	42.931698	27.549286	0.898686	0.898686	0.000000	0.784255	-1.000000	-1.000000	0.000000
16	2	2	-1	16141.019184	33.413124	54.704197	1.000131	1.000131	0.000000	0.842804	-1.000000	-1.000000	0.000000
18	2	4	-1	10844.710086	73.655914	43.069580	0.895183	0.895183	0.000000	0.766413	-1.000000	-1.000000	0.000000
19	2	5	-1	9799.095364	28.051069	32.632015	0.746082	0.746082	0.000000	0.812048	-1.000000	-1.000000	0.000000
20	2	6	-1	16586.034214	13.803637	79.631096	0.832812	0.832812	0.000000	0.885059	-1.000000	-1.000000	0.000000
21	2	7	-1	8221.821035	21.934418	13.434373	0.932321	0.932321	0.000000	0.768592	-1.000000	-1.000000	0.000000
22	2	8	-1	8888.142484	74.867416	31.040384	0.798601	0.798601	0.000000	0.719753	-1.000000	-1.000000	0.000000
23	2	9	-1	9548.974316	20.449492	2.765028	1.077576	1.077576	0.000000	0.679565	-1.000000	-1.000000	0.000000
25	2	11	-1	15253.667020	52.050995	72.373543	0.996609	0.996609	0.000000	0.773824	-1.000000	-1.000000	0.000000
26	2	12	-1	8047.844060	76.945816	26.763649	0.860519	0.860519	0.000000	0.670567	-1.000000	-1.000000	0.000000
28	3	1	-1	7503.718299	5.646377	41.051422	0.979492	0.979492	0.000000	0.724301	-1.000000	-1.000000	0.000000
29	3	2	-1	8598.324220	21.606850	13.842172	1.168987	1.168987	0.000000	0.608475	-1.000000	-1.000000	0.000000
30	3	3	-1	12321.470467	27.572853	32.392735	0.893395	0.893395	0.000000	0.866038	-1.000000	-1.000000	0.000000
31	3	4	-1	10832.820781	75.019257	30.986050	0.890047	0.890047	0.000000	0.727095	-1.000000	-1.000000	0.000000
32	3	5	-1	9763.293302	42.812092	27.574499	1.051143	1.051143	0.000000	0.650344	-1.000000	-1.000000	0.000000
33	3	6	-1	15147.644030	52.152508	72.387177	1.126343	1.126343	0.000000	0.838834	-1.000000	-1.000000	0.000000
34	3	7	-1	13281.852168	14.029264	79.740181	0.799723	0.799723	0.000000	0.870731	-1.000000	-1.000000	0.000000
36	3	9	-1	10966.668425	73.633087	42.764709	0.972924	0.972924	0.000000	0.695699	-1.000000	-1.000000	0.000000
37	3	10	-1	11654.086648	77.044693	26.815512	0.890762	0.890762	0.000000	0.729906	-1.000000	-1.000000	0.000000
43	4	3	-1	8957.496729	27.855921	32.555611	0.954261	0.954261	0.000000	0.640978	-1.000000	-1.000000	0.000000
44	4	4	-1	14805.264367	75.098526	30.920553	1.054932	1.054932	0.000000	0.694684	-1.000000	-1.000000	0.000000
45	4	5	-1	10696.602652	42.817940	27.389774	1.052175	1.052175	0.000000	0.671388	-1.000000	-1.000000	0.000000
46	4	6	-1	7920.380105	76.612411	27.188835	0.883164	0.883164	0.000000	0.578051	-1.000000	-1.000000	0.000000
47	4	7	-1	8894.047624	22.343115	13.662032	1.017131	1.017131	0.000000	0.644694	-1.000000	-1.000000	0.000000
48	4	8	-1	6337.222802	14.193111	79.082634	0.805291	0.805291	0.000000	0.582828	-1.000000	-1.000000	0.000000
49	4	9	-1	16211.340863	52.043324	71.951683	1.194147	1.194147	0.000000	0.763469	-1.000000	-1.000000	0.000000
51	5	1	-1	9759.182790	77.002502	27.254272	1.084819	1.084819	0.000000	0.395636	-1.000000	-1.000000	0.000000
52	5	2	-1	7094.563422	21.768658	14.230407	0.945919	0.945919	0.000000	0.506822	-1.000000	-1.000000	0.000000
53	5	3	-1	9598.070287	74.731026	30.760046	1.045884	1.045884	0.000000	0.409525	-1.000000	-1.000000	0.000000
55	5	5	-1	9255.066796	42.830391	27.514215	0.996938	0.996938	0.000000	0.625568	-1.000000	-1.000000	0.000000
57	5	7	-1	14124.293612	51.895435	72.098518	1.152128	1.152128	0.000000	0.799075	-1.000000	-1.000000	0.000000
59	6	1	-1	13897.886034	76.755295	26.751225	1.021154	1.021154	0.000000	0.679796	-1.000000	-1.000000	0.000000
60	6	2	-1	11876.493471	42.802620	27.513586	1.093160	1.093160	0.000000	0.605589	-1.000000	-1.000000	0.000000
61	6	3	-1	6272.084889	21.804831	13.804981	0.794656	0.794656	0.000000	0.579560	-1.000000	-1.000000	0.000000
63	6	5	-1	12373.030172	75.052826	30.926760	0.958395	0.958395	0.000000	0.731404	-1.000000	-1.000000	0.000000
65	6	7	-1	11947.434084	51.869396	72.163399	0.909277	0.909277	0.000000	0.819559	-1.000000	-1.000000	0.000000
67	7	1	-1	11289.382430	51.768478	72.350784	1.023994	1.023994	0.000000	0.755085	-1.000000	-1.000000	0.000000
69	7	3	-1	11513.563609	76.618965	26.845200	0.893231	0.893231	0.000000	0.770436	-1.000000	-1.000000	0.000000
70	7	4	-1	9097.225839	21.784428	13.877385	1.030449	1.030449	0.000000	0.586675	-1.000000	-1.000000	0.000000
71	7	5	-1	8832.192290	23.537230	56.972439	1.168986	1.168986	0.000000	0.565635	-1.000000	-1.000000	0.000000
73	7	7	-1	8685.109018	74.669983	30.709957	0.863501	0.863501	0.000000	0.354548	-1.000000	-1.000000	0.000000
74	7	8	-1	8387.103382	42.728416	27.391930	0.956278	0.956278	0.000000	0.633102	-1.000000	-1.000000	0.000000
77	8	2	-1	12414.380108	77.053413	26.836819	1.061157	1.061157	0.000000	0.654711	-1.000000	-1.000000	0.000000
78	8	3	-1	9190.333304	42.894539	27.442375	0.809318	0.809318	0.000000	0.776326	-1.000000	-1.000000	0.000000
79	8	4	-1	6473.749910	5.631464	40.781162	0.698950	0.698950	0.000000	0.777928	-1.000000	-1.000000	0.000000
80	8	5	-1	10292.570983	74.984413	31.020874	1.011952	1.011952	0.000000	0.548119	-1.000000	-1.000000	0.000000
82	9	1	-1	6132.032940	22.067295	13.497062	0.733785	0.733785	0.000000	0.679043	-1.000000	-1.000000	0.000000
84	9	3	-1	11390.014265	74.981659	31.028679	0.894009	0.894009	0.000000	0.653963	-1.000000	-1.000000	0.000000
85	9	4	-1	9493.901005	76.892555	26.872484	0.857427	0.857427	0.000000	0.732203	-1.000000	-1.000000	0.000000
86	9	5	-1	11318.195889	42.411938	27.472513	0.860530	0.860530	0.000000	0.758881	-1.000000	-1.000000	0.000000
88	10	1	-1	7598.087057	5.534497	40.806480	0.754258	0.754258	0.000000	0.745882	-1.000000	-1.000000	0.000000
90	10	3	-1	11205.600794	74.886452	30.926769	0.868461	0.868461	0.000000	0.593336	-1.000000	-1.000000	0.000000
91	10	4	-1	12108.977540	77.141243	27.092451	1.092881	1.092881	0.000000	0.722986	-1.000000	-1.000000	0.000000
92	10	5	-1	10869.030228	42.822041	27.482620	1.020135	1.020135	0.000000	0.694442	-1.000000	-1.000000	0.000000
94	11	1	-1	10660.234312	77.061607	26.662079	1.068230	1.068230	0.000000	0.576974	-1.000000	-1.000000	0.000000
95	11	2	-1	7271.933569	74.812843	30.864849	0.877508	0.877508	0.000000	0.468494	-1.000000	-1.000000	0.000000
98	12	1	-1	10389.926830	21.823072	13.656592	1.198059	1.198059	0.000000	0.541672	-1.000000	-1.000000	0.000000
99	12	2	-1	11776.745397	76.753265	26.998150	0.903077	0.903077	0.000000	0.630190	-1.000000	-1.000000	0.000000
100	12	3	-1	6407.382468	75.458328	30.676792	0.668115	0.668115	0.000000	0.314702	-1.000000	-1.000000	0.000000
104	13	2	-1	7796.525042	75.220604	30.839603	0.776417	0.776417	0.000000	0.379990	-1.000000	-1.000000	0.000000
105	13	3	-1	11389.470029	76.950279	26.692068	0.868164	0.868164	0.000000	0.769038	-1.000000	-1.000000	0.000000
106	13	4	-1	10026.821358	21.803911	13.486904	1.120768	1.120768	0.000000	0.660340	-1.000000	-1.000000	0.000000
108	14	1	-1	5205.436837	22.036236	13.732294	0.782308	0.782308	0.000000	0.658108	-1.000000	-1.000000	0.000000
109	14	2	-1	11607.956028	76.668686	26.802666	1.005963	1.005963	0.000000	0.753676	-1.000000	-1.000000	0.000000
112	15	1	-1	6792.291666	21.919552	13.714057	0.929270	0.929270	0.000000	0.650970	-1.000000	-1.000000	0.000000
