# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
0,1,0,1,40597.2,2,0,2,5340.06,8759.78,
2,3,2,1,218960,102,82,20,11768.4,6842.36,
0,1,0,1,118427,10,0,10,6842.94,4395.85,
12,13,12,1,682534,648,580,68,3452,2138.87,
1,2,1,1,59736.5,1072,1067,5,2228.74,12741.9,
5,6,5,1,556328,602,555,47,11957.7,4887.56,
0,1,0,1,439532,31,0,31,12310,4291.88,
13,14,13,1,790743,1172,1102,70,7250.26,8470.15,
11,12,11,1,782322,1168,1101,67,4397.82,5112.93,
19,20,19,1,752406,2069,2001,68,8107.4,11420.7,
0,1,0,2,14536.6,1,0,1,3271.92,442.404,
5,6,5,3,75965.8,77,69,8,908.228,6546.78,
0,1,0,7,14667,1,0,1,3765.96,9115.59,
3,4,3,26,468682,99,46,53,7767.53,9000.14,
0,1,0,71,12448.8,1,0,1,7578.92,8829.34,
0,1,0,80,9165.3,1,0,1,6000.03,7662.61,
1,2,1,124,72056.8,10,2,8,9082.99,11291.1,
3,4,3,145,337693,100,66,34,1369.82,2165.08,
6,7,6,213,328861,1094,1068,26,1665.01,4392.09,
19,20,19,228,519674,3293,3237,56,5991.92,8898.74,
1,2,1,251,139460,73,60,13,2319.31,12896.4,
15,16,15,264,324072,984,957,27,10302.1,4652.96,
10,11,10,438,518399,671,626,45,7947.36,4107.86,
2,3,2,579,237093,23,2,21,5345.27,1426.08,
14,15,14,652,436539,114,77,37,12092.6,11152.4,
0,1,0,753,38100.4,3,0,3,4864.43,9288.97,
3,4,3,824,551178,149,100,49,5054.42,1546.64,
0,1,0,1039,18137,1,0,1,10171.8,4633.65,
17,18,17,1062,1.76511e+06,1405,1272,133,6963.63,6469.36,
22,23,22,1066,1.29596e+06,2541,2423,118,3117.98,9342.29,
0,1,0,1101,20068.1,2,0,2,2382.76,2220.01,
0,1,0,1119,16754.9,1,0,1,2115.89,9343.69,
2,3,2,1137,111441,132,123,9,5647.46,6430.85,
0,1,0,1139,28455.9,2,0,2,1513.93,4325.2,
0,1,0,1179,10845.8,1,0,1,7963.35,11351,
18,19,18,1438,1.03827e+06,1108,1027,81,12890.6,11706.2,
4,5,4,1585,596633,1022,982,40,3841.81,12667.7,
5,6,5,1662,105041,21,12,9,498.538,6572.53,
9,10,9,1747,454795,262,230,32,5284.08,12414.8,
0,1,0,1839,17542.9,1,0,1,580.264,7041.11,
7,8,7,1860,228018,456,440,16,7533.55,770.709,
6,7,6,1867,336799,613,580,33,12225.9,12771.4,
6,7,6,1875,100225,740,731,9,10354.6,11743.6,
8,9,8,1944,728424,330,280,50,5110.89,7392.26,
1,2,1,1948,34064.4,16,13,3,1072.19,7715.1,
8,9,8,2101,371700,844,813,31,1052.78,3171.78,
35,36,35,2152,691517,1045,985,60,5611.27,8440.52,
0,1,0,2153,9690.09,1,0,1,5703.83,8738.15,
0,1,0,2226,12427.9,1,0,1,10898.6,6756.3,
6,7,6,2363,350702,592,561,31,12588.7,3664.33,
1,2,1,2473,426939,55,19,36,4512.55,10638.6,
5,6,5,2494,227723,239,215,24,5743.65,7465.82,
11,12,11,2507,331253,280,243,37,9917.39,11727.8,
1,2,1,2556,41945.7,74,69,5,4865.91,6097.29,
8,9,8,2574,376025,637,594,43,8401.54,10802.9,
3,4,3,2615,337971,165,135,30,669.056,8549.73,
11,12,11,2655,784351,1324,1243,81,7470.13,2703.72,
5,6,5,2741,121103,25,13,12,5648.41,8437.17,
12,13,12,2773,580719,958,890,68,1276.64,10241.4,
16,17,16,2778,493764,1169,1111,58,8530.43,3655.45,
7,8,7,2914,85819.2,448,438,10,5015.01,8813.36,
3,4,3,3451,42827.1,45,41,4,7158.79,1925.97,
3,4,3,3524,149122,34,22,12,5223.04,3531.5,
0,1,0,3747,12554.3,1,0,1,2935.37,10648.5,
0,1,0,3918,152289,18,0,18,4575.57,10938,
0,1,0,3952,6395.81,1,0,1,10325.5,9581.99,
