Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
85	85	4000	2764	0.160	0.050	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
1	1	1	-1	10907.060611	71.134270	12.545197	0.990310	0.990310	0.000000	0.666267	-1.000000	-1.000000	0.000000
2	1	2	-1	9871.752002	70.189888	43.181862	0.884445	0.884445	0.000000	0.751965	-1.000000	-1.000000	0.000000
3	1	3	-1	7505.794352	22.396351	74.083595	0.757875	0.757875	0.000000	0.740005	-1.000000	-1.000000	0.000000
4	1	4	-1	13268.355248	5.674363	18.352774	0.854206	0.854206	0.000000	0.769887	-1.000000	-1.000000	0.000000
5	1	5	-1	15074.785952	14.498381	44.885399	1.482069	1.482069	0.000000	0.589990	-1.000000	-1.000000	0.000000
6	1	6	-1	10213.800466	61.400352	17.643774	0.860526	0.860526	0.000000	0.743488	-1.000000	-1.000000	0.000000
7	1	7	-1	6200.779951	41.444717	8.219603	0.916950	0.916950	0.000000	0.620076	-1.000000	-1.000000	0.000000
9	1	9	-1	10512.036303	50.091290	45.251583	0.785587	0.785587	0.000000	0.546727	-1.000000	-1.000000	0.000000
10	1	10	-1	10440.358221	46.319191	45.086174	0.932833	0.932833	0.000000	0.626975	-1.000000	-1.000000	0.000000
11	1	11	-1	14422.181687	29.566278	14.407372	0.983684	0.983684	0.000000	0.853450	-1.000000	-1.000000	0.000000
12	1	12	-1	9391.771374	25.083164	31.200775	0.973316	0.973316	0.000000	0.707737	-1.000000	-1.000000	0.000000
13	1	13	-1	15807.471599	7.160278	7.903391	1.106991	1.106991	0.000000	0.721957	-1.000000	-1.000000	0.000000
15	2	1	-1	11612.715087	29.662661	14.119545	0.927786	0.927786	0.000000	0.748480	-1.000000	-1.000000	0.000000
16	2	2	-1	14077.982232	70.165909	43.078712	0.968530	0.968530	0.000000	0.747258	-1.000000	-1.000000	0.000000
17	2	3	-1	23426.907069	14.766489	45.026264	1.579169	1.579169	0.000000	0.725145	-1.000000	-1.000000	0.000000
18	2	4	-1	10695.179456	22.386324	74.195374	0.955060	0.955060	0.000000	0.778528	-1.000000	-1.000000	0.000000
19	2	5	-1	9007.870445	46.591091	45.151413	0.765537	0.765537	0.000000	0.683737	-1.000000	-1.000000	0.000000
20	2	6	-1	9390.430174	61.335457	17.886652	0.900833	0.900833	0.000000	0.806903	-1.000000	-1.000000	0.000000
21	2	7	-1	10442.993293	24.950413	31.118683	1.010381	1.010381	0.000000	0.694484	-1.000000	-1.000000	0.000000
