# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
5,6,5,1,182734,77,62,15,11379.9,1939.58,
14,15,14,1,834520,1318,1245,73,11051.7,6760.08,
13,14,13,1,1.07877e+06,1206,1105,101,3479.51,11730.8,
6,7,6,1,1.28186e+06,744,644,100,844.827,2833.5,
17,18,17,1,3.82663e+06,298,33,265,2318.93,7126.64,
20,21,20,1,2.41353e+06,1448,1256,192,9664.9,2726.44,
6,7,6,1,356477,423,390,33,6575.69,1226.29,
4,5,4,1,324028,284,257,27,7967.02,7203.45,
23,24,23,1,921864,3641,3558,83,7230.41,7122.59,
0,1,0,1,132041,9,0,9,4724.13,2280.55,
0,1,0,1,169934,15,0,15,4009.45,4996.66,
4,5,4,1,135533,100,87,13,1122.05,1243.96,
13,14,13,3,150292,834,820,14,12386.4,10510.9,
6,7,6,3,430064,632,594,38,798.831,6140.95,
6,7,6,6,186203,501,483,18,12656.1,917.743,
13,14,13,8,1.36447e+06,611,495,116,5698.26,7796.56,
2,3,2,16,87165.5,40,35,5,11792.1,11568.4,
12,13,12,24,1.21755e+06,1087,985,102,4009.26,12098.3,
11,12,11,32,1.1063e+06,1537,1450,87,12776,6397.18,
4,5,4,67,51747.2,29,24,5,3235.31,2326.34,
1,2,1,68,190826,141,127,14,7549.42,3054.66,
7,8,7,105,317635,573,548,25,12313,11541.6,
4,5,4,147,462347,90,56,34,11901.1,6780.52,
9,10,9,200,830447,704,640,64,5947.13,12885,
2,3,2,292,157396,55,38,17,12255.6,11998.2,
14,15,14,304,463169,763,718,45,9853.92,7322.56,
1,2,1,347,86682.3,200,193,7,12280,11479,
5,6,5,375,228684,318,301,17,12875.7,6450.8,
8,9,8,394,334202,898,871,27,10893.9,12840.5,
5,6,5,492,423033,349,315,34,12359.1,9636.57,
0,1,0,563,22825.2,2,0,2,3220.64,12725.5,
19,20,19,629,1.1351e+06,1702,1609,93,12320.9,2914.07,
33,34,33,708,2.00004e+06,3203,3043,160,10642.1,4192.92,
3,4,3,746,122347,155,148,7,7907.32,9919.96,
8,9,8,768,470189,1354,1311,43,8780.69,7856.24,
0,1,0,818,23630.7,2,0,2,11809.9,12011.3,
7,8,7,875,95652.9,1171,1163,8,11773,5027.27,
0,1,0,926,11013.2,1,0,1,9778.27,7270.03,
7,8,7,1050,928620,1599,1512,87,1513.76,3581.78,
7,8,7,1259,612629,1794,1742,52,5655.24,6277.83,
25,26,25,1354,588264,2498,2440,58,11835.4,10252.4,
0,1,0,1464,6372.67,1,0,1,8736.65,490.647,
0,1,0,1487,11227.7,1,0,1,7029.75,6975.45,
8,9,8,1520,1.43925e+06,1836,1717,119,3778.2,11253.4,
9,10,9,1612,797415,480,405,75,1188.14,12118.9,
2,3,2,1677,260581,486,462,24,9551.38,6547.12,
0,1,0,1678,9161.29,1,0,1,1048.11,8266.56,
1,2,1,1699,30273.5,4,1,3,12924.9,12350.3,
5,6,5,1712,232005,1185,1168,17,1366.48,1805.33,
8,9,8,1874,112485,55,45,10,12603.9,3421.84,
28,29,28,1947,1.15201e+06,1747,1633,114,12612.3,5356.54,
8,9,8,1952,107064,1477,1465,12,10494,12694.5,
3,4,3,2298,50802.4,28,23,5,12633.7,11187.4,
10,11,10,2482,689627,1208,1137,71,4628.75,5794.58,
1,2,1,2557,69702.5,141,135,6,12322.3,10187.4,
20,21,20,2583,653959,116,51,65,3885.8,4100.45,
3,4,3,2638,178745,68,47,21,2188.31,870.581,
4,5,4,2978,218752,597,577,20,4296.43,6156.52,
0,1,0,3058,7795.19,1,0,1,11502.8,4853.71,
0,1,0,3233,12427.9,1,0,1,4430.14,6033,
1,2,1,3245,16644.3,599,597,2,1502.3,4830.84,
0,1,0,3376,19049.2,1,0,1,12956.8,3322.14,
1,2,1,3480,245536,277,256,21,9244.97,6470.41,
1,2,1,3518,25880.8,61,58,3,12078.3,9579.17,
4,5,4,3618,470611,326,287,39,8152.38,8415.07,
2,3,2,3940,335798,55,35,20,6201.6,5552.23,
0,1,0,3952,61949.8,3,0,3,11625.1,1312.86,
