"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty_xy [nm]"
9633,1090,9595.0453,22304.55226,166.17822,105.68674,7.26187,2.31151,2828.44739,41.55258
9635,1090,17442.75636,5689.27213,144.55582,88.794,7.65908,2.14797,2390.0644,37.54281
9636,1090,25538.76806,23580.9427,189.72413,127.79692,7.41076,2.50968,2491.79246,45.54682
9637,1090,34103.315,30643.62406,159.62139,72.48611,7.1992,2.06133,2230.42837,49.1849
9638,1090,37772.48276,14065.73336,116.85253,35.28602,6.72753,1.91407,2116.87434,52.66964
9639,1091,2956.18637,8799.225,173.90282,186.40392,8.25027,2.35859,2259.61554,29.51279
9640,1091,3880.05285,14107.494,176.81418,48.04219,7.66941,2.07389,2327.78531,79.66602
9641,1091,6761.69928,12066.63623,165.05215,113.55992,8.21262,2.89282,2918.81861,43.94283
9642,1091,9536.05615,22268.21804,157.49459,94.79164,7.38681,2.28316,2570.74238,41.51218
9644,1091,10702.71366,10125.2067,155.23526,47.64093,7.48088,2.02684,2085.15439,64.78718
9645,1091,25542.62604,23530.41074,162.76515,134.79505,7.48983,2.49141,2944.61344,34.91652
9647,1091,31753.39532,15512.3255,196.96168,65.81215,7.00338,2.33724,2419.02917,78.80491
9648,1091,34262.32999,30544.13408,69.95656,31.28519,7.27539,2.34059,2828.8469,33.16326
9650,1092,6742.83848,12026.99553,171.39547,118.08796,8.70344,2.78889,3107.81823,44.15089
9652,1092,9556.93138,22292.0819,186.70969,105.06218,6.73422,1.5291,1090.55641,40.76027
9653,1092,10190.18069,14782.22321,107.90977,73.36794,8.86086,2.5145,2339.57429,31.36426
9654,1092,14524.35369,13523.97087,185.4551,64.04259,7.00853,2.07528,1984.66232,67.97694
9655,1092,25511.9608,23577.36563,165.27239,120.52493,8.05863,1.93157,1349.28645,34.52453
9656,1092,33573.38204,22834.9711,190.13357,62.05818,7.04083,2.10635,2381.958,73.13227
9657,1092,34192.33638,30625.915,192.7716,64.71376,7.11468,2.04031,2074.57138,70.82344
9658,1093,2986.89264,8844.64625,170.89075,166.11399,9.79832,3.10095,2834.33693,35.75894
9659,1093,9173.1003,37505.71445,169.07974,81.1594,7.06459,1.78948,1689.24891,45.76567
9660,1093,9526.36928,22295.48975,118.99341,51.06822,8.82398,2.1786,2199.20263,43.62854
9661,1093,10188.14044,14784.946,186.7746,85.81133,7.99363,2.06431,1747.80026,54.41681
9662,1093,25569.54523,23594.08703,179.38537,113.419,7.49901,1.95331,1582.66966,40.5341
9663,1094,3007.99861,8886.49493,181.98339,208.79693,8.31967,2.65815,2129.09619,30.52211
9664,1094,3737.02955,2395.55117,117.42971,36.97447,6.80072,1.75504,1845.14171,49.02232
9665,1094,9552.63576,22291.48941,198.32107,126.48901,6.47072,2.3606,3598.51588,47.43003
9667,1094,25528.22848,23600.51405,150.10076,101.98187,8.48315,2.28597,2298.27624,36.7754
9668,1095,2986.60107,8885.2695,175.61841,159.82859,9.1999,2.68585,2159.90769,35.54575
9669,1095,4019.39017,14168.63261,176.25061,53.8463,7.35852,1.86893,1758.87782,67.88431
9671,1095,10173.18443,14866.63523,170.75692,86.71337,8.41133,2.23859,1980.83359,49.41402
9672,1095,13673.20025,6297.88335,166.05256,87.01386,7.23293,1.97062,1888.84396,44.36358
9673,1095,13965.52376,32430.76331,121.64911,56.9783,8.54232,1.95823,1814.40886,39.39122
9674,1095,25521.11086,23602.10896,164.58571,100.26854,7.59311,2.31767,2130.17534,42.69957
9675,1095,31026.81027,5312.35507,143.19175,39.27415,7.84469,1.71039,1449.64507,60.88112
9676,1096,2765.29191,11283.14523,135.93624,44.22838,6.82894,1.93928,2186.62433,55.17371
9678,1096,9600.15102,22305.92865,179.55019,80.01094,7.95318,2.46929,2512.62239,60.10341
9681,1096,31117.46251,5250.03849,67.4124,30.31233,7.97467,2.21748,2560.6073,31.75668
9682,1097,1827.59344,8284.56412,120.55954,42.38351,7.7229,2.04308,2027.52779,49.49185
9684,1097,9651.52259,22282.41942,187.91603,91.26278,7.35209,1.80849,1442.07151,48.96425
9686,1097,16237.7641,5234.47196,166.42115,112.45074,8.45204,2.29934,1863.83557,39.64514
9687,1097,25551.51197,23605.93756,196.78146,164.37147,6.50002,2.1875,2235.6555,37.08846
9691,1098,10213.95231,14847.03118,170.43483,83.73198,7.94814,2.31612,1682.18921,51.58971
9693,1098,18927.1879,19545.10304,194.19169,115.25361,6.91301,2.31529,2531.20556,48.87199
9694,1098,25529.56816,23553.45422,163.04961,122.23652,7.76728,2.00043,1693.75475,34.05513
9695,1098,31115.67113,5266.06621,164.07003,61.51842,7.96261,1.93651,1667.10187,56.13509
9696,1098,38518.4326,16507.09494,123.74576,68.46331,8.05431,2.33932,2307.12943,38.28925
9697,1099,2956.97935,8860.32026,184.7079,205.04162,8.72512,2.61624,2052.13475,31.35048
9698,1099,9576.45804,22280.52121,165.85421,88.22048,7.90435,1.99199,1777.81864,44.06752
9699,1099,10235.59265,14805.67468,194.9943,110.4882,6.86075,2.08378,1936.9486,48.028
9701,1099,17349.96298,20134.49718,139.98807,43.23265,7.62934,1.75977,1648.25898,55.62702
9702,1099,25546.19342,23599.51405,141.70324,107.94423,7.93606,2.57546,2658.03267,34.46711
9704,1099,38132.32565,18514.61365,122.89233,34.29922,7.54787,2.03142,2138.00954,59.6898
9707,1100,10228.2895,14841.66577,186.01561,93.90946,8.26857,2.02517,1800.97496,49.97518
9708,1100,12623.30485,38083.08303,172.99759,141.9935,7.73043,2.36092,2300.01727,35.6845
9709,1100,25565.73648,23610.3947,160.01986,120.97127,7.85844,2.17851,1941.57953,34.6945
9710,1101,2976.68692,8879.31963,183.19797,174.29293,8.36812,2.56524,2642.80492,34.60343
9711,1101,9071.21506,37508.63501,130.69601,81.91996,7.44673,1.97272,1971.48422,33.49546
9712,1101,9546.99364,22277.68022,110.84549,39.84673,8.40814,2.41277,2702.93524,50.5535
9713,1101,10239.74038,14869.29764,145.90608,58.94608,9.04403,2.40381,2582.56588,55.13817
9714,1101,12610.1039,38211.09667,112.22659,67.21461,7.6284,2.28425,2416.50196,33.68029
9715,1101,24018.53419,2750.80595,152.02096,47.37494,9.01504,2.41292,2414.57102,70.20796
9716,1101,25560.89939,23574.32264,196.55422,141.16657,6.7983,2.19649,2046.93112,41.5038
9717,1101,30288.08596,22349.68097,184.86287,59.32926,7.0846,2.4428,3211.93998,79.96587
9718,1102,2988.06568,8872.19303,179.9699,191.53703,9.30334,2.9053,2824.6683,33.43306
9719,1102,6003.57134,12250.4964,110.58049,48.83306,7.93806,2.42832,2701.18003,43.18317
9721,1102,10199.41519,14851.11697,176.73471,81.66478,8.89892,2.16537,1877.98089,53.47643
9722,1102,25563.80793,23543.54389,187.80214,124.17224,7.6277,2.37167,2397.34506,44.49522
9724,1103,9606.46408,22239.0799,143.41189,72.06264,8.12126,1.94673,1731.23729,41.33757
9726,1103,25517.16706,23590.08125,174.79757,140.6714,7.56497,2.4609,2323.35932,37.19658
9727,1103,30431.41933,6546.68211,191.8958,85.66841,7.38797,2.07385,2299.94304,56.87284
9728,1103,32662.30708,12246.56007,170.26779,51.46704,7.66377,2.31815,2571.51281,76.25468
9730,1104,2979.65565,8856.63585,187.43909,215.33168,8.53095,2.6076,2346.74445,30.83231
9731,1104,9112.10169,37529.21291,165.6452,104.67459,8.42786,1.98147,1579.58361,38.7207
9732,1104,9562.25827,22310.80364,132.82439,69.98671,7.52344,2.18594,2408.58041,40.15665
9733,1104,10278.10732,14843.47072,116.69528,60.75647,8.65214,2.14244,1925.99669,37.06361
9734,1104,25521.68833,23602.88085,140.72284,100.55427,8.41044,1.91124,1631.34319,31.55285
9736,1104,34414.93019,12807.48995,120.6619,33.85373,7.25929,1.72915,1742.71689,53.92022
9737,1105,2984.38644,8847.43456,193.62794,220.06114,8.21133,2.58225,2215.54379,31.62259
9738,1105,9586.84166,22297.24629,139.60665,76.14821,8.59292,2.137,1980.40541,39.9657
9740,1105,25551.28887,23574.65208,174.05835,134.42046,6.93509,2.05908,1993.11606,35.20938
9741,1105,33258.66299,19118.58079,149.32798,143.93476,8.41342,1.9967,1745.6362,27.06449
9742,1106,2969.1842,8849.57974,186.08119,178.80361,8.59507,3.32822,4575.57044,39.90693
9743,1106,9120.1626,37549.52097,113.57682,42.24063,7.32431,2.25211,2672.14405,48.10336
9744,1106,9529.48764,22256.49956,140.66612,65.42648,7.66934,2.24335,2331.07543,46.3783
9745,1106,10351.09746,14832.36565,179.9346,69.28552,8.41631,2.39781,2031.18705,66.54955
9746,1106,25525.20079,23573.83467,152.86274,100.70569,7.88538,2.30219,2487.55051,38.20109
9748,1106,39078.0857,19164.20714,105.16501,37.10597,8.18934,2.0985,2109.48989,46.06692
9750,1107,2953.22756,8841.03103,194.25045,189.29402,8.27059,2.43101,2203.06382,34.48923
9751,1107,9073.35555,37520.05849,154.16346,51.99332,6.80007,2.02134,2054.42693,59.7639
9752,1107,9616.58077,22304.54752,194.25562,98.75507,7.63765,2.32818,2272.95986,55.3407
9753,1107,10214.54682,14865.54959,183.69073,111.45409,7.56323,2.36468,2307.52951,46.71537
9755,1107,25556.74715,23588.48482,168.60719,113.19244,8.20708,2.46991,2693.33794,41.67744
9757,1107,40287.71943,22336.68662,166.16635,60.33929,7.49496,2.30727,2886.94849,64.26026
9759,1108,9160.97567,37488.17047,128.54754,51.86692,8.46291,2.09657,1949.82953,47.04816
9760,1108,9557.87941,22303.56704,147.13707,74.29147,7.80971,2.03577,1891.11566,42.76648
9761,1108,10248.60374,14853.11601,136.30941,76.33773,8.82381,2.11905,1905.41842,38.45573
9762,1108,17388.68255,14178.7383,159.89216,57.77842,7.55423,1.80039,1713.23952,54.60409
9763,1108,25534.36397,23603.59668,199.60239,158.7863,7.40801,2.36866,2028.49567,40.34381
9765,1109,1334.57344,7857.17997,144.87626,41.68099,7.39945,1.93376,1779.09908,63.24614
9766,1109,2954.29717,8862.03858,167.87756,162.95304,8.83575,3.01486,3419.17552,34.8306
9767,1109,9143.39003,37455.11448,112.46937,40.60892,7.75508,2.19718,2359.29861,48.26984
9768,1109,9590.98179,22326.33102,184.43291,100.44655,7.89481,2.26546,2339.79379,49.74872
9770,1109,17838.66159,27880.23412,171.80126,96.99847,8.36676,2.27019,1986.88195,46.09415
9771,1109,25560.1345,23595.33315,177.19618,127.65782,8.0632,2.00569,1890.79022,37.01977
9772,1109,26488.68817,32859.49567,154.45916,50.09688,6.25495,1.87798,2087.65187,59.22469
9773,1109,32987.71507,9605.10679,104.97137,38.21013,8.36927,1.92316,1667.62703,43.07125
9774,1110,3001.66877,8846.68421,197.3784,218.21844,8.17133,2.38727,2176.31613,31.54594
9775,1110,3817.34048,6820.7693,152.26786,43.08508,8.42809,2.0723,1906.29242,69.10116
9776,1110,3918.43894,14111.37407,147.20255,40.11509,7.87983,1.90704,1876.14272,66.19689
9777,1110,9570.79945,22281.0718,186.44601,121.96628,7.7307,1.87343,1764.55096,39.82881
9779,1110,18375.95822,4881.73207,137.89283,55.25381,8.0335,2.08,1974.32952,49.28899
9780,1110,25542.90561,23628.55266,182.99754,117.79759,8.35532,1.87362,1528.34122,39.79896
9781,1110,31129.70227,5285.46335,174.03523,52.55706,8.28833,1.92318,1781.03136,69.02812
9783,1111,9587.21374,22335.96914,188.36008,66.16886,7.91955,2.20702,2316.05003,70.43651
9784,1111,10242.38385,14828.73075,179.86989,104.72064,7.30099,1.68759,1418.62012,40.42837
9785,1111,10272.30237,40140.99943,126.39401,34.09916,6.86261,1.81973,1839.02002,58.72747
9786,1111,13260.06161,6048.12921,121.73154,43.91399,7.43805,2.28661,2793.21933,51.88854
9787,1111,15103.75608,12312.9948,151.04802,42.16431,7.35307,1.87047,1792.83687,65.39616
9788,1111,25574.53503,23591.9609,159.05131,115.43405,7.89083,2.11204,1762.27388,35.10643
9790,1112,3964.42448,14188.90504,112.37386,38.41884,7.50682,2.15425,2337.39475,49.78117
9792,1112,10187.8255,14812.87624,182.49655,112.86448,7.91786,2.26415,2083.64697,44.78766
9793,1112,13343.48252,6017.56756,99.72426,35.60733,7.83987,1.72225,1488.50616,40.39214
9794,1112,15288.02642,36243.92946,168.482,67.41906,7.72487,2.0828,2105.28045,56.58662
9795,1112,25566.59174,23570.28711,196.31665,157.79586,6.32572,2.54411,2464.14143,41.04203
9799,1113,9559.19894,22299.77336,174.327,66.49202,8.18196,1.94412,1830.77716,57.91422
9800,1113,10221.73457,14862.22257,174.99274,106.46363,7.88234,2.18216,1947.19934,43.23199
9801,1113,25559.50221,23566.10415,186.46179,118.37588,7.34327,2.29904,2317.63477,44.92567
9802,1113,31022.66322,5308.12841,97.80223,35.58479,8.33158,2.66242,3170.11367,49.15517
9803,1114,2471.51002,14717.13959,77.34917,21.62987,8.18365,1.7196,1649.42917,42.36331
9804,1114,2970.76908,8853.18672,168.04255,175.60703,9.25722,2.62095,2349.2792,30.78612
9805,1114,9150.97978,37538.88924,124.06525,48.0896,6.78784,1.63244,1590.68518,42.17429
9807,1114,10188.11648,14874.55167,137.80983,73.97815,8.38479,2.25993,2424.39949,41.21462
9808,1114,18467.1312,4814.3747,123.78975,41.49638,8.27963,2.52884,2961.20385,59.03379
9809,1114,19569.81713,34560.54733,170.34256,87.2149,7.5575,1.90953,1748.106,45.22178
9810,1114,24516.27632,32223.49586,94.01508,29.97122,6.73063,1.82591,2200.49469,43.59557
9811,1114,25538.2646,23521.39127,160.29277,96.66609,8.05713,2.13311,1810.67622,40.56821
9812,1114,31083.78457,5290.63178,182.21434,54.56376,7.63261,1.92821,2104.82311,71.96401
9813,1114,38957.39017,18197.46351,159.03634,44.77386,8.06856,1.9813,1628.47178,69.64653
9817,1115,10204.28702,14849.72258,170.26688,91.13757,7.81039,2.60062,2676.70988,51.50861
9820,1115,28880.95193,14739.20214,155.21194,43.46062,7.7641,2.05137,1961.00414,70.2055
9821,1115,31202.77296,5312.59935,113.75324,39.99176,8.14123,1.88077,1620.92097,45.82435
9822,1115,39562.19,417.76617,147.99613,53.45486,8.20603,1.89242,1763.79609,53.20691
9823,1116,3003.43215,8864.77005,168.23946,162.57237,8.87344,2.8991,3297.22676,34.29576
9826,1116,10252.60284,14840.86759,155.08621,60.24686,8.29395,2.14168,2233.78766,55.51329
9827,1116,15036.94186,34406.89926,165.05411,48.95044,7.70381,1.87271,1827.66972,66.39233
9828,1116,25543.45797,23574.72469,168.19012,117.27519,8.1231,2.55602,2286.23754,41.15461
9831,1117,9552.62447,22282.38704,144.37175,75.84518,8.3705,1.93498,1625.77567,40.08056
9832,1117,10125.72193,14895.808,130.09623,91.23573,8.31565,2.05232,2030.1025,31.36619
9833,1117,25523.06122,23607.26722,181.2542,155.67468,7.04618,1.76206,1390.66765,31.53048
9834,1117,28990.42372,16979.44253,174.42579,287.1918,8.69928,2.06682,1635.78359,21.02981
9836,1118,4070.99656,14102.42284,103.99561,35.93568,7.59377,1.95816,1784.28592,44.91012
9837,1118,9107.65918,37466.28676,199.29544,118.34044,7.21189,2.15207,2015.29127,47.86166
9838,1118,9555.90945,22275.33422,154.31504,86.11687,7.58672,2.28271,2710.63033,43.34368
9840,1118,11720.47075,7554.4256,149.62485,44.21837,6.54649,1.79333,1684.25637,60.72896
9841,1118,12152.80201,15708.05601,130.82715,46.89637,8.03083,2.59526,3090.74699,58.98642
9842,1118,15433.38691,5636.85583,128.40981,32.82195,7.6346,2.33654,2148.57486,71.84041
9843,1118,25543.61825,23572.8396,181.27442,132.65175,7.45322,2.07904,2054.23184,37.75825
9844,1118,25805.9358,25636.36641,122.27569,29.51118,7.76144,1.91505,1749.0712,64.48055
9845,1118,31119.43957,5162.65447,133.1278,40.42203,7.32343,2.19223,2282.10551,61.54824
9847,1119,9061.41549,37447.47819,168.25672,58.88151,6.80765,1.89126,1971.72312,59.47985
9849,1119,10230.28079,14872.96505,186.98729,124.05773,7.27717,2.50681,2651.33704,45.58055
9850,1119,13342.56521,5961.428,166.28249,83.66911,7.6227,2.34173,2470.85029,50.07233
9852,1119,23392.02349,13466.25689,122.33018,35.51729,7.24417,1.67405,1743.72245,52.17006
9853,1119,25567.65292,23565.98021,188.37268,137.29765,8.18598,2.05217,1664.77372,38.6259
9854,1119,25906.33428,25583.35273,101.29078,34.94586,7.99799,1.93092,1979.75541,43.99526
9855,1119,31145.36203,5259.06834,138.74453,37.35718,8.25326,1.94453,1730.68963,64.90195
9856,1119,36883.41141,3046.92501,118.94672,32.63838,7.8644,2.35463,2843.57371,64.68805
9857,1120,2994.07896,8883.99375,183.74276,163.0501,9.67895,2.47966,1874.07693,35.91787
9859,1120,9193.65302,6812.0359,167.43139,49.1537,6.93718,2.16089,2104.10652,73.71879
9861,1120,10221.95885,14838.99935,172.14094,93.33794,7.63024,2.24435,2574.45054,47.319
9862,1120,12503.17808,18227.55534,117.42533,34.02405,6.79904,1.78425,1982.08658,52.57966
9863,1120,13387.35843,6115.85067,124.17291,39.19839,8.44158,1.86606,1663.93843,52.20392
9866,1120,31126.62436,5233.87189,124.92539,37.10808,7.68237,2.53606,3114.12578,65.68565
9867,1121,2958.92972,8880.5004,190.07251,230.10152,7.9434,2.89929,2440.88704,31.49014
9868,1121,3853.76078,18823.05548,113.78438,47.78505,7.70321,1.94043,1667.20995,40.81307
9875,1121,36060.64064,9203.84708,108.55797,57.62094,7.86302,2.39055,2629.26075,36.87724
9876,1122,2982.57094,8866.57413,161.63259,171.03846,8.75862,1.984,1467.05352,26.59334
9877,1122,3882.49746,18808.04596,133.50043,69.63703,8.22663,1.9347,2140.01169,38.35864
9878,1122,9583.20843,22298.95895,182.49661,83.74609,7.80545,2.11821,2003.81685,54.33799
9880,1122,17025.13096,33019.29792,115.37805,36.68945,7.18693,2.03206,2141.61477,51.84412
9881,1122,20312.85102,37731.43795,164.66526,107.28531,8.15442,2.32921,2333.27733,40.70891
9882,1122,23495.60318,5995.25671,188.32378,68.21225,6.32663,2.00502,2052.0432,64.84664
9883,1122,25538.41047,23593.1688,168.35362,131.80078,7.34065,2.03687,1904.3571,33.96559
9884,1122,36176.22813,8993.05626,157.26911,79.56259,8.42551,2.62722,3350.1569,51.21246
9885,1123,2948.04326,8867.48038,169.86721,133.64045,8.90713,1.98,1620.9801,33.64506
9887,1123,9603.14714,22331.6816,190.83172,126.41754,7.15794,1.76803,1543.70607,39.10094
9888,1123,10182.08388,14831.92853,184.19781,101.89486,7.63005,2.34631,2663.15124,50.06327
9889,1123,25533.70666,23612.62086,193.74164,190.90242,6.66408,2.63724,2810.02614,35.51233
9890,1123,26773.83868,4084.20357,103.31981,43.65628,8.00275,1.91163,1800.7952,38.19225
9892,1124,9589.72266,22266.18435,141.62742,76.24687,8.11043,2.60016,2967.93,45.08921
9893,1124,10216.47254,14857.39564,188.15938,119.06091,7.48298,1.79084,1344.48414,40.24299
9894,1124,25578.9786,23598.67622,194.17074,129.1296,7.7694,2.55475,2966.20047,47.23973
9896,1125,2979.7169,8852.60858,190.19535,192.35502,9.25745,2.67676,2336.81945,34.6389
9897,1125,3859.45351,18825.7373,112.23616,42.76621,7.69385,2.35908,2505.16168,48.06862
9898,1125,9590.26099,22314.96679,151.70737,86.10161,8.02096,2.00914,1770.54176,39.78625
9899,1125,10186.911,14886.01984,155.84217,78.9674,8.24987,2.11778,1785.63925,45.16996
9900,1125,17736.60329,37252.27266,117.83451,39.95477,6.88708,1.87928,1935.09332,48.06569
9901,1125,25520.91812,23585.72662,156.16956,104.26069,8.10543,2.20846,2470.06568,37.61373
9902,1125,32030.04873,15367.04184,169.09444,47.46874,6.74791,1.54958,1386.85247,63.57835
9904,1126,8228.8176,6718.32641,160.47254,62.94422,8.00096,2.39099,2769.71009,60.18367
9905,1126,9540.91362,22263.67924,165.23861,99.46029,7.28616,1.94525,1937.56034,39.71445
9907,1126,25566.50467,11276.86959,14.52295,25.40743,6.83622,2.10404,2370.60419,13.88379
9908,1126,25518.85186,23587.84964,137.81618,93.43208,8.45395,2.2435,2114.77439,34.58023
9909,1126,25841.99494,25564.18838,84.42697,24.81658,7.68374,1.81664,1730.19335,43.66762
9910,1126,31076.46696,5162.20299,129.78676,38.59583,8.32139,1.92993,1867.25927,57.21343
9912,1127,3017.88282,8880.03648,175.92712,173.26934,9.95684,2.36986,1790.87652,31.65791
9913,1127,3923.70616,18843.39341,184.34108,86.32544,7.68373,1.9459,1475.63145,51.50055
9914,1127,9586.27776,22297.56558,156.27996,92.77097,6.78305,2.11259,2660.25231,40.1776
9915,1127,10241.13978,14861.80711,160.07733,85.90477,8.27089,1.68025,1215.12651,39.66342
9917,1127,26883.79123,14704.78755,171.32133,63.44115,7.55313,2.05819,2210.52286,60.43232
9919,1128,2981.51102,8860.11498,195.85189,217.77086,8.57489,2.7933,2667.46438,33.63354
9920,1128,9518.40288,22260.70032,180.93225,78.61618,8.27127,2.18995,2156.64707,57.42182
9921,1128,10303.39606,14865.25571,131.41867,70.02736,8.68095,2.35528,2428.84392,41.04307
9923,1128,31102.65336,5220.85722,134.26028,46.66413,8.30835,1.98799,1947.87246,52.71978
9924,1128,39941.55204,2861.7561,114.60094,32.79479,8.57877,2.26145,2242.10516,59.55208
9925,1129,2952.27156,8857.81362,180.72488,215.15567,8.55369,2.60844,2442.54022,29.32558
9927,1129,10217.22599,14861.57734,142.88671,93.35866,8.04426,2.02796,1941.75596,34.74795
9928,1129,20610.7616,22865.06371,174.6455,107.14938,7.31649,2.04887,1686.27855,41.6109
9929,1129,22800.69704,15729.27811,79.30814,35.87154,9.02691,2.33583,2347.90377,34.73362
9930,1129,25512.62785,23551.72165,157.26274,104.49366,8.20496,2.25643,2191.13752,38.30532
9931,1129,31048.41861,5333.48297,134.79535,44.12396,8.02331,2.17476,2226.7504,58.20108
9935,1130,9598.67937,22280.10398,193.65906,84.96835,7.05595,2.13096,2426.06288,58.92969
9938,1130,31018.35061,5227.13773,143.41989,42.01629,7.79783,2.09719,2078.89612,64.90842
9939,1130,34810.16091,13198.90999,191.91929,67.16888,6.92392,2.05026,2193.01797,68.47123
9940,1130,40148.88253,8850.05843,173.56968,59.48977,8.46747,1.98416,1718.19463,63.47622
9941,1131,1849.38407,21088.64642,150.75029,56.13567,7.36935,1.73407,1942.87633,50.39525
9943,1131,9590.65521,22344.16548,189.06898,86.74579,7.89248,1.89944,1586.44756,52.57977
9944,1131,10276.93384,14794.6681,169.08082,79.01171,8.3511,2.35153,2175.25677,53.81358
9945,1131,16075.07556,14803.28318,66.13013,24.56221,8.57714,1.76037,1551.22606,32.78384
9946,1131,25606.70034,23605.52706,179.44023,122.33577,7.07473,2.23832,2092.38967,40.90225
9947,1131,28076.37673,12260.55908,171.83936,88.03019,8.32318,2.02928,1673.949,46.84318
9948,1131,31229.61444,5226.92729,157.66344,50.84496,8.16345,2.13467,2231.68159,64.93127
9949,1131,33940.9125,19718.95206,169.27188,98.60452,7.22792,1.98401,1932.44744,41.6992
9951,1132,9663.5912,22293.19463,191.70816,107.14349,7.38862,2.06478,1927.85545,47.73095
9953,1132,21061.9777,10718.91178,86.77028,40.90633,8.1096,1.99208,1913.08215,32.80176
9954,1132,24834.14079,30840.86157,116.83413,51.28001,7.52016,1.81197,1938.92971,38.94778
9957,1132,40374.2433,9505.25771,176.44027,54.88814,8.36501,1.94622,1551.98937,68.57099
9960,1133,10256.67988,14835.27258,157.78352,106.2382,7.7799,1.78941,1558.635,34.38588
9962,1133,25519.28484,23603.82539,180.76538,149.79122,7.05734,2.19529,2143.124,35.29283
9963,1133,29956.2351,8018.96928,164.44335,47.64967,8.00248,2.04856,2105.85883,71.12901
9964,1133,31040.73788,5261.86114,176.03975,51.62936,7.58581,1.96035,1823.0877,72.06435
9965,1133,33254.97406,19883.0616,188.83234,59.82638,6.84439,1.79486,1736.17898,67.74991
9966,1134,2987.26207,8880.90083,190.01553,216.56682,8.05246,2.49754,2204.57242,30.69273
9967,1134,9556.64041,22263.21408,178.58068,99.28734,7.33868,2.32796,2291.80173,48.57195
9969,1134,22851.20716,2622.25092,16.51038,23.44548,8.58245,2.50012,2758.32343,15.90173
9971,1135,2967.56752,8831.24382,171.19418,161.22218,9.4112,2.36277,2095.02023,32.07322
9972,1135,9578.28476,22273.18111,160.92714,116.82256,7.28301,2.08879,2034.72848,35.19631
9973,1135,10181.61076,14836.59654,196.22297,128.47169,7.03275,2.6405,3312.60901,49.10864
9974,1135,25546.82309,23591.18488,174.28473,156.72819,6.96608,2.1503,1951.86745,32.20384
9975,1135,31085.736,5133.74636,184.79445,57.09648,7.84416,1.72512,1322.72656,66.53885
9976,1135,32062.39522,8787.53702,99.66764,30.72045,8.18816,2.3278,2448.37338,52.41024
9979,1136,3745.42368,18804.26958,163.29364,49.53216,7.24605,2.14951,2588.72393,70.25044
9980,1136,9522.957,22326.74901,167.57356,82.24949,8.14885,2.02265,1623.13668,47.47431
9981,1136,10218.77398,14872.62233,172.04325,109.80251,8.0842,2.31883,2217.17409,42.50338
9982,1136,10760.13077,35304.83416,160.33939,38.72144,7.32488,1.75895,1668.60385,73.76784
9983,1136,20747.64849,10585.61206,119.198,38.99037,8.26365,2.18552,2032.23206,53.87486
9985,1136,24672.18024,13964.69874,163.44351,74.27906,8.17231,1.86827,1744.51137,47.54374
9986,1136,25546.27412,23629.30697,154.79017,99.97519,8.29362,2.13466,2024.42091,37.71503
9989,1137,2997.32534,8798.55527,194.41216,202.63194,8.26093,2.38996,2009.51012,32.60162
9990,1137,9546.48078,22266.93825,183.23923,100.48175,7.68733,1.97759,1631.86059,45.92655
9991,1137,10227.79021,14861.01509,132.49756,76.31524,8.33199,2.26166,2327.24737,38.15606
9992,1137,25554.06969,23590.30758,180.18047,149.28532,7.46658,2.23996,2049.97442,35.54215
9994,1137,35083.62078,40309.3236,135.42741,44.01914,8.57968,2.17992,2343.17378,58.79179
9995,1138,2990.30902,8853.31244,178.14699,158.8127,8.5862,2.57268,2267.82325,35.68293
9996,1138,3730.89564,18807.15377,155.60679,42.00025,7.75817,2.23057,2469.39366,76.39665
9997,1138,9597.88335,22245.96814,130.40122,64.21338,7.89463,2.3113,2647.85442,42.93294
9998,1138,10215.03669,14839.39018,164.08927,106.93746,7.38254,2.2078,2245.20555,39.55372
9999,1138,14759.27189,16778.10987,98.91282,30.2921,6.59634,1.85082,2319.84133,46.46216
10001,1138,25873.0096,25465.38398,174.4112,62.38905,6.66422,1.98667,2331.87276,61.63743
10002,1138,31723.26292,23408.20799,151.39149,130.93442,7.97871,2.52688,2753.07642,32.4644
10004,1139,2971.89719,8838.69169,171.10553,186.79348,8.08203,3.0315,3802.9851,32.37028
10005,1139,3875.36955,18737.54444,166.79436,68.87403,7.88349,1.84525,1453.83192,51.45604
10006,1139,9592.45238,22268.97776,181.6778,104.97872,7.36654,2.11207,1914.7626,45.36041
10008,1139,14455.36407,6178.5293,140.13856,43.83726,7.12054,1.88866,1944.89246,57.20466
10010,1139,34757.43058,18221.77213,130.8217,42.74086,7.39704,2.08352,2284.53653,55.76756
10011,1140,2958.29967,8850.7674,180.48919,220.31932,8.54721,3.00109,2737.75598,30.72019
10012,1140,3923.53092,18779.26275,146.6253,73.76759,7.69118,2.11434,2070.02844,43.58028
10014,1140,10228.88353,14851.90603,161.37462,86.85483,8.48523,2.01246,1861.05045,43.10661
10016,1140,18552.60489,3305.27865,110.86976,48.62571,8.40325,2.37178,2746.3676,42.94118
10017,1140,20898.82282,13862.79477,131.1951,78.76496,8.75552,2.3684,2016.06901,37.59886
10019,1140,25593.52279,23572.29208,175.50205,141.85952,7.06037,2.43044,2349.41241,36.95104
10020,1140,25850.80362,25496.88837,149.96439,49.14973,7.97129,2.14362,2344.95424,62.03201
