# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
730,731,730,1,300006,3999,938,3061,2979.82,8851.6,
5,6,5,1,757.331,31,23,8,4448.16,16269,
8,9,8,1,1423.11,32,19,13,5472.68,4461.55,
13,14,13,1,5238.38,141,84,57,6223.83,25312.6,
856,858,857,1,280874,4000,1223,2777,9581.67,22282.8,
812,814,813,1,277553,4000,1129,2871,10211.1,14845.4,
0,1,0,1,64.0714,1,0,1,11669.9,14174.2,
0,1,0,1,88.8831,1,0,1,16911.3,12946.2,
1,2,1,1,365.414,541,539,2,18718.4,9730.22,
2,3,2,1,3408.85,1269,1232,37,22862.2,16233.2,
625,626,625,1,332367,3999,775,3224,25550.7,23584.8,
1,2,1,1,185.497,1792,1790,2,26940.9,1097.09,
18,19,18,1,6173.74,93,33,60,39292.7,28725.1,
1,2,1,1,153.467,3,1,2,39941.4,24332.2,
3,4,3,2,483.99,31,26,5,1522.78,40221,
0,1,0,2,211.164,1,0,1,5654.62,37976.5,
0,1,0,2,90.0044,1,0,1,6774.14,26133,
1,2,1,2,575.943,456,452,4,19283.7,31528.4,
1,2,1,2,160.286,1131,1129,2,24886,30820.4,
11,12,11,2,2226.55,55,38,17,25739.5,5900.84,
8,9,8,2,2906.79,39,14,25,29730.1,18813.4,
0,1,0,2,118.397,1,0,1,39075.2,27666.9,
1,2,1,2,216.735,4,1,3,40450,7960.11,
18,19,18,3,2390.18,293,271,22,4171.88,33476,
1,2,1,3,240.965,1170,1167,3,6529.52,1482.79,
0,1,0,3,31.8822,1,0,1,11049.3,19664.9,
1,2,1,3,384.553,1021,1018,3,20755.7,21533,
1,2,1,3,214.088,23,21,2,25805.1,6087.68,
844,846,845,3,122398,3998,2756,1242,31089.5,5247.06,
0,1,0,3,124.291,2,0,2,38693.4,14614.5,
0,1,0,4,153.77,1,0,1,1680.68,13527.3,
1,2,1,4,145.762,10,8,2,9744.02,600.944,
1,2,1,4,148.238,2150,2148,2,11273,3897.9,
2,3,2,4,247.982,1270,1267,3,14068.2,3806.24,
0,1,0,4,94.9777,1,0,1,32105.6,10954.8,
0,1,0,4,218.937,4,0,4,33486.9,26702.5,
45,46,45,5,9661.22,199,107,92,7585.06,30197.7,
1,2,1,5,59.0165,3584,3582,2,9692.2,7854.14,
0,1,0,5,119.885,1,0,1,19092.1,6623.13,
0,1,0,5,254.65,1,0,1,19767,18408.3,
0,1,0,5,34.6985,1,0,1,20150.7,2869.79,
1,2,1,5,164.778,9,7,2,32271.6,12244.2,
1,2,1,5,473.991,117,115,2,33395.8,12339.7,
0,1,0,5,57.6132,1,0,1,37682.7,30766.2,
0,1,0,6,305.958,2,0,2,1486.72,34433.4,
8,9,8,6,3379.19,46,10,36,5336.15,23112.3,
0,1,0,6,128.997,1,0,1,12371.2,4812.79,
0,1,0,6,258.409,1,0,1,23339.4,10427.4,
0,1,0,6,154.149,1,0,1,23907.7,31511.5,
0,1,0,7,52.2584,1,0,1,13242.7,10033.1,
0,1,0,7,85.6036,1,0,1,13456.2,35678.8,
0,1,0,7,205.363,1,0,1,24381.7,10448.9,
