# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
18,19,18,1,414013,399,327,72,29260,36287,
125,126,125,1,1.8575e+06,1124,838,286,30446.1,8366.29,
28,29,28,1,613920,1380,1281,99,21689.7,3383.59,
46,47,46,1,2.25739e+06,1842,1478,364,15195.1,23026.8,
10,11,10,1,252479,1554,1506,48,16101.5,2823.07,
15,16,15,1,789923,1331,1207,124,10893.4,652.643,
6,7,6,1,696431,927,828,99,4630.56,9311.63,
4,5,4,1,299398,275,221,54,12292,22588.7,
2,3,2,1,31553,71,64,7,32450.3,14490,
8,9,8,1,81950.1,1989,1976,13,6819.99,8373.02,
17,18,17,1,600589,180,90,90,13089.3,31605.1,
5,6,5,1,204558,282,241,41,4277.74,2948.36,
52,53,52,1,606319,1897,1806,91,39283,6023.81,
4.29497e+09,1,0,1,1.24627e+07,2000,0,2000,27878,6408.38,
8,9,8,1,85059.8,1654,1643,11,15035.6,17463.2,
42,43,42,1,1.32482e+06,1945,1726,219,4217.92,16726.2,
4,5,4,1,153591,309,281,28,17790.8,19603.8,
15,16,15,1,624943,813,725,88,25259.5,18816.4,
42,43,42,1,840774,1960,1817,143,35400.7,3677.28,
17,18,17,1,328008,823,757,66,3190.89,18279.2,
50,51,50,1,411697,1895,1843,52,26415.6,25231.4,
16,17,16,1,478214,1188,1098,90,25266.6,30552.1,
3,4,3,1,46836.2,171,166,5,6924.53,12342.1,
24,25,24,1,579214,1737,1668,69,31919.8,5107.54,
12,13,12,1,477959,571,478,93,23600.5,22763.6,
1,2,1,1,8077.25,197,194,3,8739.73,11442.3,
7,8,7,1,443991,1829,1769,60,15977.6,3616.97,
25,26,25,1,1.62794e+06,1784,1551,233,13074,1594.04,
3,4,3,1,78066.5,183,168,15,10791.3,17338.7,
47,48,47,1,1.74518e+06,1938,1673,265,4905.02,22685.5,
5,6,5,1,725898,766,690,76,9136.43,22473,
8,9,8,1,144781,1314,1290,24,35969.7,14875.6,
7,8,7,1,264404,1478,1428,50,22825.1,23567.6,
30,31,30,1,1.66574e+06,1914,1649,265,24533.2,6861.35,
16,17,16,1,182388,1843,1799,44,22124.3,14916.9,
35,36,35,1,920848,1949,1811,138,12126.6,4084.57,
1,3,2,1,1.28663e+07,2000,2,1998,34554.2,20764.7,
8,9,8,1,728144,1789,1676,113,32965,5575.63,
6,7,6,1,265692,388,336,52,21395.6,5322.04,
32,33,32,1,1.72182e+06,1976,1681,295,22110.8,16188.1,
8,9,8,1,494994,511,418,93,21467.6,7014.9,
16,17,16,1,131914,667,638,29,30412.8,9934.03,
7,8,7,1,70403.3,543,527,16,13783.2,38831,
33,35,34,1,1.24869e+07,2000,43,1957,12913,14606.6,
26,27,26,1,586967,1985,1897,88,1390.51,28759.6,
23,24,23,1,1.17167e+06,1481,1311,170,7918.66,28054.8,
15,16,15,1,504833,787,701,86,36965.7,6802.3,
