Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
85	85	4000	1825	0.160	0.050	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
1	1	1	-1	11961.522325	51.115585	4.594790	1.028969	1.028969	0.000000	0.775673	-1.000000	-1.000000	0.000000
2	1	2	-1	15496.147737	68.926628	3.734280	1.060260	1.060260	0.000000	0.819254	-1.000000	-1.000000	0.000000
3	1	3	-1	9847.058309	26.527361	25.350769	1.124020	1.124020	0.000000	0.721488	-1.000000	-1.000000	0.000000
5	1	5	-1	8776.985219	19.989861	55.146816	1.137626	1.137626	0.000000	0.567973	-1.000000	-1.000000	0.000000
6	1	6	-1	8138.640749	18.832115	20.446703	0.959878	0.959878	0.000000	0.700275	-1.000000	-1.000000	0.000000
7	1	7	-1	8385.670695	45.781387	16.497406	0.928185	0.928185	0.000000	0.642487	-1.000000	-1.000000	0.000000
8	1	8	-1	9970.583274	31.707785	36.988358	1.140687	1.140687	0.000000	0.609399	-1.000000	-1.000000	0.000000
9	1	9	-1	10141.472745	3.862195	18.185352	1.064831	1.064831	0.000000	0.661462	-1.000000	-1.000000	0.000000
10	1	10	-1	15985.670281	17.869884	76.076752	1.443831	1.443831	0.000000	0.512698	-1.000000	-1.000000	0.000000
12	1	12	-1	6454.513648	77.432671	3.954859	1.042485	1.042485	0.000000	0.547420	-1.000000	-1.000000	0.000000
14	1	14	-1	9010.605830	28.136679	7.390775	1.043500	1.043500	0.000000	0.697459	-1.000000	-1.000000	0.000000
15	1	15	-1	4975.387740	34.069492	12.904202	0.792880	0.792880	0.000000	0.425824	-1.000000	-1.000000	0.000000
16	1	16	-1	8311.982422	71.902817	44.050812	0.790162	0.790162	0.000000	0.746484	-1.000000	-1.000000	0.000000
17	1	17	-1	12297.786603	11.120815	16.058977	1.174898	1.174898	0.000000	0.711139	-1.000000	-1.000000	0.000000
18	1	18	-1	10858.142653	33.600483	59.583279	0.877924	0.877924	0.000000	0.730477	-1.000000	-1.000000	0.000000
19	1	19	-1	11080.674951	54.704762	44.606556	1.203919	1.203919	0.000000	0.596648	-1.000000	-1.000000	0.000000
