# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
1,2,1,1,494516,2280,2255,25,23404.4,22612.1,
12,13,12,1,1.77124e+06,3083,3012,71,11165,27735.4,
3,4,3,1,675667,241,213,28,30529.6,19089,
19,20,19,1,869082,543,510,33,36154.2,12593.5,
0,1,0,1,9.45368e+07,4000,0,4000,10255.1,12053.8,
4,5,4,1,9.97828e+07,4000,6,3994,10454.4,39298.1,
0,1,0,3,9432.49,1,0,1,22740.6,14680.1,
6,7,6,5,276523,1420,1407,13,7036.59,30885.9,
12,13,12,5,1.42849e+06,763,707,56,31838.7,2018.86,
0,1,0,6,217781,10,0,10,34458.5,17553.9,
4,5,4,6,352399,1243,1229,14,39658.9,29140.3,
5,6,5,6,344846,837,820,17,15049.9,18583.4,
35,36,35,7,2.33576e+06,3911,3820,91,35351.5,35510.3,
7,8,7,9,498750,3543,3527,16,30780.2,17204.3,
0,1,0,11,11586.1,1,0,1,36845.5,35345.8,
0,1,0,15,12226,1,0,1,29133,33476,
0,1,0,15,11814.5,1,0,1,31828.6,27489,
0,1,0,16,60572,1,0,1,18329.9,26583.1,
0,1,0,16,33458.3,1,0,1,20000.8,37533.6,
0,1,0,16,8836.3,1,0,1,14412.3,28083,
0,1,0,18,7828.01,1,0,1,23996.6,27213.7,
0,1,0,19,62778.4,1,0,1,23680,25408.1,
0,1,0,20,10345.9,1,0,1,26725.4,25287,
0,1,0,21,9703.47,1,0,1,24899.8,24760.8,
0,1,0,23,8287.67,1,0,1,33379,34013.2,
14,15,14,23,898612,1701,1658,43,31822.2,2471.15,
1,2,1,25,37820.2,1537,1535,2,23501.9,30349.8,
0,1,0,26,61473.9,1,0,1,23544.8,30628.8,
0,1,0,26,9861.52,1,0,1,23647.8,30148.9,
0,1,0,26,10379.5,1,0,1,28733,5834.74,
0,1,0,27,14012.7,1,0,1,26039.1,33556.1,
2,3,2,28,55095.4,2112,2108,4,26117.8,33369.2,
0,1,0,29,14560,1,0,1,33676.6,29513.3,
0,1,0,29,51924.7,1,0,1,33559.7,30854.8,
0,1,0,29,10971.9,1,0,1,35064.2,29342.8,
1,2,1,29,15940,2751,2749,2,38455.8,28142.2,
0,1,0,30,9255.52,1,0,1,38607.7,27976.3,
0,1,0,31,5733.23,1,0,1,37547.6,28649.8,
0,1,0,31,61615.9,1,0,1,39210.5,28557.1,
1,2,1,31,151193,76,66,10,4250.51,39894.1,
8,9,8,36,866509,3890,3851,39,1649.33,19918.2,
4,5,4,37,319213,162,151,11,32390.5,39250.5,
0,1,0,38,14786.7,1,0,1,16649,16338.8,
0,1,0,39,5405.19,1,0,1,37462.1,36156.4,
2,3,2,40,250858,950,943,7,1695.82,15409.5,
18,19,18,42,645704,2106,2081,25,4649.39,11052.9,
0,1,0,42,21656.6,2,0,2,25709.1,14501.4,
1,2,1,44,95932.6,3096,3093,3,29202.5,38635.1,
0,1,0,45,5983.81,1,0,1,19688.7,2088.34,
0,1,0,47,38211.8,2,0,2,35924.4,36217.7,
0,1,0,47,17533.4,1,0,1,32435.5,32925.2,
1,2,1,47,501049,33,11,22,7117.81,23016.4,
0,1,0,51,14685.6,1,0,1,24401.1,35711.9,
0,1,0,52,16530.9,1,0,1,8311.96,4549.29,
0,1,0,53,6125.06,1,0,1,32891.7,38364.8,
0,1,0,53,65423.8,1,0,1,15520.9,38115.3,
3,4,3,56,465992,328,308,20,33453.8,5834.67,
0,1,0,59,58363.9,1,0,1,7510.66,13812.1,
27,28,27,62,1.31563e+06,3898,3839,59,38594.8,33266.9,
13,14,13,63,1.13727e+06,3659,3615,44,27707,11013.2,
0,1,0,63,51582.8,1,0,1,19598.1,36038.1,
0,1,0,63,55482.4,1,0,1,35238.7,33602.3,
1,2,1,66,94604.5,2573,2571,2,10843.2,14174.4,
2,3,2,67,49056.5,3396,3393,3,32145.1,35304.5,
20,21,20,69,2.89576e+06,1297,1180,117,6008,2286.79,
2,3,2,72,82741.7,148,145,3,31304,26126.2,
1,2,1,75,235979,9,1,8,10035.8,31196.8,
1,2,1,80,27990,2035,2033,2,29310.9,23409.4,
0,1,0,81,6882.74,1,0,1,29365.9,38635.9,
0,1,0,82,63575.5,1,0,1,24344.7,32050.8,
12,13,12,85,844767,1105,1072,33,5461.91,38568.2,
6,7,6,90,526981,234,215,19,27963.4,13682,
0,1,0,92,12987.9,1,0,1,38181.8,12297.4,
12,13,12,96,588407,103,78,25,17123,16008.5,
0,1,0,99,7508.23,1,0,1,40276.8,34806.2,
0,1,0,99,8799.71,1,0,1,39704.2,2872.29,
0,1,0,100,57161.5,1,0,1,13789.4,31425.2,
1,2,1,100,58478.5,992,989,3,31828.8,31021.7,
0,1,0,100,65337.6,2,0,2,27779.7,13960,
0,1,0,102,11507.9,1,0,1,30775.8,15303.9,
0,1,0,102,69761,2,0,2,36554.1,33560.9,
0,1,0,103,78525.2,3,0,3,4616.34,34447.3,
0,1,0,107,20338.6,2,0,2,5225.89,34314.6,
0,1,0,107,58717,1,0,1,18042.6,9659.36,
0,1,0,108,23693.6,3,0,3,21925.3,31804.9,
0,1,0,109,11381.2,1,0,1,9015,28772.4,
0,1,0,109,55968.4,1,0,1,23738.6,28975,
0,1,0,109,9087.79,1,0,1,6633.12,33977.4,
5,6,5,111,195606,579,571,8,8717.75,26937.3,
3,4,3,111,288633,19,8,11,8987.3,34185.1,
0,1,0,116,9218.07,1,0,1,25544.2,40029.4,
0,1,0,118,9323.59,1,0,1,27221.1,1770.77,
8,9,8,119,394827,675,658,17,23317.9,32556.3,
0,1,0,120,9834.19,1,0,1,33822.9,5284.39,
1,2,1,120,167283,9,2,7,13400.7,31318.4,
0,1,0,121,14650.6,1,0,1,11865.7,12228.9,
0,1,0,126,11473.4,1,0,1,26306,21653.1,
0,1,0,126,10981.6,1,0,1,38207.8,14078.6,
4,5,4,127,714597,192,161,31,30322.4,21873.9,
0,1,0,130,55752.4,1,0,1,24130.2,15119.7,
0,1,0,132,9481.73,1,0,1,22895.4,16187,
0,1,0,136,4168.75,1,0,1,29199,37750.8,
4,5,4,137,469430,251,234,17,10453.8,22764.8,
0,1,0,138,13365.6,1,0,1,29086.6,38044.4,
0,1,0,139,91452.2,5,0,5,31892.3,38249.2,
6,7,6,140,561431,35,14,21,13441.8,4036.56,
0,1,0,141,7000.03,1,0,1,17099.5,1064.75,
25,26,25,141,2.43634e+06,3660,3574,86,37069.8,17357.5,
0,1,0,144,12651,1,0,1,29548.2,35913.6,
0,1,0,144,62731.1,1,0,1,31338.5,36800.9,
0,1,0,145,16359.4,1,0,1,30052.2,35666,
0,1,0,146,331347,10,0,10,31533.7,33666.2,
0,1,0,146,14154.1,1,0,1,27247.8,702.94,
0,1,0,148,61799.5,1,0,1,21411.1,12312.2,
0,1,0,149,14733.3,1,0,1,3124.67,818.588,
1,2,1,151,79631.6,259,257,2,19421.9,4040.31,
0,1,0,154,14586.1,1,0,1,10866.6,12631.7,
0,1,0,156,61424.8,1,0,1,34509.6,37564.3,
0,1,0,156,14889.6,1,0,1,32698.3,34211.2,
0,1,0,156,74313.4,2,0,2,35647,32520.7,
0,1,0,157,72659.6,2,0,2,8448.17,7977.76,
0,1,0,157,5919.46,1,0,1,17583,27778.2,
0,1,0,159,17680.2,1,0,1,26652.1,24407.6,
0,1,0,159,19497.2,2,0,2,32189.7,34361.7,
0,1,0,159,65269.7,1,0,1,31757.2,35234.2,
0,1,0,161,33301.3,3,0,3,4696.01,34274.1,
