1,0
64,257,287,293,326,350,407,451,473,518,4581,4628,4700,4713,12160,12192,12208,12248,12294,12346,12401,12412,12495,12513,12542,12571
65,258,270,300,324,340,372,427,470,492,539,584,602,642,709,725,765,804,825,894,905
66,261,274,305,318,17660,17687
67,275,291,332,351,387,416,432,475,28317,28363,28369,28408,28431,28482,28558,28594
68,276
69,279,308,329,343,424,446,485
70,288,311,314,358,401,434,654,679,786,848,865,916
71,296,317,348,368,410,560,601,646,683,713,747
72,315,354,509,533,592,828,877,906,994,1036,1059,1120,1155,1191,1194
73,330,1869,2154,2208,2223,2264,2296,2340
74,336,383,499,571,633,671,701,739,762,799,823,893,926,955,976,1043,1241,1311,1618,1666,1737,1770,1839,1948,2018,2051,2069,2098,2151,2517,2526
75,337,369,402,452,588,626,655,733,40703,40786,40805,40819,40854,40873,40889,40921,41114,41139,41163,41214
76,338,375,404,429,459,574,605,650,743,749,793,847,874,914
77,339
78,345,393,414,438,457,1053,1079,1301,1355,1366,1421,1441
79,346,22302,22327,22351,22375,22400,22427,22448,22479,22586,22611,22661,22727,22758
80,349,371,428,455
81,352,458,520,540,569,617,664,714,779,821,839,883,936,1070,1097,1156,1175
82,353,392,418,442,469,510,550,573,834
83,357,382,411,430,464,523,543,570,630,662,686,723,748,803,835,864,47939,47957,47966,47974,47985,47999,48007,48023,48027
84,361,381,399,431,462,529,587,635,667,697,26254,26270,26285,26352,26370,26402,26411,26448,26477,26503,26525,26696,26746,26766,26833,26841,26946,26975
85,362,388,403
86,363,370,408,433,467,490,544,589,625
87,365,425,43728,43746
88,377,423,595,661,676
89,386,405,447,534,722,756,794
90,389,413,466,491,551,758,811,854,880,913,954,987,1029,1083,1102,1152,1170,1218,1255,1310,44140,44154,44175
91,390,422,511,552
92,394,400,453,460,501,7651
93,397,449,486,515,591,611
94,409,465,498,769,807,846,881,930,1039,1272,1317,1329,1389,1401,1453,1482,1501,1573,1602,1622,1661,1689,1736,1808,1831,1891,1911,1960,1995,2043,2082,2128,2138,2175,2240,2251,2316,24646,24705,24732,24763,24780,24821,24846,44425,44453
95,420,439,52472,52494,52553,52563,52595,52610
96,421,454,474,493,63535
97,437,483,503,530,567,609,673,705,744,768,790,842,890,937,943,1007,1051,1080,1114,1497,1524,1557,1576,1658,1692,1929,1977,2017,2064,2123
98,440,482,30464,30467,30506,30535,30562,30590,30594,30639,30667,30684,30771,30795,30826,30929,30986,31005,31031,31062,31093,31095,31122,31181,31199,31214,31235,31253,31282,31299,31329,31332
99,445,478,514,563,597,668,797,849,887,921,963,1012,1045,1073,1117,1136,1176,49181,49199
100,450,468
101,471,526,727,777,787,827,891,923
102,479,504,541,580,623,684,32602,32621,32644,32670,32727,32746,32782,32803,32831,32856,32885,32913,33051,33120,33130,33150,33171,33221,33235,33277,33300,33324,33345,33357,33387,33390,33482
103,481,497,531,586,620,657,46929,46947,46996,47015,47070,47090,47123,47150,47183,47200,47230
104,489,527,553,576,629,708,853,970,1014,1034,1084,1109,1230,1274,46745
105,495,558,582
106,500,547
107,506,546,577,606,672,682,715,810,837,898,928,948
108,507,532,565,614,656,700,730,770,812,844,946,999,1050,1058,1119,1121,1181,1216,1238
109,519,549,763,789,863
110,524,538,572,627,675,31059,31075,31141,31153,31183,31198,31212,32078,32082,32118,32152,32177,32190,32203
111,525,912,957,997,1046,1069,1108,1151,1160,1233,1245,1284
112,536,583,632
113,542,860,901,59325,59332,59343,59355,59394,59403,59418,59422,59441,59457,59464,59474,59484,63093,63096
114,559,702,721,783,917,952,991,1033,1067,1094,1149,1158,1394,1426,1488,1532,1742,1792,1828
115,566,622,670,37484,37607,37618
116,568,610,645,681,728,753,801
117,579,628,643,689,65000,65006,65010,65018,65024,65035,65044,65052,65056,65060,65071,65079,65090
118,581,598,750,805
119,585,15417,15450,15502
120,593,612,703,732,781,855,866,939,949
121,596
122,599,644,698,734,772,798,831,885
123,607,649,693,719,752,791
124,613,660,711,771,785,841,31194,31217,31264,31284,31337,31367,31374,31396,31446,31468,31478,31495,31520,31542,31789,52091,52105,57521,57528,57540,57568,57575
125,615,652,691,735,775,806
126,616,50471,50478,50490,50504,50509,50524,50537,50551,50566,50569,50594,50601,50617,50636,50652,50822,50825,50840
127,618,647,678,737,1020,1224,1242,1341,1380,1444,1471,1538,1559,1590
128,636,658,677
129,637,696,745,755,809,851,867,935,971,1017,1056,1118,1122,1189,1246,1313,1344,1547
130,639,699,729,757,824,897,56686,56695,56699,56710,56718,56736,56757,56770,56803,56804,56809,56810,56817,56837,59114
131,640,694,741,766,815,840,900,1190,1213,1271,1293,1561,41355
132,648,690,878,1258,1296,1335,1371,1395
133,651,720,759,796,845,895,938,965,1009,1124,1186,1206,1262,1294,69912,69917,69923,69926,69940,69946,69949,69959,69965,69975,69977,69982
134,669,680,738,778,58370,58384,58398,58423,58441,58443,58460,58551,58557,58584,58587,58608,58618,58719,58748
135,695,724,958,992,1037,1207,1252,1282,1353,1370,1423
136,706,742,751,808,852,884,903,967,993,1028,1085,1104,1143,1177,1204
137,707,736
138,717
139,718,780
140,746,819,838,968,986,1032,1063,1138,1159,1212,54008,54021,54024,54044,54081,54094,54100,54113,54128,54140,54143,54158,54166,54181,54206,54218,54233,54420,54431,54457,54465,54473,54490,54506,54514
141,761,788
142,764,813,833,868,940,951,1001,1195,1260,1289,1325,1375,1695,1785,62217,62221,62242,62248,62253,62265,62279,62292,62300,62302,62310,62318,62326,62334,62345,62350
143,767,1018,1057,1197,1247,1287,1346,1363,1413,1446,1489,1502,1595,1639,1656,1693,1745,1769,34357
144,774,820,856,49782
145,782,816,1153,1400,1428,1491,1500,1883,1909,1973,2009,2047,2087,2117,2166,2191,2226,2270,30114,30134,30153,30199,30234,30252,30285,30312,30342,30377
146,795,843,869,934,942,1000,1099,1154,1164,1208,1279,1360,1374,1399,1445,1683,1739,1799,1842,1870,1923,1979,2013
147,814,829,873,919,972,1025,1061,1105,1145,25721,25746
148,817,858
149,836,933,969,978,1040,1086,1112,1131,1172,1221,1248
150,850,872,961,989
151,857,882,924,964,1005,1052,10998,11052,11084,11112,11141,11443,53877,53889,53894,53907,53923
152,861,870,911,941,983,7826,7896,7910,7961,7994,8018,8140,8164,8205
153,871,922,54626,54633,54648
154,875,920,959,1013,1038,1064,1088,1135,1268,1318,1337,1376,1420,1450,1495,1540
155,876,927,960,1002,1042,1081,1113,1130,1180,1223,1249,1315,1328,1429,1492,1518,1570,1588,1612
156,879,43214,43293,43317,43342,43359,43382
157,886,925,966,1011,50050,50069,50090,50099,50108,50122,50132,50156,50161,50177,50206
158,907,962,998,1035,1140,1173
159,915,1147,1162,1234,1280
160,929,945,1003,1101,1126,1187,1201,31411
161,932,953,977,1016,1071,1089,1150,1166,1203,1261,1424,1427,1468,1537,1554,1605,1620,1675,12052,12102,12109,12145,12165,12183,12220,12293,12343,12381,12423,12461,12501,12522,12550,12566,12594,12748,12781
162,975,988,1030,1076,1100,1133,1171,1210,41755,41767
163,979,1054,1075,1098,1125,1178,1205,1269
164,980
165,982,1021,1074,1116,1219,1256,1285,1347
166,984,1049,8487,8534,8581,8690,8729,8733
167,990,1041,1087,1209,1275,15878,15962,16004
168,995,1026,1066,1092,1141,1179,1225,1270,1312,1357,1381,1660,1698,1763,1807,1852,21520,21558,21604,21631,21676,21690,21767,21795
169,1004,1111,1161,1226,1259,1314,1333,1377,24135,24137,24181,24208,24229,24264,24280,24319,24354
170,1006,1031,1103,1316
171,1008,1047,1077,33939,34049,34181
172,1019,1055,1106,1144,1188,1231,1250,1321,1338,1379,1409,36348,36367
173,1024
174,1065,1168,1220,1251,1483,1526,1562,1583,63043,63052,63053,63061,63071,63074,63080,63087,63105,63109,63114,63126,63132,63139,63146
175,1068,1093,1137,1182,1199,1243,1303,1350
176,1072,1107,1146,1165,1228,1257,1601,1629,1673,1738,1788,1830,1863,1931,33804,33841,33852,33913,33949,33991
177,1078,1132,1185,1244,1292,1330,1383,1418,1451,1564,1575,1635,1647,1700,1764
178,1082,1095,1157,1192,1232,1278,1358,1364,1397,1431,1494,1511
179,1090,1129,1276
180,1091,1142,1198,64873,64881
181,1096,1134,28425,28605,28674,28705,28719,28752,28809,28859,28888,46574
182,1127,1169,1222,1273,1281,1324,1388,1393,1433,1477,1521,10655,10668,10707
183,1128,1183,1227,1286,1323,1392,1457,16550
184,1148,1184
185,1167,1193,1235,1291,56794,56797,56799
186,1174,1217,1240,1302,1326,1386,1412,1503,1572,1624,1663
187,1196,1254,1305,1336,1367,1591,1627,1650,1798,1818,1859,1899,1935,1981,59185,59215,59261,59270,59290,59297,59319,59321
188,1200,1277,1304,1343,1382
189,1229,1236,1348,1385,22972,23021,23065,23098,23215,23242,23273,23296,23327,23499,23527,23561,23572,23589
190,1253,1306
191,1264,1298,39345,39374,41501,41527,41536,41553,41576,41596,41731,41799,41813,41855,41874,41906,41923,41932,41952,41966,41984,41997,42024,48105,48122,48128,48143,48154,48172,48208,48227,48230
192,1265
193,1267,1320,1339,1597
194,1283,1340
195,1288,1354,1390,1405,1449,1466,1515,1545,1599,1617,1665,1679,1723,1794,1838,45607,45626,45649,45659,45700,45737,45818,45837,45883,45911,45926,45973,45990,46048,46098
196,1290,1345,1415,1435,1486,1531,1754,1776,1835,1969
197,1295,1322,36469,36522,36544,36556,36568,36600
198,1300
199,1307,1332,1361,1396,1438,1681,1758,32595,32728,32753,32795,32821,32830,32872,32878,32927,32937,32966,32997,33024,33049
200,1309,1334,1406,1447,1479,1525,1550,1606,1630,1652,1685,1759,1779,1825,1867,1993,2031,2090,2130,2149,2170,2231,2257,2309,2413,2446,2507
201,1319,1331
202,1327,1362,1408,1432,60975,60999,61001,61012
203,1349,1391,1598,1637,1662
204,1351,1387,1414,1528,1563,64072,64077,64084,64095,64104,64125,64137
205,1356,1384,1422,1551,1579,1634,1711,1765,1790,1827,1894,1922,1954
206,1359,1372
207,1365,1398,30226,30256,30287
208,1368
209,1378,1407,1436,1485,1505,1585,1640
210,1402,1442,1469,1508,1571,1592,1638,1651
211,1403,1437,1476,18433,18470,18544,18563,18650,18665,18812,18849,18886,18905,55347
212,1410,1454,1470,1517,1577,1621,1801,1844,1878,1903,1968,2007,2025,2078,2126,2160,2171,2219,2266,2303,2354,2382,2432,2470,2486,2555,2568,2619,2645,2701,2727
213,1411,1434,1484,1534,1543
214,1416,1490,1520,34030,34072,34132,34222,34230
215,1417,1440,1487,1527,1568,1593,1641,1674,1699
216,1419,1460,1461,1507,1560,1574,1609,1654,1717,36346,36352,36383,36399,36427
217,1430,1475,1533,32311,32336,32408,32436,32457,32486,32521,32557,32589
218,1439,67208,67219,67227,67264,67273,67279,67285,67290,67298,67303,67308,67314,67320
219,1443,1496,1519,1714,1746
220,1448,1480,5449,5507,5533,5584
221,1452,1481,1523,1565,1584,1628,1678,1716,1724
222,1455,1463,1530,1611,1677,1684,1905,1941
223,1458,1467,1539,1614,1649,1707,1741,1796,1829,1864,1932,1946,2085,2127,2159,2192,2282,2294,2331,2384,2436,2458,2482,2524,2572,2604,2635,2914,2965,3002,3056,3066,3149,3167,14407
224,1459,33646,33685,33700,33732,33815,33818,33851,33891,33917,33942,33989,34039,34071,34101,34143,34194,65219,65233,65234,65244,65254,65265,65273,65288,65292,65295,65303,65311,65320,65325,65328,65339,65351,65352,65442,65461,65471,65475,65485,65494,65500,65506,65514,65522,65527,65529,65532
225,1462,1535,1552,1881,1967,2016,2049,2203,2221,2269,2301,37896,37912,37932,37949,37977,38062,38080,46382,46388,46418,46421
226,1465,1536,1567,1594,1655,1686,1753,1775,1848,1884,1947,2001,2039,2062
227,1472,1504,1546,1596,1631,1749,1793,2073,2111,2163,2206,2228,2249,2310,2357,2363,2424,2471,2512,2553,2580,2609,2659,2680,2752,2769,2835,3283,23623,23643,23675,23697,23726,23751,23776,23814,23853,23886,23899,23924
228,1473,1512,1542,1616,1672,1688,1755,1800,1820,1871,1913,1965,2020,2045,2066,2116,2283,2319,2334,2393,2402,2439,2503
229,1474,1514,1544,1690,2447,2875,2892,2959,3001,3036,3071,3147,21305,21343,21377,21409,21443,21482,21538,21580,21623,21666,21688,21869,21912
230,1493,1522,38587,38621,38761,38793,38857,38882,38947,38973,39021,39083,39125
231,1498
232,1499,1613
233,1509,1541,1951,2011,2027,2107,2137,2190,2250,2290,2326,2373,2404,2456,2510,2740,2797,2832,2853,2897,3000,3035,6265,6288,6305,6342,6400,6593,6614,6668,6735,6786,8166
234,1513,1896,45950,45967,45993,46011,46032,46055,46082,46097,46181,46210,46226,46245
235,1516,1556,1581,48280,48294,48349,48360,48373,48392,48411
236,1549
237,1555,1603,1832,1893,1910,1956,2005,2076,2124,2180,2247
238,1558,1600,1608,1644,1709,1757,1781,1826,4355,4357
239,1569,2106,2167,2245,2256,2332,2392,2508,2552,2576,2639,2687,2745,2778,2810,2874
240,1578,1619,1669,1697,1730,1784,1821,12449,12483,12509,12551
241,1580,1659,1712,1762,1772,1846,1938,2010,2022,2096,2122,2162,2189,2237,2267,2317,2360,2380,2527,2597,2601,2643,2706,2749,2793,2836,2881,2904,3193,3217,3236,3277,3298,3348,3380,3407,50738,50753,50764,50773,50807,50813,50836,50843,50861,50883,50896,50908,50925,50937,50971,50979,50999,51016,51027
242,1582,1626,1668,1803,1845,1879,1920,1978
243,1586
244,1587,1625,67418,67443,67444,67451
245,1607,1671,1687,1747,1812,1849,1874
246,1610,1653,1715,1748,1782,1813,1858,2003
247,1615,1643,1701,1744,1777,31705,31708,31739,31750,31770,40773,40780,40795,40815,40858
248,1623,1670,1691,30735,30759,30781,30813,30849,30872,30892,30928,30931,30953
249,1632,1718,1761,1768,1855,1916,1945,2014,2057,2061,2104
250,1633,1676,1710,1735,70310,70315,70317,70321,70325,70326,70333,70337,70342,70345,70365
251,1645,1780
252,1646,1706,1992,2052,2063,2101,2143,2201,2306,2348,2385,2420,2445,2477,2522,2595,2626,2650,2703,2744,2771,2837,2847,2924,2962,3137,3188,3375,3427,3466
253,1648,1880,1902,1962,1986,2026,2161,2195,2220,2274,2295,2346,2383,2405,2461
254,1664,1682,1760,1810,1817,1890,1895,1942,1997,2035,2173,2212,2277,2329,2465
255,1667,1680,1728,1773,1851,1865,1897,1937,2012,2244,2548
256,1694,1756,1789,1927,1963,1980
257,1696,1774
258,1703,1726,1872,1898,2008,2046,2083,2115,2288,2322,2351,2390,2438,2450,2496,2535,2575,2833,2862,3095,3136,3258,3292,3316,3347,3400,3409,3441,54697,54722,54729,54738,55749
259,1705,1740,1787,1824,1866,1904,50412,50424,50439,50451,50453,50465,50474,50482,50500,50520,50532,50552,50563,50574,50587,50593,50596,50619,69466,69469,69471,69475,69476,69477,69479,69482,69484,69485
260,1708,1751,35989,36023,36046,36075,36080,51857,51868,69510,69512,69516,69517,69522,69530,69536
261,1713,1750,1804,2182,2217,2261,2387,2406,2449,2483,2525,2570,2608,2660
262,1719,1731,27893,27929,27950,39577,39621,39644,39664,39885,39907,39924,39946,39974,39993,40017,40029,40043,40066,40089
263,1720,24257,24299,24314,24351,62419,62428,62440
264,1721,1868,1907,1953,2037,2060,2110,2136,2205,2260
265,1722,1732,1791,44081,44112,44160,44184,44208,44227,44232,44255
266,1729,1802,1843,1882,2041,2092,2133,2279,2298,2613,2647,2704,18614,18635,18753,18907,18914,18928,18972,18993,19035,19067,19115,19138,19156,19211,19288,19339,19382
267,1733,1786,1834,1959
268,1743,1766,1822,1982,2023,33673,33709
269,1752,1783
270,1767,1816,1862,1924,1958,2006,2198,2215,2263,2682,2737
271,1778,1841,1876,1934,1999,2038
272,1795,1814,1861,1906,1966,2024,2070,2120,2150,2197,2213,2285,2293,2353,2375,2417,2462,2495,2536,5316,5328,5355,5403,5641,5705,5729,5780,5820,5823,5901,5902
273,1797,1854,1889,1914,1976,2019,2112,2148,2202,2238,2313,2335,2364,2412,2448,2723,53362,53439,53443,53451,53455,53468,53606,53620,53651,53728,53740,53751,53784,53795
274,1806,1847,1928
275,1811,1823
276,1815
277,1819,1892,1933,1964,1983,2029,2067,2105
278,1836,1886,1917,2252,2312,2343,2394,2423,2469,2498,2738,2776,68353,68363,68369,68381
279,1837,1974,1984,2042,7788,7836,7889,8011,8060,8081,8111,8159,8167,8224,8258,8355,8396,8436,8552,8575,8618,8649,8676,8696,67206,67212,67215,67224,67232,67241,67246
280,1840,1856,1925,1971,1990
281,1850,1875,2080,2114,2158,2193,2227,2272,2291,2378,2407,2480,2540
282,1857,1908,1943,1988,2040
283,1860,1901,56471,56485
284,1877,1900,1952,2056,2086,2097,2224,2280,2300,2341,2374,2416,62439,62446,62453,62459,62469,62474
285,1885,1918,2988,3052,3092
286,1887,1919,1972,1985,2093,2176,2232,2271,2342,2369,2428,2457,2505,2544,2564,2628,2653,2674,2753,2783
287,1888,1921,1961,2002,2028,2068,2129,2164,2207,2230,34907,34911,34941,34969,34995,35036
288,1915,2132,2144,2172,19862,19880,19935
289,1926,1936,1991,2055,2072,2187
290,1930,1949,1998,2036,2200,2376,2433,2442,2501,2538,2596,2725,2798,2804
291,1939,2021
292,1950,2015,2044
293,1955,1996
294,1957,2004,2058,2094,2131,2155,2174,2239,2255,37916,38002,38013,38029,38050,38061,38099,38101,38138,38201,38223,38230,44437,44473,44502,44572,44607
295,1970,1994,2032,2077,2125,2287,2323,2355,2386,2421,2460,2504,2532,2589,2859,2891,2939,2998,3053,3100,5793,5833,5875,5907,5975,6006,6040,6100,6120,6156,6183,6228,6257,6289,6314,66220,66228,66240,66252,66261,66282,66289
296,1975
297,1989,2091,2236
298,2000,2359,2388,2403,56306,56315,56354,56360,56376,56387,56397,56435,56443,56451
299,2030,2095,2108,2146,2185,66788
300,2033,2081,2135,2156,16931,16954,16982,17007,17041,17072
301,2034,2088,2100,2157,2210,2222,2268,2325,2350,2368
302,2048
303,2050,2071,2147,2179,2218,2686,2747,2777,2816,2856,2889,3006,3019
304,2053,2075,2233,2281,2546,2573
305,2059,2089,2121,2169,2289,2324
306,2065
307,2074,2134,2168,2186,2248,2265,2297
308,2079,2109,2152,2177
309,2099,2139,2183,2330,2367,2418,2473,2490,2545
310,2102,2242,2253,2299,2361,2400,2430,2455,2541,2593,2605,2800,2829,24065,24104,24117
311,2103,2141,2184
312,2113,2145,2259,2292
313,2119
314,2140,2199,2214,2286,2320,2362,2398,2437,2441,2478,2533,2582,2616,2656,46017,46038
315,2153,2178,2235,2258,2302,2347,2646,2694,2754,28860,28885,28912,28957,28980,29006,29035,52327,52340,52360,52372,52410,52422,52431,52439,52460,52462,52482,52497,52523,52537,52557,52564,52580,52588,52599,52625,52637,52649,52662,52676,52726,52735,52764,52779
316,2165,2188,2415,2444,2485,2598,2618,2666,2683,2733,2763,2825,2857,2953,3016,3080,3141,3177,3211,3247,3273,3323,63145
317,2194,2429,2475,2491,2554,2578,53013,53030,53041,53066,53078
318,2196,2243,2276,2308,39850,39882,39910,39936,40038,40055,40088,40136,40152
319,2204,2246,2273,2314,2366,2795
320,2209,2234
321,2211,2241,2254,2344,2370,2466,2511,2681,2768,2826,2866,2928,2931,3012,11301,11317,11389,11395
322,2216,2262,2307,2345,2399,2411,2464,2513,2543,39530,39566
323,2225,2278
324,2229,2305,2327,2395,2419,2453,2516,2523,2607
325,2275,2311,2336,2379,2408,2459,2487,2556,2588,2633,2668,2711
326,2284,2318,2349,2396,2425,2463,2488,2531,2563,2615
327,2304,2333,35665,35693,35706,35738,35771,35796,42548,42578,42606,42611,42633,42658,42699,42720,42744,42764,42775,42808,42833,42850,42912,42931,43012,43048,43076,43092,43119,43143,43162,43181,43222
328,2315,2337,2381,2431
329,2321,2352,2372,2414,2497,2549,2565,2617,2654,2699,2718,2772,2823,2906,2969,3133,3528,3556,3565,3624,3651,3776,3791,3851,3879,3921,3979,3998
330,2328,2371,2434,2476,2499,2539,2561,2603,2667,2917,2990,3061,3096,3191,69453,69455,69456,69459,69463,69465,69467,69468,69472,69473
331,2338,2377
332,2339,6741,6809,6844,6865,6893,6913,6948,7017,7036,7104,7140,7180,7185,7236,7274,7417,7433,7465,7522,7562,7596,7613,7648,7685,7721,7771,7804,7861
333,2356
334,2358,2401,2409,2454,2519,2547,2571,2611,2663,2695,2721,2794
335,2365,2506,2558,2590,2621,2670,2709,2715,2854,2921,2949,3009,3021,3081,3134,3222,54745,54751,54765,54772,54780,54831,54847,54862
336,2389,2530,2585,2634,2637,2690,2714,2913,2957,3072,3145,3185,3206,3234
337,2391,2435,2474,2493,2534,2579,2652,2692,2750,2759,2822,2872,2888,2951,2986,3025,3076,3125,3174,3224,3263,3269,3579,3609,3643,3677,3721,3819,7828,7880,7916,7948,7971
338,2397,2422,2443,2518,2622,2644,2697,2781,2831,2863
339,2410,2440,2489
340,2426,2509,2537,2581,2630,2649,2676,2741,2911,2966,2976,3037,3108,42900,42919,42951,47345,47369,47375,47398,47511,47528,47547,47585,47596,47619,47684,47712,47720,47748,47757,47777,47800,47806,47831
341,2427,2472,2500,2557,2584,2631,2671
342,2451,2502,2542,43463,43473,43484,43522,43524,43564,43591,43604,43629,43642,43654,43848,43877,43905,43936
343,2452,2494,2758,2802,2935,2983,3032,3087,3113
344,2467,2481
345,2468,2514
346,2479,2521,2591,2602,3306,3352,3376,3412,3461,3485,3772,3814,3830,3865,3928,3966,3992,4320,4361,4411,4439,4471,4506,28870,28908,28943,28969,29043
347,2484,2732,3082,3119,3159
348,2492,2651,2710,2755
349,2515,2529,2586,2612,2648,2702,2719,2799,2834,2846,2912,38382,38420,54411,54417,54428
350,2520,2594,2677,23366,23373,23409,25567,25812,25831,25879,26101,26110,26133
351,2528,2592,2629,2662,2675,2760,36203,36222
352,2550
353,2551,2583,2610,2661
354,2559,2600,2748,2796,2806,2885,2890,29891,29915,29934,29955,29978,30010,30041,30065,30090,30154
355,2560
356,2562,2625,2869,2936,2979,3020,3168,3195,3249
357,2566,2620,2672,2978,3027,3070,3146,3189,28761,28798,29032,29067,29397,29414,29448
358,2567,2952,3010,3050,3090,3120,51760,51776
359,2569,39439,39506,39520
360,2574
361,2577,2599,17398,17434,17483
362,2587,2632,2642,2708,2743,2784,2808,2858,2948,3040,3074,3132,3176,3210,3245,3266,3297,3331,3385,3410,3465,3476,3578,3600,3657,3666,3708,3818,3834,3901,3909,31645,31660,31775,31795
363,2606,2657,2679,2871,3043,3085,3154,3194,3200
364,2614,2658,2678,2731,2791,2818,2878,2898,3228,3242,3294,3308,3494,27123,27152,27204,27209,27257,27320,27340,27589,67713,67721,67734,67736,67752,67767,67769,67773,67776,67779,67780,67784,67787,67789,67794,67805,67814,67816,67846,67849,67857,67860,67865,67869,67873,67877,67882,67887
365,2623,2640,2698,2713,2762,34051,34082,34115,34146,34172,34203,34246,34271,34298,34307,34336
366,2624,2641,2757,2814,2861,3199,3353,3389,3414,3462,3490
367,2627,2665,2817,2844,2907,2960,2980,3142,3178,3212,3301,3339,3374,14004,14036,66491,66503,66506,66528,66531,66533,66542,66549
368,2636,3372
369,2638,2696,2736,2761,2838,2848
370,2655,2700,2728,2773,3114,60071,60085,60096,60108,60116,60126,60140,60148,60166
371,2664,2688,2734,2766,2820
372,2673,2689,2739,2789,2812,2926,3379,3436,3446,3480,3509,3552,3571,3603,3631,3672,3704,3747,3811,3855,3861,3913,3985,4049,4113,4155,4194,4376,4429,4454,4494,4529,4594
373,2684,2724,3044,3063,3130,3160,3215
374,2685,22882,22926,22964,22970,23022,23046,23092,23111,23162,23188,23210,23243
375,2691,2716,2774,3404,3460,3501,3526,30092,30164,30195,50208,50240,50245,50262,50272,50279,50283,50298
376,2693,2751,2775,2805,2873,2895,2971
377,2707
378,2712,2792,22038,22073,22100,22141,22165,22194
379,2717,2782,2827,2984,3042,3091,3165,3204,3250
380,2720,2788,2830,2982,3058,3097,3131
381,2722,2767,2803,2860,2902,2943,3008,3022,3109,3148,3180,3196,3259,3278,3296,3335,3401,3442,3587,3602
382,2726,2787,2813,2867,2919,3088,3138,3190
383,2729,2946,2992,3041
384,2730,2770,2828,3039,3077,3152,3162
385,2735,2780,2824,2991,3033,3068,3155,3184,3219,3302,3504,3570,3612,3637,3664,57469,57483,57492,57503,57519,57545,57562,57590,57601,57620
386,2742,2756,2821,2877,2886,39348,39372,39423,39434,39517,39529,39564,39575,39627,39640,39702,39721,39753
