1,3478.48
48,9274.35,9468.71,10710.4,10965.2,10387.5,9963.74,10788.1,4676.05,5123.08,9450.76,9297.63,10455.5,11405.5,4021.91,8945.31,8675.29,9276.47,10010,8585.72,10131.5,5129.72,7113.89
49,2599.9
50,3966.78
51,8943.13,6068.54,4181.95,6516.2,9744.13,5159.2,9841.57,7621.72,4330.78,3313.66,8275.08,6951.69,6920.99,10219.3,5966.14,4166.91,10203.3,9119.07,9489.33
52,7248.41,6260.24,10575.9,11067.7,11246.3,5538.52,12478.3,10631,7392.15,4201.86,8078.98,3391.99,8706.19
53,4776.18,3860.17
54,8069.81,9993.06,9623.91,3532.33,6249.02,10070.8,7827.59,8978.54,7561.44,8606,8402.89
55,6838.44,8563.34,3338.87,3288.07,8817.25,8300.29,7707.24,9178.54,3009.55,10032.8,6520.07,8249.6,8830.96,9039.67,9680.71,9061.46,8549.05,3428.05,4552.26,4440.98,8201.16,8892.2,10321.9,7738.95,7961.17,9727.48,9312.72,8618.16,5881.44,8406.96,8196.99
56,9968.77,9411.6,10765.4,9762.85,4438.96
57,3823.65,9191.61,8199.24,10471.7,7793.59,9082.23,9443.13,9425.13,8696.39,8014.06,6374.71,10662.9,8670.53,7794.67,6555.98,8394.98,8958.42,9610.3,7797.48,9326.64,9639.5,2245.18,3661.56,9258.03
58,6836.32,5323.82,9966.83,9390.04,7950.51,3873.54,3885.59,8839.72,4477.69,9004.21,3180.36,11004,10272,10167.5,4871.19,3106.37,9389.16,2396.51,8218.47,9939.03,8771.71
59,8869.86,13333.6,5774.44,5184.51,7428.78,5991.51,12189.9,11231,12443.8,13024,5070.38,9298.82,4979.66,6250.52
60,2689.38,6539.67
61,4184.43,5497.43,10944.9,8177.83,10219.1,14260.5,8554.89,9567.25,13131.9,10136,4206.44,4040.45,6199.75,12118.4,12059.1,11236.9,8971.21,9220.92,2993.18,6267.43,8319.63,12189.7,10920.3,8851.49,7763.69,9574.27,11443.9,13109.9,9664.95,13049.9,11188,11071.6,6837.4,7973.08
62,6069.43,12346.4,11498.2,11719.7,21548,12220.5,17556.9
63,5224.24,9183.52,8590.17,5197.77,6838.29,7573.59,8717.23,8989.84,8103.52,6790
64,6301.36,9859.93,10413.1,11126.7,3546.4,10701.4,8928.85,9093.06,11739.7,12035.1,6721.62,10195.9,3600.43,11194.2,9900.52,9689.19,10489.8,10229.7,8519.97,10339.7,6949.08,3887.56,10396.9,10443.9,4423.63
65,4292.46,8272.45,7720.41,8510.16,8847.23,8979.35,6354.26,9832.13,7535.5,8509.1,9022.4,8663.19,9009.31,9404.44,8360.73,7622.3,8829.56,7814.16,9075.21,8290.18
66,5790.17,9274.02,10639.9,5423.7,5220.35,8851.35
67,12184.6,10850.3,10341.3,11757.3,9421.4,5940.06,2387.91,9226.97,5199.12,4809.87,7744.34,12320.5,7804.54,5583.19,11192.9,2876.09
68,7130.04
69,12630.8,11505.3,10633.1,8520.4,7655.4,11613.9,7114.46
70,3371.99,9633.07,8484.81,8839.19,10738.3,7520.92,4900.41,7113,10303,8096.37,8537.48,9638.7
71,6708.5,11085,7511.48,9735.12,3367.22,6772.79,9540.31,10103.8,10357.7,10055.3,5757.69
72,11745.8,6717.07,6090.49,11894.2,8932.64,11272.4,10624.6,10870.6,12001.3,11765.7,9215.3,13095.7,11062.2,11043.1,9409.74
73,3987.19,5482.85,12113.6,11044.8,10556.7,12717.3,10700.5,9595.27
74,11564.1,4639.66,6019.07,5882.84,12371.3,11602.1,12035.1,11671.5,11526.8,11059.1,10779.1,12353,25630.6,19747.5,6591.17,22309.2,9018.76,7195.04,6839.97,5798.34,5746.96,9744.96,6476.61,6001.82,3309.95,7042.32,10111.3,5305.04,6020.53,10171.5,7809.66
75,6736.29,8641.56,9455.85,6849.67,4950.02,7464.9,6740.84,9348.38,3746.49,8614.74,9676.79,7810.82,7596.64,8731.21,7868.41,5951.44,3235.23,7000.21,8300.9,7558.56
76,8351.69,9571.6,9260.6,9060.42,6810.69,5035.45,8313.84,8843.19,2352.98,9261.61,11888.9,8969.39,8945.59,6733.21
77,8929.05
78,6595.58,7754.96,10927.2,12003.4,6098.54,10143,11504,9387.67,9094.2,8453.47,6642.16,7496.86
79,6455.68,7296.62,12789.1,11818.5,11696,11974.7,11886.2,11795.3,7461.6,6112.12,2696.62,12667.7,6345.08,10883.8
80,4087.94,9343.8,8409.75,10806
81,4267.94,9982.56,11342.6,10775.3,9516.53,8444.79,9579.72,2474.78,10146.1,11036.5,10802.9,10822.8,11303.5,8074.42,8886.41,10398.2,8223.43
82,10063.2,9598.68,12150,12242.4,10067.2,10501,11439.4,6201.02,6098.47
83,8953.38,10187,7416.3,9102.06,9517.5,10923.3,9903.24,5054.48,9899.22,9240.67,8669.52,8639.61,7892.83,9032.98,8430.79,5516.41,7550.39,7677.64,7196.19,10076.1,4008.69,6585.47,10410.8,9461.14,5519.92
84,8577.2,4319.97,3211.71,8864.81,5451.94,8965.84,8261.16,9676.9,9980.92,6149.02,10255.4,9685.39,9299.8,7510.18,10222.7,10323.2,10381.9,10692.2,9991.15,10866.4,6648.67,3958.2,10615.3,10447.6,8860.35,4300.94,4034.54,8968.2
85,7165.41,10441.1,5637.27
86,3071.3,9355.84,7832.54,8153.95,9361.66,9275.52,8204.27,8277.72,8149.52
87,24400.6,24995.9,6141.47,12001.9
88,3405.91,9646.07,3249.07,10440.9,10001.6
89,6793.22,9386.02,9332.43,4606.53,8582.2,10155.2,7514.88
90,4131.7,2717.39,5102.87,9625.84,7292.76,6031.43,10053.1,10495.1,9415,9916.61,8651.27,10002.5,9406.99,9746.83,9887.54,8732.86,10938.8,10959.8,11029.1,9671.75,6668.85,9760.81,9852.63
91,6541.72,4213.13,4643.44,6232.59
92,13595.8,11143.4,7813.76,4447.69,6231.72,3150.95
93,6546.88,8596.14,9516.43,9499.44,3873.42,8120.55
94,11126.1,6043.43,9753.4,10737.4,9312.85,11905.6,10191.7,8229.42,5385.36,3737.56,9894.37,9235.24,10221,10681.1,10384.7,9526.75,10215.9,10864,10259.4,10421.3,10258.8,10966,9391.84,3020.66,9606.92,10276.8,10518.8,10142.2,9733.13,9692.74,10295.4,5804.1,10780.2,9387.03,9958.62,11283.5,2970.44,10518.4,4799.88,7499.55,8555.17,10355.2,10804.5,12067.8,11469.4,10108.8
95,6852.63,2797.15,4324.25,8836.2,8176.11,9098.49,8087.55,10364.1
96,11533,11006.9,11156.4,4316.24,3914.36
97,6042.96,10414.8,8662.43,9112.97,10524.2,5491.18,6194.12,9410.78,10137.8,9314.78,8379.99,9792.82,9474.28,9524.06,9713.78,7093.73,7973.99,9659.33,9000.17,10259,11636,10238.7,4236.99,9742.12,3579.66,9752.1,9552.72,9061.27,9699.23,7149.09
98,11230.7,8373.71,4296.71,11186.3,11805.3,11738.9,11622.4,5523.73,12673.6,10245.8,11080.3,4436.65,6341.09,10132.5,6313.57,9961,6027.99,8527.43,4825.98,9315.88,12348.4,3159.8,5064.68,11013.1,11129.6,11680.3,12876.4,11927.9,10427.4,11725.6,12802.1,11422.5
99,6913.98,8422.94,6582.74,6727.46,8263.1,5305.3,7529.2,8104.29,8213.79,7937.77,7044.98,7004.53,7758.6,6967.9,6180.32,7215.5,6693.73,8181.62,7099.88
100,2363.49,6563.52
101,5811.82,5634.4,4631.9,9263.34,5873.63,10054.3,8369.98,9873.91
102,2843.27,10273.4,10563.1,9323.63,8389.12,4229.73,6506.38,8765.22,7913.33,6132.02,8571.79,7898.66,8807.22,6881.12,6689.33,7137.84,8413.64,7320.07,5856.57,7581.64,8692.5,8658.61,8655.33,7987.3,4201.24,6613.36,6281.43,7778.95,8304.19,3834.76,8944.93,8857.1,8689.88
103,10874.2,6908.18,9114.3,10497.3,9988.73,8815.22,8599.12,5994.87,6502.62,3385.3,9474.5,6859.06,10747.1,2932.11,9986.58,6324.94,5372.37
104,2544.05,10590.3,11960.4,11866.3,9367.27,9174.13,4466.66,13618.4,10887.5,8190.75,8426.46,5981.45,8507.09,8757.32,10287
105,5397.63,9098.16,3730.4
106,11083.5,3036.46
107,9076.84,12039.5,14360.9,12050.2,11786.9,10659.3,5088.69,23167.5,22350.1,25362.4,11979.4,7163.58
108,10541.6,10486.9,10992.7,10143,11471.3,10983.7,9891.47,9582.61,8141.5,9231.39,8454.19,8494.66,10696.2,10925.8,10432.7,10771.4,11614.1,9796.87,5946.2
109,12299.9,9587.42,4680.43,3251.12,12964.9
110,12229.7,12364.4,10174.2,11134.3,8456.47,8418.68,7468.73,4603.22,11239.4,11383.1,13033,9736.73,4471.02,10722.4,10756.3,4162.81,3482.85,10900.7,2947.18
111,6154.9,7219.21,7801.26,9200.31,9598.72,9321.22,10078,7469.1,9145.93,8329.95,11785.9,5561.95
112,4840.78,6335.65,6317.49
113,11622.5,20028,22681.7,7931.17,5981.1,11535.5,8268.6,9885.8,9920.74,10896.5,8421.47,9642.22,9477.31,9990.7,10524,4891.09,3208.48,8770.9
114,10416.2,9959.31,10494.8,5466.41,4849.78,11030.5,9553.42,9873.49,11208.7,9256.33,5269.26,9259.92,3300.98,9384.11,10164.6,5519.77,10842.9,8548.38,10492.3
115,11190.5,10565.7,10888.9,6039.08,10173.3,9912.51
116,10099.1,9385.95,9132.83,11535.2,9874.53,10196.1,10335
117,5092.58,8265.5,10407.8,4454.11,9745.43,5155.4,10139.5,8772.77,9433.18,10922.2,8140.78,9822.14,10425.5,9804.14,9294.45,10628.7,4522.85
118,10161.7,11054.9,20995.8,12839.5
119,2680.12,9572.65,9661.11,8639.14
120,7036.4,4827.48,5124.95,8718.41,4056.74,6864.45,8100.32,11150,7949.1
121,6358.52
122,6314.73,9629.03,10132.2,10921.3,9303.33,8438.36,9318.89,9366.71
123,8557.97,9899.97,11733.2,9413.41,10669.6,11047.6
124,3401.02,9388.15,6515.24,4353.58,12590.9,2721,3123.07,2866.13,13540.1,19506.1,14545.7,20633,10946,6217.77,19176.3,19931,8660.37,11487.6,9975.14,7782.48,5980.47,2286.93,10242.9,9697.43,9794.66,9809.07,10472.3,6740.37
125,2759.31,12153.6,10519.1,9551.77,8163.06,10700.2
126,8168.58,6887.67,7625.09,7766.99,8235.43,7598.55,7805.77,7291.3,7075.49,7051.83,5759.54,8146.85,6822.48,6454.14,5021.22,5403.68,3544.57,7354.81,6619.15
127,3336.01,8902.63,10747.4,7646.91,2649,9994.49,9611.62,6868.91,10963.4,3180.68,11378.2,11661.8,11120.4,5591.45
128,5588.98,11249.5,5739.99
129,3599.6,9880.74,10986.8,10706.1,11334.9,12130.1,11394.4,11008,10706.2,2986.6,10749.2,7538.9,9730.51,3619.49,3630.7,4259.52,4866.86,5176.15
130,11917.6,12036.3,11170.5,5484.57,4625.29,4061.09,6079.42,12995.9,11254.8,10669.9,6482.98,5523.47,12888.2,12059.8,2311.7,11776.9,13073.4,11550.9,12339.6,7556.52,8753.13
131,5047.16,11754.4,11234.4,4205.84,9530.25,11633.9,3513.74,9457.66,10452.8,8599.77,11416.6,9836.58,3788.34
132,8488.12,5356.43,5381.64,10839.3,9687.75,9292.63,5626.17,9273.22
133,4886.14,6918.15,5264.78,9111.48,11395.7,10924.3,9869.38,10898.7,8740.49,5859.84,10991.8,10881.2,9684.15,9189.49,10367.4,7292.99,11622.3,3729.89,6960.34,10857.2,11058.6,10688.1,10723.1,9419.31,12815.1,5892.55
134,2786.11,10535.3,11608.2,10980.1,7219.32,10179.5,9485.32,9483.6,11581.2,10520.3,10844.2,3375.22,9027.04,4223.44,10964.1,9754.46,10910,11701.4,5921.95
135,4785.49,9515.22,10153.8,11120.5,5492.76,10979.7,12380.5,11529.9,8104.35,2734.81,4786.95
136,2970.63,11237.7,10329.9,9374.81,10426.5,9090.28,10590.1,7066.74,3967.47,8628.3,8604.81,9212.47,5546.2,9772.51,4439.73
137,10540.8,11546.7
138,4835.09
139,9476.83,7784.24
140,11138.2,11662.4,4773.13,7466.44,11367.8,11024.3,6976.23,6191.62,10962.1,3492.99,6603.56,10945.6,10227.7,5802.68,3060.87,10195.6,10796.8,10690.3,11935.3,13121.1,12194.8,11076.2,11776.4,10728.1,12683,9912.9,7130.49,13089.6,11376,5825.08,7835.12,11945.1,11379,12443.1,8543.8
141,10881.9,10814
142,4537.02,11670.8,9486.59,9668.4,8517.35,6397.23,9728.59,2979.59,9642.51,8413.25,5668.65,7599.8,3812.12,6234.29,9767.49,8031.41,4313.99,4073.43,9650.38,2820.88,6016.87,9059.85,4986.78,11001.1,8884,4838.31,7567.86,10149.1,10315.3,5787.98
143,4238.06,7013.62,11997.9,10394.1,10803.6,11076.3,10276.5,10761.9,8928.85,10148.3,9727.32,7575.69,8528.48,9620.2,10226.8,11412.8,10150.7,4732.8,4058.97
144,4949.77,8037.61,7665.8,3718.63
145,7034.98,6899.01,8068.82,8559.21,8010.17,8514.81,5205.97,8119.47,5813.57,8312.83,7585.21,9074.76,9162.8,8960.5,6960.44,8876.79,7362.06,8648.89,7373.17,7068.5,7351.95,9585.31,8751.74,8466.91,7804.43,8073.25,7961.37,8953.87
146,8898,10309.2,10351.8,10546.2,11427.1,3486.67,6997.08,7490.96,3087.37,9647.89,3811.39,7402.13,8770.47,8496.07,9937.22,9850.76,11751.2,11260.8,10227.8,9547.87,11660,10623.4,10687.4
147,7365.7,10431.3,11399.8,11219.5,4001.36,4053.31,10401.1,9235.21,7019.29,4198.26,6793.27
148,4448.62,4036.26
149,4255.64,10494.4,10396.5,11419.3,12307.1,8703.13,8323.04,10162.1,12630.5,11699.4,8333.54
150,5138.87,1789.73,1715.45,6432.86
151,6684.14,11180.6,9689.14,5331.88,7392.76,7090.82,11389.4,9589.98,10844.6,11685.4,6611.7,6193.89,9719.81,11343.3,10598.1,11045.2,12483.4
152,10078.9,11363.6,11935.4,8279.06,3821.45,8055.67,9201.58,9926.77,10515.3,9263.52,4987.53,8815.74,12058.6,6744.88
153,7112.46,7254.44,4338.49,8897.97,6487.37
154,4730.12,8554.53,9138.52,9693.29,5007.48,8926.28,9523.7,3237.04,5159.91,10366.4,9668.43,10205.5,11093.9,10541.2,10983.4,3711.53
155,4728.05,8385.3,8647.56,8516.47,8544.69,3368.05,3426.19,9617.32,8086.98,9046.16,8539.35,8083.49,5360.21,4839.97,7509.75,8560.33,7932.83,8444.74,2738.12
156,3254.14,4639.79,6347.38,12493.2,11692.7,10315.1,10295.2
157,6506.89,12195.4,11985,3420.63,9272.35,9975.06,12664.9,10941,12568.9,3199.19,8803.39,9450.21,7121.38,9498.08,7458.59
158,9376.5,10678.8,11338.8,10262.2,9922.33,4818.83
159,4240.8,11296,11923.3,11677.5,6001.05
160,2947.25,9564.85,4284.62,10761.5,10450.1,2330.48,8118.09,7583.07
161,9543.05,10302.9,10155.1,10429.7,10669.8,3030.6,8576.29,9874.45,11576.5,8616.79,7231.4,11258.6,10986.8,9262.93,9575.18,10088.3,9789.59,4588.98,9185.01,11901,10004.3,9107.69,11310.7,11212.3,3192.06,8073.21,10011.7,10262.4,6963.75,8877.37,8225.01,9340.83,9458.72,10335.8,3051.7,10259.4,5320.76
162,10500.8,10735,10874.7,12421.3,12635.9,9155.27,10334.7,12756.5,4463.55,6250.43
163,9898.09,9132.05,10182,9779.86,4580.4,11471.7,4988.92,3929.76
164,7094.71
165,4184.77,9909.04,11972.6,11480.7,5791.4,7259.84,11403.7,8315.5
166,11586.8,10143.5,10402.7,11698.9,7887.04,10660.5,2571.26,2439.98
167,8662.11,11865.6,4931.82,7036.17,5954.46,7374.17,6775.88,8627.1
168,8252.75,11296.8,10372,10437.9,11606.1,10418.7,10906.5,10376.2,9485.55,8987.78,6433.59,3116.81,9464.9,8908.61,11229.3,4195.33,10478.1,5696.32,9008.07,7223.1,8106.4,11107,8310.67,10365.5
169,5927.31,7031.58,9073.22,8289.88,11460.5,8579.78,5616.3,4333.11,5269.87,9715.88,7700.16,9679.01,7997.87,4325.57,8735.82,9276.41,3982.04
170,6732.92,9750.91,3340.43,5000.85
171,8741.45,9500.71,8143.3,10147.8,11548.1,7045.12
172,10052.6,12174.2,10976.4,10120.3,11736.7,11194.2,9589.28,10484.1,11360.4,10447.4,4505.27,7902.69,7411.92
173,8552.3
174,8334.31,3811.31,8111.27,8605.18,6458.25,7377.01,9406.28,2875.82,5050.68,9797.33,8323.9,9177.34,7897.09,9851.67,8487,8555.5,8303.25,8790.13,8302.87,8778.75,8881.85,10365.6,7304.48
175,9232.6,10447.2,8846.59,10839.9,10185.2,9437.93,8995.15,4433.82
176,8431.61,6643.09,7438.69,10790.9,11084.7,11490.8,17153.1,23516.8,15563.2,22009.2,21442.8,25000.4,23418.6,9755.81,3703.82,10819.9,8685.5,11970.6,10874.6,5113.26
177,3082.24,10221.7,6164.63,11308.9,8272.64,9013.56,8526.9,11953.8,9499.83,9577.18,9151.18,10274.7,9422.03,4018.27,3717.69
178,11386.3,11835.2,13363.8,12741,12691.5,12641.7,6590.96,12270.5,11530.9,13191.6,12404.8,5127.34
179,13431,3514.56,5883.23
180,6094.63,4793.43,7042.43,10673.5,3252.32
181,9304.41,7574.16,11154.9,12011.1,11610.8,11093.5,6874.66,4323.33,9152.47,6224.24,4280.1,4969.78
182,3957.85,3605.05,7995.75,18039.1,17059.8,15281.4,10424.8,8730.39,10207.5,9431.94,7708.89,11425.7,6210.15,2877.24
183,6329.44,9403.45,4265.72,9447.23,10405.4,3121.56,11141.4,7949.32
184,11101.9,9580.5
185,6288.74,12113.9,10752.8,9367.72,7221.2,11261.1,12812.1
186,3117.64,10704,11730.7,9886.69,11128.2,8598.63,4633.09,8525.34,5403.96,4091.75,7969.04
187,5923.68,12204.2,11055.6,11696.7,12854.7,3847.92,12264.8,13046.1,12420.6,11547.5,11825.5,8534.69,9856.64,10979.4,12166.7,5810.16,9622.31,7676.7,10132.1,14339.9,6471.46,6716.71
188,4584.26,11270.3,11837.6,11157.6,4293.42
189,4981.27,3326.61,4114,10056.5,2867.61,3356.6,9233.83,4414.02,8608.52,8295.28,6681.89,10195.4,2995.09,4461.91,10686.1,8312.19,7958.13,10679.7
190,6840.54,11824.8
191,7999.95,4018.48,4187.93,3607.43,9339.66,8826.89,9566.88,8615.11,7626.94,8313.75,9217.61,3595.05,6474.62,8328.86,9129.42,9588.19,9880.39,9811.45,9678.79,7425.6,9243.35,8811.3,4476.05,7866.85,7193.29,10212.3,8942.64,7509.78,8184.44,4503.45,5089.51,2945.22
192,9013.72
193,10635.3,12074.4,9576.3,9956.63
194,3616.05,3936.34
195,8093.01,7995.75,8345.43,7733.54,9899.49,7817.12,7704.76,9891.57,10156.9,7950.84,7967.1,8749.86,9129.01,9151.34,3510.88,8960.46,7844.36,9183.49,8099.67,2372.17,8476.52,8724.97,9806.18,8285.98,8652.12,8414.83,7825.81,9394.83,7197.63,8618.79
196,9853.67,6764.74,9291.52,10548.9,10188,5882.98,7724.91,10544.7,6678.94,6197.83
197,6464.69,4686.16,8419.81,8222.14,2757.12,5379.32,10143.4,7407.82
198,8911.72
199,5405,10863,11362.2,11381.8,9516.79,3866.68,7101.22,12294.8,2611.17,11832.2,9511.66,10292,9710.67,8462.01,10184.6,11313.4,9842.45,7448.75,3196.27,10488.4,10228.7
200,6328.25,10685.6,10303.2,10280.7,9665.5,8371.4,10132.9,8708.8,6070.88,2767.83,5029.16,3595.49,10211.3,10588.4,6197.07,10980.4,10981.7,9685.92,9115.91,9944.13,8377.01,9331.29,10382.2,6118.25,5142.5,10133.6,8958.42
201,11316.3,11327.9
202,6676.22,4350.5,10613.7,11312.7,6523,8225.62,10733.6,3087.29
203,5895.02,3098.47,9500.65,9453.3,9127.68
204,7942.67,8819.96,7571.74,4726.27,2269.61,4523.93,9272.32,8623.17,8960.33,8744.44,4541.8,4338.94
205,1652.75,11853.3,8297.84,4229.59,11106.4,12147.5,6247.17,12778.9,11154.4,11903.6,11266.1,11608.1,3789.65
206,12647.5,5355.06
207,3756.21,3038.89,4163.59,9820.69,9561.4
208,5199.26
209,12036,4759.76,4988.09,12564.9,11097.6,4764.9,2843.8
210,2529.38,8415.52,7719.35,9339.55,7789.55,8396.37,10076.5,7947.78
211,12326.9,11473.2,5923.29,8110.57,8287.14,3253.77,4465.37,10945.6,8913.03,6006.78,11501.2,8148.52,11430.8,6978.27
212,4728.26,6466.55,8778.53,8562.56,7973.61,8789.08,8348.94,8606.56,8919.51,8756.44,8773.48,9284.73,4666.2,5703.91,8444.6,9023.07,8424.44,7918.29,9167.95,8931.13,9354.6,7854.74,9195.03,7962.02,8926.87,8343.76,9689.84,8491.28,7735.35,9188.97,3633.34
213,5455.14,11015.2,11950.4,7148.34,8103.56
214,5865.87,4002.66,6834.31,7708.08,7448.99,9156.56,2477.01,8543.01
215,12952.9,12671.5,11912.2,12458.7,12387.9,11339.5,12299,10905.4,7716.42
216,9777.5,11223,11440.2,12232.9,12628.5,5776.99,9231.34,12434.4,4991.78,6786.66,9517.06,11402.2,12150.3,5026.33
217,12138.5,12275.1,8558.43,4320.35,11413.2,4781.58,11793.1,11579.9,12185.2,10044.4,12799.8,7916.33
218,5625.52,7474.58,9571.54,11103.6,10620,9637.84,9883.3,10625.3,7937.07,10268.4,7320.49,10662.4,9446.07,4899.35
219,4592.55,12010.4,26288.7,10528.8,12252.2
220,10476.3,11879.9,6562.85,7211.62,3053.03,9955.51
221,11746.8,11689.2,8703.56,12336.7,12162,10101.1,9790.5,10469.2,4611.02
222,11279.2,12574,4526.2,11972.4,10796.9,9967.08,9023.08,6091.95
223,11107.8,7989.1,8744.78,8641.12,9712.31,8984.34,2148.08,8516.85,8326.94,11359.5,8622.24,8799.61,9626.51,10198.5,9966.83,11041.4,6873.34,10536.4,10258.8,9416.71,10075.1,10596.1,8767.83,9676.95,8280.74,9091.69,3246.98,6672.41,7430.94,10043.8,9632.32,9081.81,8631.24,10384.8,9243.16
224,8412.17,4810.85,12828.1,13999.8,14020.5,12867,11708.9,14565.4,10535.9,13253.1,10661.4,7388.25,11634.5,11907.3,10888.1,11269.1,4655.53,6537.19,5664.21,12645.6,12175.9,12779,13994.9,7458.74,5558.18,11606.7,11360.7,13228.2,13150.5,12035.7,12759.9,13039.6,12277.7,8605.02,12288.8,9127.55,6778.9,12472.9,12039.9,5771.82,2537.07,12450.2,12490.3,12727.2,12416.8,12379.7,11625.8,8580.56
225,7178.28,11138.1,9685.17,10864.6,4487.61,9668.1,8247.2,3229.87,9943.8,5869.52,10094.3,6725.01,9242.98,10519.6,9257.2,7041.34,9278.31,4490.5,9129.17,10700.9,9725.23,9794.76
226,7074.52,11285.5,9959.08,10648.2,11144.2,10191.3,10560.5,10040.6,9535.34,7516.59,9109.44,10110.9,8275.58,9603.11
