# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
0,1,0,1,2.13163e+08,4000,0,4000,31415.1,34288.2,
514,515,514,3,3.67907e+07,3961,3320,641,6683.19,6681.53,
2,3,2,3,420933,139,133,6,24590,26753,
6,7,6,20,810273,588,576,12,35461.5,30872.9,
0,1,0,23,65054,1,0,1,26090.3,30532.9,
14,15,14,51,1.24968e+06,528,508,20,13113.2,33204.3,
5,6,5,72,904220,77,64,13,28680.2,17798.8,
1,2,1,81,138911,4,2,2,24942,8020.14,
1,2,1,101,201974,2611,2608,3,32467.9,13482.8,
5,6,5,102,609325,621,612,9,25452.4,23206.8,
2,3,2,110,344274,252,247,5,10578.6,37181.6,
2,3,2,124,214184,10,7,3,14779.9,31370.7,
2,3,2,128,197595,242,239,3,14318.7,31798.2,
2,3,2,161,217086,16,13,3,26539.5,18303.5,
19,20,19,170,1.52288e+06,844,820,24,33338.1,38697.4,
4,5,4,194,680701,192,182,10,38340.9,23202.6,
1,2,1,200,79075,69,67,2,27471.1,24601.1,
2,3,2,219,148416,28,25,3,20485,29523.9,
3,4,3,243,218893,3190,3186,4,31367.1,30617.1,
4,5,4,259,558190,256,247,9,31284.3,8753.57,
1,2,1,273,75363.1,3,1,2,24172.7,4015.95,
1,2,1,288,80212.3,20,18,2,12068.2,28850.2,
1,2,1,329,79514,146,144,2,23030.2,17506.3,
0,1,0,369,204773,3,0,3,15527.7,18693.7,
8,9,8,373,769438,1624,1612,12,30506.7,32020.5,
3,4,3,375,552351,60,51,9,30331.7,9107.02,
0,1,0,393,68962.7,1,0,1,10776.5,31619.3,
7,8,7,402,835781,524,509,15,33800.5,36999.3,
3,4,3,412,338239,498,493,5,39414,33478.5,
2,3,2,422,159797,298,295,3,13222.8,39354.1,
0,1,0,450,69528.9,1,0,1,25371.5,18903.4,
2,3,2,463,229920,27,22,5,28602.5,17640.8,
1,2,1,491,80590.8,4,2,2,36574,18415,
4,5,4,494,1.46503e+06,179,156,23,22118.3,38320.5,
6,7,6,612,1.25722e+06,634,615,19,38221.5,15140.3,
2,3,2,702,306216,22,16,6,33768.8,9598.99,
0,1,0,813,72158.4,1,0,1,9275.59,34483.2,
5,6,5,883,397103,232,226,6,37347.7,9088.34,
0,1,0,885,71469.5,1,0,1,32004.5,8550.08,
0,1,0,894,73676,1,0,1,40187.8,23350.7,
5,6,5,982,853741,279,265,14,27196.1,18750.6,
3,4,3,1032,274558,283,279,4,29901.2,11906.7,
0,1,0,1109,62271.6,1,0,1,38832,19996.5,
3,4,3,1137,241600,79,74,5,28000.6,37626.6,
0,1,0,1157,552386,8,0,8,30226.7,25640.2,
1,2,1,1209,359370,16,10,6,29608.9,17777.5,
1,2,1,1241,142286,400,398,2,17380.2,32591.1,
13,14,13,1302,1.45544e+06,627,605,22,37807.9,27569,
0,1,0,1307,67366,1,0,1,21750.9,39397.8,
0,1,0,1332,64689,1,0,1,21765.3,21577.1,
0,1,0,1336,63885.4,1,0,1,21242,19436.8,
12,13,12,1344,1.03268e+06,323,308,15,35692.3,39706.3,
8,9,8,1403,498141,234,225,9,19564.6,28110.3,
9,10,9,1424,808522,1065,1050,15,27189.6,39756.3,
1,2,1,1512,74813.1,177,175,2,14011.7,8478.56,
13,14,13,1529,1.29223e+06,258,232,26,27519.4,32906.9,
0,1,0,1582,13517,1,0,1,35347.7,37932.8,
0,1,0,1638,67777.3,1,0,1,16760.8,8680.97,
7,8,7,1691,1.6625e+06,442,415,27,31508.9,16454.4,
6,7,6,1779,381665,267,258,9,25875.5,31519.2,
5,6,5,1809,1.63796e+06,316,287,29,32873.1,21207.9,
3,4,3,1811,1.0465e+06,178,162,16,33373.6,7871.47,
4,5,4,1895,927258,230,214,16,40122.2,13429.1,
1,2,1,1942,265825,5,1,4,38903.1,14584.8,
0,1,0,2004,67753.9,1,0,1,22114.4,18984.5,
4,5,4,2026,526503,37,27,10,22076.5,26872.6,
0,1,0,2027,83304,2,0,2,37608.9,14789.7,
13,14,13,2046,917839,497,480,17,22558.2,19623.7,
4,5,4,2091,490837,28,15,13,19180.9,21631.6,
2,3,2,2101,329120,157,149,8,31738.2,23147.9,
9,10,9,2143,1.68721e+06,841,815,26,37096.1,15010.1,
3,4,3,2148,275839,57,53,4,15762.6,10531.7,
5,6,5,2207,472280,1789,1782,7,27221.8,17759.2,
0,1,0,2216,10824.7,1,0,1,26181.4,5472.91,
1,2,1,2227,78185.5,134,132,2,34917.2,37063.2,
3,4,3,2227,155073,220,216,4,16681.7,24961.3,
0,1,0,2344,138623,2,0,2,24769.8,37684.7,
1,2,1,2512,76404.3,105,103,2,23105.1,20641.9,
0,1,0,2565,32119.7,3,0,3,26090.3,25408.4,
1,2,1,2599,153008,33,30,3,23348.5,21630.3,
5,6,5,2625,279581,487,479,8,35982.5,25233.2,
7,8,7,2642,416924,167,155,12,12652.9,27636.2,
8,9,8,2718,712895,81,69,12,34830.1,28843.7,
0,1,0,2793,74428.3,1,0,1,28754.4,38324.8,
0,1,0,2793,75412.5,1,0,1,29410.9,38737.2,
0,1,0,2793,64942.8,1,0,1,31567.9,40043.1,
9,10,9,2880,1.13861e+06,883,865,18,23543.3,19415.4,
4,5,4,2910,417009,357,351,6,39079.2,17746.8,
5,6,5,2931,836340,564,547,17,18864.4,28826,
2,3,2,2973,572178,262,253,9,38185.2,36157.4,
9,10,9,2975,1.28122e+06,986,966,20,37712.1,22841,
2,3,2,3022,411184,8,2,6,40214.5,22079.1,
1,2,1,3042,141604,174,172,2,2121.31,22558.3,
0,1,0,3056,68543,1,0,1,39371.1,36354.5,
0,1,0,3108,142706,2,0,2,24214.1,20711.4,
0,1,0,3188,72763.9,1,0,1,36268.9,28670.8,
4,5,4,3263,964429,555,541,14,38575.6,19788.7,
2,3,2,3291,204445,110,107,3,25003.7,31323.4,
0,1,0,3359,77342.3,1,0,1,36934.8,11772.7,
0,1,0,3433,10211.1,1,0,1,37109.8,12617.1,
6,7,6,3445,644217,308,298,10,19831.1,22801.7,
0,1,0,3459,63956.5,1,0,1,40174.9,36543.7,
2,3,2,3470,210575,241,238,3,15672.5,24486.4,
0,1,0,3512,78158.5,1,0,1,26872.8,21213.3,
0,1,0,3536,69111.6,1,0,1,7701.5,39355.2,
5,6,5,3566,761547,261,250,11,37794,27868.5,
3,4,3,3634,424526,196,188,8,34822.6,39289.6,
0,1,0,3638,11519.9,1,0,1,39499.7,5174.42,
0,1,0,3647,147083,3,0,3,15510.4,13907.8,
0,1,0,3650,71098.3,1,0,1,29347.8,11860.7,
4,5,4,3689,1.28725e+06,285,264,21,20657.9,38505.7,
0,1,0,3717,63414.9,1,0,1,18747,1352.69,
0,1,0,3726,74010.5,1,0,1,30860.2,32377.9,
0,1,0,3766,75202.4,1,0,1,18388.1,24012.3,
3,4,3,3767,920353,54,39,15,20341.2,23397.7,
0,1,0,3895,72581.5,1,0,1,27590.9,34116.1,
0,1,0,3958,66196.9,1,0,1,31420.5,28365,
0,1,0,3993,67250.6,1,0,1,17445.2,11301,
