# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
0,1,0,1,9.37346e+07,4000,0,4000,6442.29,36194.7,
8,9,8,1,850785,187,155,32,35138.9,6567.4,
32,33,32,2,2.61886e+06,2654,2569,85,23271.1,34879.9,
2,3,2,2,50763.6,472,469,3,7817.16,23449.1,
0,1,0,12,40464.6,1,0,1,23562.1,25285.7,
0,1,0,14,66349.1,4,0,4,34354.3,39285.3,
0,1,0,18,41172.3,1,0,1,12051.5,7614.52,
10,11,10,22,195502,55,43,12,36960.6,9084.51,
30,31,30,23,1.23206e+06,711,651,60,25033.6,19822.2,
6,7,6,25,432302,337,316,21,37217.6,16894.5,
4,5,4,27,200264,314,305,9,19588.2,29292.3,
4,5,4,28,176695,173,168,5,30448.4,8637.23,
8,9,8,34,1.09803e+06,184,139,45,38223,6712.35,
4,5,4,40,207612,26,21,5,3817.79,11399.1,
1,2,1,50,84045.5,138,136,2,6718.11,38560.4,
17,18,17,51,897739,1624,1591,33,31332.3,33988.2,
0,1,0,58,46351.7,1,0,1,13794.4,35619.2,
7,8,7,68,543876,592,565,27,21723.2,23952.8,
26,27,26,69,3.03699e+06,1909,1790,119,19108.7,15930,
26,27,26,71,1.03568e+06,901,860,41,37285.9,11452.8,
10,11,10,72,315340,304,292,12,8918.27,7036.28,
2,3,2,73,164372,9,2,7,23996.8,21921.9,
3,4,3,75,316157,44,35,9,18891.1,20296.7,
2,3,2,75,192280,122,113,9,18632,14703.7,
6,7,6,77,634143,140,109,31,22279.9,24610.1,
26,27,26,84,2.43184e+06,1509,1377,132,19049.3,10271.1,
6,7,6,90,129172,612,605,7,10902.1,20812.7,
7,8,7,96,455192,164,141,23,33721.9,6096.17,
1,2,1,103,101923,214,210,4,39232.8,9023.55,
7,8,7,104,243550,336,326,10,36159,25652.7,
25,26,25,108,1.08938e+06,557,511,46,16676.7,36066.7,
19,20,19,108,689301,3267,3233,34,36103.6,751.966,
10,11,10,111,351799,3608,3594,14,26216.7,19618.3,
14,15,14,123,887965,300,261,39,27976,20388.1,
1,2,1,126,74370.2,76,72,4,12449.9,28768.3,
15,16,15,126,1.51989e+06,659,585,74,15405.8,24262.2,
9,10,9,131,1.10751e+06,439,389,50,15289.6,10948.9,
0,1,0,133,9237.71,1,0,1,33847.3,6152.64,
