1,12186.8,12181.1,12200.4,12250.7,12186.8,12112.3,12182.4,12176.5,12208.4,12140.9
2,2597.12,2577.39,2553.08,2620.93,2605.8,2551.67,2588.94,2572.99,2584.08,2627.96,2607.39,2575.08,2599.87,2586.66,2624.72,2531.26,2606.2,2560.58,2625.35,2581.36,2571.51,2550.25,2601.86,2607.24,2571.04,2519.19,2566.01,2564.84,2520.02,2503.95,2552.26,2619.56,2552.38,2529.72,2570.05,2568.43,2547.33,2573.84,2511.72,2571.28
3,11176,11178.6,11172.2,11220.2,11140.4,11201.6,11172,11200.9,11177.5,11176.6,11186.1,11220.9,11183.8,11215.7,11140.4,11172.1,11160.3,11243.6,11251.2,11175.5,11196.3,11167.1,11186.1,11183.4,11196.2,11178.8,11144.8,11182,11160.9,11182.3,11193.4,11195.7,11210.1,11204.4,11147.3,11175.8,11094.8,11187.4,11162.6,11194.3,11170.4,11138.8,11175.8,11113.3,11163
4,5540.46,5575.02,5607.18
5,9883.06,9926.14,9958.33,9913.61,9907.2,9962.33,9893.12,9923.3,9896.17,9929.07,9893.67,9901.44,9882.1,9924.47,9911.06,9865.14,9963.05,9942.59,9908.29,9905.24,9930.77,9890.85,9884.46,9890.71,9876.72,9890.76,9877.55,9906.97,9891.84,9928.16,9895.5,9905.25,9921.32,9855.58,9958.47,9866.96,9942.29,9863.2,9864.32,9922.63,9888.12,9865.98,9926.53,9869.72,9868.72,9862.98,9896.1,9879.49,9891.82,9943.59,9880.19,9941.49,9923.64,9874.43,9893.59,9849.16,9874.96,9897.91,9860.79,9861.62,9876.36,9904.19,9883.8,9860.44
6,8515.29,8528.5,8540.79,8529.09,8533.21,8518.39,8506.36,8539.94,8552.23,8572.25,8529.94,8502.76,8574.19,8538.92,8493.17,8524.75,8507.68,8504.9,8481.97,8514.81,8527.95,8478.9,8510.97,8477.65,8493.02,8494.41,8511.52,8570.93,8482.34,8494.83,8500.41,8504.82,8498.62,8504.59,8514.4,8502.93
7,8612.05
8,1458.89,1432.84,1479.5,1402.34,1431.57,1457.77,1461.72,1458.27,1435.42,1422.87,1468.12,1449,1397.66,1460.81,1435.46,1467.26,1443.65,1431.41,1421.89,1454.93,1449.27,1435.61,1435.4,1451.25,1440.07,1425.6,1456.82,1495.13,1466.95,1493.4,1424.66,1448.16,1425.33,1428.86,1399.35,1439.82,1454.55,1420.79,1444,1430.8,1441.58,1434.72,1412.52,1389.37,1466.88,1453.8,1406.39,1404.75,1414.46,1419.94,1429.56,1423.1,1436.77,1446.66,1436.28,1413.93,1484.41,1432.04,1449.54,1414.2,1452.55,1479.49,1471.43,1407.33,1451.33,1375.95,1407.91,1446.27,1430.25,1411.02,1450.03,1438.92,1424.19,1442.11,1371.48,1434.07,1428.11,1487.11,1436.69,1454.75,1464.24,1418.13,1407.79,1412.48,1414.46,1395.25,1361.65
9,4530.79,4499.96,4504.01,4476.97,4519.46,4509.53,4545.27,4498.24,4463.83,4487.9,4484.75,4476.8,4495.45,4508.32,4470.65,4520.6,4455.25,4537.56,4487.79,4503.64,4502.24,4502.15,4457.54,4478.4,4479.51,4548.51,4506.39,4473,4520.33,4481.38,4526.94,4493.64,4468.09,4474.59,4473.05,4476.18,4487.77,4490.67,4477,4484.74,4491.28,4510.29,4496.43,4473.56,4499.59,4488.02,4529.2,4476.77,4529.16,4470.64,4484.27
10,3328.3,3256.03,3278.74
11,9694.38,9705.23,9671.65,9691.85,9736.43,9665.48,9652.24,9666.48,9687.85,9654.68,9657.53,9657.7,9651.03,9625.75,9620.3,9642.81,9671.68,9641.32,9618.47,9665.2,9621.2,9652.73,9644.95,9654.06,9617.91,9660.51,9648.17,9646.51,9641.24,9659.65,9628.83,9595.74,9608.52,9665.3,9637.32,9620.03,9684.41,9668.76,9643.67,9630.31,9578.42,9618.86,9599.38,9626.02,9662.14,9644.23,9603.22,9712.03,9617.94,9597.26,9670.77,9740.58,9664.65,9569.47,9618.84,9616.26,9590.86,9681.69,9634.27,9628.93,9614.41
12,6620.72,6576.85,6634.29,6639.05,6716.91,6627.58,6584.16,6639.89,6581.12,6516.64
13,5483.32,5386.83,5505.2,5415.96,5454.04,5457.31
14,6612.69,6621.96,6599.12,6587.75,6609.94,6602.68,6560.67,6599.25,6599.58,6605.97,6616.22,6677.63,6633.78,6598.7,6608.83,6621.78,6636.59,6597.62,6604.96,6599.51,6648.08,6611.11,6623.79,6613.58,6653.3,6610.54,6603,6548.08,6625.88,6574.87,6664.05,6570.53,6587.98,6645.32,6585.16,6615.09,6595.3,6591.73,6591.45,6591.47,6600.67,6576.08,6599.59,6605.91,6570.94,6587.02,6596.75,6580.54,6564.43,6584.56,6586.05,6601.22,6612.52,6601.9,6573.51,6594.26,6586.66,6634.88,6575.46,6582,6578.54,6555.64,6560.88,6605.24,6572.85,6580.65,6580.47,6609.5,6584.7,6589.65,6623.51,6583.07,6586.75,6577.05,6620.77,6595.81,6546.72,6573.29,6594.34,6554.78,6556.84,6572.42,6586.62,6567.62,6566.44,6572.9,6570.24,6570.68,6559.82,6558.66,6543.56,6565.17,6597.71,6539.55,6565.8,6568.22,6578.8,6607.63,6606.2,6576.46,6566.64,6608.88,6588.96,6555.11,6599.62,6548.47,6619.07,6620.16,6571.41,6598.32,6584.19,6554.74,6584.83,6605.6,6560.55,6569.65,6560,6566.42,6576,6611.3,6573.75,6589.25,6600.45,6567.38,6636.77,6562.5,6567.2,6601.7,6565.4,6573.08,6559.08,6600.24,6612.74,6537.64,6571.02,6569.5,6562.59,6562.72,6536.19,6598.69,6577.79,6615.27,6613.37
15,499.398
16,2917.71,2952.93,2945.63,2931.07,2926.76,2931.55
