# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
4,5,4,1,131798,41,31,10,12182.6,3636.68,
3,4,3,1,375376,201,161,40,2573.77,7983.16,
9,10,9,1,393878,3605,3560,45,11179.3,5703.49,
0,1,0,1,21420.5,3,0,3,5574.22,7994.17,
8,9,8,1,551473,760,696,64,9898.9,12573.9,
9,10,9,1,334117,933,897,36,8516.04,8536.77,
0,1,0,1,8841.77,1,0,1,8612.05,8180.79,
11,12,11,1,867480,3498,3411,87,1435.9,4344.92,
10,11,10,1,458225,3333,3282,51,4494.67,2523.65,
2,3,2,2,24523.6,7,4,3,3287.69,7806.2,
34,35,34,2,569107,1614,1553,61,9645.87,3625.44,
7,8,7,3,84637.9,3774,3764,10,6613.72,6025.76,
5,6,5,5,78258.3,30,24,6,5450.44,980.116,
23,24,23,10,1.43821e+06,2567,2424,143,6589.3,12415.9,
0,1,0,46,8886.84,1,0,1,499.398,11138.4,
1,2,1,47,63332.2,57,51,6,2934.27,12512.2,
7,8,7,53,386393,714,677,37,5724.75,9047.96,
25,26,25,73,2.20292e+06,2335,2083,252,10125.9,12439.1,
6,7,6,94,141543,173,155,18,6768.08,2010.72,
7,8,7,113,81901,691,681,10,1538.6,12934.9,
18,19,18,121,190226,1053,1034,19,12942.7,3295.57,
0,1,0,314,39858.3,4,0,4,7610.36,6573.59,
1,2,1,392,46222.3,1292,1286,6,11006.1,7830.32,
0,1,0,538,10733.7,1,0,1,780.002,11283.4,
0,1,0,540,9551.85,1,0,1,2325.35,10409.3,
5,6,5,667,394345,295,255,40,8001.04,5710.57,
8,9,8,716,112408,143,131,12,3439.73,12043.4,
5,6,5,800,286462,570,534,36,5019.51,6235.06,
0,1,0,1072,10859.8,1,0,1,10895.7,10047.6,
1,2,1,1117,23017.8,92,90,2,5729.08,695.937,
17,18,17,1207,153708,2668,2650,18,12692.6,492.075,
7,8,7,1433,264301,307,280,27,5037,4666.5,
5,6,5,1455,97062.3,2146,2135,11,10934.5,4209.94,
0,1,0,1562,8748.26,1,0,1,4887.89,12298.8,
0,1,0,1582,8356.66,1,0,1,6669.17,12271,
5,6,5,1599,325842,341,305,36,9246.39,11253.9,
1,2,1,1668,44368.9,24,19,5,9278.26,704.798,
7,8,7,1866,575756,634,577,57,9658.46,8420.46,
7,8,7,1969,75395.2,88,79,9,4416.52,3165.3,
1,2,1,1969,18865.9,48,46,2,8607.92,12336.8,
0,1,0,2042,9316.27,1,0,1,8370.53,1444.6,
1,2,1,2219,16425.1,8,6,2,10204.6,1873.13,
14,15,14,2724,440143,69,17,52,2001.81,3466.2,
6,7,6,2790,132304,363,346,17,7159.29,7550.67,
0,1,0,3267,5419.49,1,0,1,3000.08,11743.5,
0,1,0,3275,7623.37,1,0,1,11538.2,11265.9,
0,1,0,3472,12215.6,2,0,2,916.126,7478.9,
0,1,0,3791,5824.31,1,0,1,9029.02,8788.41,
1,2,1,3908,83005.9,85,74,11,4491.35,6872.34,
