1,1,2,4,5,34,36,37,38,40,41
2,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,147,188,189,190,191,192,193,194,195,196,197,198,199,200,201
3,1,2,3,4,31,32,33,100,261,318,319,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,1694,1831,3601,3605
4,1,2,3
5,1,2,3,4,5,6,7,155,156,157,158,159,160,161,162,163,164,165,166,167,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,343,344,345,346,347,348,349,350,351,431,432,433,434,500,501,502,503,505,506,507,659,660,661,662,663,760
6,1,2,3,4,5,6,110,111,112,113,152,153,154,216,400,401,469,470,485,486,487,615,616,617,801,802,803,925,926,927,928,929,930,931,932,933
7,1
8,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,71,73,74,75,76,77,323,324,325,326,327,328,329,330,331,332,333,334,336,337,338,339,340,341,1045,1465,2859,3106,3182,3498
9,1,2,3,4,5,6,7,8,9,69,70,71,72,73,74,75,76,77,102,103,104,105,106,107,108,109,140,141,142,143,144,145,146,147,148,149,168,170,171,172,173,174,176,272,618,619,620,895,896,3332,3333
10,2,4,8
11,2,3,5,78,79,80,83,84,85,322,324,325,326,337,443,444,446,451,801,802,803,804,1084,1087,1089,1090,1126,1128,1129,1131,1221,1222,1223,1306,1308,1309,1310,1314,1317,1319,1320,1321,1322,1323,1329,1330,1332,1333,1346,1349,1490,1491,1492,1497,1499,1502,1503,1505,1510,1609,1615
12,3,9,10,27,28,30,32,34,857,3776
13,5,10,17,25,29,34
14,10,11,12,13,14,15,140,197,249,250,251,321,322,323,358,359,360,361,362,427,428,429,430,431,432,433,434,435,436,546,547,548,549,550,551,552,553,554,555,556,557,558,605,606,753,754,755,756,1015,1016,1017,1018,1019,1020,1021,1022,1040,1041,1068,1069,1070,1071,1072,1073,1074,1075,1076,1077,1078,1079,1080,1081,1084,1373,1374,1375,1376,1377,1378,1379,1380,1381,1382,1383,1384,1385,1386,1387,1388,1389,1390,1391,1583,1584,1585,1586,1587,1588,1589,1590,1591,1592,1593,1594,1624,1625,1626,1627,1628,1754,1755,1756,1757,1758,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1954,1955,1956,1957,1958,1959,1960,2125,2463,2464,2465,2466,2490,2571,2572,2573,2574,2575,2576
15,46
16,47,48,49,50,51,103
17,53,114,159,160,161,185,186,187,188,452,453,454,455,456,457,458,459,460,461,462,463,541,542,543,544,545,546,637,638,639,640,761,762,763,764,765,766
