Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
85	85	4000	1261	0.160	0.050	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
1	1	1	-1	7643.862994	76.167740	22.682159	1.149249	1.149249	0.000000	0.554023	-1.000000	-1.000000	0.000000
2	1	2	-1	9785.923154	16.231979	49.809769	1.246757	1.246757	0.000000	0.553307	-1.000000	-1.000000	0.000000
3	1	3	-1	12098.288369	69.850266	35.930813	1.294000	1.294000	0.000000	0.698420	-1.000000	-1.000000	0.000000
4	1	4	-1	10569.972659	34.627846	49.784355	1.253142	1.253142	0.000000	0.581100	-1.000000	-1.000000	0.000000
5	1	5	-1	11973.270791	61.769127	78.530830	1.116028	1.116028	0.000000	0.795994	-1.000000	-1.000000	0.000000
6	1	6	-1	10540.861961	53.220592	53.610928	0.902777	0.902777	0.000000	0.566760	-1.000000	-1.000000	0.000000
8	1	8	-1	43306.203773	53.825291	51.129951	2.211077	2.211077	0.000000	0.556891	-1.000000	-1.000000	0.000000
9	1	9	-1	7895.476107	9.118073	27.368092	0.809371	0.809371	0.000000	0.746536	-1.000000	-1.000000	0.000000
10	1	10	-1	10713.307442	28.317448	16.039745	1.112341	1.112341	0.000000	0.654062	-1.000000	-1.000000	0.000000
12	2	1	-1	7270.706890	76.131767	22.907064	1.110003	1.110003	0.000000	0.506156	-1.000000	-1.000000	0.000000
13	2	2	-1	13001.177886	16.108700	50.097710	1.521337	1.521337	0.000000	0.555402	-1.000000	-1.000000	0.000000
14	2	3	-1	7938.320886	34.843864	49.944050	0.884683	0.884683	0.000000	0.643276	-1.000000	-1.000000	0.000000
15	2	4	-1	13138.310248	53.303143	53.420158	0.951649	0.951649	0.000000	0.659119	-1.000000	-1.000000	0.000000
16	2	5	-1	4225.231000	20.801876	48.929176	0.667935	0.667935	0.000000	0.419271	-1.000000	-1.000000	0.000000
17	2	6	-1	6292.818119	69.866379	35.749191	0.886576	0.886576	0.000000	0.603453	-1.000000	-1.000000	0.000000
19	2	8	-1	9128.616102	8.955279	27.285526	0.896155	0.896155	0.000000	0.779321	-1.000000	-1.000000	0.000000
20	2	9	-1	13358.561152	28.124781	15.885182	1.026644	1.026644	0.000000	0.867274	-1.000000	-1.000000	0.000000
22	2	11	-1	8810.469677	62.038380	78.688461	0.955730	0.955730	0.000000	0.707461	-1.000000	-1.000000	0.000000
23	2	12	-1	11584.729801	60.589859	23.283945	1.318959	1.318959	0.000000	0.675256	-1.000000	-1.000000	0.000000
25	3	1	-1	9558.323565	41.379478	37.705505	1.203033	1.203033	0.000000	0.621555	-1.000000	-1.000000	0.000000
26	3	2	-1	8937.257945	69.826271	35.958584	0.985949	0.985949	0.000000	0.718556	-1.000000	-1.000000	0.000000
27	3	3	-1	11208.873497	9.246899	27.369751	1.242211	1.242211	0.000000	0.719184	-1.000000	-1.000000	0.000000
29	3	5	-1	5944.705071	62.239555	78.897224	0.936388	0.936388	0.000000	0.511599	-1.000000	-1.000000	0.000000
30	3	6	-1	10096.791729	15.956755	49.778976	1.296369	1.296369	0.000000	0.530471	-1.000000	-1.000000	0.000000
31	3	7	-1	8186.035023	60.657665	23.115826	1.069970	1.069970	0.000000	0.583705	-1.000000	-1.000000	0.000000
32	3	8	-1	10936.504693	28.150078	16.039568	0.971076	0.971076	0.000000	0.833342	-1.000000	-1.000000	0.000000
33	3	9	-1	4956.458802	35.044899	50.162380	0.763906	0.763906	0.000000	0.566799	-1.000000	-1.000000	0.000000
34	3	10	-1	11727.246935	53.379913	53.697697	0.997605	0.997605	0.000000	0.811435	-1.000000	-1.000000	0.000000
36	4	1	-1	4813.600758	20.350191	48.545391	0.628270	0.628270	0.000000	0.605591	-1.000000	-1.000000	0.000000
37	4	2	-1	5811.657572	70.126480	35.971294	0.832460	0.832460	0.000000	0.716982	-1.000000	-1.000000	0.000000
38	4	3	-1	12375.376197	27.981091	15.928081	1.213186	1.213186	0.000000	0.733389	-1.000000	-1.000000	0.000000
39	4	4	-1	12167.628970	61.960091	78.604164	1.178738	1.178738	0.000000	0.787863	-1.000000	-1.000000	0.000000
