# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
45,46,45,1,1.80716e+06,766,467,299,36296.1,26204.6,
5,6,5,1,492184,187,112,75,6718.86,5504.16,
10,11,10,1,729480,440,321,119,9024.15,19787.9,
13,14,13,1,172268,99,69,30,15676.4,514.293,
2,3,2,1,46118.9,387,379,8,33435.9,1004.59,
0,2,1,1,1.93549e+07,3000,1,2999,5079.18,16059.9,
0,2,1,1,1.84799e+07,3000,1,2999,35493.6,18946.6,
59,60,59,1,495104,1234,1153,81,2164.6,30286.4,
16,17,16,1,525369,1232,1138,94,6257.07,37798.7,
0,1,0,1,119142,16,0,16,20756.3,17279.1,
680,681,680,1,1.21428e+07,2998,1084,1914,34257.6,26678.9,
4.29497e+09,1,0,1,1.9419e+07,3000,0,3000,33942.2,30948.1,
0,1,0,1,8521.73,1,0,1,7019.13,25410.9,
534,536,535,1,1.31302e+07,3000,926,2074,24266.7,1526.43,
10,11,10,1,345727,311,256,55,28902.7,929.734,
16,17,16,1,1.2713e+06,341,158,183,10262.9,33438.2,
0,1,0,1,13775,2,0,2,20990,12726.9,
0,1,0,1,14731.6,2,0,2,27209.7,1653.16,
1,2,1,1,14784.6,4,2,2,29848,16954,
0,2,1,1,1.88731e+07,3000,1,2999,36489.8,29255.2,
4,5,4,1,258945,1429,1388,41,12647.7,11984.1,
72,73,72,2,3.1327e+06,2281,1775,506,13140,4200.14,
32,33,32,2,285184,881,834,47,3120.71,21414.6,
2,3,2,2,135062,47,27,20,26667,17750.1,
21,22,21,2,1.34731e+06,238,25,213,6413.79,25959.5,
0,1,0,2,20767.4,4,0,4,32488,29469,
4,5,4,2,59509.1,26,15,11,19670.3,37612.2,
1,2,1,2,111322,21,2,19,13900.2,15994,
39,40,39,2,399796,276,208,68,19036.4,33337.9,
6,7,6,2,310749,108,54,54,11615.2,33209.5,
29,30,29,2,722567,496,374,122,5384.52,7317.87,
18,19,18,3,210011,193,158,35,9349.72,13810.8,
9,10,9,3,379192,193,134,59,34377.9,23586,
42,43,42,3,363566,288,228,60,40287.6,33490.8,
0,1,0,4,6003.85,1,0,1,23628.7,5851.3,
6,7,6,4,63929.2,29,20,9,9826.33,6568.77,
44,45,44,4,817814,2969,2830,139,24261.8,1523.51,
60,61,60,4,1.57828e+06,1058,799,259,28437.3,9061.76,
0,1,0,4,4593,1,0,1,25340.6,16029.9,
5,6,5,5,76937.5,71,58,13,24333.2,13391.7,
2,3,2,5,165786,63,35,28,27154.8,15264,
0,1,0,5,52584.7,9,0,9,25559.2,16108.9,
11,12,11,6,74177.5,376,364,12,37583,29106.6,
6,7,6,6,235841,105,65,40,6852.35,28156.5,
13,14,13,7,111364,49,32,17,36508.9,27612.5,
9,10,9,7,157171,185,161,24,39981,20932.9,
0,1,0,7,33658.2,5,0,5,22104.9,27185.8,
45,46,45,7,1.29558e+06,2644,2429,215,25942.1,31587.2,
