density,frame,intensity,sigmaXY,x,y,
0.457893,501,4483.9,0.689769,5064.7,16043.2,
0.267005,502,10044.3,1.05419,5096.48,16087.1,
0.34257,503,8221.57,0.96162,5107.75,16034.6,
0.264416,504,4806.94,0.756009,5114.63,16045.8,
0.442617,505,8309.26,1.06878,5070.87,16035.9,
0.15058,506,6190.74,0.708827,5123.65,16037,
0.190881,507,7997.29,0.904463,5095.6,16081.2,
0.411537,508,10513.5,1.1408,5107.2,16061,
0.141195,509,8983.3,1.20379,5125.94,16031.4,
0.422287,510,11955.4,1.24758,5099.79,16044.3,
0.45924,511,8535.66,0.912183,5105.59,16048.6,
0.138024,512,7301.05,0.998512,5124.53,16047,
0.109955,513,8379.07,0.930995,5120.7,16079.1,
0.320469,514,10218,1.06137,5096.48,16087.2,
0.0922887,515,7580.33,0.762022,5121.22,16104.2,
0.324449,516,7992.43,0.773369,5100.56,16065.1,
0.502502,517,8019.89,0.875493,5059.53,16048.7,
0.307579,518,7586.83,0.991796,5116.6,16054.1,
0.0254856,519,9765.35,0.978468,5139.29,16092,
0.101951,520,8344.34,1.10147,5056.23,16017.9,
0.467579,521,9477.7,1.17329,5101.51,16077.6,
0.146125,522,6966.17,0.920419,5111.89,16089.8,
0.083443,523,7372.35,0.961399,5133.01,16063.3,
0.114854,524,9347.87,1.11757,5126.47,16071.2,
0.232788,525,7858.07,0.753172,5110.52,16081.7,
0.420061,526,8143.81,0.994674,5096.21,16037.7,
0.137419,527,6389.46,0.712007,5119.5,16040,
0.644198,528,12188.3,1.20522,5093.6,16052.9,
0.0087664,529,8366.17,1.03509,5114.15,16120.1,
0.226041,530,10191,0.898833,5117.36,16066,
0.47131,531,9625.86,0.85381,5060.37,16061.3,
0.472831,532,7495.49,1.04892,5094.71,16068.3,
0.988043,533,8055.63,1.11696,5073.19,16072.7,
0.372924,534,8368.53,1.1367,5067.3,16060.3,
0.166432,535,6563.41,0.859428,5117.45,16040.8,
0.312779,536,7510.85,0.923999,5106.45,16054.6,
0.263868,537,5465.98,0.734847,5094.67,16076.7,
0.443837,538,7994.44,1.10489,5091.26,16068.6,
0.00864372,539,8924.91,0.961341,5169.16,16073.8,
0.27125,540,6135.29,0.876399,5040.67,16065.4,
0.23631,541,8448.48,0.996011,5092.01,16077.5,
0.274089,542,7142.7,0.85156,5067.81,16056.5,
0.175624,543,7174.59,1.05699,5107.51,16081.2,
0.294277,544,5815.37,1.0115,5087.11,16083.4,
0.0817152,545,10040.3,1.04811,5128.79,16088.3,
0.160814,546,8413.98,1.0528,5120.16,16047.1,
0.236232,547,8643.14,1.01035,5076.33,16038.2,
0.0787429,548,7834.39,0.885251,5129.51,16071.8,
0.448573,549,6835.57,1.00809,5088.24,16049,
0.40714,550,9561.07,1.20871,5106.59,16062.3,
0.0790024,551,9682.95,1.10044,5129.98,16037.4,
0.363555,552,8940.39,0.963698,5114.82,16052.6,
0.0122033,553,5292.63,0.835559,5063.72,15987.8,
0.745283,554,12319.4,1.18111,5089.42,16045.9,
0.32342,555,12182.4,1.11282,5114.19,16053.8,
0.227,556,7195.91,0.845376,5088.16,16029.3,
0.207535,557,6654.03,0.946215,5061.76,16033.9,
0.0273372,558,4782.17,0.797509,5150.53,16041.6,
0.430183,559,7394.23,0.898177,5050.27,16050.3,
0.423649,560,7811.26,0.941605,5092.58,16070.8,
0.197474,561,8458.15,0.962038,5097.99,16090.8,
0.768883,562,7845.9,0.862486,5075.34,16071.4,
0.2578,563,8148.39,0.982626,5111.3,16075,
0.0199296,564,8319.22,1.01348,5151.01,16047.4,
0.238225,565,7206.65,0.866071,5112.12,16067.1,
0.337576,566,7536.67,0.873112,5063.37,16048.3,
0.57787,567,5194.09,0.739314,5088.3,16054.5,
0.400801,568,4632.05,0.811058,5101.9,16075.2,
0.161143,569,5459.32,0.737758,5109.07,16072.1,
0.750066,570,8742.04,1.0177,5078.99,16058.2,
0.47318,571,9329.67,0.927033,5087.32,16039,
0.0118637,572,6204.55,0.828148,5152.89,16084.8,
0.0380534,573,6949.41,0.878037,5134.66,16044,
0.563567,574,8871.49,0.959017,5081.94,16046.4,
0.39134,575,8178.29,0.965132,5085.57,16088.3,
0.0723338,576,8084.65,0.886039,5065.2,16011.5,
0.110412,577,8938.44,0.904334,5045.23,16087.9,
0.159514,578,6842.23,0.909051,5103.28,16018,
0.407867,579,8367.36,0.982766,5102.48,16055.3,
0.00153223,580,6279.64,0.902715,5138.47,16001.2,
0.424802,581,6542.36,0.720004,5070.71,16077.7,
0.13576,582,6411.41,0.859151,5077.09,16094.1,
0.349919,583,8047.52,0.817284,5090.13,16030.9,
0.477555,584,7050.47,0.903131,5095.03,16036.5,
0.194723,585,7383.67,0.761448,5118.62,16049.7,
0.340182,586,10507.2,1.08589,5047.86,16048.5,
0.165609,587,6903.97,0.930391,5124.88,16072.6,
0.688906,588,7787.12,1.0839,5104.05,16057.2,
0.147666,589,6613.47,0.876826,5103.08,16094.6,
0.174882,590,8320.11,0.999481,5117.8,16063.4,
0.102922,591,7340.17,0.916765,5138.11,16062.7,
0.51093,592,8990.72,1.17621,5082.84,16046.2,
0.180916,593,8503.96,1.15689,5099.89,16093.4,
0.0654915,594,8484.22,1.03064,5042.47,16026,
0.440384,595,6628.37,0.76177,5078.54,16048.8,
0.198672,596,10883.2,1.35036,5106,16021.1,
0.627085,597,7004.77,0.915846,5069.69,16072.6,
0.276574,598,8402.32,0.916171,5111.68,16048.2,
0.326112,599,9555.69,1.07733,5078.5,16026.5,
0.56778,600,7463.37,0.836962,5101.8,16073,
0.379569,601,7357.73,0.964218,5064.97,16053,
0.101748,602,9370.23,1.04647,5088.39,16101.6,
0.771438,603,7159.65,0.906038,5075.85,16073.7,
0.266838,604,8274.32,1.03778,5062.71,16082.6,
0.243849,605,6441.07,0.878161,5105.78,16083.5,
0.56431,606,8930.97,0.893561,5078.66,16068.3,
0.299672,607,10242.8,1.1435,5089.64,16083.9,
0.436524,608,9751.38,1.0173,5080.72,16043.2,
0.391952,609,7325.04,0.877169,5100.94,16046.9,
0.16763,610,8380.27,0.97898,5124.17,16062.8,
0.513913,611,8119.93,0.90875,5086.75,16062.6,
0.354943,612,7881.81,0.92139,5086.81,16088.3,
0.245241,613,7393.39,0.961313,5075.32,16085.8,
0.271294,614,4894.02,0.807336,5113.2,16061.8,
0.0420004,615,4197.47,0.597338,5075.67,16008.4,
0.231819,616,7508.63,0.973532,5116.9,16064.8,
0.335894,617,7684.16,0.941818,5056.01,16073.3,
0.122963,618,6085.22,1.04523,5114.91,16072.7,
0.225145,619,8235.52,1.04843,5051.95,16036.5,
0.349671,620,9412.88,0.867234,5112.18,16084.4,
0.0615494,621,9140.68,0.9936,5132.42,16088.8,
0.0806219,622,7476.92,0.998353,5114.49,16100.4,
0.560639,623,7432.6,0.871992,5070.09,16047.9,
0.467613,624,8054.69,1.13742,5104.67,16054.7,
0.308686,625,8509.79,0.923422,5111.52,16052.8,
0.309964,626,6366.17,0.929104,5061.53,16089.7,
0.45379,627,9480.48,1.17599,5053.04,16069.5,
0.0645944,628,6701.98,0.806568,5125.21,16092.6,
0.187905,629,10440.8,1.02666,5064.73,16021.5,
0.129281,630,9972.64,1.01962,5129.03,16052.4,
0.454305,631,7896.36,1.15653,5095.97,16044.7,
0.350319,632,6844.82,0.988867,5055.07,16080.7,
0.221545,633,7137.19,0.874993,5039.44,16043.1,
0.325208,634,7066.16,0.786026,5103.86,16054,
0.314812,635,7400.68,0.943663,5079.68,16080.6,
0.264585,636,7777.08,1.05036,5115.51,16046.6,
0.0493042,637,7215.1,0.975475,5035.15,16027.5,
0.277141,638,7194.61,0.877153,5088.41,16074.2,
0.13969,639,10110.6,1.16848,5120.76,16082.8,
0.153482,640,8738.49,1.06251,5113.91,16076.9,
0.592154,641,8577.65,0.959857,5078.25,16050,
0.398598,642,12795.9,1.10889,5075.77,16042.9,
0.58524,643,12980.1,1.10365,5056.09,16056.7,
0.387212,644,10479.1,1.10201,5069.75,16051.4,
0.464393,645,6897.83,0.806282,5083.05,16067.6,
0.0720517,646,8096.61,1.00567,5106.95,16108.7,
0.164578,647,8290.36,1.011,5110.87,16034.8,
0.252577,648,7655.64,0.945828,5085.11,16028.1,
0.0361475,649,10633,1.02663,5141.92,16078.1,
0.522157,650,9010.98,1.0063,5085.95,16058.2,
0.0763766,651,9037.45,1.03777,5100.73,16001.6,
0.381181,652,8234.5,0.899705,5100.23,16056.8,
0.267759,653,8276.46,0.955219,5072.34,16064.9,
0.409486,654,7841.14,0.884048,5089.23,16037.8,
0.0103999,655,5463.26,0.76385,5006.85,16027.4,
0.507239,656,8430.4,1.04104,5095.07,16063.1,
0.201085,657,6784.49,0.853136,5126.61,16076.7,
0.284757,658,8587.43,1.09796,5118.01,16055.3,
0.510654,659,7124.96,0.942536,5109.02,16050.7,
0.398882,660,6516.28,0.947524,5051.31,16081.7,
0.28199,661,8144.34,1.10464,5110.62,16082.7,
0.139282,662,7729.3,0.997441,5123.69,16038.4,
0.527246,663,5846.12,0.769181,5068.97,16026.2,
0.275809,664,10211.9,1.05238,5106.48,16042.9,
0.0386593,665,5283.15,0.760532,5019.22,16061.8,
0.120954,666,7796.09,0.867287,5072.18,16016.7,
0.341187,667,8771.83,1.03439,5109.06,16085.3,
0.101198,668,3555.03,0.606171,5131.19,16093.8,
0.499243,669,6290.24,0.733399,5089.49,16063,
0.149822,670,8487.81,0.785751,5113.32,16089.7,
0.660175,671,5384.17,0.764267,5100.78,16073.2,
0.427929,672,6906.54,0.972182,5054.78,16045.7,
0.0809579,673,8198.26,1.0454,5138.98,16066.3,
0.00533112,674,7338.85,0.811751,5149.19,16036.8,
0.108918,675,6915.87,0.798999,5118.7,16076.5,
0.0388868,676,7842.48,0.95389,5074.77,16118,
0.428083,677,10149.1,0.880577,5064.73,16072.9,
0.439935,678,8524.7,0.927314,5070.22,16041.3,
0.392893,679,7408.81,0.949026,5066.65,16041.5,
0.329656,680,8247.89,1.0084,5098.96,16062.8,
0.230572,681,7223.88,0.738483,5121.45,16031,
0.379313,682,10129.2,1.13441,5066.1,16080.2,
0.278291,683,8997.22,1.01514,5076.02,16041.1,
0.434231,684,7239.46,1.00195,5085.39,16059.7,
0.336692,685,8572.45,0.935118,5095.79,16039.4,
0.24143,686,7514.36,0.90772,5055.74,16033.5,
0.0588716,687,10101.9,1.043,5108.66,16110.7,
0.594215,688,8270.54,0.96599,5080.04,16053.7,
0.461691,689,5735.64,0.743669,5094.76,16066.5,
0.0669222,690,8414.99,1.05038,5108.39,16106.2,
0.185482,691,9543.19,1.06382,5117.17,16090.1,
0.285755,692,6777.26,1.08116,5099.02,16085,
0.754755,693,8500.3,0.986327,5093.59,16057.3,
0.214618,694,8168.12,1.0153,5044.74,16044.7,
0.404391,695,8880.82,0.902489,5070.63,16042.3,
0.885107,696,8226.26,0.894584,5076.48,16049.8,
0.19497,697,9032.65,1.15823,5123.47,16044.5,
0.537214,698,9680.14,1.0068,5073.29,16032.8,
0.51616,699,9467.52,1.01951,5109.04,16049.7,
0.0857071,700,10201.5,0.925873,5091.23,16009.8,
0.0564521,701,7509.16,0.999802,5063.97,16009.6,
0.305879,702,7596.79,0.946508,5075.68,16033.8,
0.424129,703,8606.9,0.965251,5103.09,16069.3,
0.369141,704,8619.23,0.964776,5112.81,16052.9,
0.0895966,705,7711.74,0.939197,5111.44,16027.8,
0.0458446,706,6327.48,0.889916,5135.27,16048.5,
0.521741,707,6713.14,0.903993,5095.8,16046.8,
0.541583,708,6736.44,0.913797,5060.21,16058.6,
0.190379,709,5867.56,0.902971,5119.57,16065.8,
0.0598952,710,9542.09,1.08355,5114.01,16011.2,
0.0667627,711,10375.5,1.19387,5103.82,16113.9,
0.247658,712,7950.72,1.05568,5091.96,16079.1,
0.574697,713,7837.09,0.84356,5065.56,16028.2,
0.280607,714,9767.47,1.19952,5107.96,16035.7,
0.418522,715,8084.51,1.06829,5068.54,16035.3,
0.0354139,716,7290.3,0.965598,5126.37,16021.5,
0.394709,717,8417.63,0.874868,5087.23,16071.9,
0.232657,718,7710.97,0.944854,5060.52,16034.8,
0.18792,719,7816.39,1.01073,5081.53,16096.2,
0.183741,720,8379.53,1.04458,5117.52,16024.4,
0.174899,721,6409.72,0.720881,5125.43,16065.6,
0.198825,722,8512.86,0.986535,5107.48,16075.7,
0.00673835,723,7409.34,0.795924,5039.88,16003.2,
0.138641,724,8018.7,1.08644,5052.02,16023.2,
0.112606,725,6988.21,0.964262,5081.82,16107.9,
0.117407,726,6147.91,0.884089,5126.98,16033.3,
0.495403,727,9588.6,1.09553,5059.18,16067.4,
0.318342,728,7645.68,0.912425,5076.01,16086.1,
0.246586,729,9743.02,0.97599,5080.68,16081.6,
0.34123,730,7035.53,0.974409,5078.58,16089.3,
0.0372483,731,6277.21,0.843871,5143.04,16043.6,
0.25111,732,6510.66,0.924017,5038.35,16039.8,
0.25791,733,7151.64,0.74418,5107.37,16088.6,
0.525162,734,9271.75,1.06287,5087.15,16062.4,
0.504093,735,9734.43,1.01683,5068.72,16046.3,
0.665583,736,8788.77,1.05799,5081.41,16065.2,
0.308563,737,9396.16,0.9282,5075.25,16083,
0.485336,738,9384.38,1.02243,5105.14,16046,
0.586587,739,8930.85,0.852535,5088.73,16056,
0.241662,740,7965.95,0.997031,5124.51,16060.7,
0.599205,741,8701.85,0.817581,5081.76,16068,
0.22338,742,7034.47,1.07288,5102.66,16033.2,
0.294314,743,10170.3,0.963901,5097.63,16051.2,
0.574575,744,6226.52,0.834504,5068.41,16025.9,
0.45418,745,8392.75,0.878766,5081.06,16054.3,
0.414614,746,7076,0.869472,5084.39,16038.7,
0.297573,747,7875.05,1.08241,5078.28,16090.3,
0.460961,748,9112.54,0.9097,5087.06,16071.8,
0.523608,749,8191.94,0.991506,5077.33,16062.5,
0.174332,750,5568.98,0.700359,5102.39,16035.9,
0.39684,751,9291.52,0.981721,5057.39,16060.9,
0.025628,752,9224.8,0.936559,5069.35,15998.3,
0.200596,753,7384.75,0.997384,5085.43,16024.5,
0.0748117,754,8703.68,0.911552,5136.16,16068.4,
0.00940531,755,11710.6,1.19492,5148.89,16097.9,
0.112938,756,6847.67,0.912693,5027.84,16036.4,
0.469368,757,7697.5,0.943294,5048.24,16050.7,
0.408249,758,8613.16,1.017,5092.4,16041.8,
0.341624,759,7867.17,0.849613,5110.47,16052.3,
0.0420098,760,9329.21,1.08371,5080.3,16002.1,
0.158,761,5588.3,0.768295,5028.42,16090.9,
0.154667,762,9156.79,1.1206,5079.6,16103.6,
0.17998,763,6024.14,0.800096,5095.37,16083.7,
0.386967,764,8275.59,1.18376,5092.21,16037.5,
0.593897,765,6047.8,0.724763,5100.96,16060.8,
0.595507,766,8742.27,1.09721,5068.44,16046.5,
0.308591,767,8436.87,1.16771,5061.54,16056,
0.30756,768,8755.13,0.973426,5049.06,16055.6,
0.119502,769,7547.69,1.02782,5128.31,16066.8,
0.125372,770,5113.69,0.76945,5120.69,16027.1,
0.477833,771,8208.33,0.957574,5091.82,16048.1,
0.486661,772,13944.1,1.47162,5052.15,16061.6,
0.0952355,773,7237.98,0.764495,5117.26,16095.8,
0.539337,774,10107.5,1.24285,5066.98,16059.4,
0.258715,775,7312.18,0.884989,5104.87,16033.5,
0.416503,776,10218,1.1389,5102.34,16076.3,
0.144642,777,7283.16,0.85098,5111.51,16073,
0.0121287,778,7102.52,0.934646,5135.47,16023,
0.635363,779,6338.67,0.87489,5080.69,16054.3,
0.47198,780,9223.3,1.06407,5094.92,16037.4,
0.124626,781,8532.62,0.950769,5114.97,16028.6,
0.332432,782,9214.26,1.20327,5116.24,16050.9,
0.0371136,783,8109.54,0.985121,5139.93,16037.7,
0.502843,784,8047.7,0.88382,5097.55,16071.9,
0.0551361,785,8694.26,0.931814,5139.59,16060.6,
0.451694,786,5524.07,1.05603,5071.12,16051.6,
0.0581113,787,10082.8,1.07779,5117.81,16012.1,
0.183703,788,7570.35,0.976726,5126.77,16079.1,
0.299776,789,6328.42,0.769745,5115.85,16051.1,
0.0675529,790,8162.93,1.06345,5023.6,16093.5,
0.514102,791,10087,1.23312,5102.51,16060,
0.0436628,792,7992.58,0.961501,5131.18,16095.5,
0.444181,793,8959.67,1.17215,5080.49,16028.3,
0.0856166,794,7392.43,0.888002,5125.29,16086.1,
0.720297,795,6929.59,0.913146,5090.92,16057.2,
0.296853,796,8242.38,0.949444,5118.43,16058.2,
0.171922,797,7404.86,1.02155,5113.65,16079.2,
0.25644,798,4295.93,0.704629,5068.21,16088.3,
0.15917,799,7650.6,0.873524,5104.96,16014,
0.332491,800,5553.94,0.717637,5098.38,16034.3,
0.454192,801,7463.79,0.942283,5091.62,16069.5,
0.39624,802,7312.78,0.957609,5054.42,16050.7,
0.430214,803,7353.88,0.923391,5095.08,16071.4,
0.699434,804,10940.1,1.08554,5092.44,16058.3,
0.4439,805,13415.6,1.35571,5062.02,16080,
0.0588371,806,8306.11,0.992949,5098.31,16108.1,
0.190773,807,7807.11,1.03065,5116.33,16032.7,
0.365296,808,8316.1,0.948201,5096.98,16049.3,
0.462395,809,8040.2,1.04463,5064.9,16045.2,
0.24343,810,9091.91,0.963004,5077.46,16038.7,
0.211608,811,11095.8,1.3084,5114.18,16056.1,
0.611837,812,11435.9,1.18115,5066.43,16027.2,
0.488413,813,8257.32,0.990559,5062.87,16046.1,
0.421334,814,10976,1.18225,5113.31,16047,
0.448288,815,6086.41,1.08455,5094.05,16046.4,
0.465654,816,7854.81,0.844091,5060.08,16064.7,
0.507708,817,8538.45,0.916881,5100.92,16047.6,
0.333167,818,7020.18,0.879746,5046.81,16070.2,
0.481865,819,8429.99,0.868272,5058.96,16047.4,
0.504461,820,7850.63,0.977221,5113.29,16053,
0.450716,821,8352.46,0.926371,5066.43,16044.3,
0.432841,822,7379.36,1.13028,5086.35,16049.2,
0.184271,823,9968.61,1.14423,5108.59,16037.7,
0.0321752,824,5380.64,0.791557,5104.04,15996.9,
0.304672,825,8949.21,1.1017,5118.2,16057.3,
0.937248,826,7412.49,0.797292,5062.57,16076.3,
0.439844,827,7933.75,1.07286,5084.8,16034.1,
0.143012,828,6344.51,0.877809,5119.47,16090.6,
0.120743,829,4850.28,0.890965,5106.83,16012.7,
0.120504,830,8885.21,1.17499,5087.92,16015,
0.427655,831,7129.96,0.728196,5084.88,16072.7,
0.396093,832,8204.05,0.967287,5100.34,16068.7,
0.214886,833,9828.35,1.17607,5125.24,16052.8,
0.21486,834,8717.28,0.891836,5113.09,16084,
0.339626,835,10766.2,1.24313,5072.18,16078.1,
0.618685,836,10163.8,0.921088,5076.27,16062.6,
0.885262,837,10358.3,1.12363,5093.54,16052.7,
0.159852,838,9150.82,1.0885,5119.09,16085.6,
0.396503,839,7940.72,0.945507,5085.47,16049.5,
0.126311,840,14228.6,1.45765,5101.25,16028.9,
0.0677347,841,6990.6,0.92789,5106.65,16115.6,
0.433064,842,9296.43,0.911795,5091.53,16046.9,
0.279991,843,7022.26,1.04632,5106.71,16094.6,
0.784624,844,9508.07,0.955336,5071.81,16054.2,
0.796824,845,8356.32,1.12464,5088.06,16046.2,
0.363321,846,9115.57,1.07773,5040.94,16051.7,
0.257205,847,7464.11,0.873736,5088.78,16089.2,
0.848813,848,9168.08,1.02194,5082.16,16086.9,
0.446532,849,10735.5,0.988005,5072.87,16033.2,
0.522804,850,7304.65,0.980388,5100.44,16049.9,
0.510538,851,6872.98,1.06441,5066.06,16062.5,
0.484341,852,10484.4,1.106,5089.57,16049.2,
0.278526,853,6984.18,0.981123,5105,16094.9,
0.525312,854,7392.99,0.949414,5061.79,16071.8,
0.65852,855,8322.96,0.936678,5055.2,16057.9,
0.0287482,856,9250.08,1.01726,5066.06,15998,
0.225277,857,6827.21,0.974502,5101.67,16053.6,
0.329453,858,9001.96,1.06617,5087.44,16075.4,
0.317007,859,7637.3,1.00214,5042.41,16066,
0.31044,860,8038.17,0.778949,5105.22,16045.1,
0.392651,861,6480.63,0.914992,5081.95,16040.4,
0.226924,862,7253.88,0.940614,5095.16,16029.3,
0.518279,863,9534.54,0.936197,5096.47,16069.4,
0.475053,864,10257.3,0.834423,5063.43,16048,
0.380212,865,7349.39,1.05271,5085.52,16095.1,
0.168706,866,4242.26,0.71562,5115.01,16040.7,
0.36758,867,7322.37,0.965706,5087.56,16035.6,
0.479722,868,6509.53,0.944279,5094.65,16048.5,
0.171764,869,13476.5,1.32811,5098.87,16025.6,
0.0456737,870,9138.09,1.16267,5135.18,16033.1,
0.160463,871,5924.27,0.856882,5038.92,16086,
0.552681,872,6496.84,0.937562,5070.88,16049.6,
0.425881,873,5931.58,0.861009,5106.88,16059.8,
0.426017,874,11447.6,1.24303,5082.79,16040.4,
0.24603,875,9477.24,1.04885,5113.45,16059.7,
0.12356,876,8602.58,1.0796,5075.52,16018,
0.558577,877,9094.92,0.920334,5104.89,16046,
0.22386,878,7145.55,0.804712,5107.16,16032.4,
0.231519,879,6924.98,0.871838,5113.72,16058,
0.247784,880,6725.68,0.971112,5125.21,16077,
0.499895,881,6453.55,1.04373,5084.83,16071.5,
0.669957,882,5139.93,0.75789,5092.93,16052.5,
0.491298,883,8232.63,0.968578,5081.37,16036.7,
0.194013,884,10510.7,1.09182,5095.03,16023.9,
0.239941,885,8982.39,1.03342,5119.26,16056.8,
0.607801,886,8998.09,0.879528,5095.37,16049.9,
0.25864,887,8433.54,1.1151,5105.58,16044.1,
0.229644,888,9580.45,1.02036,5110.34,16077.6,
1.01869,889,8661.19,1.10505,5075.87,16055.1,
0.000673385,890,7194.31,1.00545,5160.3,16110.2,
0.066488,891,8258.57,0.918301,5136.3,16058.4,
0.606411,892,8304.21,0.830242,5070.59,16048.2,
0.00609402,893,7318.57,0.749433,5071.35,16130.4,
0.0526613,894,6591.59,0.887083,5132.79,16045.2,
0.235134,895,8389.39,0.959505,5037.82,16084.7,
0.232684,896,12566.9,1.25509,5075.12,16082.8,
0.011431,897,6749.72,0.965782,5062.74,16132.7,
0.202807,898,5815.12,0.889653,5045.57,16087,
0.248109,899,8005.52,0.997022,5109.55,16042.8,
0.171408,900,5362.71,0.706204,5061.46,16033.8,
0.0855378,901,10988,1.1129,5083.35,16015.1,
0.406796,902,6600.23,0.894398,5050.39,16056.2,
0.23513,903,7773.95,0.942276,5090.33,16075.3,
0.466134,904,8263.81,0.959916,5080.64,16088.7,
0.481926,905,5458.55,0.855721,5087.86,16066,
0.369715,906,8596.35,1.13783,5093.01,16033.1,
0.464305,907,5819.21,0.829118,5064.52,16062.8,
0.109263,908,10290.8,0.963229,5126.4,16049.5,
0.149778,909,7378.07,1.12109,5105.09,16014,
0.279079,910,9323.97,1.11265,5040.18,16049.8,
0.581348,911,9387.96,1.23066,5074.17,16061.9,
0.547145,912,9120.78,0.956208,5098.04,16069.4,
0.195535,913,8904.44,0.88248,5036.95,16077.2,
0.143997,914,4098.87,0.78445,5120.87,16074.2,
0.561571,915,8399.97,0.987705,5079.63,16052.4,
0.350047,916,8951.3,0.92099,5084.69,16092.6,
0.361782,917,6997.08,0.924613,5104.81,16050.3,
0.250981,918,8107.54,0.938725,5101.39,16052.3,
0.158247,919,8002.62,0.877477,5116.04,16033.1,
0.527567,920,9684.36,1.1819,5053.69,16069.4,
0.70506,921,5874.53,0.86625,5099.6,16059.7,
1.14653,922,12282.7,1.29163,5076.92,16055.4,
0.500913,923,7845.25,0.956314,5102.18,16057.1,
0.202761,924,4624.87,0.831921,5038.8,16039.1,
0.476783,925,8413.6,0.873023,5068.15,16070.6,
0.559868,926,11395.6,1.20644,5087.99,16060.4,
0.442766,927,7164.65,0.886192,5094.83,16062.7,
0.465626,928,7878.26,0.963165,5092.97,16055.4,
0.0628669,929,7100.83,0.888027,5074.75,16112.2,
0.311184,930,9861.4,1.11275,5068.07,16058.7,
0.445671,931,8439.45,0.860441,5066.66,16023.8,
0.466003,932,11042.5,1.0744,5060.33,16076.2,
0.0654162,933,5831.15,0.819916,5130.45,16047.2,
0.254553,934,8128.86,1.1286,5104.86,16094.8,
0.0338252,935,9106.69,0.88665,5087.83,16115.8,
0.457159,936,6966.6,1.0054,5061.89,16070.2,
0.223648,937,7833.54,0.917913,5093.32,16019.7,
0.929323,938,9302.26,1.13727,5086.52,16065.6,
0.465544,939,5939.8,0.941734,5083.59,16062.5,
0.515551,940,8871.25,1.00561,5090.45,16063.7,
0.292032,941,10005.2,1.23143,5097.97,16031.9,
0.325906,942,9158.3,0.880502,5080.47,16040.1,
0.00215523,943,7127.25,1.01827,5116.86,15996.2,
0.536018,944,8889.44,1.02596,5099.72,16038.7,
0.237434,945,9439.31,1.05941,5084.47,16098,
0.624738,946,7715.22,0.869535,5094.38,16050.1,
0.0151967,947,6009.26,0.771484,5142.96,16030.9,
0.0483013,948,9415.99,1.12381,5084.76,16001.2,
0.643379,949,8499,0.983618,5053.6,16078.1,
0.0345692,950,7763.42,0.908502,5059.04,16114.9,
0.699178,951,8582.92,0.934489,5085.61,16065.2,
0.384956,952,10404.6,0.987308,5078.28,16046.9,
0.112252,953,3343.72,0.731291,5062.49,16013.9,
0.643384,954,7957.16,1.01776,5076.51,16062.1,
0.404282,955,6668.78,0.901089,5048.34,16068,
0.470764,956,5170.4,0.644369,5086.4,16060.9,
0.541149,957,7453.76,0.836218,5085.34,16056.2,
0.138339,958,6552.62,0.896098,5117.66,16073,
0.262022,959,7981.51,1.03203,5077.45,16033.8,
0.148353,960,6740.45,0.826777,5112.56,16068.3,
0.17375,961,9625.01,1.17773,5032.71,16076.3,
0.169943,962,10136.4,0.974454,5127.26,16060.2,
0.0674835,963,8639.61,0.875784,5098.63,16000.6,
0.141118,964,10198.5,1.20686,5062.85,16102.9,
0.344577,965,9088.91,0.890196,5099.97,16039.5,
0.152786,966,7746.02,0.931287,5030.97,16057.8,
0.160146,967,7076.07,0.969276,5087.94,16093.5,
0.394552,968,11049.6,1.1325,5099.78,16048.3,
0.123618,969,8525.67,0.858555,5109.31,16097.3,
0.288743,970,5269.47,0.771811,5102.71,16083.2,
0.212979,971,9774.27,1.09644,5122.06,16055.5,
0.247787,972,8113.28,0.834807,5124.44,16035,
0.434747,973,9835.34,1.13728,5072.67,16050.3,
0.566249,974,7566.95,0.935981,5079.52,16027.2,
0.329084,975,7524.95,0.896552,5101.69,16064.1,
0.173519,976,9563.77,1.20687,5037.41,16041.3,
0.154729,977,8205.72,0.981816,5053.01,16027.2,
0.0275232,978,7406.47,0.927695,5078.47,16122.8,
0.5702,979,7101.95,0.820186,5068.35,16028.9,
0.0867491,980,6726.76,0.844737,5129.89,16068.5,
0.281243,981,6195.26,0.917403,5089.51,16081.7,
0.573796,982,7104.63,1.14454,5067.39,16063.7,
0.0695053,983,6162.95,0.749812,5123.9,16023.7,
0.020084,984,9499.2,1.11317,5058.47,16123.7,
0.42058,985,8220.11,1.0653,5090.46,16050.4,
0.112738,986,6630.68,0.706324,5099.29,16021.6,
0.605083,987,9099.66,1.03526,5080.43,16057.1,
0.267999,988,8868.08,0.921851,5045.42,16063.6,
0.528341,989,4914.41,0.681845,5060.19,16076.7,
0.0759324,990,9865.01,1.13141,5104.48,16101,
0.0392665,991,7322.69,1.00347,5054.57,16004.7,
0.309055,992,11945.1,1.12355,5104.74,16051,
0.067723,993,6552.34,0.795373,5022.39,16038.5,
0.250222,994,8881.72,1.27102,5119.57,16055,
0.401662,995,7730.63,1.04021,5069.51,16037.6,
0.273195,996,5508.25,0.799719,5086.6,16078.4,
0.545334,997,5631.18,0.916495,5096.8,16074.5,
0.449484,998,7839.31,0.981359,5102.88,16047.2,
0.35795,999,9217.17,1.05285,5083.83,16053.6,
0.156448,1000,6590.42,0.923777,5029.55,16038.2,
0.202896,1001,6074.41,0.769908,5038.18,16045.2,
