# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
0,1,0,1,198874,15,0,15,8198.01,11696.5,
2,3,2,1,81648.2,212,207,5,11155.2,1724.38,
2,3,2,1,176272,104,91,13,2227.12,6080.38,
2,3,2,1,210867,141,123,18,6144.31,3911.35,
4,5,4,1,1.3658e+06,267,161,106,11506.5,10926.2,
2,3,2,1,74255.5,9,4,5,4842.15,1225.05,
6,7,6,1,475614,246,211,35,5237.87,12214.9,
2,3,2,1,371228,1280,1257,23,3508.92,7585.52,
6,7,6,1,357772,148,125,23,9791.86,4665.4,
3,4,3,1,514346,162,127,35,8974.05,6703.12,
5,6,5,1,329655,127,101,26,1217.44,1585.43,
2,3,2,1,76226.9,8,2,6,4973.09,11875.9,
3,4,3,1,557301,92,53,39,9655.89,6238.26,
4,5,4,1,373330,458,431,27,2568.25,10924.9,
5,6,5,1,304935,591,566,25,2059.82,11398.8,
3,4,3,1,191766,150,135,15,897.066,4744.08,
3,4,3,1,291961,232,208,24,11491.2,7468.9,
4,5,4,1,466034,148,113,35,7532.22,2988.45,
12,13,12,1,1.03164e+06,951,872,79,5580.75,7516.99,
0,1,0,3,12716.7,1,0,1,8643.54,3095.09,
0,1,0,3,13624.3,1,0,1,2271.23,7780.65,
2,3,2,4,40004.7,32,29,3,1121.79,5674.96,
0,1,0,6,19516.4,1,0,1,5095.47,11944.6,
1,2,1,25,34985.2,3,1,2,10988.4,6045.65,
0,1,0,34,45067,3,0,3,5178.55,12565.4,
1,2,1,34,30122.8,5,3,2,6393.32,10761.2,
19,20,19,34,879457,3663,3608,55,4943.72,6245.17,
0,1,0,38,13051.7,1,0,1,884.786,2152.43,
1,2,1,67,93497.4,70,64,6,4621.07,11623.3,
2,3,2,177,391469,185,159,26,2220.35,2302,
4,5,4,214,590275,318,280,38,1236.57,6633.36,
5,6,5,450,423429,358,329,29,8575.5,9052.79,
7,8,7,487,204521,1467,1452,15,6206.26,5911.37,
7,8,7,493,611999,325,285,40,12480.1,4974.64,
7,8,7,708,811310,502,448,54,4055.6,8283.95,
1,2,1,765,51833.7,4,1,3,8378.37,6093.22,
12,13,12,766,594460,3157,3110,47,2818.39,3892.72,
8,9,8,797,673661,798,747,51,7180.7,670.487,
3,4,3,830,233815,2102,2085,17,1676.44,8230.07,
7,8,7,910,229143,974,956,18,12482.6,7912.15,
10,11,10,1030,1.09373e+06,1269,1201,68,8867.97,8355,
2,3,2,1086,85690.6,216,212,4,11081.2,8086.82,
0,1,0,1126,41762.1,2,0,2,4688.61,4531.57,
2,3,2,1211,282157,270,253,17,3733.99,2691.38,
0,1,0,1346,27297.4,1,0,1,5136.65,8893.89,
0,1,0,1485,37794.7,2,0,2,2917.94,6600.75,
0,1,0,1493,9760.21,1,0,1,2778.83,3889.25,
0,1,0,1496,22968.4,1,0,1,11630.2,8606.47,
0,1,0,1498,10556.8,1,0,1,10761.1,10586.5,
8,9,8,1577,827264,416,351,65,2472.62,9349.99,
8,9,8,1672,211631,438,418,20,1074.01,7934.12,
4,5,4,1721,254415,444,420,24,1568.61,3139.83,
5,6,5,1752,394709,1175,1145,30,1655.36,11181.7,
0,1,0,1763,11023.3,1,0,1,6030.39,5871.55,
7,8,7,1792,358141,610,576,34,5017.09,4423.78,
11,12,11,1950,969577,1100,1002,98,6589.26,6882.35,
5,6,5,2221,163056,643,626,17,10370.7,9827.48,
11,12,11,2354,241735,357,332,25,1537.66,12853.8,
3,4,3,2681,154779,425,415,10,9869.22,7084.67,
3,4,3,2768,120812,908,900,8,7771.77,8426.24,
1,2,1,2788,114822,271,262,9,7607.94,4648.23,
1,2,1,3006,78800.4,66,58,8,11129.3,636.752,
8,9,8,3061,355902,733,705,28,1270.99,10930.2,
3,4,3,3071,688719,267,224,43,4020.68,9400.88,
4,5,4,3168,409143,768,734,34,7540.27,11385,
2,3,2,3184,100483,175,164,11,12334.6,9018.49,
2,3,2,3231,26122.2,6,3,3,5852.22,5788.54,
5,6,5,3277,651771,435,383,52,7384.55,11781.2,
5,6,5,3313,300310,270,240,30,10939.5,6577.44,
3,4,3,3355,32740.8,11,7,4,6165.74,8734.12,
4,5,4,3408,59506.1,362,356,6,6742.13,546.368,
5,6,5,3445,176108,130,113,17,4078.26,4463.28,
3,4,3,3625,224879,332,310,22,8291.22,9117.91,
5,6,5,3651,630283,241,189,52,8803.53,12377.6,
0,1,0,3884,28103.5,2,0,2,7086.17,1185.89,
0,1,0,3963,60302.3,5,0,5,7588.64,5272.9,
