# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
0,1,0,1,1.17626e+08,4000,0,4000,19481.1,7762.7,
0,1,0,47,75886.2,3,0,3,16724.9,25115.9,
0,1,0,50,22954.5,1,0,1,16557.6,25587.2,
0,1,0,55,25203.3,1,0,1,28272.5,34568.9,
0,1,0,56,27946.6,1,0,1,28364.7,34711.4,
0,1,0,87,75186,3,0,3,31594,26274.6,
0,1,0,138,24675.6,1,0,1,26455.4,31146.3,
1,2,1,389,52433.4,8,6,2,13350.4,38776.6,
0,1,0,550,29685.6,1,0,1,17991.7,1468.62,
1,2,1,623,223816,59,50,9,38085,24886.1,
0,1,0,766,22466.2,1,0,1,17330.9,23974.9,
0,1,0,770,22872.4,1,0,1,33054.3,33770.9,
0,1,0,962,26110.7,1,0,1,37622.9,36380.4,
1,2,1,1001,51900.9,26,24,2,25987.7,25647.4,
0,1,0,1008,23140,1,0,1,34870.7,5893.94,
0,1,0,1012,23944.4,1,0,1,27793.3,7854.27,
0,1,0,1147,21651.8,1,0,1,17366.4,34409.4,
0,1,0,1190,26000.6,1,0,1,12089.6,31467.7,
0,1,0,1208,25834.4,1,0,1,23350.2,29693.8,
0,1,0,1212,27161.3,1,0,1,26621.5,29271.6,
0,1,0,1289,27164.2,1,0,1,36933.5,25416.4,
0,1,0,1298,22721.2,1,0,1,28743.2,28236.2,
0,1,0,1520,23890.9,1,0,1,1293.22,38390.6,
0,1,0,1710,26225.6,1,0,1,34222.6,38486.1,
0,1,0,1787,23396.7,1,0,1,34812.7,20335.8,
0,1,0,1894,30239.7,1,0,1,15149.4,34584.8,
0,1,0,1912,23396.5,1,0,1,34390.5,34167,
0,1,0,2010,23352.7,1,0,1,29800.8,30848.9,
0,1,0,2010,26091.1,1,0,1,29144.4,27645.7,
0,1,0,2300,29638.3,1,0,1,9522.95,32014.6,
0,1,0,2517,24511.9,1,0,1,5685.92,39829.1,
0,1,0,2520,24766.3,1,0,1,6904.77,39628,
0,1,0,2657,28266.6,1,0,1,5285.41,23467.3,
0,1,0,2914,22357.7,1,0,1,2695.48,34552.7,
0,1,0,2917,201145,8,0,8,10707.8,29777.6,
2,3,2,2957,88320.7,35,30,5,20860.7,4707.11,
0,1,0,2987,28614.1,1,0,1,5093.78,26939.6,
0,1,0,3026,21794,1,0,1,23408.8,25893,
0,1,0,3130,28713.6,1,0,1,16567.7,24001.5,
0,1,0,3573,27587.4,1,0,1,34651,19605.1,
1,2,1,3993,55694.1,3,1,2,20976.5,11436.1,
