# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
11,12,11,1,762878,718,641,77,720.127,4024.54,
6,7,6,1,494615,729,676,53,7374.92,2293.09,
11,12,11,1,1.33505e+06,1442,1295,147,5909.76,8976.03,
2,3,2,1,73318.7,13,5,8,6425.5,2002.39,
12,13,12,1,657038,1187,1118,69,5513,4660.09,
11,12,11,1,729362,1051,975,76,9670.48,2789.91,
27,28,27,1,1.24574e+06,2153,2029,124,5997.7,11557.1,
2,3,2,17,360672,247,209,38,2217.36,1897.65,
1,2,1,20,364197,42,12,30,1835.9,8410.7,
3,4,3,24,84698.1,3644,3637,7,5488.6,8764.67,
19,20,19,36,933570,334,262,72,2935.59,2741.84,
18,19,18,43,586692,1290,1238,52,12718.1,2557.46,
0,1,0,49,10554.6,1,0,1,8971.73,6704.86,
4,5,4,60,415779,86,50,36,9834.78,1751.86,
4,5,4,94,346016,305,276,29,7505.09,5211.91,
2,3,2,99,217345,216,195,21,7635.6,3611.21,
7,8,7,161,313305,423,388,35,9694.73,6866.9,
1,2,1,201,36993.5,5,2,3,2496.42,11701.7,
0,1,0,273,45017.9,5,0,5,7162.12,11766.2,
2,3,2,295,277511,269,246,23,12090.6,3419.94,
1,2,1,520,14606.9,401,399,2,12713.1,1209.34,
22,23,22,523,621058,3218,3157,61,8158.2,5180.27,
10,11,10,659,373761,880,844,36,8424.52,10737.1,
2,3,2,739,155531,45,27,18,7729.97,10348.6,
0,1,0,786,8806,1,0,1,1250.93,6227.27,
2,3,2,875,46993.9,263,258,5,9947.07,9217.05,
0,1,0,1298,4319.43,1,0,1,2492.17,499.196,
11,12,11,1320,415425,2313,2277,36,6681.45,11588.1,
12,13,12,1378,180530,589,573,16,6901.34,12524.7,
12,13,12,1625,750125,1470,1410,60,5349.82,7805.75,
0,1,0,2074,64676.5,4,0,4,9268.34,10534.6,
17,18,17,2276,836836,1602,1529,73,5057.24,2958.06,
4,5,4,2442,456847,170,128,42,11994.6,9211.61,
0,1,0,2540,10602.8,1,0,1,9588.2,11469,
9,10,9,2549,329371,1424,1403,21,5686.54,10239.1,
2,3,2,2647,253134,583,563,20,1575.43,12738.8,
4,5,4,3281,217022,333,313,20,1093.56,10836.4,
0,1,0,3284,9098.53,1,0,1,5380.88,8866.08,
5,6,5,3517,117232,141,128,13,2696.49,10320.1,
1,2,1,3569,44277.6,47,42,5,6528.67,11537.8,
1,2,1,3869,18826.9,126,124,2,6405.23,7480.93,
0,1,0,3996,45166.6,5,0,5,2597.36,1686.76,
