Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
85	85	4000	1349	0.160	0.050	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
3	1	3	-1	9618.834949	5.122731	25.882601	0.969065	0.969065	0.000000	0.661085	-1.000000	-1.000000	0.000000
4	1	4	-1	9549.642572	46.570827	14.764816	0.939226	0.939226	0.000000	0.678994	-1.000000	-1.000000	0.000000
5	1	5	-1	13087.697049	37.955738	57.072353	1.037580	1.037580	0.000000	0.870573	-1.000000	-1.000000	0.000000
6	1	6	-1	7314.653554	40.229115	12.413917	0.890526	0.890526	0.000000	0.587249	-1.000000	-1.000000	0.000000
7	1	7	-1	11002.906576	35.202335	29.795818	1.009716	1.009716	0.000000	0.674282	-1.000000	-1.000000	0.000000
8	1	8	-1	8530.273487	61.273262	18.176092	1.041518	1.041518	0.000000	0.623405	-1.000000	-1.000000	0.000000
9	1	9	-1	11867.939424	38.990814	73.010399	1.092746	1.092746	0.000000	0.769685	-1.000000	-1.000000	0.000000
11	2	1	-1	7109.203230	5.338453	25.937889	0.805612	0.805612	0.000000	0.607151	-1.000000	-1.000000	0.000000
12	2	2	-1	9067.660773	61.128937	18.087626	1.157963	1.157963	0.000000	0.569606	-1.000000	-1.000000	0.000000
13	2	3	-1	9293.912732	46.402325	14.899305	0.833875	0.833875	0.000000	0.804777	-1.000000	-1.000000	0.000000
14	2	4	-1	13908.123438	37.952469	56.922794	0.995679	0.995679	0.000000	0.772660	-1.000000	-1.000000	0.000000
15	2	5	-1	11779.309029	35.153824	29.976475	1.060273	1.060273	0.000000	0.720336	-1.000000	-1.000000	0.000000
19	3	1	-1	7115.219196	4.925924	25.482498	0.798794	0.798794	0.000000	0.708122	-1.000000	-1.000000	0.000000
20	3	2	-1	8786.628345	61.340790	17.839424	1.088481	1.088481	0.000000	0.501030	-1.000000	-1.000000	0.000000
21	3	3	-1	8340.650615	46.501022	14.622399	0.880054	0.880054	0.000000	0.763775	-1.000000	-1.000000	0.000000
22	3	4	-1	8457.033190	37.798615	56.864727	0.823667	0.823667	0.000000	0.711238	-1.000000	-1.000000	0.000000
23	3	5	-1	9587.121695	35.280033	29.746632	0.826056	0.826056	0.000000	0.811943	-1.000000	-1.000000	0.000000
26	4	1	-1	13584.235293	4.888018	25.841587	1.079372	1.079372	0.000000	0.749271	-1.000000	-1.000000	0.000000
27	4	2	-1	11538.341498	60.836540	18.040401	1.078751	1.078751	0.000000	0.755940	-1.000000	-1.000000	0.000000
28	4	3	-1	10732.443035	46.507595	14.908395	1.010092	1.010092	0.000000	0.736170	-1.000000	-1.000000	0.000000
29	4	4	-1	8429.556633	37.895126	56.966518	0.864251	0.864251	0.000000	0.704467	-1.000000	-1.000000	0.000000
30	4	5	-1	7639.602939	34.904121	30.040298	1.078056	1.078056	0.000000	0.512565	-1.000000	-1.000000	0.000000
34	5	2	-1	9314.805826	61.284595	18.022526	1.130052	1.130052	0.000000	0.685849	-1.000000	-1.000000	0.000000
35	5	3	-1	6088.382099	46.414280	14.911949	0.678288	0.678288	0.000000	0.605959	-1.000000	-1.000000	0.000000
36	5	4	-1	12175.363909	37.907478	56.933411	0.819811	0.819811	0.000000	0.818539	-1.000000	-1.000000	0.000000
37	5	5	-1	6414.198909	4.915093	25.558481	0.867744	0.867744	0.000000	0.685115	-1.000000	-1.000000	0.000000
39	6	1	-1	8613.776779	40.323814	12.465275	1.162855	1.162855	0.000000	0.576823	-1.000000	-1.000000	0.000000
41	6	3	-1	7926.657104	61.125710	18.343914	0.984221	0.984221	0.000000	0.648483	-1.000000	-1.000000	0.000000
42	6	4	-1	9817.953745	46.567669	14.945792	0.857138	0.857138	0.000000	0.770066	-1.000000	-1.000000	0.000000
43	6	5	-1	8178.161828	4.926656	25.561455	0.997145	0.997145	0.000000	0.687999	-1.000000	-1.000000	0.000000
45	7	1	-1	6861.167712	40.541828	12.909680	0.945770	0.945770	0.000000	0.580259	-1.000000	-1.000000	0.000000
46	7	2	-1	4515.502164	61.077347	17.902433	0.659229	0.659229	0.000000	0.569474	-1.000000	-1.000000	0.000000
47	7	3	-1	9484.916674	4.805424	25.522827	0.966720	0.966720	0.000000	0.762274	-1.000000	-1.000000	0.000000
50	8	1	-1	8159.982738	39.946106	12.227585	0.859336	0.859336	0.000000	0.733309	-1.000000	-1.000000	0.000000
52	8	3	-1	7531.245090	60.875992	17.695461	0.951997	0.951997	0.000000	0.645709	-1.000000	-1.000000	0.000000
55	9	2	-1	9085.268671	40.249977	12.460543	0.999391	0.999391	0.000000	0.687648	-1.000000	-1.000000	0.000000
56	9	3	-1	11335.536369	4.817630	25.418570	1.085581	1.085581	0.000000	0.758836	-1.000000	-1.000000	0.000000
60	10	2	-1	7928.975111	4.878214	25.420811	1.041796	1.041796	0.000000	0.615603	-1.000000	-1.000000	0.000000
61	10	3	-1	11392.338144	61.063869	17.961817	1.046883	1.046883	0.000000	0.732653	-1.000000	-1.000000	0.000000
62	10	4	-1	12096.794728	40.077068	12.211779	1.266332	1.266332	0.000000	0.664732	-1.000000	-1.000000	0.000000
65	11	2	-1	4786.139962	4.815906	25.575727	0.822190	0.822190	0.000000	0.481776	-1.000000	-1.000000	0.000000
67	12	1	-1	6546.284520	39.838665	12.756466	0.868109	0.868109	0.000000	0.530984	-1.000000	-1.000000	0.000000
69	13	1	-1	7685.974395	40.068363	12.674159	0.850005	0.850005	0.000000	0.748299	-1.000000	-1.000000	0.000000
75	17	1	-1	10776.324987	13.849287	12.197826	0.954716	0.954716	0.000000	0.781928	-1.000000	-1.000000	0.000000
77	18	1	-1	12464.934358	13.936226	11.938892	1.012812	1.012812	0.000000	0.817659	-1.000000	-1.000000	0.000000
79	19	1	-1	11352.070976	14.125481	11.969373	1.030440	1.030440	0.000000	0.737460	-1.000000	-1.000000	0.000000
81	20	1	-1	9157.113376	14.136169	11.950217	1.019029	1.019029	0.000000	0.503338	-1.000000	-1.000000	0.000000
82	20	2	-1	17643.282433	11.560065	52.735229	1.184009	1.184009	0.000000	0.820254	-1.000000	-1.000000	0.000000
84	21	1	-1	11141.799086	14.095865	11.911020	1.056238	1.056238	0.000000	0.764617	-1.000000	-1.000000	0.000000
85	21	2	-1	12306.154108	11.377947	52.512703	1.101596	1.101596	0.000000	0.722393	-1.000000	-1.000000	0.000000
87	22	1	-1	7461.328263	14.277162	12.086868	0.829838	0.829838	0.000000	0.760472	-1.000000	-1.000000	0.000000
88	22	2	-1	14158.166005	11.312944	52.407982	0.937933	0.937933	0.000000	0.882676	-1.000000	-1.000000	0.000000
90	23	1	-1	14442.295764	11.457565	52.363411	0.923120	0.923120	0.000000	0.909935	-1.000000	-1.000000	0.000000
91	23	2	-1	11631.643094	14.113947	12.156572	1.020659	1.020659	0.000000	0.842654	-1.000000	-1.000000	0.000000
93	24	1	-1	7654.446869	34.642460	54.768360	0.759154	0.759154	0.000000	0.766004	-1.000000	-1.000000	0.000000
94	24	2	-1	13512.100552	11.490460	52.765697	1.009195	1.009195	0.000000	0.799056	-1.000000	-1.000000	0.000000
95	24	3	-1	7230.748929	14.000516	12.207358	0.822787	0.822787	0.000000	0.623219	-1.000000	-1.000000	0.000000
97	25	1	-1	8102.080501	14.068649	12.373695	0.846756	0.846756	0.000000	0.741460	-1.000000	-1.000000	0.000000
98	25	2	-1	12825.184563	34.691940	54.723709	1.140948	1.140948	0.000000	0.783896	-1.000000	-1.000000	0.000000
99	25	3	-1	13353.798376	11.572585	52.525223	0.984852	0.984852	0.000000	0.806724	-1.000000	-1.000000	0.000000
