Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
256	256	4000	23658	0.160	0.050	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
1	1	1	-1	7511.785746	86.038429	96.855614	0.823069	0.823069	0.000000	0.643794	-1.000000	-1.000000	0.000000
2	1	2	-1	11243.298125	167.833420	156.553650	0.722444	0.722444	0.000000	0.805695	-1.000000	-1.000000	0.000000
3	1	3	-1	7472.892811	219.997772	151.045944	0.931568	0.931568	0.000000	0.662164	-1.000000	-1.000000	0.000000
4	1	4	-1	36775.336747	165.161591	20.827347	0.912686	0.912686	0.000000	0.960127	-1.000000	-1.000000	0.000000
5	1	5	-1	53706.218115	171.254807	78.764008	1.200784	1.200784	0.000000	0.907480	-1.000000	-1.000000	0.000000
7	1	7	-1	18906.813828	136.954132	240.596359	1.573963	1.573963	0.000000	0.640479	-1.000000	-1.000000	0.000000
8	1	8	-1	23020.709156	40.430744	162.549408	0.976655	0.976655	0.000000	0.900115	-1.000000	-1.000000	0.000000
9	1	9	-1	9707.685128	116.552391	167.479797	0.819355	0.819355	0.000000	0.770857	-1.000000	-1.000000	0.000000
10	1	10	-1	8684.098101	247.058319	163.791336	1.161301	1.161301	0.000000	0.554042	-1.000000	-1.000000	0.000000
11	1	11	-1	16729.594021	157.428802	233.313049	0.998219	0.998219	0.000000	0.815504	-1.000000	-1.000000	0.000000
13	2	1	-1	9647.652131	230.598663	121.195908	0.849713	0.849713	0.000000	0.726885	-1.000000	-1.000000	0.000000
15	2	3	-1	13457.841519	190.966080	235.179382	1.322969	1.322969	0.000000	0.527915	-1.000000	-1.000000	0.000000
16	2	4	-1	29455.334278	151.140793	215.139618	0.859776	0.859776	0.000000	0.941025	-1.000000	-1.000000	0.000000
17	2	5	-1	36400.466426	165.178772	20.849276	0.992339	0.992339	0.000000	0.969506	-1.000000	-1.000000	0.000000
19	2	7	-1	21799.829758	120.150520	202.319855	0.999785	0.999785	0.000000	0.875721	-1.000000	-1.000000	0.000000
20	2	8	-1	47096.000685	171.345779	78.734123	1.108549	1.108549	0.000000	0.970246	-1.000000	-1.000000	0.000000
21	2	9	-1	6675.651846	131.052444	20.567904	0.928290	0.928290	0.000000	0.584598	-1.000000	-1.000000	0.000000
23	3	1	-1	40479.033078	165.357941	20.740948	1.070665	1.070665	0.000000	0.943724	-1.000000	-1.000000	0.000000
24	3	2	-1	11343.423092	171.495911	78.839088	0.964826	0.964826	0.000000	0.722145	-1.000000	-1.000000	0.000000
25	3	3	-1	11771.078031	156.027267	65.145935	0.881475	0.881475	0.000000	0.822883	-1.000000	-1.000000	0.000000
27	3	5	-1	7596.412394	99.134544	241.679916	0.893357	0.893357	0.000000	0.605130	-1.000000	-1.000000	0.000000
28	3	6	-1	9540.584562	76.865349	247.265305	0.738780	0.738780	0.000000	0.884135	-1.000000	-1.000000	0.000000
30	3	8	-1	17745.313709	151.210297	215.175766	0.930895	0.930895	0.000000	0.894369	-1.000000	-1.000000	0.000000
33	4	2	-1	19679.440031	155.930115	65.071114	0.979642	0.979642	0.000000	0.881686	-1.000000	-1.000000	0.000000
34	4	3	-1	16354.881269	151.253662	215.213806	1.003043	1.003043	0.000000	0.792166	-1.000000	-1.000000	0.000000
35	4	4	-1	5632.096575	116.784920	198.004364	0.674482	0.674482	0.000000	0.633727	-1.000000	-1.000000	0.000000
36	4	5	-1	20397.862961	130.077103	166.250488	0.820267	0.820267	0.000000	0.908118	-1.000000	-1.000000	0.000000
37	4	6	-1	34954.157407	171.455673	78.806679	1.123300	1.123300	0.000000	0.929427	-1.000000	-1.000000	0.000000
38	4	7	-1	27459.368873	165.165207	20.936443	0.927571	0.927571	0.000000	0.940370	-1.000000	-1.000000	0.000000
39	4	8	-1	8788.065406	29.802183	238.325302	1.020760	1.020760	0.000000	0.578306	-1.000000	-1.000000	0.000000
40	4	9	-1	18337.095781	74.858719	241.056732	0.842325	0.842325	0.000000	0.849576	-1.000000	-1.000000	0.000000
42	5	1	-1	11028.840907	108.996727	201.088440	1.432415	1.432415	0.000000	0.531505	-1.000000	-1.000000	0.000000
43	5	2	-1	23985.359651	165.122803	20.897541	0.968824	0.968824	0.000000	0.899289	-1.000000	-1.000000	0.000000
44	5	3	-1	44972.200556	171.377975	78.793892	1.066136	1.066136	0.000000	0.955135	-1.000000	-1.000000	0.000000
46	5	5	-1	16680.085926	151.299927	215.222900	0.839863	0.839863	0.000000	0.885763	-1.000000	-1.000000	0.000000
