Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
256	256	4000	4006	0.160	0.020	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
1	1	1	-1	25462.538231	112.746231	167.467941	1.201305	1.201305	0.000000	0.893804	-1.000000	-1.000000	0.000000
3	2	1	-1	25958.308377	112.692329	167.204147	1.104417	1.104417	0.000000	0.930737	-1.000000	-1.000000	0.000000
5	3	1	-1	21391.465501	112.892403	167.247437	1.055345	1.055345	0.000000	0.912907	-1.000000	-1.000000	0.000000
7	4	1	-1	22338.941483	112.709503	167.485382	1.039553	1.039553	0.000000	0.907549	-1.000000	-1.000000	0.000000
9	5	1	-1	25071.494279	112.692329	167.431396	1.122264	1.122264	0.000000	0.920444	-1.000000	-1.000000	0.000000
11	6	1	-1	26603.018002	112.772774	167.354202	1.126348	1.126348	0.000000	0.915621	-1.000000	-1.000000	0.000000
13	7	1	-1	32099.787192	112.822571	167.118866	1.219515	1.219515	0.000000	0.901263	-1.000000	-1.000000	0.000000
15	8	1	-1	29387.340039	112.610695	167.185257	1.156089	1.156089	0.000000	0.922364	-1.000000	-1.000000	0.000000
17	9	1	-1	26285.079966	112.708389	167.261719	1.148481	1.148481	0.000000	0.902516	-1.000000	-1.000000	0.000000
19	10	1	-1	23383.571711	112.860046	167.138626	1.052184	1.052184	0.000000	0.905200	-1.000000	-1.000000	0.000000
21	11	1	-1	26455.069364	112.958069	167.356812	1.230301	1.230301	0.000000	0.877616	-1.000000	-1.000000	0.000000
23	12	1	-1	20695.654097	112.874138	167.331772	0.977400	0.977400	0.000000	0.924971	-1.000000	-1.000000	0.000000
25	13	1	-1	28516.274719	112.731384	167.388824	1.191680	1.191680	0.000000	0.919021	-1.000000	-1.000000	0.000000
27	14	1	-1	23407.742297	112.762138	167.418823	1.076067	1.076067	0.000000	0.891255	-1.000000	-1.000000	0.000000
29	15	1	-1	22164.481847	112.675934	167.318939	1.089167	1.089167	0.000000	0.910196	-1.000000	-1.000000	0.000000
31	16	1	-1	25811.383863	112.708450	167.194504	1.167972	1.167972	0.000000	0.910407	-1.000000	-1.000000	0.000000
33	17	1	-1	23937.720514	112.837112	167.303757	1.194784	1.194784	0.000000	0.836228	-1.000000	-1.000000	0.000000
35	18	1	-1	31131.247678	112.817314	167.159531	1.278468	1.278468	0.000000	0.929753	-1.000000	-1.000000	0.000000
37	19	1	-1	22704.751892	112.817169	167.406021	1.090750	1.090750	0.000000	0.898010	-1.000000	-1.000000	0.000000
39	20	1	-1	28301.375055	112.712334	167.177383	1.154694	1.154694	0.000000	0.894209	-1.000000	-1.000000	0.000000
41	21	1	-1	26222.813009	112.832298	167.382294	1.086191	1.086191	0.000000	0.929062	-1.000000	-1.000000	0.000000
43	22	1	-1	26615.736511	112.905373	167.258011	1.156495	1.156495	0.000000	0.910849	-1.000000	-1.000000	0.000000
45	23	1	-1	22514.160334	112.931595	167.253418	1.049588	1.049588	0.000000	0.897317	-1.000000	-1.000000	0.000000
47	24	1	-1	25277.478951	112.938271	167.316559	1.207920	1.207920	0.000000	0.889376	-1.000000	-1.000000	0.000000
49	25	1	-1	22667.325701	112.839607	167.331512	1.040234	1.040234	0.000000	0.908561	-1.000000	-1.000000	0.000000
51	26	1	-1	24439.711401	112.736160	167.314270	1.055108	1.055108	0.000000	0.904334	-1.000000	-1.000000	0.000000
53	27	1	-1	27221.963960	112.853699	167.206055	1.154225	1.154225	0.000000	0.935613	-1.000000	-1.000000	0.000000
55	28	1	-1	24421.197977	112.745895	167.304474	1.134691	1.134691	0.000000	0.914814	-1.000000	-1.000000	0.000000
57	29	1	-1	23353.572901	112.928009	167.165237	1.177691	1.177691	0.000000	0.905093	-1.000000	-1.000000	0.000000
59	30	1	-1	24456.705669	112.872894	167.308884	1.035714	1.035714	0.000000	0.945516	-1.000000	-1.000000	0.000000
61	31	1	-1	22711.619169	112.643974	167.292267	1.109629	1.109629	0.000000	0.890488	-1.000000	-1.000000	0.000000
63	32	1	-1	30370.177383	112.888092	167.189346	1.196396	1.196396	0.000000	0.903781	-1.000000	-1.000000	0.000000
65	33	1	-1	24979.368612	112.820297	167.208420	1.109075	1.109075	0.000000	0.940329	-1.000000	-1.000000	0.000000
67	34	1	-1	25506.775253	112.720047	167.335876	1.090341	1.090341	0.000000	0.935710	-1.000000	-1.000000	0.000000
69	35	1	-1	29520.038495	112.841927	167.206955	1.409514	1.409514	0.000000	0.829647	-1.000000	-1.000000	0.000000
71	36	1	-1	28027.922215	112.873116	167.225327	1.184376	1.184376	0.000000	0.924630	-1.000000	-1.000000	0.000000
73	37	1	-1	25431.476522	113.026398	167.239578	1.151646	1.151646	0.000000	0.896643	-1.000000	-1.000000	0.000000
75	38	1	-1	27051.060688	112.773331	167.267044	1.188515	1.188515	0.000000	0.922089	-1.000000	-1.000000	0.000000
77	39	1	-1	25949.279068	112.814697	167.357971	1.146678	1.146678	0.000000	0.909836	-1.000000	-1.000000	0.000000
79	40	1	-1	24750.179778	112.890938	167.301620	1.097765	1.097765	0.000000	0.924517	-1.000000	-1.000000	0.000000
81	41	1	-1	27207.572610	113.046440	167.276306	1.141688	1.141688	0.000000	0.934623	-1.000000	-1.000000	0.000000
83	42	1	-1	22566.757819	112.821320	167.215332	1.035914	1.035914	0.000000	0.898060	-1.000000	-1.000000	0.000000
85	43	1	-1	24840.369031	112.873329	167.235062	1.231246	1.231246	0.000000	0.919421	-1.000000	-1.000000	0.000000
87	44	1	-1	26577.333709	112.754906	167.293884	1.152113	1.152113	0.000000	0.924615	-1.000000	-1.000000	0.000000
89	45	1	-1	24997.227350	112.821907	167.350723	1.108351	1.108351	0.000000	0.915388	-1.000000	-1.000000	0.000000
91	46	1	-1	28947.766918	112.658409	167.122131	1.132629	1.132629	0.000000	0.937609	-1.000000	-1.000000	0.000000
93	47	1	-1	22228.758294	112.886581	167.359222	1.109323	1.109323	0.000000	0.878149	-1.000000	-1.000000	0.000000
95	48	1	-1	28934.541963	112.565170	167.145538	1.230650	1.230650	0.000000	0.926723	-1.000000	-1.000000	0.000000
97	49	1	-1	21326.478331	112.945107	167.269928	1.065211	1.065211	0.000000	0.935346	-1.000000	-1.000000	0.000000
99	50	1	-1	25630.219400	112.883476	167.230881	1.104921	1.104921	0.000000	0.929273	-1.000000	-1.000000	0.000000
101	51	1	-1	23699.858325	112.823494	167.281723	1.086960	1.086960	0.000000	0.903836	-1.000000	-1.000000	0.000000
103	52	1	-1	28447.537315	112.720276	167.377716	1.177727	1.177727	0.000000	0.917084	-1.000000	-1.000000	0.000000
105	53	1	-1	22833.988677	112.768639	167.364365	1.102400	1.102400	0.000000	0.903680	-1.000000	-1.000000	0.000000
107	54	1	-1	23593.507384	112.910187	167.311478	1.170419	1.170419	0.000000	0.876871	-1.000000	-1.000000	0.000000
109	55	1	-1	27741.394368	112.829895	167.287079	1.182235	1.182235	0.000000	0.909665	-1.000000	-1.000000	0.000000
111	56	1	-1	27424.735179	112.742477	167.344818	1.213163	1.213163	0.000000	0.882235	-1.000000	-1.000000	0.000000
113	57	1	-1	23539.551299	112.793785	167.368103	1.120040	1.120040	0.000000	0.921322	-1.000000	-1.000000	0.000000
115	58	1	-1	20774.228222	112.598633	167.218979	1.069812	1.069812	0.000000	0.867418	-1.000000	-1.000000	0.000000
117	59	1	-1	26047.646108	112.774742	167.357712	1.037662	1.037662	0.000000	0.903374	-1.000000	-1.000000	0.000000
119	60	1	-1	28382.520430	112.747765	167.218079	1.256219	1.256219	0.000000	0.950577	-1.000000	-1.000000	0.000000
121	61	1	-1	25089.594498	112.804970	167.160004	1.044280	1.044280	0.000000	0.912556	-1.000000	-1.000000	0.000000
123	62	1	-1	26371.657041	112.804344	167.407974	1.132172	1.132172	0.000000	0.941555	-1.000000	-1.000000	0.000000
125	63	1	-1	26402.973901	112.644051	167.125519	1.186675	1.186675	0.000000	0.920893	-1.000000	-1.000000	0.000000
127	64	1	-1	29906.063628	112.751984	167.227844	1.341445	1.341445	0.000000	0.887765	-1.000000	-1.000000	0.000000
129	65	1	-1	24387.077482	112.749451	167.239273	0.982819	0.982819	0.000000	0.930624	-1.000000	-1.000000	0.000000
131	66	1	-1	23018.082121	112.752380	167.275299	1.072591	1.072591	0.000000	0.910044	-1.000000	-1.000000	0.000000
133	67	1	-1	24755.195930	112.852760	167.330566	1.120318	1.120318	0.000000	0.942331	-1.000000	-1.000000	0.000000
135	68	1	-1	22995.123234	112.946976	167.202957	1.124564	1.124564	0.000000	0.877945	-1.000000	-1.000000	0.000000
137	69	1	-1	23141.319442	113.016106	167.148788	0.965657	0.965657	0.000000	0.905218	-1.000000	-1.000000	0.000000
139	70	1	-1	23826.753486	112.611908	167.388306	1.132288	1.132288	0.000000	0.863710	-1.000000	-1.000000	0.000000
141	71	1	-1	31867.358107	112.754456	167.220291	1.205255	1.205255	0.000000	0.904979	-1.000000	-1.000000	0.000000
143	72	1	-1	22234.980954	112.896584	167.166962	1.079687	1.079687	0.000000	0.868842	-1.000000	-1.000000	0.000000
145	73	1	-1	21686.099215	112.861359	167.301529	0.995977	0.995977	0.000000	0.950564	-1.000000	-1.000000	0.000000
147	74	1	-1	23229.933677	112.895332	167.341888	1.063843	1.063843	0.000000	0.874919	-1.000000	-1.000000	0.000000
149	75	1	-1	23776.462749	112.888153	167.230026	1.187423	1.187423	0.000000	0.905678	-1.000000	-1.000000	0.000000
151	76	1	-1	24707.982573	112.660362	167.328323	1.070537	1.070537	0.000000	0.910474	-1.000000	-1.000000	0.000000
153	77	1	-1	32081.457811	112.809563	167.203766	1.267914	1.267914	0.000000	0.916467	-1.000000	-1.000000	0.000000
155	78	1	-1	29462.489545	112.841759	167.318085	1.207403	1.207403	0.000000	0.919104	-1.000000	-1.000000	0.000000
157	79	1	-1	24336.918119	112.717651	167.322708	1.107943	1.107943	0.000000	0.885083	-1.000000	-1.000000	0.000000
159	80	1	-1	27629.482507	112.921494	167.281296	1.116424	1.116424	0.000000	0.912024	-1.000000	-1.000000	0.000000
161	81	1	-1	22217.589893	112.879669	167.200623	1.047165	1.047165	0.000000	0.925036	-1.000000	-1.000000	0.000000
163	82	1	-1	23283.026829	112.770897	167.281906	1.053308	1.053308	0.000000	0.902372	-1.000000	-1.000000	0.000000
165	83	1	-1	25279.185198	112.898979	167.309708	1.129104	1.129104	0.000000	0.890673	-1.000000	-1.000000	0.000000
167	84	1	-1	22649.971529	112.841881	167.226715	0.997432	0.997432	0.000000	0.898899	-1.000000	-1.000000	0.000000
169	85	1	-1	26357.428420	112.738274	167.212387	1.122746	1.122746	0.000000	0.952836	-1.000000	-1.000000	0.000000
171	86	1	-1	25989.412691	112.765350	167.344513	1.082720	1.082720	0.000000	0.935186	-1.000000	-1.000000	0.000000
173	87	1	-1	23280.398161	112.881050	167.254074	1.093389	1.093389	0.000000	0.899005	-1.000000	-1.000000	0.000000
175	88	1	-1	19663.520430	112.990402	167.262878	0.882731	0.882731	0.000000	0.901123	-1.000000	-1.000000	0.000000
177	89	1	-1	26095.428998	112.837891	167.209763	1.218183	1.218183	0.000000	0.888954	-1.000000	-1.000000	0.000000
179	90	1	-1	24269.732607	112.816544	167.394165	1.198038	1.198038	0.000000	0.912840	-1.000000	-1.000000	0.000000
181	91	1	-1	23824.238296	112.927269	167.213821	1.060630	1.060630	0.000000	0.909872	-1.000000	-1.000000	0.000000
183	92	1	-1	27755.652466	112.727127	167.233978	1.217972	1.217972	0.000000	0.925983	-1.000000	-1.000000	0.000000
185	93	1	-1	24177.197623	112.834572	167.271011	1.084705	1.084705	0.000000	0.951040	-1.000000	-1.000000	0.000000
187	94	1	-1	21273.108588	112.826584	167.234253	1.124182	1.124182	0.000000	0.819054	-1.000000	-1.000000	0.000000
189	95	1	-1	20500.508129	112.837616	167.220901	1.039304	1.039304	0.000000	0.892908	-1.000000	-1.000000	0.000000
191	96	1	-1	25628.098212	112.884598	167.110092	1.097493	1.097493	0.000000	0.911185	-1.000000	-1.000000	0.000000
193	97	1	-1	26224.250986	112.605774	167.148102	1.118948	1.118948	0.000000	0.929861	-1.000000	-1.000000	0.000000
195	98	1	-1	24541.837940	112.730804	167.222061	1.130055	1.130055	0.000000	0.908088	-1.000000	-1.000000	0.000000
