# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
1,2,1,1,114616,113,106,7,15093.6,31728.5,
15,16,15,1,2.01954e+06,1238,1128,110,11178.3,12479,
4,5,4,1,453237,49,22,27,29930.1,22959.6,
2,3,2,1,439934,37,6,31,33011.8,22849.6,
11,12,11,1,780560,2232,2190,42,36218.2,21614.4,
1,2,1,2,155217,33,20,13,24975.9,20229.8,
3,4,3,3,127102,52,45,7,31530.5,36376.9,
6,7,6,3,136836,679,670,9,7374.29,29703,
0,1,0,5,37149,3,0,3,19491.9,32376,
1,2,1,6,239609,145,130,15,24444.5,16712.9,
6,7,6,6,98093.6,78,70,8,27675.8,25991.4,
2,3,2,7,61922.4,97,93,4,30360.1,39317.9,
15,16,15,7,3.47175e+06,1620,1461,159,1061.88,31933.5,
12,13,12,8,966007,1011,956,55,33304.4,10893,
1,2,1,8,116743,173,167,6,10136.5,34901.4,
0,1,0,11,92638,5,0,5,26597.1,23380,
3,4,3,14,84295.8,226,220,6,27620.8,31747.5,
13,14,13,15,2.44549e+06,801,668,133,18904.8,23224.7,
0,1,0,15,63083.3,4,0,4,39839.9,20163.5,
3,4,3,16,62730.2,412,407,5,2807.73,7897.75,
25,26,25,16,460347,1006,979,27,30229.8,26392.2,
21,22,21,16,952636,2540,2485,55,20782.4,18379.9,
13,14,13,17,2.09401e+06,2112,2002,110,10912.6,11025.2,
3,4,3,20,92463.4,280,275,5,27498.5,30675.2,
1,2,1,20,67111.7,162,158,4,19057.4,17150.8,
1,2,1,20,149561,73,66,7,25710.9,32756.4,
0,1,0,27,10553.2,1,0,1,37419,19843.4,
11,12,11,28,912641,656,598,58,22442.3,24199.1,
25,26,25,29,872677,1396,1353,43,27492.2,28126,
51,52,51,30,1.04175e+06,3710,3658,52,17537.8,3678.98,
3,4,3,30,290349,199,184,15,14936.2,6208.16,
5,6,5,39,438395,175,151,24,19493.1,37303,
1,2,1,42,270313,190,182,8,25093.2,39995.6,
4,5,4,46,793991,342,300,42,26935.3,573.972,
1,2,1,54,538817,274,249,25,27182.3,2685.32,
15,16,15,58,1.33563e+06,972,894,78,13339.7,36897.1,
0,1,0,63,56499.5,1,0,1,20755.5,34280.6,
22,23,22,73,1.27267e+06,1174,1103,71,17611.1,25886.3,
6,7,6,75,517761,228,198,30,4430.83,23126.6,
0,1,0,77,16934.9,1,0,1,26965.3,38588.7,
11,12,11,81,3.12697e+06,672,561,111,26259.9,20799.6,
24,25,24,85,2.69081e+06,1184,1063,121,8456.09,12762.9,
0,1,0,85,223509,8,0,8,25491.6,10797.7,
2,3,2,88,435765,206,188,18,8775.61,28710.5,
1,2,1,89,60388.5,58,55,3,36153.5,28747.4,
2,3,2,90,109816,245,239,6,25189.9,18304.5,
36,37,36,90,3.36022e+06,1899,1734,165,20295.7,25460.3,
1,2,1,102,28320.4,35,33,2,30965.4,35529.8,
5,6,5,104,552063,2708,2685,23,22499.8,7182.13,
4,5,4,105,807002,271,250,21,21600.6,23615,
0,1,0,108,66399.7,1,0,1,36803,23676.3,
19,20,19,121,1.51204e+06,360,301,59,4644.29,26510.1,
0,1,0,122,114228,5,0,5,24022.3,31360,
0,1,0,130,79368.8,5,0,5,37568.9,3317.43,
0,1,0,133,193400,9,0,9,7439.4,28082.3,
27,28,27,136,1.39489e+06,2685,2632,53,28837.5,34151.4,
13,14,13,138,1.28271e+06,1643,1568,75,30352.2,2554.06,
0,1,0,142,212615,11,0,11,13112.4,12622,
1,2,1,145,110848,50,45,5,23117.4,24168.8,
39,40,39,163,7.40797e+06,3682,3331,351,39883.8,8979.25,
0,1,0,171,56906.1,2,0,2,7511.66,4597.82,
3,4,3,171,213182,169,158,11,35388.6,27804.3,
0,1,0,177,32274,1,0,1,20982.8,10027.7,
2,3,2,177,279649,377,361,16,11550.1,15601.6,
5,6,5,177,886573,430,388,42,32777.2,23886.1,
0,1,0,186,5307.21,1,0,1,19462.8,19806.8,
1,2,1,197,43247.5,99,95,4,14471,19703.9,
0,1,0,199,15038,1,0,1,24132,34279.1,
17,18,17,199,622676,3555,3525,30,39462.8,5249.51,
0,1,0,200,10333.4,1,0,1,22857.7,34143,
0,1,0,201,24076.3,1,0,1,33212.9,17208.4,
6,7,6,202,533487,296,263,33,27111.5,18795.3,
4,5,4,204,390000,168,148,20,39303.4,11911.5,
6,7,6,212,572991,1483,1454,29,31593.7,7190.85,
0,1,0,220,12801.7,1,0,1,6193.35,27227.8,
9,10,9,239,878247,1556,1505,51,17885.8,23812.4,
7,8,7,239,258465,97,84,13,28518.2,33542.4,
7,8,7,246,619358,363,333,30,29562.5,16452.8,
2,3,2,250,118246,907,901,6,8136.46,8561,
2,3,2,252,84246,10,7,3,38244.3,28708.4,
5,6,5,252,427498,266,242,24,24165.7,26342.1,
0,1,0,266,18301.3,1,0,1,19089.1,38041,
1,2,1,267,66653.7,39,35,4,29867.7,36169.3,
14,15,14,271,944408,690,645,45,4132.52,33764.6,
7,8,7,296,317583,159,145,14,27500,22022.4,
12,13,12,308,656673,440,407,33,30045.6,30318,
19,20,19,309,2.9414e+06,1843,1688,155,35933.5,3049.58,
6,7,6,334,404338,332,304,28,3897.16,30355.4,
10,11,10,334,715910,450,410,40,34607.3,32884.3,
1,2,1,335,21462.7,34,32,2,29885.1,28829.1,
0,1,0,342,14722.8,1,0,1,20686,17011.9,
0,1,0,346,11762.9,1,0,1,23292.9,26410.6,
8,9,8,352,1.08525e+06,497,446,51,14362,22694.8,
0,1,0,372,4884.18,1,0,1,32475.1,14070.5,
4,5,4,376,216076,161,150,11,32006,21701.6,
13,14,13,383,750254,1025,982,43,9133.91,8230.35,
12,13,12,385,249951,3166,3153,13,18962.9,11343.8,
1,2,1,391,36978.4,37,34,3,16660.8,37088.7,
0,1,0,394,9320.92,1,0,1,9004.54,16811.7,
8,9,8,394,568182,666,622,44,28025.1,25878.1,
9,10,9,396,463891,80,57,23,15657.7,17106.8,
0,1,0,405,22587.5,2,0,2,27154.6,30163.5,
11,12,11,411,584889,219,185,34,37114.4,23392.1,
2,3,2,416,53988.9,170,165,5,19706.4,32607.7,
0,1,0,426,83168,3,0,3,31078.7,3664.02,
3,4,3,427,257340,158,144,14,19937.7,27230,
7,8,7,434,681426,419,380,39,5198.97,36461.8,
0,1,0,456,8943.02,1,0,1,27051.1,32832.4,
8,9,8,458,638363,218,187,31,21529.3,25970.6,
0,1,0,461,232474,7,0,7,29651.7,34803.2,
2,3,2,462,243603,49,40,9,39670.3,20628.4,
1,2,1,464,35544.2,16,13,3,15841.9,14846.1,
3,4,3,467,182481,147,135,12,20917.4,33837.6,
10,11,10,477,948611,3481,3438,43,12352.7,10153.8,
0,1,0,482,38053.8,2,0,2,32861.2,34051.7,
3,4,3,482,167106,207,198,9,37225.4,31408.9,
2,3,2,492,341692,66,44,22,12506.2,32322.4,
5,6,5,493,332984,346,314,32,24995.2,35289.8,
14,15,14,501,760859,470,413,57,37317.5,16062.3,
0,1,0,523,35161.7,1,0,1,24059.9,26581.4,
5,6,5,533,304357,240,224,16,12400.6,12442,
1,2,1,549,64611.1,68,65,3,29905.8,29756.4,
18,19,18,556,969013,507,460,47,39859.9,34678.1,
1,2,1,562,20873,3,1,2,38257.7,32042.1,
0,1,0,564,36187,1,0,1,34951,27324.8,
3,4,3,575,161613,590,578,12,34578.5,16532.7,
4,5,4,579,153408,124,108,16,37320.2,36590.8,
4,5,4,589,181829,256,244,12,30074.9,36219.5,
0,1,0,589,7112.12,1,0,1,3488.51,9230.32,
