Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
85	85	4000	1070	0.160	0.050	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
1	1	1	-1	5054.009374	19.072107	60.167522	0.738541	0.738541	0.000000	0.634181	-1.000000	-1.000000	0.000000
2	1	2	-1	11107.184161	32.596981	42.810101	1.225836	1.225836	0.000000	0.532230	-1.000000	-1.000000	0.000000
3	1	3	-1	6735.522570	34.454578	12.096074	0.900861	0.900861	0.000000	0.582041	-1.000000	-1.000000	0.000000
4	1	4	-1	19996.014113	57.060444	11.505091	1.461865	1.461865	0.000000	0.597303	-1.000000	-1.000000	0.000000
5	1	5	-1	6313.845971	76.289642	11.016911	0.674031	0.674031	0.000000	0.718452	-1.000000	-1.000000	0.000000
8	2	1	-1	10840.028993	36.389061	7.052190	1.282174	1.282174	0.000000	0.636112	-1.000000	-1.000000	0.000000
9	2	2	-1	18681.830748	57.402531	11.630049	1.356430	1.356430	0.000000	0.711022	-1.000000	-1.000000	0.000000
11	3	1	-1	8944.175353	57.712849	10.961960	0.935424	0.935424	0.000000	0.677433	-1.000000	-1.000000	0.000000
12	3	2	-1	6532.320070	32.491333	42.277027	0.653091	0.653091	0.000000	0.782485	-1.000000	-1.000000	0.000000
15	4	1	-1	11030.372987	7.717000	43.812374	1.231927	1.231927	0.000000	0.706060	-1.000000	-1.000000	0.000000
16	4	2	-1	10382.004181	57.963383	11.096279	1.048049	1.048049	0.000000	0.702156	-1.000000	-1.000000	0.000000
19	5	1	-1	8515.896405	58.256779	10.876760	0.841886	0.841886	0.000000	0.699556	-1.000000	-1.000000	0.000000
23	6	2	-1	8625.983084	58.169281	10.991893	0.932617	0.932617	0.000000	0.794794	-1.000000	-1.000000	0.000000
26	7	2	-1	7386.040468	58.509090	11.044909	0.798498	0.798498	0.000000	0.728872	-1.000000	-1.000000	0.000000
29	8	2	-1	9629.028780	58.228600	10.977015	0.977153	0.977153	0.000000	0.645840	-1.000000	-1.000000	0.000000
31	9	1	-1	8458.675276	58.021698	10.843274	0.980520	0.980520	0.000000	0.711093	-1.000000	-1.000000	0.000000
50	18	1	-1	8026.189787	19.336353	60.343117	1.146509	1.146509	0.000000	0.525360	-1.000000	-1.000000	0.000000
55	20	2	-1	7661.411120	19.190323	60.348885	0.915023	0.915023	0.000000	0.524780	-1.000000	-1.000000	0.000000
58	21	2	-1	6170.741969	19.268017	60.644852	0.922633	0.922633	0.000000	0.544478	-1.000000	-1.000000	0.000000
118	73	1	-1	7082.144313	19.068176	60.555161	1.002294	1.002294	0.000000	0.615149	-1.000000	-1.000000	0.000000
121	75	1	-1	7002.730995	19.024878	60.085262	0.797647	0.797647	0.000000	0.664189	-1.000000	-1.000000	0.000000
123	76	1	-1	10708.231790	18.869240	60.286495	1.020569	1.020569	0.000000	0.708076	-1.000000	-1.000000	0.000000
125	77	1	-1	7648.027259	19.178600	60.216137	0.872050	0.872050	0.000000	0.736981	-1.000000	-1.000000	0.000000
127	78	1	-1	7309.056740	19.180849	60.176674	0.930933	0.930933	0.000000	0.688413	-1.000000	-1.000000	0.000000
129	79	1	-1	5335.206107	19.062494	59.809013	0.637056	0.637056	0.000000	0.690879	-1.000000	-1.000000	0.000000
131	80	1	-1	12943.095094	19.199303	60.184319	1.353451	1.353451	0.000000	0.732725	-1.000000	-1.000000	0.000000
134	82	1	-1	8266.576549	19.128580	60.291901	1.004269	1.004269	0.000000	0.655629	-1.000000	-1.000000	0.000000
135	82	2	-1	4611.743199	33.475479	45.902344	0.679618	0.679618	0.000000	0.359151	-1.000000	-1.000000	0.000000
137	83	1	-1	5113.384835	33.948589	45.705715	0.634356	0.634356	0.000000	0.629240	-1.000000	-1.000000	0.000000
138	83	2	-1	7294.953050	19.145420	59.998375	1.061772	1.061772	0.000000	0.590073	-1.000000	-1.000000	0.000000
140	84	1	-1	6137.916113	18.988911	60.038895	0.830997	0.830997	0.000000	0.692590	-1.000000	-1.000000	0.000000
141	84	2	-1	7069.068662	33.878693	45.754765	0.907267	0.907267	0.000000	0.447828	-1.000000	-1.000000	0.000000
143	85	1	-1	5995.525119	19.089916	60.197189	0.790856	0.790856	0.000000	0.664025	-1.000000	-1.000000	0.000000
145	86	1	-1	9757.383918	33.841587	45.944798	0.830127	0.830127	0.000000	0.828757	-1.000000	-1.000000	0.000000
147	87	1	-1	7246.969233	34.172882	45.512657	0.915333	0.915333	0.000000	0.651909	-1.000000	-1.000000	0.000000
148	87	2	-1	7529.606696	19.018883	60.216908	0.797303	0.797303	0.000000	0.761225	-1.000000	-1.000000	0.000000
178	116	1	-1	12328.962752	32.377941	42.216904	1.304798	1.304798	0.000000	0.601625	-1.000000	-1.000000	0.000000
182	119	1	-1	8594.289493	33.062546	42.384430	1.213584	1.213584	0.000000	0.522009	-1.000000	-1.000000	0.000000
212	147	1	-1	9222.174734	34.021725	45.560665	1.022822	1.022822	0.000000	0.711071	-1.000000	-1.000000	0.000000
214	148	1	-1	9159.538748	36.270103	6.981104	1.088419	1.088419	0.000000	0.732560	-1.000000	-1.000000	0.000000
215	148	2	-1	8985.299120	33.872910	45.690601	0.993171	0.993171	0.000000	0.712482	-1.000000	-1.000000	0.000000
217	149	1	-1	6744.945512	35.952084	6.939188	0.767713	0.767713	0.000000	0.793351	-1.000000	-1.000000	0.000000
218	149	2	-1	6236.000809	33.907574	45.423843	0.731987	0.731987	0.000000	0.701621	-1.000000	-1.000000	0.000000
220	150	1	-1	8857.068510	35.695927	6.560707	1.027985	1.027985	0.000000	0.553845	-1.000000	-1.000000	0.000000
221	150	2	-1	9788.876026	33.858311	45.756805	0.949616	0.949616	0.000000	0.758125	-1.000000	-1.000000	0.000000
223	151	1	-1	7934.415768	33.620480	45.682178	0.882169	0.882169	0.000000	0.739914	-1.000000	-1.000000	0.000000
225	152	1	-1	9703.085415	36.295952	7.138683	1.383693	1.383693	0.000000	0.535300	-1.000000	-1.000000	0.000000
226	152	2	-1	10330.335873	33.936562	45.711117	1.078806	1.078806	0.000000	0.708497	-1.000000	-1.000000	0.000000
228	153	1	-1	7580.898149	36.179245	7.253046	0.915542	0.915542	0.000000	0.590110	-1.000000	-1.000000	0.000000
229	153	2	-1	10342.933707	33.492661	45.830791	1.047549	1.047549	0.000000	0.817783	-1.000000	-1.000000	0.000000
231	154	1	-1	8105.089961	36.165157	6.908076	1.000080	1.000080	0.000000	0.686843	-1.000000	-1.000000	0.000000
232	154	2	-1	6045.086392	33.834652	45.734566	0.841713	0.841713	0.000000	0.533970	-1.000000	-1.000000	0.000000
236	157	1	-1	5149.047416	55.825333	12.085309	0.739191	0.739191	0.000000	0.613061	-1.000000	-1.000000	0.000000
263	176	1	-1	6451.147581	33.887894	46.252457	0.882015	0.882015	0.000000	0.615221	-1.000000	-1.000000	0.000000
288	195	1	-1	5626.035503	18.737783	59.728561	0.725347	0.725347	0.000000	0.655498	-1.000000	-1.000000	0.000000
290	196	1	-1	5968.622038	18.999779	59.746475	0.988005	0.988005	0.000000	0.521688	-1.000000	-1.000000	0.000000
292	197	1	-1	8654.572840	19.090420	59.939400	1.000468	1.000468	0.000000	0.707827	-1.000000	-1.000000	0.000000
307	211	1	-1	8416.085311	9.793020	28.884506	0.890774	0.890774	0.000000	0.718621	-1.000000	-1.000000	0.000000
309	212	1	-1	10163.204251	9.716785	28.975372	0.970794	0.970794	0.000000	0.830922	-1.000000	-1.000000	0.000000
311	213	1	-1	8002.360914	9.597498	28.744690	0.695550	0.695550	0.000000	0.811455	-1.000000	-1.000000	0.000000
313	214	1	-1	13723.625022	9.621407	28.896788	1.117072	1.117072	0.000000	0.766003	-1.000000	-1.000000	0.000000
315	215	1	-1	7800.093343	9.422772	28.681305	0.853289	0.853289	0.000000	0.715169	-1.000000	-1.000000	0.000000
317	216	1	-1	9389.178128	9.533200	28.944706	0.927278	0.927278	0.000000	0.715192	-1.000000	-1.000000	0.000000
319	217	1	-1	9252.047021	9.470611	28.941217	0.902199	0.902199	0.000000	0.722416	-1.000000	-1.000000	0.000000
321	218	1	-1	8692.340575	9.539378	28.656340	0.820772	0.820772	0.000000	0.809217	-1.000000	-1.000000	0.000000
323	219	1	-1	11550.324833	9.553471	29.148737	1.113150	1.113150	0.000000	0.755444	-1.000000	-1.000000	0.000000
325	220	1	-1	11980.726492	9.664723	28.848122	1.124798	1.124798	0.000000	0.835417	-1.000000	-1.000000	0.000000
328	221	2	-1	8510.537438	9.651614	29.076088	0.776578	0.776578	0.000000	0.838304	-1.000000	-1.000000	0.000000
330	222	1	-1	10469.894440	9.505279	28.800081	1.003666	1.003666	0.000000	0.784192	-1.000000	-1.000000	0.000000
333	223	2	-1	7517.783738	9.650943	28.848469	0.854970	0.854970	0.000000	0.724060	-1.000000	-1.000000	0.000000
379	259	1	-1	8979.012363	9.630068	28.836679	0.876409	0.876409	0.000000	0.718515	-1.000000	-1.000000	0.000000
