# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
4,5,4,1,185890,503,481,22,12792.6,5692.82,
10,11,10,1,143669,1153,1133,20,5499.61,5422.73,
12,13,12,1,245025,2118,2085,33,5287.28,6631.18,
1,2,1,1,23083.9,31,29,2,12528.7,7311.74,
9,10,9,1,491164,645,584,61,9381.27,9185.97,
6,7,6,1,291586,709,671,38,9347.46,6633.97,
40,41,40,1,489685,1311,1249,62,4727.6,10855,
1,2,1,1,119355,28,12,16,7146.64,9743.76,
11,12,11,2,365789,582,540,42,938.564,7801.51,
10,11,10,2,196166,3323,3301,22,12798.5,10952.9,
6,7,6,3,178419,247,221,26,10245.6,10451.1,
6,7,6,9,250389,1729,1708,21,12137.9,12840.6,
0,1,0,106,10267.1,1,0,1,11687.1,5878.12,
0,1,0,116,74155.4,8,0,8,2549.13,4056.07,
0,1,0,166,8358.25,1,0,1,5087.47,11133.2,
0,1,0,217,10763.4,1,0,1,8300.4,8819.17,
0,1,0,218,7338.94,1,0,1,9802.55,9906.53,
1,2,1,226,17043.2,718,716,2,10649.7,10911.5,
0,1,0,228,7590.39,1,0,1,12969,5650.47,
3,4,3,265,73341.4,530,523,7,8553.78,7990.73,
1,2,1,431,18491.6,190,188,2,4154.04,9472.53,
0,1,0,564,6298.22,1,0,1,3932.09,4334.79,
0,1,0,942,20085.1,3,0,3,3120.77,1228.82,
7,8,7,1375,164399,1419,1403,16,9881.5,1751.33,
0,1,0,1436,25502.1,3,0,3,2974.09,2901.73,
13,14,13,1687,915834,2245,2145,100,11051,11297.7,
1,2,1,2224,21860.8,959,956,3,6675.67,12243,
13,14,13,2690,262668,896,858,38,10608.4,1750.07,
1,2,1,2840,18426.1,4,1,3,5588.81,3258.1,
23,24,23,3382,350472,546,506,40,6031.88,8682.16,
0,1,0,3473,6696.64,1,0,1,11717.2,10911.2,
2,3,2,3529,73817.6,466,458,8,4883.72,2898.14,
2,3,2,3619,161706,179,162,17,11726.1,6494.98,
2,3,2,3816,64645.3,8,2,6,5508.32,9260.59,
