# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
6,7,6,1,1.22922e+06,336,249,87,1067.42,2735.85,
1,2,1,1,72753.2,79,70,9,11838.9,10157.3,
10,11,10,1,645631,943,880,63,4179,10424.8,
26,27,26,1,1.43181e+06,2984,2844,140,11141.5,10406.6,
4,5,4,1,341591,149,119,30,10906.3,9706.21,
2,3,2,1,266730,300,273,27,1663.29,4332.25,
28,29,28,1,741280,3797,3726,71,10380.7,9197.33,
3,4,3,1,261586,173,151,22,7795.79,12459,
11,12,11,1,818501,878,818,60,4273.79,1525.63,
12,13,12,1,1.17129e+06,1208,1097,111,5161.41,1232.71,
1,2,1,1,129898,101,89,12,9328.38,11217.2,
25,26,25,11,1.36169e+06,2461,2328,133,8044.54,12568.4,
0,1,0,21,13189.5,1,0,1,1447.95,1764.44,
5,6,5,26,490825,236,196,40,1513.84,3943.01,
7,8,7,27,563621,780,726,54,10530.3,12216.8,
11,12,11,34,171668,1674,1653,21,9522.11,5809.98,
0,1,0,37,36580.2,3,0,3,7707.43,12379.8,
5,6,5,38,178099,621,604,17,2375.28,8942.71,
7,8,7,52,452865,1101,1056,45,863.345,10538.4,
8,9,8,196,715046,790,714,76,2537.21,10673.9,
3,4,3,202,111013,35,24,11,7889.67,7216.73,
0,1,0,207,9045.35,1,0,1,7909.19,12548.7,
55,56,55,352,1.89654e+06,2721,2538,183,5878.87,3758.26,
0,1,0,386,30496.8,3,0,3,8943.86,11697.4,
14,15,14,458,152523,239,223,16,2287.14,11665.8,
3,4,3,527,64064.6,76,69,7,7673.7,8879.87,
0,1,0,586,7617.13,1,0,1,5401.67,5428.57,
3,4,3,671,187394,95,76,19,11228.4,9693.59,
0,1,0,767,16737.1,1,0,1,5659.28,1772.1,
0,1,0,943,14368.6,1,0,1,1769.87,12753.1,
0,1,0,1256,23992.4,2,0,2,508.555,3606.9,
0,1,0,1273,9658.7,1,0,1,1389.23,9492.74,
3,4,3,1611,245561,121,96,25,8987.54,5824.18,
10,11,10,1665,1.01671e+06,2293,2189,104,9710.96,1565.85,
16,17,16,1745,279540,1477,1447,30,9141.16,1312.99,
3,4,3,1828,156230,198,185,13,1125.5,5020.73,
2,3,2,2058,56249.8,127,121,6,6344.12,4231.93,
23,24,23,2130,1.20745e+06,1794,1670,124,4911.62,12394.8,
4,5,4,2174,176038,748,729,19,1263.29,1333.92,
15,16,15,2186,194729,763,741,22,2448.35,3753.14,
15,16,15,2202,681829,1762,1692,70,2415.83,6059.48,
0,1,0,2476,14857.5,2,0,2,7845.78,9880.86,
0,1,0,2497,7306.28,1,0,1,3053.2,2527.34,
3,4,3,2590,120706,68,54,14,1825.39,7660.04,
4,5,4,2927,44225.6,551,546,5,1676.87,1378.03,
0,1,0,2938,25519.6,2,0,2,8557.04,5388.8,
0,1,0,2945,11621,1,0,1,11283.6,4847.7,
6,7,6,3035,98764.1,687,677,10,7098.43,483.54,
1,2,1,3096,107354,61,49,12,5530.4,10371.4,
3,4,3,3625,429460,346,297,49,3307.53,3153.33,
