Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
85	85	4000	1223	0.160	0.050	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
1	1	1	-1	8592.552760	34.549103	14.251676	0.980762	0.980762	0.000000	0.584511	-1.000000	-1.000000	0.000000
3	1	3	-1	11308.298096	66.934593	56.527794	0.937228	0.937228	0.000000	0.765608	-1.000000	-1.000000	0.000000
5	1	5	-1	7528.959062	19.046637	28.516447	0.905995	0.905995	0.000000	0.570029	-1.000000	-1.000000	0.000000
6	1	6	-1	25572.854675	76.182465	77.769402	1.254886	1.254886	0.000000	0.763555	-1.000000	-1.000000	0.000000
7	1	7	-1	12600.795350	11.113271	72.135071	1.063581	1.063581	0.000000	0.770375	-1.000000	-1.000000	0.000000
8	1	8	-1	7218.063114	29.434586	62.269363	0.911829	0.911829	0.000000	0.640998	-1.000000	-1.000000	0.000000
9	1	9	-1	4676.816166	37.712051	16.167156	0.898480	0.898480	0.000000	0.198573	-1.000000	-1.000000	0.000000
10	1	10	-1	12586.838378	17.548193	64.243881	0.836897	0.836897	0.000000	0.882169	-1.000000	-1.000000	0.000000
11	1	11	-1	14041.480248	46.176113	77.171768	0.952622	0.952622	0.000000	0.837699	-1.000000	-1.000000	0.000000
12	1	12	-1	9064.576885	80.697937	8.163597	1.366386	1.366386	0.000000	0.360403	-1.000000	-1.000000	0.000000
13	1	13	-1	10029.827246	65.780907	69.222168	1.244148	1.244148	0.000000	0.722249	-1.000000	-1.000000	0.000000
16	2	2	-1	11081.609315	67.206863	56.325912	0.921057	0.921057	0.000000	0.817820	-1.000000	-1.000000	0.000000
17	2	3	-1	10764.151105	46.492146	77.128197	0.735921	0.735921	0.000000	0.791627	-1.000000	-1.000000	0.000000
