Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
256	256	4000	10386	0.160	0.050	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
1	1	1	-1	24397.640679	117.326485	54.055721	0.918686	0.918686	0.000000	0.930249	-1.000000	-1.000000	0.000000
2	1	2	-1	50757.793100	120.210365	32.239040	1.109156	1.109156	0.000000	0.970291	-1.000000	-1.000000	0.000000
3	1	3	-1	13728.156620	212.808456	181.552063	1.231890	1.231890	0.000000	0.694113	-1.000000	-1.000000	0.000000
4	1	4	-1	18335.628997	200.068481	139.820831	0.946138	0.946138	0.000000	0.877493	-1.000000	-1.000000	0.000000
6	2	1	-1	29633.748661	186.507141	196.715286	1.334838	1.334838	0.000000	0.795150	-1.000000	-1.000000	0.000000
7	2	2	-1	15171.607165	118.601151	146.418961	0.895539	0.895539	0.000000	0.884004	-1.000000	-1.000000	0.000000
8	2	3	-1	50724.698293	120.193031	32.153126	1.080593	1.080593	0.000000	0.963304	-1.000000	-1.000000	0.000000
9	2	4	-1	9870.512947	228.998978	159.239807	0.936774	0.936774	0.000000	0.708976	-1.000000	-1.000000	0.000000
10	2	5	-1	14258.565425	117.289124	53.926613	0.865327	0.865327	0.000000	0.868474	-1.000000	-1.000000	0.000000
12	3	1	-1	14150.430020	117.287842	53.992226	1.046914	1.046914	0.000000	0.756581	-1.000000	-1.000000	0.000000
13	3	2	-1	50221.446433	120.306015	32.148006	1.022867	1.022867	0.000000	0.959386	-1.000000	-1.000000	0.000000
14	3	3	-1	21592.758510	118.453224	146.440399	1.131842	1.131842	0.000000	0.844650	-1.000000	-1.000000	0.000000
15	3	4	-1	13365.534688	166.816620	18.366772	1.388488	1.388488	0.000000	0.622698	-1.000000	-1.000000	0.000000
16	3	5	-1	11902.819791	173.733582	206.580109	0.846648	0.846648	0.000000	0.813197	-1.000000	-1.000000	0.000000
18	4	1	-1	12983.974434	117.199188	54.377201	0.941871	0.941871	0.000000	0.818801	-1.000000	-1.000000	0.000000
19	4	2	-1	51707.831794	120.185852	32.064548	1.089472	1.089472	0.000000	0.954824	-1.000000	-1.000000	0.000000
21	5	1	-1	14833.865311	118.546822	146.472153	0.933147	0.933147	0.000000	0.783831	-1.000000	-1.000000	0.000000
22	5	2	-1	13575.758112	117.210686	53.977882	0.889451	0.889451	0.000000	0.832299	-1.000000	-1.000000	0.000000
