# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
0,1,0,1,212620,8,0,8,18758.4,8652.34,
0,1,0,1,1.11123e+08,4000,0,4000,19336,5124.56,
0,1,0,1,17160,1,0,1,34049.4,29048.3,
0,1,0,1,11062.7,1,0,1,32011,22371.3,
0,1,0,2,22788,1,0,1,29841.1,31474.4,
1,2,1,2,103496,7,1,6,18970.2,23411.4,
0,1,0,2,31690.4,1,0,1,36639.8,25478.4,
0,1,0,3,32608.4,1,0,1,26690.7,2938.68,
0,1,0,3,12933.9,1,0,1,27797.4,33052.8,
4,5,4,6,383274,328,313,15,26597.5,25497.6,
6,7,6,7,303253,211,200,11,36784.4,33328.5,
2,3,2,9,88931.7,38,34,4,20291.8,24017.3,
0,1,0,10,40071.1,1,0,1,19037.9,7624.1,
0,1,0,11,100098,3,0,3,24627.4,39886,
0,1,0,13,121001,3,0,3,26371.3,32735.2,
7,8,7,13,984281,224,191,33,15286.3,24955.4,
0,1,0,16,34679,1,0,1,34185.9,29173,
0,1,0,16,8330.39,1,0,1,6238.94,7688.37,
3,4,3,17,66599.4,7,3,4,33283.9,36190.9,
0,1,0,19,36525.9,1,0,1,7906.83,16561.7,
10,11,10,21,814294,951,913,38,28223.9,6327.07,
1,2,1,24,65374.9,8,5,3,32984.4,10661.4,
0,1,0,26,62011.7,2,0,2,6953.99,848.043,
0,1,0,29,10844.1,1,0,1,38843.7,32739.1,
2,3,2,34,134493,60,55,5,36340.7,32891.4,
1,2,1,36,233701,40,30,10,39392.9,10737.7,
13,14,13,37,1.12498e+06,779,724,55,33363.9,6934.62,
0,1,0,39,34633.7,1,0,1,7557.86,855.566,
1,2,1,40,70494.9,4,2,2,21526.6,19684.1,
0,1,0,42,37167.9,1,0,1,28253.5,33251,
4,5,4,42,369331,383,369,14,8048.2,8375.87,
0,1,0,43,9796.45,1,0,1,34591.9,28951,
0,1,0,47,34816.5,1,0,1,8188.16,5687.65,
2,3,2,54,81582,115,112,3,33984.2,27390.4,
13,14,13,57,444100,101,82,19,19054.8,1565.5,
4,5,4,57,166694,266,259,7,36317.3,38987.3,
