1,10891.2
2,7157.08
3,26237.8
4,14147.8
5,39563.3
6,37098,37142.5
7,1979.93
8,6710.08
9,4173.89
10,8889.18
11,9104.9
12,28203.9,28206.9
13,30869.1
14,35351
15,5097.07
16,4446.22
17,4792.61
18,7326.93,7268.95,7253.9,7281.83
19,36260.7
20,22146.2
21,33449.7,33454.7,33461.4,33474.4,33473.9,33472.1,33507,33459.1,33492.9,33459.5,33472.1,33481.3,33486.9,33501.3,33488.9,33449.6,33468.2,33477.9,33472.2,33461.1,33421.7
22,17948.9
23,34928.5,34891.3,34932.1,34909.7,34896.3,34901.7,34859.5,34921
24,37529.1,37452.5,37448.6,37449.6,37446.4,37449.2
25,22391
26,5195.51
27,32200.1
28,31304,31291.8
29,30940.1
30,31178,31248.3,31340.9
31,11237.4
32,36393.2
33,24626.7,24643.3
34,15483.2
35,28467.9
36,36790,36827,36697.8
37,25954.5
38,34819.5
39,17837.5
40,29933.9,29919.1,29935.5,29918.5
41,30525.8
42,30694.8,30692.7,30689.3,30685.7,30692.1,30688.9,30700.1,30685.9,30712.7,30693.5
43,11249.1
44,18402.2
45,28359.4
46,19498.4
47,28758,28743.5,28716.8,28752.3,28754.7
48,11598.9
49,27142.9
50,21801.9
51,17771.9,17911.5
52,20742.6,20712.4,20709.3,20705.1,20722.9
53,12252.7,12332.5
54,9155.34,9150.9
55,33877.4,33874.6
56,22341.4,22276.4
57,32610.9
58,9428.69,9379.9
59,34474.9
60,25965.6
61,28920.4,28978.9
62,25506.5
63,25323.5
64,33809.4
65,19943.9,19939.5,19913.7,19922.4,19906.8,19935.5,19920.5,19926.9,19938.1,19932.2,19919.4,19929,19882.7,19933.5,19947.5,19929.7,19907.4,19920.7,19930.2,19908.6,19914.9
66,35503,35608.6
67,32642.3
68,31832.5,31823.1
69,36751.9,36715.1,36755.5,36746.3
70,6992.44
71,17130.1,17213.4
72,12379.1
73,16223.4
74,22484.8
75,19956.4
76,12161.5
77,30915.8,30929.2
78,10802.9
79,20868.1,20875.5,20824.6
80,15481.2
81,34143.3,34130.7,34132.1,34168.1
82,24385.5,24334.9,24272.4
83,32544.9
84,35315.3
85,28522.8
86,34659.2,34659,34627.4,34669.2,34667.9,34645.8,34656.7
87,19573.8
88,39968.5
89,29096.1
90,38104.7,38101.7,38096.8
91,24364.5,24428.9,24405.2,24404,24410.1,24407.3,24418,24383.4,24408
92,29959.5,29975
93,21953
94,28411.5
95,40178.5
96,40020.3
97,39811
98,35791.1,35750.8
99,39283,39289.2,39286.9,39312.5
100,28349.9
101,18224.5
102,1138.97,1140.06
103,21982.5
104,548.663
105,31722
106,25155.6
107,25348.6
108,26157.1
109,26752.7
110,27542.8
111,1670.56,1677.6,1668.59,1663.97,1710.96,1675.52,1697.33,1683.35,1666.54,1672.45,1673.21,1662.73,1684.51,1686.75,1674.45,1675.62,1669.14,1669.4,1689.98
112,17799.1
113,40257,40267.6,40239.5
114,30827.5,30830
115,17819
116,36306.6
117,2854.13
118,29112.7
119,28925.5,28947.7,28941.3,28944.1,28923.9,28947.6,28958.7,28936.9,28904.3,28934.9,28970,28928.9
120,25459
121,10722.4
122,15741.5
123,11203.6
124,11892.8
125,27874.8
126,7599.63,7593.09,7578.85,7560.11,7567.09
127,35456.8
128,16283.7,16280.4
129,5668.41
130,2743.89,2699.41
131,19373.5
132,28473.9,28476.1,28473
133,28949.5
134,26920.9
135,25121.9
136,5225.14
137,4905.15
138,5898.8
139,3779.06
140,33344.6,33341.3,33346.6,33288.8
141,4465.61
142,32713.7
143,4179.28,4135.11
144,40021.7,40019.9
145,31783.8,31753
146,15125.8
147,26630.1
148,32957.9,32947.7
149,34099.6
150,36277.3
151,32637.8
152,39849
153,11823.1
154,35618.3,35637.7,35630.6,35594.7,35604.2
155,11768.4,11758.2,11745.3,11805.5,11747.3
156,31908.6
157,31140.7
158,19366.8
159,11694.4
160,34805.3
161,39474.1
162,21757.9,21744.1,21725.9,21734.7,21741.1,21728.4,21723.8,21735.3,21720.8,21745.1
163,36874.8
164,30377.7
165,34339.3
166,29951.1
167,38791.3,38799.8,38760
168,20532.4
169,35030.2
170,11583.4
171,34979.2
172,34775.3
173,27434.2,27435.2
174,40284.4,40275,40300.6,40302.6
175,33168.4
176,21361
177,22029.1
178,29966.7,29957.6,29963.5,29983.8,29974.5
179,25543.8
180,17111.7
181,4014.64
182,6370.86,6429.19,6371.34,6382.22,6398.99
183,32951.7
184,35126.4
185,4697.89
186,14165
187,40180.2
188,33833.5
189,35073.3
190,22888.3
191,6948.88,6953.07
192,2721.95
193,8467.25
194,20456
195,24144.2,24136.8
196,18831.6
197,2755.79
198,19322.6,19341.4,19338.9,19321
199,19826.1,19797.5
200,2057.47,2064.05
201,35442.9
202,35541.2,35505.1,35542
203,26614.3
204,26324.9,26323.4
205,27664,27555.6
206,36120.9,36195.8
207,25234.8
208,21663.2
209,29791.8
210,27555.1
211,29196.8
212,27274.2
213,25563.5
214,19452.5,19462
215,40108
216,26502.5,26462.9
217,27917.5
218,36743.3
219,13681.1,13688.7
220,38639.9,38590.7,38623,38625.1,38646
221,15602.7
222,28366.4
223,30102.2
224,20489.8
225,19226.9
226,20028.3
227,27309.3,27318.4
228,27143.9
229,29190.5,29261.3
230,28324.1
231,23651.1
232,24623.7,24658.6,24678.6,24668.7,24645.7,24671.6,24643.3,24622.2
233,23791.1,23813.2,23773.3,23781.7,23770.3,23790.8,23788.3,23797.9,23799.1,23793.4,23785.5,23776.1,23785.8,23784.2,23796,23792.7,23787.9,23785,23791.5
234,1342.73
235,29336.9,29342.1,29327.8,29438.1,29535.5
236,40219.8
237,7525.98
238,17691.5
239,24370.4,24278.3,24291.3
240,12972.2
241,34012.4
242,39675.5
243,38375.6
244,33042.1,33046.8
245,36381.9
246,33243.3
247,13260.4
248,32781.1
249,24245.9,24204.9,24204.2
250,13480.7,13515.5
251,13470.1,13466.2,13427.1,13465.5
252,33292.3,33196.4
253,25999.1
254,36482.4
255,24089.2
256,33063.9
257,40283.1
258,13106
259,24940.9,24953.4,24934.1
260,12934.3
261,33215.1,33218.2
262,23874
263,22121.7
264,31191.1
265,23007.9
266,25558.9
267,11635.4
268,25823
269,26577.5
270,34392.6
271,33228.2
272,2039.33,1999.97,2013.08
273,12497.3
274,15667.2
275,19314.5
276,29755.9
277,34349.2
278,36954.2
279,30200.6
280,40253.4,40233.9
281,10713.4,10673.4
282,24741.8
283,26311
284,36148.9
285,13448.3
286,19152.7,19134.7
287,26988.7,27027.8,27034.2,26984.2,26996.2,27005.3,27004.4,26973.8,27016.4,27012.7
288,40170,40143.4
289,33551.3,33550.2
290,29267.7
291,3719.83
292,36690.4,36601.4
293,36526.5
294,16421
295,30826.6
296,34087.9,34072.2
297,38816,38699,38690.8
298,18247
299,5277.86
300,2457.91,2481.12
301,32389.1,32410.1,32369.2
302,19551.7
303,14635.4
304,40076.3
305,2963.53
306,30994.8
307,918.628
308,16026.5
309,9379.37
310,37587.1
311,34232.4
312,39749.2
313,26209.4
314,29225.2
315,26219.6
316,15000.1
317,40045.9
318,17786
319,23101.1
320,14488.1,14496.9,14532.8,14484.7,14505.3
321,15517
322,39801.4
323,18921.3,18937.6,18908.3,18943
324,22751.1
325,23556.8,23502.6
326,9450.64
327,27496.9,27488.1,27483.8
328,1666.66
329,12619
330,24415.7
331,33849.6
332,23433.9,23384.4,23418.5,23406.9
333,18914.5
334,19864.8,19862.3,19868.9,19864.8,19897.5
335,3238.7,3208.32
336,34055.9
337,22067.8,22107.8,22085.7
338,25318.4,25329.2
339,20711.9
340,17998.2
341,38868.8
342,7789.93
343,13382.7
344,27277.6
345,22985.5,23115.6
346,13974.4,13960.2,13971.1
347,26990.4
348,26210.7
349,21327.4
350,954.671
351,23698.4
352,18848.9
353,22242.4
354,38092.7
355,12791.6
356,34172.1
357,37137.6
358,32301.9
359,32372.1
360,31567.2,31452.4
361,31989.7
362,32901.2
363,26710.7
364,32785.6
365,32681.7
366,28728.8
367,23567
368,21686.2
369,20268.9
370,33451.9
371,31102.4
372,15092.4
373,14454.5,14487.8
374,27470.8
375,27484
376,28699
377,23591.1
378,26063.3
379,10558
380,29789.6
381,30753.1
382,31176.1
383,32892.7
384,19692.9,19701.8,19707.9,19691.9,19707.9,19711.1
385,32868.9
386,19027.6,19013.7
387,25825.3,25918.7
388,20126.8
389,20461.5
390,8542.23,8542.13,8540.55,8553.62,8547.92
391,9247.43,9254.31
392,36744.2
393,36727.5
394,32090.8
395,28661.3
396,16968.8
397,35080.3,35168.9
398,36075.3
399,3160.29
400,12629,12654.6,12673.8,12612.6,12638.6,12628.9,12671.7,12635.4,12646.9,12646.6,12589.1
401,24008.1
402,23759.1
403,23121,23109.7
404,11417
405,19103.5
406,7099.73
407,5448.53
408,5773.23
409,1872.53,1844.67,1843.79
410,30245.4
411,22984.2,23102,23095.4
412,20401.9,20416.3,20381.6,20417.8,20418.7,20404.1,20397.3,20393.4,20388.9
413,32938.3
414,13524.9
415,20221.9
416,22343.2
417,3129.04,3105.87,3134.49,3121.67,3125.5,3122.3
418,18287.3
419,39898.6
420,24004.2,23989.3,23980.9
421,1932.89
422,28129
423,34758.7
424,35045.4
425,15968
426,32843.7
427,23059.2
428,30158.1,30152.4,30164.6,30139.8,30131.3,30155.8,30142.8,30139.8
429,23942.6
430,27519.9
431,20038.1,20041.3,20025.5,20039.2,20037,20009.4
432,20012.6
433,19976.9
434,27372.7
435,5465.01
436,7915.65
437,20665.4
438,36309.2
439,36651.4
440,17927.9
441,35755.4,35626.3
442,31346.7
443,30882.7
444,17940.4
445,40086.8,40094.4
446,38577
447,36687.8
448,27868.2
449,38717.6
450,38282.4
451,38459
452,38251.3,38250.6,38253.5,38250.6,38236.2
453,6495.21
454,10554.7
455,36315
456,30856
457,19921.7
458,20182.7
459,33354.5
460,36121.8
461,32648.1,32620.4
462,14453.4,14449.4,14445.5,14464.7,14447.9,14435.9,14466.1
463,10472.6
464,18756.9,18744.6
465,19174.4
466,16660.7
467,31342.1,31369.3,31335.4,31352.2,31320.7,31378.5,31298.8,31350.9,31355.5,31365.8,31347.3
468,29858.4
469,18093.8
470,16809.1
471,33232.1
472,16926.6
473,10308.3,10331.5,10341.4,10329.6
474,9160.82
475,25622.6
476,23002.9,22997.3,23014.6
477,3778.71,3770.97
478,25056.1
479,24811.5
480,25542.2,25608
481,18369.4
482,18627.2,18614.5
483,19172.9
484,34078.9
485,24817.8
486,27619
487,20894.8
488,15127
489,14154.6
490,23712.7,23615,23581.6,23601.5,23591.3
491,3369.57
492,5440.31
493,29154
494,26961
