Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
256	256	4000	1187	0.160	0.050	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
1	1	1	-1	21347.500016	135.989502	68.069702	1.096669	1.096669	0.000000	0.768394	-1.000000	-1.000000	0.000000
3	2	1	-1	17945.136810	68.751747	44.731739	0.704900	0.704900	0.000000	0.865572	-1.000000	-1.000000	0.000000
4	2	2	-1	15190.544309	249.770706	163.986008	0.781519	0.781519	0.000000	0.783326	-1.000000	-1.000000	0.000000
6	3	1	-1	15252.315099	6.359382	88.423813	0.772407	0.772407	0.000000	0.806419	-1.000000	-1.000000	0.000000
11	7	1	-1	14051.428335	30.375771	247.270905	0.823830	0.823830	0.000000	0.719539	-1.000000	-1.000000	0.000000
13	8	1	-1	15182.325917	121.406456	231.862610	0.871328	0.871328	0.000000	0.710208	-1.000000	-1.000000	0.000000
15	9	1	-1	25358.133844	121.493698	232.140594	0.958678	0.958678	0.000000	0.848366	-1.000000	-1.000000	0.000000
19	12	1	-1	13338.460815	94.806236	12.374593	1.022026	1.022026	0.000000	0.579150	-1.000000	-1.000000	0.000000
23	15	1	-1	14430.446439	162.654922	41.938015	1.150300	1.150300	0.000000	0.588906	-1.000000	-1.000000	0.000000
28	19	1	-1	21016.009699	136.738251	26.086824	0.948920	0.948920	0.000000	0.848081	-1.000000	-1.000000	0.000000
33	23	1	-1	14336.365712	168.084839	55.557388	0.305902	0.305902	0.000000	0.949132	-1.000000	-1.000000	0.000000
37	26	1	-1	15380.219452	135.522675	56.905632	0.880332	0.880332	0.000000	0.802407	-1.000000	-1.000000	0.000000
40	28	1	-1	15506.164402	138.604507	176.274094	0.932024	0.932024	0.000000	0.709852	-1.000000	-1.000000	0.000000
42	29	1	-1	17702.775363	138.391663	176.293243	0.810245	0.810245	0.000000	0.849928	-1.000000	-1.000000	0.000000
43	29	2	-1	11820.523044	197.221283	192.931854	1.043049	1.043049	0.000000	0.474470	-1.000000	-1.000000	0.000000
45	30	1	-1	22412.605246	238.014374	220.943542	1.094177	1.094177	0.000000	0.821619	-1.000000	-1.000000	0.000000
53	37	1	-1	23363.873962	138.918823	31.856682	1.189188	1.189188	0.000000	0.700476	-1.000000	-1.000000	0.000000
65	48	1	-1	18763.417892	198.357224	27.788862	0.935686	0.935686	0.000000	0.835620	-1.000000	-1.000000	0.000000
67	49	1	-1	22651.085571	183.813736	29.953812	0.846605	0.846605	0.000000	0.897160	-1.000000	-1.000000	0.000000
70	51	1	-1	14620.351693	159.563782	45.793297	1.043721	1.043721	0.000000	0.694492	-1.000000	-1.000000	0.000000
75	55	1	-1	6139.316193	162.770020	226.629425	0.550278	0.550278	0.000000	0.542134	-1.000000	-1.000000	0.000000
77	56	1	-1	68844.817858	146.099655	138.413818	2.057487	2.057487	0.000000	0.499230	-1.000000	-1.000000	0.000000
79	57	1	-1	23424.322657	160.013626	45.430946	0.892056	0.892056	0.000000	0.874490	-1.000000	-1.000000	0.000000
84	61	1	-1	12686.593201	153.528778	209.060364	0.697358	0.697358	0.000000	0.798537	-1.000000	-1.000000	0.000000
86	62	1	-1	15860.717396	153.772751	209.092117	1.136451	1.136451	0.000000	0.599398	-1.000000	-1.000000	0.000000
88	63	1	-1	29501.142102	141.282455	112.180687	0.865579	0.865579	0.000000	0.899795	-1.000000	-1.000000	0.000000
89	63	2	-1	11714.358620	214.369919	218.303040	0.780418	0.780418	0.000000	0.760906	-1.000000	-1.000000	0.000000
90	63	3	-1	13291.668977	153.583588	209.133972	1.023192	1.023192	0.000000	0.632792	-1.000000	-1.000000	0.000000
93	65	1	-1	11004.542517	153.586823	209.215088	0.706834	0.706834	0.000000	0.716766	-1.000000	-1.000000	0.000000
94	65	2	-1	18128.567663	214.300797	218.070496	0.832595	0.832595	0.000000	0.843228	-1.000000	-1.000000	0.000000
96	66	1	-1	17331.095502	153.434418	209.211594	0.821876	0.821876	0.000000	0.800855	-1.000000	-1.000000	0.000000
97	66	2	-1	16095.644793	214.356064	218.325546	0.887748	0.887748	0.000000	0.780832	-1.000000	-1.000000	0.000000
99	67	1	-1	16025.724624	153.439072	209.200378	1.135847	1.135847	0.000000	0.567115	-1.000000	-1.000000	0.000000
100	67	2	-1	20596.072518	214.476639	218.185364	0.903816	0.903816	0.000000	0.826115	-1.000000	-1.000000	0.000000
102	68	1	-1	12185.271403	153.584320	209.418732	0.993226	0.993226	0.000000	0.495283	-1.000000	-1.000000	0.000000
103	68	2	-1	22683.139028	214.425690	218.101715	0.977242	0.977242	0.000000	0.811224	-1.000000	-1.000000	0.000000
105	69	1	-1	12118.193936	153.204010	209.119629	0.860911	0.860911	0.000000	0.714805	-1.000000	-1.000000	0.000000
106	69	2	-1	10978.376043	214.507187	218.135620	0.674282	0.674282	0.000000	0.769163	-1.000000	-1.000000	0.000000
108	70	1	-1	12126.574399	214.686783	217.871918	0.990059	0.990059	0.000000	0.660019	-1.000000	-1.000000	0.000000
110	71	1	-1	13558.455771	214.399338	218.256485	0.864920	0.864920	0.000000	0.732141	-1.000000	-1.000000	0.000000
128	88	1	-1	14489.208229	225.065140	234.556900	0.888073	0.888073	0.000000	0.749187	-1.000000	-1.000000	0.000000
131	90	1	-1	19405.288610	125.603958	139.943924	1.115691	1.115691	0.000000	0.711889	-1.000000	-1.000000	0.000000
140	98	1	-1	32873.664555	76.827728	32.471931	0.922773	0.922773	0.000000	0.911788	-1.000000	-1.000000	0.000000
146	103	1	-1	14960.644449	223.096115	201.250870	0.988207	0.988207	0.000000	0.720673	-1.000000	-1.000000	0.000000
148	104	1	-1	56212.047537	236.459671	195.649979	2.010752	2.010752	0.000000	0.571746	-1.000000	-1.000000	0.000000
150	105	1	-1	16713.596251	240.217789	193.375610	1.009524	1.009524	0.000000	0.671928	-1.000000	-1.000000	0.000000
