# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
5,6,5,1,1.97168e+06,650,557,93,9395.41,15870,
0,1,0,1,4591.78,1,0,1,37195.4,30253.5,
1,2,1,4,151490,49,42,7,23613.9,9372.35,
2,3,2,6,429470,48,31,17,15655.7,35311.5,
17,18,17,6,873178,1262,1223,39,30222.4,26484.8,
0,1,0,6,5342.12,1,0,1,35214.1,35537.2,
2,3,2,7,87612.8,150,144,6,9062.17,4201.64,
1,2,1,8,70228.3,41,38,3,28910.7,33176,
5,6,5,8,461390,685,666,19,30322.3,27086.5,
0,1,0,17,69345.6,4,0,4,14264.4,32541.4,
0,1,0,17,12195.4,1,0,1,37681.4,31377.7,
2,3,2,17,140840,40,31,9,31136.4,22783,
0,1,0,17,29982.5,1,0,1,38305.9,12275.1,
3,4,3,18,219571,234,224,10,32897.4,19195.1,
0,1,0,18,81081,5,0,5,19494.2,25989.2,
9,10,9,18,917508,651,594,57,2228.97,32751.5,
2,3,2,19,279677,99,89,10,32489.7,40271.1,
10,11,10,21,1.47765e+06,620,552,68,13804.1,8979.46,
3,4,3,21,658879,228,201,27,5933.88,25525.1,
1,2,1,22,58039.4,15,12,3,15363.5,6146.68,
13,14,13,24,1.69369e+06,936,841,95,18530.8,27501,
9,10,9,25,1.03941e+06,540,487,53,20779.8,8383.82,
0,1,0,28,7327.07,1,0,1,2342.9,32613.2,
8,9,8,29,558070,319,284,35,655.4,20417.6,
3,4,3,30,59497.7,62,57,5,38423,33292.8,
8,9,8,30,222576,419,396,23,19775.6,34467.1,
2,3,2,31,51070,173,168,5,2528.13,32367.7,
3,4,3,33,89539.5,21,14,7,20666.5,31842.2,
5,6,5,38,126101,151,143,8,27729.5,27296.2,
3,4,3,39,57626.3,152,148,4,19828.2,18870.3,
0,1,0,40,8835.8,1,0,1,11566.3,30991.3,
0,1,0,43,21569.8,2,0,2,27768.8,17582.6,
5,6,5,44,273567,173,156,17,8626.6,38562.3,
6,7,6,47,419971,335,324,11,36854.7,40133.9,
3,4,3,47,596923,351,322,29,8007.55,32411.6,
8,9,8,53,433854,505,481,24,31663.3,38827.8,
1,2,1,56,341723,93,75,18,30369.4,3578.35,
7,8,7,57,1.00201e+06,532,491,41,38943.7,22650.3,
1,2,1,59,266521,24,13,11,28524.8,13856.1,
0,1,0,60,68031.7,1,0,1,32424.1,27767.9,
3,4,3,69,153010,347,341,6,22585.1,7982.43,
29,30,29,72,2.45037e+06,1321,1207,114,14581.7,31071.6,
16,17,16,73,1.6583e+06,1369,1271,98,1353.56,25407.3,
1,2,1,75,87508.2,34,30,4,32247.3,37756.6,
0,1,0,80,244703,8,0,8,7855.43,6908.15,
5,6,5,81,942920,246,207,39,38155.3,4180.23,
21,22,21,90,568767,895,869,26,31699.4,20498.8,
21,22,21,91,1.02864e+06,950,873,77,7696.18,29672.8,
0,1,0,94,8426.97,1,0,1,12227.8,36629.5,
0,1,0,95,8807.95,1,0,1,13125.8,35667.7,
0,1,0,98,6649.08,1,0,1,9592.5,6249.81,
2,3,2,103,311988,161,138,23,9480.04,559.497,
5,6,5,105,460308,273,244,29,22280.2,12499.8,
3,4,3,106,177789,113,100,13,29621.8,23701.5,
4,5,4,121,1.53784e+06,379,312,67,7022.15,39133.4,
0,1,0,128,78553.2,4,0,4,1519.18,23066.1,
5,6,5,129,461868,107,89,18,33336.9,33917.7,
2,3,2,138,226142,209,204,5,9919.5,38947.9,
3,4,3,138,975825,168,142,26,31226,16663.5,
7,8,7,139,591039,382,362,20,34287,16020.1,
0,1,0,145,237420,10,0,10,22371.2,947.822,
21,22,21,149,1.0166e+06,161,125,36,601.909,2075.08,
0,1,0,159,3901.73,1,0,1,34563.3,19291.1,
1,2,1,167,83780.2,109,106,3,21179.7,39184.1,
4,5,4,168,1.156e+06,203,155,48,25201.6,14912.9,
2,3,2,178,290977,15,3,12,16557.3,38491.4,
0,1,0,182,31636.4,2,0,2,40151.7,13767.1,
0,1,0,188,10442.2,1,0,1,34896.1,31767.8,
0,1,0,192,55732.8,1,0,1,31782.7,21152.7,
0,1,0,194,16435.7,1,0,1,13933.1,23181.9,
0,1,0,195,44122,1,0,1,19705.2,37103.8,
3,4,3,195,881840,374,331,43,33238.5,15084.5,
0,1,0,195,32549.6,1,0,1,33423.4,26058.3,
