Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
256	256	3000	33559	0.160	0.020	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
1	1	1	-1	4659.888282	103.125847	12.164413	0.865451	0.865451	0.000000	0.593800	-1.000000	-1.000000	0.000000
3	1	3	-1	3071.799631	188.962784	140.537125	0.561497	0.561497	0.000000	0.598761	-1.000000	-1.000000	0.000000
4	1	4	-1	5758.847272	47.866005	111.882751	0.914107	0.914107	0.000000	0.624171	-1.000000	-1.000000	0.000000
5	1	5	-1	5092.468770	77.012451	210.093979	0.932781	0.932781	0.000000	0.557503	-1.000000	-1.000000	0.000000
6	1	6	-1	15121.351272	13.604054	226.237717	1.321300	1.321300	0.000000	0.677795	-1.000000	-1.000000	0.000000
7	1	7	-1	38958.666184	213.675842	18.657202	1.824993	1.824993	0.000000	0.808887	-1.000000	-1.000000	0.000000
8	1	8	-1	5741.194864	127.158424	246.079346	0.874868	0.874868	0.000000	0.642717	-1.000000	-1.000000	0.000000
9	1	9	-1	5261.891934	164.348297	178.278564	0.897478	0.897478	0.000000	0.567152	-1.000000	-1.000000	0.000000
10	1	10	-1	6790.753848	100.745026	190.900314	0.921639	0.921639	0.000000	0.612828	-1.000000	-1.000000	0.000000
11	1	11	-1	5905.152493	116.833473	45.440449	0.935402	0.935402	0.000000	0.535655	-1.000000	-1.000000	0.000000
12	1	12	-1	6433.837720	8.926338	244.468628	0.915666	0.915666	0.000000	0.720446	-1.000000	-1.000000	0.000000
14	2	1	-1	10773.154156	117.063431	45.252522	1.201618	1.201618	0.000000	0.728665	-1.000000	-1.000000	0.000000
15	2	2	-1	6553.211525	188.843933	140.809555	0.976299	0.976299	0.000000	0.526900	-1.000000	-1.000000	0.000000
17	2	4	-1	3764.030914	110.736473	242.182251	0.739587	0.739587	0.000000	0.538111	-1.000000	-1.000000	0.000000
19	2	6	-1	6369.039368	100.525635	190.952240	0.735966	0.735966	0.000000	0.651465	-1.000000	-1.000000	0.000000
20	2	7	-1	4053.714560	48.074047	112.023834	0.840437	0.840437	0.000000	0.494032	-1.000000	-1.000000	0.000000
21	2	8	-1	10742.659371	13.540546	226.139465	1.001325	1.001325	0.000000	0.781578	-1.000000	-1.000000	0.000000
22	2	9	-1	39990.111980	213.574631	18.783648	1.718868	1.718868	0.000000	0.675032	-1.000000	-1.000000	0.000000
23	2	10	-1	4253.571899	126.868721	246.167068	0.874819	0.874819	0.000000	0.514089	-1.000000	-1.000000	0.000000
24	2	11	-1	4107.970221	76.901993	210.379257	0.796928	0.796928	0.000000	0.503023	-1.000000	-1.000000	0.000000
25	2	12	-1	18828.012084	164.619080	178.277374	1.980632	1.980632	0.000000	0.513895	-1.000000	-1.000000	0.000000
26	2	13	-1	8621.385214	9.031224	244.720551	1.067765	1.067765	0.000000	0.683757	-1.000000	-1.000000	0.000000
29	3	2	-1	4185.959815	164.645859	178.154236	0.717905	0.717905	0.000000	0.582670	-1.000000	-1.000000	0.000000
30	3	3	-1	12640.966258	100.471779	190.828629	1.060734	1.060734	0.000000	0.815650	-1.000000	-1.000000	0.000000
31	3	4	-1	6073.725332	127.183540	246.516357	0.861618	0.861618	0.000000	0.662522	-1.000000	-1.000000	0.000000
32	3	5	-1	7087.195477	76.841309	210.298599	1.099008	1.099008	0.000000	0.582213	-1.000000	-1.000000	0.000000
33	3	6	-1	9971.495010	189.294128	140.376358	1.353357	1.353357	0.000000	0.556406	-1.000000	-1.000000	0.000000
34	3	7	-1	7835.636751	9.068181	244.446594	0.921753	0.921753	0.000000	0.798140	-1.000000	-1.000000	0.000000
35	3	8	-1	25118.521009	213.545044	18.794470	1.233502	1.233502	0.000000	0.828141	-1.000000	-1.000000	0.000000
36	3	9	-1	3635.117492	102.318047	12.207756	0.681435	0.681435	0.000000	0.558026	-1.000000	-1.000000	0.000000
37	3	10	-1	11768.050266	13.565246	225.939438	1.041766	1.041766	0.000000	0.746677	-1.000000	-1.000000	0.000000
38	3	11	-1	3033.845343	110.462540	241.631912	0.615120	0.615120	0.000000	0.574507	-1.000000	-1.000000	0.000000
39	3	12	-1	10579.464471	117.087807	45.129391	1.157849	1.157849	0.000000	0.622554	-1.000000	-1.000000	0.000000
41	4	1	-1	5819.415772	102.276520	11.995833	0.948949	0.948949	0.000000	0.564330	-1.000000	-1.000000	0.000000
42	4	2	-1	5433.145950	47.963699	111.793091	0.785568	0.785568	0.000000	0.695640	-1.000000	-1.000000	0.000000
43	4	3	-1	18358.600477	213.597427	18.764288	0.984833	0.984833	0.000000	0.817585	-1.000000	-1.000000	0.000000
44	4	4	-1	8446.569448	100.739929	191.032272	0.732117	0.732117	0.000000	0.861601	-1.000000	-1.000000	0.000000
45	4	5	-1	3980.606142	164.683701	178.282562	0.721062	0.721062	0.000000	0.626963	-1.000000	-1.000000	0.000000
46	4	6	-1	2974.911862	110.732811	241.683350	0.556360	0.556360	0.000000	0.593699	-1.000000	-1.000000	0.000000
47	4	7	-1	5685.921830	127.002701	246.499496	0.953812	0.953812	0.000000	0.573645	-1.000000	-1.000000	0.000000
48	4	8	-1	6816.795538	8.854377	244.465164	0.885753	0.885753	0.000000	0.699134	-1.000000	-1.000000	0.000000
49	4	9	-1	7100.851931	161.739273	83.859619	1.147900	1.147900	0.000000	0.660573	-1.000000	-1.000000	0.000000
51	4	11	-1	12186.016190	116.654282	45.039288	1.305265	1.305265	0.000000	0.641797	-1.000000	-1.000000	0.000000
52	4	12	-1	8145.523254	76.724281	210.310928	0.985464	0.985464	0.000000	0.691679	-1.000000	-1.000000	0.000000
53	4	13	-1	9091.780680	189.017441	140.697464	1.266246	1.266246	0.000000	0.630673	-1.000000	-1.000000	0.000000
54	4	14	-1	14842.766271	13.600957	225.728683	1.230034	1.230034	0.000000	0.788229	-1.000000	-1.000000	0.000000
56	5	1	-1	127279.662354	102.414749	12.390696	4.018331	4.018331	0.000000	0.441680	-1.000000	-1.000000	0.000000
58	5	3	-1	6060.755494	47.844566	111.628220	0.895425	0.895425	0.000000	0.562400	-1.000000	-1.000000	0.000000
59	5	4	-1	4014.266405	110.474625	241.919800	0.820749	0.820749	0.000000	0.543087	-1.000000	-1.000000	0.000000
60	5	5	-1	5358.896146	77.515129	210.066589	0.966846	0.966846	0.000000	0.615012	-1.000000	-1.000000	0.000000
61	5	6	-1	11189.759508	13.361474	225.946182	1.032396	1.032396	0.000000	0.684191	-1.000000	-1.000000	0.000000
62	5	7	-1	26416.751231	213.613373	18.899189	1.447900	1.447900	0.000000	0.790518	-1.000000	-1.000000	0.000000
63	5	8	-1	5572.171409	127.441269	246.434845	0.917868	0.917868	0.000000	0.578517	-1.000000	-1.000000	0.000000
64	5	9	-1	7082.548449	189.580719	140.929886	1.087817	1.087817	0.000000	0.563853	-1.000000	-1.000000	0.000000
65	5	10	-1	8784.143705	100.709846	190.921417	0.733888	0.733888	0.000000	0.842726	-1.000000	-1.000000	0.000000
66	5	11	-1	11021.180847	116.916809	45.125622	1.240794	1.240794	0.000000	0.630411	-1.000000	-1.000000	0.000000
67	5	12	-1	6145.147087	164.559082	178.476349	0.769550	0.769550	0.000000	0.703927	-1.000000	-1.000000	0.000000
68	5	13	-1	8673.816682	9.195037	244.414322	0.916789	0.916789	0.000000	0.808556	-1.000000	-1.000000	0.000000
71	6	2	-1	6498.799830	100.936516	190.923111	0.725789	0.725789	0.000000	0.698913	-1.000000	-1.000000	0.000000
72	6	3	-1	35639.772036	213.409271	18.733259	1.630101	1.630101	0.000000	0.808247	-1.000000	-1.000000	0.000000
74	6	5	-1	13658.007512	116.629349	45.295128	1.573235	1.573235	0.000000	0.556799	-1.000000	-1.000000	0.000000
75	6	6	-1	7253.983420	8.796013	244.627411	0.811564	0.811564	0.000000	0.763038	-1.000000	-1.000000	0.000000
76	6	7	-1	6181.385850	127.030754	246.155350	0.851718	0.851718	0.000000	0.698673	-1.000000	-1.000000	0.000000
77	6	8	-1	5384.900980	201.303528	129.146240	1.034728	1.034728	0.000000	0.542043	-1.000000	-1.000000	0.000000
78	6	9	-1	3668.382847	218.828918	189.119293	0.746712	0.746712	0.000000	0.505313	-1.000000	-1.000000	0.000000
79	6	10	-1	13176.291166	13.695838	225.657074	1.022840	1.022840	0.000000	0.814870	-1.000000	-1.000000	0.000000
80	6	11	-1	7489.000645	164.404282	178.074997	1.134392	1.134392	0.000000	0.619965	-1.000000	-1.000000	0.000000
81	6	12	-1	4437.161861	189.343597	140.838669	0.686405	0.686405	0.000000	0.706652	-1.000000	-1.000000	0.000000
82	6	13	-1	6219.628900	48.213993	111.702454	1.191092	1.191092	0.000000	0.521028	-1.000000	-1.000000	0.000000
83	6	14	-1	6443.090221	77.202744	209.825745	1.232084	1.232084	0.000000	0.348020	-1.000000	-1.000000	0.000000
85	7	1	-1	10560.446340	116.608406	45.052223	1.277233	1.277233	0.000000	0.631289	-1.000000	-1.000000	0.000000
86	7	2	-1	5050.600550	47.430580	112.056969	0.967945	0.967945	0.000000	0.525191	-1.000000	-1.000000	0.000000
88	7	4	-1	6514.610809	77.040199	210.529358	0.898951	0.898951	0.000000	0.714118	-1.000000	-1.000000	0.000000
89	7	5	-1	6863.321957	102.330513	11.987364	1.130837	1.130837	0.000000	0.636827	-1.000000	-1.000000	0.000000
90	7	6	-1	5052.330750	126.925217	246.324448	0.786902	0.786902	0.000000	0.664567	-1.000000	-1.000000	0.000000
91	7	7	-1	5337.902296	164.426956	178.127213	0.898669	0.898669	0.000000	0.652417	-1.000000	-1.000000	0.000000
92	7	8	-1	5004.942613	189.262268	140.812500	0.883369	0.883369	0.000000	0.496928	-1.000000	-1.000000	0.000000
93	7	9	-1	26351.686271	213.393066	18.710716	1.265250	1.265250	0.000000	0.763982	-1.000000	-1.000000	0.000000
94	7	10	-1	7839.216364	8.904508	244.632324	0.930847	0.930847	0.000000	0.683635	-1.000000	-1.000000	0.000000
95	7	11	-1	8404.275006	100.807930	191.245071	0.787227	0.787227	0.000000	0.837613	-1.000000	-1.000000	0.000000
96	7	12	-1	13917.727365	13.744200	225.663895	0.826853	0.826853	0.000000	0.902122	-1.000000	-1.000000	0.000000
97	7	13	-1	4998.578540	180.404846	45.737534	1.256070	1.256070	0.000000	0.292709	-1.000000	-1.000000	0.000000
99	8	1	-1	11349.257254	102.860077	12.844303	1.795484	1.795484	0.000000	0.397103	-1.000000	-1.000000	0.000000
101	8	3	-1	2722.998210	189.449432	140.997375	0.578348	0.578348	0.000000	0.423612	-1.000000	-1.000000	0.000000
102	8	4	-1	8606.691113	9.084145	244.397263	0.862879	0.862879	0.000000	0.773287	-1.000000	-1.000000	0.000000
103	8	5	-1	5626.890307	77.480484	210.127930	0.894202	0.894202	0.000000	0.609222	-1.000000	-1.000000	0.000000
104	8	6	-1	4350.540045	110.467514	242.127457	0.811075	0.811075	0.000000	0.405013	-1.000000	-1.000000	0.000000
105	8	7	-1	20109.555471	213.567154	18.634563	0.966336	0.966336	0.000000	0.852518	-1.000000	-1.000000	0.000000
106	8	8	-1	7561.423874	164.471313	178.188629	1.133541	1.133541	0.000000	0.536430	-1.000000	-1.000000	0.000000
107	8	9	-1	7470.268854	48.137238	111.604607	1.311160	1.311160	0.000000	0.551463	-1.000000	-1.000000	0.000000
108	8	10	-1	6844.538166	100.747246	191.013779	0.805260	0.805260	0.000000	0.652083	-1.000000	-1.000000	0.000000
109	8	11	-1	6940.948422	116.693703	45.042362	0.786252	0.786252	0.000000	0.677558	-1.000000	-1.000000	0.000000
110	8	12	-1	14223.985929	13.480919	225.748032	1.159308	1.159308	0.000000	0.766686	-1.000000	-1.000000	0.000000
111	8	13	-1	3874.361384	218.846191	189.347122	0.682271	0.682271	0.000000	0.620931	-1.000000	-1.000000	0.000000
112	8	14	-1	7732.723486	127.215454	246.347427	1.104623	1.104623	0.000000	0.633161	-1.000000	-1.000000	0.000000
114	9	1	-1	4151.163559	102.477798	12.290001	0.786478	0.786478	0.000000	0.556565	-1.000000	-1.000000	0.000000
115	9	2	-1	9359.865640	188.831436	141.034622	1.303452	1.303452	0.000000	0.530628	-1.000000	-1.000000	0.000000
116	9	3	-1	8900.652020	116.575180	45.090767	0.989362	0.989362	0.000000	0.766232	-1.000000	-1.000000	0.000000
