Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
85	85	4000	1826	0.160	0.050	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
2	1	2	-1	15171.637122	67.301109	43.328175	1.005216	1.005216	0.000000	0.801223	-1.000000	-1.000000	0.000000
3	1	3	-1	9195.266646	38.012955	10.094666	0.927642	0.927642	0.000000	0.678530	-1.000000	-1.000000	0.000000
4	1	4	-1	10934.021683	13.500268	52.001419	0.817530	0.817530	0.000000	0.869712	-1.000000	-1.000000	0.000000
5	1	5	-1	7916.035797	14.657325	46.240711	0.824897	0.824897	0.000000	0.801550	-1.000000	-1.000000	0.000000
6	1	6	-1	15660.753508	72.320000	67.540794	1.271248	1.271248	0.000000	0.688553	-1.000000	-1.000000	0.000000
7	1	7	-1	23690.278553	55.773022	79.651413	0.978497	0.978497	0.000000	0.917156	-1.000000	-1.000000	0.000000
8	1	8	-1	9576.620079	77.855385	72.234779	0.899016	0.899016	0.000000	0.741482	-1.000000	-1.000000	0.000000
9	1	9	-1	12554.403429	26.151056	31.990982	1.235048	1.235048	0.000000	0.784998	-1.000000	-1.000000	0.000000
10	1	10	-1	8663.028832	79.615318	27.246132	1.082878	1.082878	0.000000	0.612727	-1.000000	-1.000000	0.000000
11	1	11	-1	10038.233388	3.215991	45.115158	1.081337	1.081337	0.000000	0.622685	-1.000000	-1.000000	0.000000
12	1	12	-1	5213.373355	56.610989	10.136381	0.779095	0.779095	0.000000	0.661624	-1.000000	-1.000000	0.000000
13	1	13	-1	7814.397527	44.159344	3.583764	0.968751	0.968751	0.000000	0.619307	-1.000000	-1.000000	0.000000
14	1	14	-1	9984.192042	32.567608	44.211830	0.928502	0.928502	0.000000	0.755264	-1.000000	-1.000000	0.000000
15	1	15	-1	4052.625894	6.990400	48.221287	0.712619	0.712619	0.000000	0.419024	-1.000000	-1.000000	0.000000
16	1	16	-1	10948.655367	58.167236	26.997570	0.895326	0.895326	0.000000	0.905407	-1.000000	-1.000000	0.000000
17	1	17	-1	11150.436714	79.547798	11.773438	0.780449	0.780449	0.000000	0.828642	-1.000000	-1.000000	0.000000
18	1	18	-1	18105.045217	8.526182	64.410034	0.992009	0.992009	0.000000	0.899684	-1.000000	-1.000000	0.000000
20	2	1	-1	6907.255593	58.045460	27.065659	1.074327	1.074327	0.000000	0.432660	-1.000000	-1.000000	0.000000
21	2	2	-1	9138.442855	3.311829	45.166763	1.014286	1.014286	0.000000	0.647950	-1.000000	-1.000000	0.000000
22	2	3	-1	5588.067188	32.625065	44.058105	0.718382	0.718382	0.000000	0.631884	-1.000000	-1.000000	0.000000
23	2	4	-1	13739.520998	72.299034	67.440277	1.081115	1.081115	0.000000	0.749342	-1.000000	-1.000000	0.000000
24	2	5	-1	10411.782770	79.792023	11.441187	0.968997	0.968997	0.000000	0.747885	-1.000000	-1.000000	0.000000
25	2	6	-1	6408.741776	79.302086	27.618261	0.891209	0.891209	0.000000	0.672645	-1.000000	-1.000000	0.000000
26	2	7	-1	9198.206593	13.463582	52.331024	0.877076	0.877076	0.000000	0.681501	-1.000000	-1.000000	0.000000
27	2	8	-1	14116.357420	8.806861	64.461189	0.918605	0.918605	0.000000	0.827257	-1.000000	-1.000000	0.000000
28	2	9	-1	12435.038959	38.293823	10.203344	1.050673	1.050673	0.000000	0.859657	-1.000000	-1.000000	0.000000
29	2	10	-1	27324.357415	55.597782	79.682907	0.993683	0.993683	0.000000	0.935665	-1.000000	-1.000000	0.000000
