# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
34,35,34,1,1.85919e+06,2207,2076,131,1073.93,36194.4,
28,29,28,1,1.15964e+06,3994,3908,86,1954.11,6405.33,
4,5,4,1,188106,1940,1928,12,36244.2,33922.9,
33,34,33,1,2.1712e+06,1486,1336,150,36282.5,40086.5,
47,48,47,1,1.71519e+06,2189,2076,113,13917.7,33578.4,
9,10,9,1,702091,1375,1330,45,37071.8,9593.08,
4,5,4,1,282017,207,186,21,7191.12,29550.3,
16,17,16,1,542886,620,585,35,36065.1,22118.1,
0,1,0,1,18500.1,2,0,2,35920.6,10645.6,
16,17,16,1,987102,2639,2571,68,16634.9,36791.5,
16,17,16,1,462533,906,880,26,35508.9,19836.4,
7,8,7,1,679717,1127,1086,41,18559.7,36614,
7,8,7,1,200756,48,33,15,36724.7,540.375,
5,6,5,1,633297,192,151,41,638.736,21170.4,
7,8,7,1,599728,104,65,39,36292.5,8093.69,
17,18,17,1,552682,339,303,36,4300.12,25317.3,
4,5,4,1,789807,162,109,53,2432.89,35302.2,
11,12,11,1,584293,177,141,36,22158.4,16913,
18,19,18,1,1.22703e+06,325,250,75,1662.58,39163.6,
2,3,2,1,116222,27,17,10,20215.1,38453.4,
23,24,23,1,2.12176e+06,618,489,129,31447.6,21705.8,
37,38,37,1,1.81708e+06,2469,2351,118,39789.9,21433.7,
10,11,10,1,470860,2621,2592,29,24517.6,30561.6,
2,3,2,1,231571,107,91,16,3540.14,4658.24,
33,34,33,1,1.79554e+06,3261,3141,120,37312.2,32221.8,
1,2,1,1,187192,12,1,11,14907.2,5137.77,
13,14,13,1,311962,977,954,23,23060.1,17130,
5,6,5,1,152599,39,26,13,28936,32444.7,
6,7,6,1,322476,476,457,19,18981.1,31471.8,
22,23,22,1,767355,362,324,38,3610.9,30229.8,
4,5,4,1,160577,131,121,10,25108.8,38570.5,
4,5,4,1,111223,3225,3217,8,25977.5,30996.1,
21,22,21,1,905336,3509,3460,49,36842.5,31327.2,
12,13,12,1,767644,2948,2902,46,6271.72,32203.7,
39,40,39,1,2.45349e+06,511,366,145,11017.4,29120.2,
12,13,12,1,999833,2749,2695,54,36430.3,36210.3,
12,13,12,1,389331,3328,3301,27,9727.09,21724.2,
7,8,7,1,672095,2302,2274,28,21525.9,27428.1,
2,3,2,1,184568,15,3,12,34239.4,28398,
24,25,24,1,2.10889e+06,1190,1065,125,28897.7,8549.19,
19,20,19,1,1.02082e+06,2356,2300,56,2526.33,40131.3,
1,2,1,1,78051.4,5,1,4,23718.8,25429.4,
32,33,32,1,1.01258e+06,3918,3858,60,21121.9,38575.8,
16,17,16,1,1.50009e+06,267,189,78,19143.8,27141.2,
6,7,6,1,603300,568,525,43,11685.4,6684.04,
36,37,36,1,1.92425e+06,3276,3165,111,37894.7,4372.76,
4,5,4,1,143146,2239,2229,10,38972.9,4446.31,
11,12,11,1,1.02402e+06,3220,3169,51,31351.1,32849.7,
1,2,1,1,52770.1,35,31,4,12290.8,3320.62,
20,21,20,1,964391,1830,1762,68,8020.04,14543.3,
16,17,16,1,1.57228e+06,203,100,103,33619.4,32597.3,
1,2,1,1,238956,71,51,20,11543.8,5260.24,
11,12,11,1,1.29817e+06,100,20,80,4384.6,12468.7,
10,11,10,1,180259,3096,3083,13,13312.4,6707.64,
7,8,7,1,307103,1547,1529,18,16923.3,5477.19,
38,39,38,1,1.21146e+06,377,309,68,31769.9,25879.9,
19,20,19,1,1.36353e+06,2772,2692,80,25886.4,11427.3,
29,30,29,1,692499,306,266,40,29261.1,31142,
11,12,11,1,692672,2690,2639,51,26122.1,13932.8,
1,2,1,1,53729.1,3160,3157,3,33222.4,32695.3,
13,14,13,1,806968,1617,1569,48,31136.4,25989.6,
21,22,21,1,930306,2403,2352,51,33658.8,16542.1,
13,14,13,1,556678,3868,3831,37,39162.3,32592.9,
11,12,11,1,544398,149,118,31,22679.9,37500.1,
18,19,18,1,699976,3267,3219,48,32408.5,27290.7,
0,1,0,1,9177.99,1,0,1,29998,39512.5,
33,34,33,1,805726,3870,3817,53,10633.4,2931.41,
11,12,11,1,369284,3914,3889,25,4911.76,17115.6,
30,31,30,1,1.23914e+06,3649,3566,83,20428.3,27048.8,
31,32,31,1,2.33087e+06,739,588,151,6703.54,33423.4,
36,37,36,1,1.9557e+06,1602,1487,115,25415.4,26684.8,
11,12,11,1,368174,211,188,23,21419.9,11435.5,
16,17,16,1,689208,436,396,40,17192.9,18365,
17,18,17,1,1.34187e+06,1419,1326,93,5797.49,16831.9,
0,1,0,1,100990,6,0,6,1459.88,18670.7,
18,19,18,1,546814,139,105,34,27969.6,30269.5,
8,9,8,1,871196,143,88,55,22286.1,32624.7,
48,49,48,1,1.83464e+06,3199,3078,121,26034.7,28109.3,
9,10,9,1,574522,2265,2226,39,21561.3,34288.4,
14,15,14,1,1.54102e+06,2451,2361,90,24323,36834.5,
4,5,4,1,143922,354,343,11,10030.1,1323.56,
6,7,6,1,874255,3365,3306,59,23945.7,32411.5,
1,2,1,1,142850,2786,2777,9,39454.4,39799.9,
0,1,0,1,8923.03,1,0,1,34862.7,12461.9,
2,3,2,1,92837,40,32,8,20680.1,23411.6,
8,9,8,1,428496,88,63,25,10830.4,38980.4,
5,6,5,1,283915,68,55,13,32383.3,509.664,
52,53,52,1,1.71293e+06,798,693,105,39691.3,38838.5,
2,3,2,1,178489,30,16,14,35011.3,18157.5,
8,9,8,1,246555,158,141,17,4083.32,28342.2,
