# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
0,1,0,1,1.40341e+08,4000,0,4000,16842.7,23703.5,
0,1,0,1,472662,19,0,19,20276,22228.3,
0,1,0,2,37172.4,1,0,1,21759.1,21737.2,
0,1,0,2,196921,5,0,5,27711.1,39407.2,
0,1,0,4,37284.9,1,0,1,5034.29,24115.1,
0,1,0,11,32988.1,1,0,1,31103,7062.15,
4,5,4,15,370052,19,6,13,27637.9,31840.4,
0,1,0,24,32659.6,1,0,1,25762.6,31128.6,
0,1,0,27,15772.5,1,0,1,12152.3,26611.6,
7,8,7,28,293518,136,124,12,34778.5,21704.7,
0,1,0,31,5663.62,1,0,1,5739.29,8521.24,
0,1,0,32,37735.6,1,0,1,19100,23677.6,
0,1,0,37,147214,6,0,6,17742.4,26766.1,
1,2,1,69,43966.7,4,2,2,12282.6,12035.8,
0,1,0,74,7587.34,1,0,1,7765.5,7271.58,
0,1,0,76,10074.4,1,0,1,27903.7,28970.4,
1,2,1,83,146500,1191,1185,6,12505.5,2916.62,
0,1,0,88,41408.6,1,0,1,29763.4,39148.5,
0,1,0,94,102626,5,0,5,9890.35,19049.4,
0,1,0,95,36230.9,1,0,1,15642.5,31857.2,
0,1,0,98,45219.1,1,0,1,28563.1,27908.8,
1,2,1,102,169691,10,3,7,22253,19938.1,
0,1,0,102,39592.7,1,0,1,2418.91,11666.5,
0,1,0,105,4765.31,1,0,1,1669.67,37950.8,
0,1,0,105,38099.9,1,0,1,14818,37729.6,
0,1,0,108,7571.02,1,0,1,37676,19857.6,
0,1,0,109,39866.9,1,0,1,10127.6,20978.5,
0,1,0,110,36281.5,1,0,1,34228.1,8077.43,
2,3,2,111,333725,547,536,11,12247.4,23117.4,
0,1,0,116,10967,1,0,1,8590.43,27717.5,
0,1,0,121,5833.71,1,0,1,22724.3,31921.8,
0,1,0,126,35604.3,1,0,1,14887.4,20957.7,
0,1,0,137,42755.6,1,0,1,28120.9,34613.8,
0,1,0,160,128627,4,0,4,37836.7,39696.7,
0,1,0,181,42840.2,1,0,1,6065.04,13705,
0,1,0,181,35968.5,1,0,1,23646.3,35367.6,
0,1,0,192,3785.29,1,0,1,34911.3,22897.3,
0,1,0,194,32852,1,0,1,9830.42,18680,
0,1,0,215,33901.3,1,0,1,11606.5,23708.4,
1,2,1,225,73762.5,3,1,2,29716.9,19458.9,
0,1,0,227,38636.2,1,0,1,35553,21278.7,
0,1,0,232,36591,1,0,1,23032.6,10616.1,
0,1,0,240,42364.2,2,0,2,27048.8,11012.8,
0,1,0,277,6575.74,1,0,1,3186.18,12059.9,
0,1,0,287,40627.4,1,0,1,10120.9,14563.9,
0,1,0,297,36097.4,1,0,1,40307.6,14920.7,
0,1,0,299,44012.8,2,0,2,38467.3,15594.5,
0,1,0,302,48755.6,2,0,2,30510,24501.6,
0,1,0,304,9649.35,1,0,1,2747.44,2438.55,
0,1,0,306,40042.2,1,0,1,26264.3,27787.1,
0,1,0,314,38730.8,1,0,1,32481,15973.5,
0,1,0,324,10453.7,1,0,1,4869.99,29406.1,
0,1,0,357,246069,8,0,8,9980.61,32948.4,
0,1,0,387,12250.4,1,0,1,24092.6,28001.8,
0,1,0,388,84971.9,2,0,2,29921.8,32406.6,
0,1,0,389,95449.1,5,0,5,19462.1,32365.9,
0,1,0,400,7695.65,1,0,1,30992.1,27369.5,
1,2,1,409,44266.7,3,1,2,11863.2,19968.7,
1,2,1,411,95467.8,5,1,4,29492,39774,
1,2,1,415,57917.5,9,7,2,14761.8,11329.1,
0,1,0,417,51564.2,2,0,2,4062.15,19727.8,
