# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
0,1,0,1,37.1301,1,0,1,899.447,10019.7,
2,3,2,1,207.486,1876,1873,3,1993.04,4963.18,
1,2,1,1,104.213,3,1,2,2515.58,34962.5,
5,6,5,1,2405.61,35,7,28,2879,15555.3,
3,4,3,1,458.908,17,13,4,6478,31203.2,
2,3,2,1,230.925,5,2,3,9647.35,36782.8,
1,2,1,1,216.539,1745,1743,2,10604.3,16926.8,
0,1,0,1,163.831,2,0,2,10909.4,2389.78,
0,1,0,1,51.146,1,0,1,11874.2,38634,
2,3,2,1,228.628,3786,3782,4,13443.4,2858.36,
0,1,0,1,723.965,7,0,7,13519.8,7694.37,
0,1,0,1,72.163,1,0,1,13999.3,33715.8,
0,1,0,1,68.6123,1,0,1,14540.6,20810.4,
3,4,3,1,1734.7,89,68,21,15326.3,36321.9,
272,274,273,1,353750,4000,320,3680,15516.9,866.913,
1,2,1,1,1372.02,19,9,10,15657.9,11280.3,
2,3,2,1,1079.78,3967,3959,8,16201.7,6008.17,
0,1,0,1,144.305,2,0,2,16394.2,13262.3,
8,9,8,1,4331.51,823,777,46,17035.7,15059.7,
32,33,32,1,19189.7,219,38,181,20089.4,9781.65,
0,1,0,1,63.7419,1,0,1,21955.8,17955.2,
4.29497e+09,1,0,1,437990,4000,0,4000,22319,31758.9,
0,1,0,1,40.7444,1,0,1,22470.6,23344.3,
20,21,20,1,4007.59,75,42,33,22622.8,6770.59,
1,2,1,1,337.741,33,31,2,23134.9,25989.1,
3,4,3,1,1138.85,22,10,12,24853.5,3511.92,
0,1,0,1,264.506,1,0,1,25084.4,15630.3,
5,6,5,1,947.744,2765,2756,9,26887.7,12574,
2,3,2,1,916.489,2317,2309,8,26928,10714.9,
1,2,1,1,872.753,12,5,7,27845.8,6808.01,
0,1,0,1,269.644,1,0,1,30355.3,32657.7,
1,2,1,1,765.414,9,3,6,30675.6,873.312,
473,474,473,1,402591,3998,551,3447,33556.4,2416.92,
1,2,1,1,243.644,54,51,3,33879.4,23243.4,
5,6,5,1,5013.14,708,666,42,34287.4,18336.9,
8,10,9,1,456446,4000,9,3991,34496.1,16791.9,
1,2,1,1,145.7,1166,1164,2,35007.9,18164.3,
1,2,1,1,256.407,15,13,2,35556.5,2711.31,
1,2,1,1,380.677,3559,3556,3,35599.6,21681.5,
14,15,14,1,2274.63,190,170,20,36482.9,39276.3,
1,2,1,1,884.309,8,1,7,36729.5,9341.08,
0,1,0,1,177.543,3,0,3,37015.5,31208.9,
2,3,2,1,841.054,11,4,7,39319.1,13791.2,
0,1,0,1,94.2142,2,0,2,39385.2,22769.8,
0,1,0,1,37.2797,1,0,1,40116.2,12859.2,
1,2,1,2,219.081,29,27,2,2548.89,18516.7,
0,1,0,2,356.451,3,0,3,4720.11,38029.9,
2,3,2,2,384.58,19,16,3,8922.99,37506.9,
0,1,0,2,79.9189,1,0,1,9872.34,33216,
5,6,5,2,1153.93,3970,3958,12,10344.6,10184.3,
1,2,1,2,349.091,26,24,2,11476.4,15146.1,
0,1,0,2,56.1982,1,0,1,13088.9,23842.5,
311,312,311,2,36796.8,3994,3645,349,20322.1,1930.73,
1,2,1,2,106.922,3094,3092,2,22594.4,8676.02,
3,4,3,2,404.799,52,47,5,23516.1,17800.4,
0,1,0,2,421.944,4,0,4,28148,8024.74,
0,1,0,2,250.504,1,0,1,28502.6,28648.3,
0,1,0,2,58.2973,1,0,1,30063.1,4122,
1,2,1,2,98.1764,1784,1782,2,30525.7,12140.5,
0,1,0,2,292.752,1,0,1,30641.9,33127.1,
0,1,0,2,33.0494,1,0,1,31222.2,9909.75,
1,2,1,2,347.557,4,1,3,32593.4,8724.4,
9,10,9,2,1613.29,46,28,18,34542,19974.2,
0,1,0,2,85.3887,1,0,1,36019.3,18011,
0,1,0,2,269.547,1,0,1,36364.4,829.572,
0,1,0,2,83.788,2,0,2,37620.5,7507.24,
2,3,2,2,2347.27,22,2,20,38421.3,5391.54,
12,13,12,3,1562.19,560,543,17,710.795,19629.9,
0,1,0,3,155.084,2,0,2,2610.86,16194.2,
3,4,3,3,500.092,26,22,4,2941.63,37596.1,
0,1,0,3,49.4338,1,0,1,3112.45,32621,
0,1,0,3,331.048,2,0,2,5721.12,2300.94,
0,1,0,3,29.2965,1,0,1,8986.71,5874.34,
5,6,5,3,981.445,22,11,11,9109.23,27242.6,
0,1,0,3,81.0512,1,0,1,12575.3,39415.7,
0,1,0,3,54.712,1,0,1,14467.7,16462.6,
0,1,0,3,265.337,1,0,1,22798,13000.5,
0,1,0,3,86.51,1,0,1,24803,23552.9,
0,1,0,3,40.0683,1,0,1,24924.5,9674.42,
884,886,885,3,293187,3998,1331,2667,25512.6,38531.4,
15,16,15,3,6671.18,158,105,53,26127.9,9133.91,
1,2,1,3,315.221,5,3,2,27571.4,23300.5,
5,6,5,3,1213.37,3440,3429,11,37952.5,13490.1,
0,1,0,4,91.1758,1,0,1,937.978,17209.1,
839,840,839,4,134950,3990,2769,1221,9924.36,38249.9,
0,1,0,4,23.5816,1,0,1,10264.4,10234.7,
0,1,0,4,361.098,3,0,3,11761.5,18741.3,
0,1,0,4,46.5178,1,0,1,13274.1,15081.4,
12,13,12,4,2131.01,3256,3236,20,30760.7,18851.5,
0,1,0,4,99.1428,1,0,1,36637.5,39394,
0,1,0,4,56.2797,1,0,1,37511,31371.7,
0,1,0,5,75.7285,1,0,1,780.036,21594.3,
0,1,0,5,247.707,1,0,1,1774.12,15549.7,
0,1,0,5,62.6142,1,0,1,8292.67,5072.46,
4,5,4,5,2224.75,27,6,21,19122,38646.4,
0,1,0,5,223.558,1,0,1,22640.6,12940.6,
1,2,1,5,153.248,12,10,2,28614.6,3954.35,
3,4,3,5,874.552,2517,2508,9,33341,30888.3,
14,15,14,5,2117.15,419,398,21,36722.7,13669.6,
5,6,5,6,926.166,1408,1400,8,7820.97,13075.8,
0,1,0,6,49.9956,1,0,1,14553.2,18579.5,
1,2,1,6,168.419,10,8,2,24460.6,4556.72,
33,34,33,6,15710.5,806,676,130,25839,21022.6,
1,2,1,6,336.725,20,18,2,34904.1,30854.7,
0,1,0,7,58.1211,1,0,1,8243.92,9023.48,
0,1,0,7,165.297,1,0,1,11115.2,13379.8,
8,9,8,7,5197.69,375,337,38,11254,31463.7,
0,1,0,7,638.057,5,0,5,17396,22845.5,
0,1,0,7,65.4721,1,0,1,25757.6,10816.2,
0,1,0,7,250.485,1,0,1,28250.9,32045.3,
0,1,0,7,46.412,1,0,1,39209.6,16940.3,
1,2,1,7,334.975,996,994,2,39997.5,6746.57,
1,2,1,8,338.093,338,335,3,2241.39,5182.27,
1,2,1,8,341.342,1885,1882,3,2521.56,8552.87,
1,2,1,8,483.321,10,6,4,5864.52,37933.6,
1,2,1,8,291.252,3506,3504,2,7836.22,18893.3,
0,1,0,8,29.5409,1,0,1,7988.56,16275.3,
2,3,2,8,352.466,348,345,3,15150.3,20388.2,
0,1,0,8,61.0983,1,0,1,15801.2,12352.3,
0,1,0,8,213.963,1,0,1,21505.7,24686.8,
0,1,0,8,34.8986,1,0,1,32336,29381.5,
0,1,0,8,55.2202,1,0,1,35478.7,2575.01,
1,2,1,8,326.359,1070,1068,2,35494.7,27522.8,
0,1,0,8,41.2913,1,0,1,40134.4,6354.85,
0,1,0,9,68.2396,1,0,1,5280.71,4385.27,
0,1,0,9,238.863,1,0,1,6262.89,20211.4,
0,1,0,9,44.7765,1,0,1,9599.92,2433.33,
1,2,1,9,141.243,4,1,3,33900.7,1781.31,
0,1,0,9,62.7995,1,0,1,40469.5,27177.7,
0,1,0,10,287.922,2,0,2,7310.11,14494.1,
0,1,0,10,104.37,2,0,2,7748.8,34047.1,
1,2,1,10,789.065,528,522,6,9935.78,2546.43,
0,1,0,10,52.6731,1,0,1,13971.3,4198.28,
0,1,0,10,70.3647,1,0,1,25929.5,2766.62,
0,1,0,10,223.25,1,0,1,33245.5,24115.8,
0,1,0,10,63.5587,1,0,1,39417.4,11931,
4,5,4,11,997.934,81,71,10,523.758,16555.2,
0,1,0,11,251.989,1,0,1,1683.57,22487.9,
0,1,0,11,124.568,2,0,2,6728.99,27721.9,
0,1,0,11,244.759,1,0,1,9865.71,31262.8,
0,1,0,11,41.0917,1,0,1,11417.5,10176,
1,2,1,11,2519.21,3987,3963,24,19795.8,22983.4,
1,2,1,11,261.645,11,9,2,21053,36892.9,
1,2,1,11,1113.3,9,1,8,28549.9,21956.4,
0,1,0,12,55.1824,1,0,1,8377.66,30599.1,
1,2,1,12,112.307,645,643,2,12296.2,11989.4,
0,1,0,12,248.524,1,0,1,13872.1,5198.45,
4,5,4,13,848.445,327,320,7,2168.26,39484.2,
0,1,0,13,44.4283,1,0,1,13554,25308.6,
11,12,11,13,5141.88,1504,1461,43,19459.1,25452.6,
21,22,21,13,2771.45,148,123,25,24186,25918.8,
3,4,3,13,479.237,2956,2952,4,27587.6,10098.6,
0,1,0,13,60.6243,1,0,1,27944.7,26906.6,
4,5,4,13,1074.44,29,18,11,36722.1,25071,
25,26,25,14,19361.1,285,116,169,4830.62,5398.06,
0,1,0,14,50.6463,1,0,1,7900.39,13216.6,
0,1,0,14,683.258,5,0,5,12917.5,5630.76,
21,22,21,14,3502.05,240,211,29,31632.8,7396.09,
0,1,0,14,251.321,1,0,1,33614.5,9711.47,
0,1,0,15,66.1892,1,0,1,526.352,39613.9,
0,1,0,15,303.797,2,0,2,12496.8,33560.6,
0,1,0,15,226.506,1,0,1,26066.4,8484.03,
0,1,0,15,53.3274,1,0,1,28664.5,9737.63,
1,2,1,16,91.8626,3848,3846,2,1703.84,17159,
0,1,0,16,329.027,2,0,2,8870.89,9910.41,
