# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
0,1,0,1,17874,2,0,2,11732.2,10133.8,
2,3,2,1,37447.1,271,266,5,6821.75,3994.45,
4,5,4,1,140596,243,225,18,6579.29,7873.74,
8,9,8,1,269779,310,274,36,7260.78,1356.72,
1,2,1,1,74879,9,1,8,2246.81,12769,
8,9,8,1,348248,118,71,47,1378.03,11684.5,
0,1,0,2,8209.28,1,0,1,12921.4,7966.56,
15,16,15,3,280782,314,277,37,4164.54,933.486,
4,5,4,3,56526.7,11,6,5,3796,7282.64,
37,38,37,4,592050,3150,3079,71,12771.3,2408.22,
0,1,0,5,9635.42,1,0,1,1374.98,9058.17,
3,4,3,5,29864.5,29,25,4,1756.52,496.528,
6,7,6,6,152205,282,269,13,7550.88,6558.14,
43,44,43,9,544254,2824,2763,61,3568.33,3606.62,
32,33,32,12,390206,2116,2069,47,5870.22,6427.02,
0,1,0,18,7416.38,1,0,1,9572.8,12953.1,
13,14,13,104,159351,2860,2840,20,3532.57,10115.7,
0,1,0,142,28442,4,0,4,8459.06,10481.9,
0,1,0,145,6532.85,1,0,1,7553.51,12320.6,
8,9,8,185,529335,1404,1336,68,3051.56,6803.63,
8,9,8,215,119069,2984,2972,12,1404.62,3262.85,
0,1,0,241,11563.2,2,0,2,1164.4,1910.48,
1,2,1,388,30336,11,7,4,11048.2,7287.95,
0,1,0,651,5623.73,1,0,1,1425.94,3822.85,
44,45,44,738,932848,2899,2783,116,10231.8,4401.88,
0,1,0,759,5260.27,1,0,1,1384.1,3232.88,
17,18,17,772,169161,3034,3013,21,10524.3,2704.19,
3,4,3,820,108911,621,606,15,1305.09,5367.39,
1,2,1,904,73213.6,22,11,11,11664.5,11546.7,
4,5,4,943,167678,670,654,16,3213.33,6265.41,
0,1,0,1115,20539.1,3,0,3,6937.72,4806.44,
0,1,0,1116,8439.12,1,0,1,12860.9,8894.46,
2,3,2,1317,29192.3,26,22,4,3234.52,11319.4,
0,1,0,1513,35719.1,5,0,5,11387.8,11438.2,
9,10,9,1875,338896,970,927,43,5202.93,3441.75,
4,5,4,1879,92928.7,39,28,11,12284.3,12388.7,
12,13,12,2006,305317,1265,1227,38,4176.8,7205.53,
9,10,9,2052,510602,857,784,73,12876.3,6099,
12,13,12,2194,118397,923,909,14,12941.4,8319.8,
3,4,3,2494,37318.4,101,96,5,6338.1,5311.34,
0,1,0,2516,25472.1,4,0,4,4922.96,12383.8,
0,1,0,2530,7949.36,1,0,1,7684.25,11622.1,
0,1,0,2595,6644.47,1,0,1,7230.73,4880.32,
0,1,0,2951,12272.3,1,0,1,4981.69,4842.92,
0,1,0,3272,14782,1,0,1,8986.72,10748.1,
13,14,13,3300,338237,486,440,46,2447.32,2190.02,
0,1,0,3433,11750.3,1,0,1,9250.2,4429.38,
1,2,1,3866,18607.6,21,18,3,3840.45,8412.17,
2,3,2,3933,21335.2,47,44,3,6254.11,4152.37,
