Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
256	256	3000	18506	0.160	0.050	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
1	1	1	-1	4405.357975	151.836166	8.867990	0.887692	0.887692	0.000000	0.423296	-1.000000	-1.000000	0.000000
2	1	2	-1	6797.017129	223.260651	178.208023	1.355304	1.355304	0.000000	0.386912	-1.000000	-1.000000	0.000000
3	1	3	-1	5351.967241	125.683281	18.086254	0.885059	0.885059	0.000000	0.634919	-1.000000	-1.000000	0.000000
4	1	4	-1	8980.083039	211.896805	193.119659	1.060824	1.060824	0.000000	0.744841	-1.000000	-1.000000	0.000000
5	1	5	-1	7623.784871	222.259338	118.297310	0.893630	0.893630	0.000000	0.779653	-1.000000	-1.000000	0.000000
6	1	6	-1	6107.689481	59.744541	199.617706	1.049366	1.049366	0.000000	0.627429	-1.000000	-1.000000	0.000000
7	1	7	-1	3305.299163	216.610794	25.124485	0.760253	0.760253	0.000000	0.486162	-1.000000	-1.000000	0.000000
8	1	8	-1	9632.472294	228.484421	182.815765	1.075376	1.075376	0.000000	0.680250	-1.000000	-1.000000	0.000000
9	1	9	-1	8919.296620	32.216591	100.030098	1.005138	1.005138	0.000000	0.730770	-1.000000	-1.000000	0.000000
10	1	10	-1	6119.614276	5.658964	178.064621	0.870016	0.870016	0.000000	0.700937	-1.000000	-1.000000	0.000000
12	2	1	-1	7468.264584	212.257446	192.836761	1.075619	1.075619	0.000000	0.658397	-1.000000	-1.000000	0.000000
13	2	2	-1	5430.010835	151.773636	9.028031	0.951321	0.951321	0.000000	0.551353	-1.000000	-1.000000	0.000000
14	2	3	-1	8477.086048	32.028652	100.113121	1.005484	1.005484	0.000000	0.687965	-1.000000	-1.000000	0.000000
15	2	4	-1	5990.379839	5.704635	178.514511	1.046182	1.046182	0.000000	0.582362	-1.000000	-1.000000	0.000000
16	2	5	-1	9915.683308	228.221893	182.471542	1.119619	1.119619	0.000000	0.611015	-1.000000	-1.000000	0.000000
17	2	6	-1	8732.030473	221.951309	118.148720	1.182877	1.182877	0.000000	0.648234	-1.000000	-1.000000	0.000000
19	3	1	-1	4382.087571	214.507889	166.875824	1.070005	1.070005	0.000000	0.401342	-1.000000	-1.000000	0.000000
20	3	2	-1	7527.376279	212.661072	192.902328	1.038179	1.038179	0.000000	0.583762	-1.000000	-1.000000	0.000000
21	3	3	-1	7800.528788	221.958817	117.882240	0.896873	0.896873	0.000000	0.668950	-1.000000	-1.000000	0.000000
22	3	4	-1	10955.890768	32.073265	100.129578	1.254627	1.254627	0.000000	0.624835	-1.000000	-1.000000	0.000000
