1,17824.7
2,40059.8,20574.4
3,16393.5
4,13945.3
5,18947.2
6,12797.2
7,16099.4
8,21053.3
9,36738.2,36204.6
10,21685.7,53032
11,80233.6
12,60978.4
13,15964
14,18191.4,17282.7,12222.5,36816,42915.8,18743.1,18119.5,22234.1,23593.3,18826.1,24038.6,22755.8,25709.5,23565.1,22538.5,14338.3,19547.9,17701.8
15,12204
16,15820.5
17,13889.1
18,19292.6,13737
19,19664.9,16549.8,13172
20,12256.5,15181.8
21,18031
22,20078,10829.3,12835.2
23,31136.2
24,28956.1
25,13200.9,13265.2,31621.4,16778.6,22409.9,20096.8,14219.9
26,11260
27,24236.4,36545.4,38388.9,23019
28,12409.4,11520.5,15167.8,11264.2,11657,14540.4,10252.2
29,18573.1
30,15255.3
31,27849.7
32,14654.9
33,18018.8
34,16809.5,22772.7
35,22814
36,52467.6
37,116176
38,19250.2
39,15751.4
40,17045.8
41,14762.5,15916.3,12530.7,10148.5,15654.6,15288.4,14105.7,14166.7,12327,11637.6,11880.2,11873.9,13552.2,15216.4,23764.1,21471.5,16884.9
42,10114.7,15170.5,14911.8,16633.9,15017.2,12163.8
43,14010.2
44,18953.8
45,15763.2
46,16735.7
47,16087.8
48,20307.9
49,24104.5
50,21211.3
51,17918.3
52,26437.2
53,16370.8
54,14412.2
55,17453.2
56,15460,13108.6,13947.7,12033.4,22091.7,15967.9,37541.9
57,11690.1
58,14654.3
59,13260.6
60,12302.9
61,30359.9
62,25979.3
63,11518
64,11556.4
65,29678.2,27930.6
66,14271.8
67,11479.4,17552.2
68,18539.2,18460.7
69,20634
70,15263.9,26899
71,40865.9
72,20008
73,15986.9
74,37771.7
75,16996.5,17371.7,21657.4,20810.3
76,29115.3
77,11316.3
78,16260.9
79,13301.5
80,20609.4
81,15045.3
82,31096.1,48595.9,48363.7,62546.6,40374.2,15151.2,15524.1,44282.3,38207.1,36559,25824.1,19903.8,17223.3,17250.2,17383.2
83,16176
84,61811.2,19322.7
85,10606.9
86,30028.7
87,17629.6,28982.5,23120.5,26343.3,13690.9,19546.7,65787.2,23945.4
88,10710.1
89,18860.1
90,11690.3
91,10795.9
92,13059.1
93,29790.7,26296.9
94,80894.2,25302.8
95,16851.7
96,13254.8
97,20060.6
98,20506.1,25127.9,19061.5,24599.5,23739.2,22560.7,24077.3,19222.4,19052.1,15691.3,20369.3,22493.5,16279.2,17712.4,22821.6,18335,15367.1,19921.8,16199,19459.4,12306.5,14551.1,16439.9,18471.6,11314.9,18814.7,22777.7,23973.1,16919.7,24035.8,30914.7,28689,16631,21071.7,20620.3,32694.3,19556.3,17437.5,12895.7,15892.6,20780,14876.9,14574.2,18989,19335.8,16757.5,12587.2,17365.7,22495,18394.9,14281.5,15453.1,12610.2,15660.6,22814.1,13781.1,17029.2,18899,25217.7,19610.8,17345.3,17313.3,17277.2,18368.6,17094.9,15567,14712,20557.1,13679.3,15280.2,20020.8,15195.2,15926.4,24797.2,16217.8,19071.5,15557.6,20794.5
99,16081.4
100,24368.2
101,16088.7
102,22558.8
103,23844.4
104,20538.5
105,24355.6
106,10434.2
107,25147.2
108,13822.4,16575.3,17258.2,13076.4,14073.1,18251.3,18433.5,20358.9,20732.7,17001.3,22123.7
109,11624.7
110,13800.7
111,12342.5,16615.2,14836,19919.7
112,14694.6,76716.2,105683
113,13107.1,10808.7,14603.9,21481,15406.3,15288.1,11649,16333.7,21024.7,14636.4,14029.4,10216.8,33229,39013.9,12041.7
114,17206.2
115,29200.1
116,15257.1,15426.9,15293.5,16458.2,13959.8,22604.9,27951.7
117,21948.9
118,16650.8
119,22510.2,66609.3
120,18908
121,20372.5,27227.7
122,203699
123,46597.5
124,26139.9,19329.4,22560.5
125,52390.6
126,23738.1,53162.3,64279,60890.9,54436,53090.9,48668.8,48474.4,31026
127,16079.9,53787.3,58907.3
128,17172
129,26341
130,20068.7
131,12963.7
132,15228.9
133,12940.3
134,22891.8,26395.8,24409.4,15573.2
135,11368.6,17405.7,15364.7,15476.1,12928.9,17549.2,16657.8,15169.1,13802.9,10908.8,13749.8,12957.2,14076.2,17030.9,11963.4
136,15172.5,14898,18174.3,15728.9,11918.2
137,12677.6
138,15006.6
139,12002.6
140,27534.4
141,17065
142,15524.4
143,19487.4
144,17512.9,24046.8,15922.1,11507.2,19365.1,29408.1,32771.9,22423.7,33727.3,35555.6,32687.7,30967.8,34729,32984.7,42097.4,43734.3,39612.1,35147.8,36690.3,38746.2,34564.6,34764.2,34450.1,19168.1,28215.3,32852.9,26076,32661.6,21153.5,27476.8,23856.6,25336.2,14782.8,11776.3,13298.4
145,16859.1
146,22663,38954,29789.7,46937.2,43048.1,50387.6,49994.8,42276.5,43660.4,43488.3,25681.6,13762.1,16822.2,25134.1,25740
147,29699.2,28743.8
148,12890.6
149,12378.8
150,19564.8
151,17829.6
152,29425.8
153,10916.4
154,11679.8
155,15685.8
156,11815.1
157,31760.8,35130.7
158,95385.4
159,17272.9
160,17104.6
161,15463
162,12393.7
163,18197.1
164,18088.8
165,26654.4
166,16575.1
167,16683,20526.3,14849.9,46532.1,21761.3,24080.5,23211.7,19624.2,39680.1,20357
168,13735.6
169,15589.3
170,17006.8
171,15738.7
172,16313.7
173,17676.5,15897.9,18854.4,15297.8,18182.9,12631.3,66468.6,22640.1
174,19303.7
175,20611.7,18354.6,17371.1,14705.1
176,51606.1
