# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
2,3,2,2,140065,26,9,17,31506.1,5398.29,
0,1,0,2,14122.9,2,0,2,20674.7,14711.4,
5,6,5,3,96603.7,44,32,12,31579.6,25559.4,
1,2,1,3,68705.2,11,3,8,14310.3,16090.4,
0,1,0,4,55084.6,7,0,7,12533.9,24823.2,
2,3,2,5,142475,1534,1520,14,13327.7,3099.95,
0,1,0,6,41280.9,4,0,4,29599.7,31808.1,
3,4,3,6,103840,23,9,14,24888.1,24352.6,
1,2,1,7,74717.4,1073,1065,8,15046.6,6824.61,
1,2,1,8,51082.5,3991,3985,6,14730,8739.92,
0,1,0,10,17569.9,2,0,2,20866,30191.4,
1,2,1,10,112753,14,1,13,18023.2,10253.9,
4,5,4,11,76715,24,15,9,23789.3,27032.6,
0,1,0,14,24732.2,3,0,3,22715.3,2697.53,
0,1,0,14,28399.9,4,0,4,1696.05,13844.1,
0,1,0,14,4717.74,1,0,1,17233.9,18276.8,
1,2,1,15,153324,24,7,17,7926.08,21196.9,
3,4,3,15,86832,28,20,8,11991.8,24880,
0,1,0,15,14112.2,2,0,2,23897,30590.7,
1,2,1,17,113597,13,1,12,6779.29,3325.42,
1,2,1,17,22726.9,4,2,2,12676,6647.28,
3,4,3,19,62760.1,1071,1065,6,14964.4,9231.52,
0,1,0,20,45568.6,5,0,5,28286.3,773.137,
0,1,0,21,20642.7,2,0,2,13006.9,28142.5,
0,1,0,21,31791.6,3,0,3,3545.39,19966.1,
3,4,3,23,173824,32,12,20,32222,17514.6,
0,1,0,23,18426.1,2,0,2,12962.8,22341.4,
1,2,1,24,40691.5,9,4,5,18601.4,26877.9,
4,5,4,25,165533,31,11,20,19455.8,21755.9,
0,1,0,25,18688.2,2,0,2,9368.67,16227.5,
0,1,0,25,70234.4,7,0,7,22228.4,25747.4,
0,1,0,27,36212.4,4,0,4,18660.1,29326.9,
0,1,0,31,14552.6,2,0,2,18901.9,31511.6,
6,7,6,32,413473,76,26,50,977.397,801.094,
0,1,0,34,16259.9,2,0,2,7696.37,17945.7,
1,2,1,34,34070.8,5,1,4,17361,16902.3,
0,1,0,34,11078.8,2,0,2,10074.6,20975.6,
1,2,1,36,62293.3,16,9,7,2050.29,11675.5,
