1,10367.7,5902.94,7449.5,6596.26,12072.3,6103.19,7619.06,9519.19,8321.69,11404.8,7259.36,7237.09,10627.2,11151.2,10170.6,11894.7,8972.49,9288.73,11209.5,16203.3,8821.37,10107.2,7927.12,9895.68,4627.91,9674.06,7411.25,7031.32,7318.45,9812.47,6373.2,13244.6,11250,8498.08,10919.5,9451.49,6620.5,9977.18,10163.5,7922.29,6419.57,12783.3,11626.4,15706.1,8768.21,9205.28,12408.2,9437.4,10264.2,11300.9,8065.1,9392.13,12777.1,10224.1,6990.75,11423.3,10459.5,10181.8,7359.64,11812.6,7820.29,10357.6,9020.23,11158.8,8878.86,10260.7,6907.22,6190.15,9464.26,6914.95,8148.98,12912.4,5763.76,14836,8361.2,10642.5,6003.6,7570.76,9722.95,8531.98,9754.59,9996.93,7786.94,12694.7,8253.49,8734.83,12914.1,6815.43,12091.7,6031.44,8326.83,7941.86,9649.08,4941.74,11673.4,8046.95,8711.77,13403.3,11995.6
2,5961.92,4340.59,8641.75,7967.53,7544.67,6939.02,6439.29,6940.28,10843.2,9130.89,6795.11,8156.19,10155.7,4968.57,5470.59,7903.46,7475.97,5517.05,6498.71,5779.06,8148.45,11130.3,9658.6,5949.32,6587.93,4425.02,7202.27,8579.57,6325.6,8542.39,5788.42,7655.97,7440.69,5985.19,9081.72,10068.5,5923.64,5383.26,6253.22,9516.55,6716.13,7355.77,7058.29,6242.27,9111.08,8291.88,5734.89,5699.14,6203.43,6612.65,4785.02
3,7420.39,11197,16853.7,13903.5,17277.8,12085.8,12538.1,12605.5,12212.3,16356.9,10318,15552.2,14051.8,14864.6,14305.7,16789,13086.5,13846.8,12368.7,13953.3,10677.8,11676.5,10794.2,14137,12428.9,11414.7,14116.6,15609.5,5494.42,13067.7,15934.9,11642.5,14111.5,10346.4,17320,15214.1,15500,16810.3,9752.27,15806,12573.9,18911.7,9405.65,15967.1,8575.55,13840.8,14013.7,14333.2,15279.6,13763.4,9796.61,10145.8,10352.9,12974.1,13699.8,12662,5439.27,8718.41,8679.75,11974.5,14985.2,9069.66,7850.79,9281.25,6945.3,7096.16,8189.64,9426.52,8199.48,12298.2,9488.04,6549.99,7966.89,7774.1,8444.21,4266.38,9811.15,5067.99,10163.6,7445.91,6785.06,6650.85,7247.08,7194.57,9060.9,7577.52,7970.8,7220.43,8638.63,9000.29,10575.5,6819.18,9421.22
4,8575.85,18207.7,6279.43,7712.86,8742.84,7933.21,9570.18,10282.6,6486.67,8928.75,6384.04,5376.63,10546.7,11037.6,6101.83,8797.98,7519.08,5668.35,5344.66,7475.63,5471.07,10236.4,6434.2,5953.97,5259.91,7322.53,5691.07,3995.58,9968.61,6037.13,9016.13,8501.4,7494.04,6066.45,4651.28,6308.92,8155.86,6006.21,7105.77,10347.1,5691.43,6841.63,9802.67,7593.6,6018.85,9979.08,5547.68,6087.69,8480.34,10513.9
5,9121.73,12730.9,10106,5709.64,11241.6,14248.8,9172.83,13828.1,7944.76,14002.5,8150.57,11255.5,7195.37,14869.1,10625.8,13264.4,11511.1,7941.43,8559.54,8118.97,5701.67,11872.9,8385.87,5503.37,7162.88,10744,5235.79,5335.69,10856.6,11329.6,7414.81,5744.79,8363.4,15346.1,7753.94,10328.5,11908.6,6396.9,7243.04,8718.39,8983.56,11562.2,6956.41,8859.78,13894.7,8669.5,10915.8,8083.82,8919.18,8520.17,10514.2,7107.36,7879.99,5134.16,7246.63,5911.77,6828.22,9608.65,7756.3,10777.5,10451,6560.19,8051.52,9029.37,8685.13,7891.84,9838.46,7157.29,8792.28,8362.74,5668.96,5783.42,8260.22,6370.23,6020.2,7408.6,10518.7,8660.23,8762.17,11003.7,7943.65,7367.73,8627.96,7781.19,10629.4,9543,8191.73,11765.4,5694.95,10537.3,6687.25,8321.77,11297.7,9169.98,9463,9863.52,7586.72,4848.12
6,16442.2,9066.27,10224.8,8080.28,11461,9941.68,10708.7,14728.6,12966.5,12846.1,8537.8,10527,13302.5,10449.9,11254.2,6674.02,11593.5,7731.13,10696.1,9833.88,13599.7,12859.8,15396,11730.4,9571.73,7804.64,10900,3040.42,12159.8,7928.99,10700,10778.6,8931.73,9007.87,6852.9,8174.45,8764.87,10779,9175.01,10830.2,8203.82,6572.76,11067.1,9885.17,11950,12965.8,13030.4,11005,9181.66,12150.9,10398.2,11818.2,12254.8,10067.2,16178.4,13123.6,9225.64,7873,10649.9,10051.8,14578.3,10148.3
7,14175.2,10707.1,10682.3,7238,10175.6,5516.77,9628.38,9838.92,7895.13,10751.6,7498.03,7260.29,11490.4,6047.44,6759.04,6196.76,9202.79,10742.4,8592.9,9042.47,6600.81,12861.3,9605.45,9189.09,8360.74,9209.52,7667.61,5213.81,9441.08,6289.85,8881.7,6958.26,7513.62,10902.2,9749.61,7417.78,10460.1,9231.82,12880.3,9883.06,9224.88,6592.29,9742.83,7203.4,10942.4,10615.3,9591.64,12222.8,11653.3,4792.92,7696.37,12114.4,11819.6,10055.3,7737.96,6118.55,12845.4,12394.8,8384.4,8504.86
8,10020.4,13057.6,7910.42,11904.9,9452.08,12547.8,9343.85,6025,11465.7,9437.07,10146.7,13695.4,10908.4,7768.6,10280.1,10897.2,10145.1,14580.4,10351
9,4903.76,10989.9,7928.6,9200.74,9653.42,8998.23,10980.2,11790.6,13443.9,9471.9,9745.45,10280.9,11164.3,7631.18,13332.2,10044.3,12754.2,10257.7,9723.53,10650.2,7317.53,7662.44,8993.96
10,7584.94,5040.46,10128.1,7029.22
