Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
85	85	4000	1885	0.160	0.050	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
1	1	1	-1	10727.463383	12.019605	8.395042	1.158009	1.158009	0.000000	0.725189	-1.000000	-1.000000	0.000000
2	1	2	-1	12924.071278	10.024996	62.243210	1.107222	1.107222	0.000000	0.853841	-1.000000	-1.000000	0.000000
3	1	3	-1	8771.483731	73.827339	38.713528	1.002481	1.002481	0.000000	0.621871	-1.000000	-1.000000	0.000000
4	1	4	-1	26100.768463	65.742996	74.699722	1.268823	1.268823	0.000000	0.828343	-1.000000	-1.000000	0.000000
5	1	5	-1	8263.880565	3.581483	26.388243	0.871190	0.871190	0.000000	0.688611	-1.000000	-1.000000	0.000000
6	1	6	-1	5529.659079	73.476418	50.644886	0.594250	0.594250	0.000000	0.707357	-1.000000	-1.000000	0.000000
9	2	1	-1	7345.624452	12.147526	8.342842	0.783495	0.783495	0.000000	0.714529	-1.000000	-1.000000	0.000000
10	2	2	-1	12291.385259	9.696238	61.993576	0.923519	0.923519	0.000000	0.773630	-1.000000	-1.000000	0.000000
11	2	3	-1	6485.688766	40.556622	54.931805	0.963971	0.963971	0.000000	0.479993	-1.000000	-1.000000	0.000000
12	2	4	-1	15358.353302	65.979362	74.970062	0.943329	0.943329	0.000000	0.814206	-1.000000	-1.000000	0.000000
13	2	5	-1	9802.758514	3.317158	26.319387	1.121451	1.121451	0.000000	0.641524	-1.000000	-1.000000	0.000000
14	2	6	-1	7868.096196	73.706963	50.296619	0.841235	0.841235	0.000000	0.610685	-1.000000	-1.000000	0.000000
15	2	7	-1	5885.304036	74.032585	38.924538	0.673145	0.673145	0.000000	0.696359	-1.000000	-1.000000	0.000000
17	3	1	-1	20101.573433	65.903610	75.143501	1.083118	1.083118	0.000000	0.805683	-1.000000	-1.000000	0.000000
18	3	2	-1	8650.344169	43.777664	68.126228	1.115065	1.115065	0.000000	0.578078	-1.000000	-1.000000	0.000000
19	3	3	-1	5554.918171	73.753242	39.101452	0.677785	0.677785	0.000000	0.619061	-1.000000	-1.000000	0.000000
20	3	4	-1	7961.545940	78.656555	13.184275	1.047035	1.047035	0.000000	0.566591	-1.000000	-1.000000	0.000000
21	3	5	-1	7574.215296	40.850479	54.267609	0.775250	0.775250	0.000000	0.739127	-1.000000	-1.000000	0.000000
22	3	6	-1	10332.625668	73.615875	50.310444	1.226219	1.226219	0.000000	0.603188	-1.000000	-1.000000	0.000000
24	3	8	-1	10471.819671	10.023157	62.115883	0.947478	0.947478	0.000000	0.693405	-1.000000	-1.000000	0.000000
26	4	1	-1	5464.066044	73.298744	50.528236	0.592835	0.592835	0.000000	0.681351	-1.000000	-1.000000	0.000000
27	4	2	-1	8057.926397	73.745308	38.749809	0.999927	0.999927	0.000000	0.602222	-1.000000	-1.000000	0.000000
29	4	4	-1	9858.249899	43.502014	67.880463	0.827435	0.827435	0.000000	0.796647	-1.000000	-1.000000	0.000000
30	4	5	-1	5308.670965	78.571091	13.234411	0.678175	0.678175	0.000000	0.563603	-1.000000	-1.000000	0.000000
31	4	6	-1	13391.343801	10.025232	62.081535	1.001533	1.001533	0.000000	0.779769	-1.000000	-1.000000	0.000000
32	4	7	-1	26087.825571	65.851204	74.831596	1.284934	1.284934	0.000000	0.821720	-1.000000	-1.000000	0.000000
34	5	1	-1	11078.255859	9.844989	62.189739	1.084561	1.084561	0.000000	0.791694	-1.000000	-1.000000	0.000000
35	5	2	-1	9221.779229	78.483887	13.436148	0.873418	0.873418	0.000000	0.793010	-1.000000	-1.000000	0.000000
36	5	3	-1	16205.554363	43.341831	67.812370	0.862282	0.862282	0.000000	0.898492	-1.000000	-1.000000	0.000000
37	5	4	-1	19076.914029	65.798141	74.970314	0.968822	0.968822	0.000000	0.849432	-1.000000	-1.000000	0.000000
39	6	1	-1	6993.473790	78.557327	13.231703	0.930676	0.930676	0.000000	0.610366	-1.000000	-1.000000	0.000000
40	6	2	-1	23315.565475	65.985336	74.994888	1.021139	1.021139	0.000000	0.906720	-1.000000	-1.000000	0.000000
41	6	3	-1	11644.047423	10.114872	61.959099	0.948524	0.948524	0.000000	0.758298	-1.000000	-1.000000	0.000000
42	6	4	-1	6692.758545	40.929993	54.980976	0.796667	0.796667	0.000000	0.648303	-1.000000	-1.000000	0.000000
43	6	5	-1	12322.073387	73.976631	38.542522	1.169556	1.169556	0.000000	0.696897	-1.000000	-1.000000	0.000000
45	7	1	-1	13039.604511	43.587917	68.305237	1.415778	1.415778	0.000000	0.555314	-1.000000	-1.000000	0.000000
46	7	2	-1	8029.018253	78.172943	13.192005	0.913560	0.913560	0.000000	0.691351	-1.000000	-1.000000	0.000000
