# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
4,5,4,1,438892,287,249,38,1921.26,1301.37,
11,12,11,1,1.27645e+06,919,794,125,1460.52,9806.42,
1,2,1,1,54743,7,1,6,11818.5,6213.05,
0,1,0,1,137475,10,0,10,10539.3,11996.1,
9,10,9,1,206439,413,391,22,501.624,4144.86,
17,18,17,1,1.82987e+06,1960,1768,192,11618.9,7942.11,
38,39,38,2,1.88441e+06,3880,3703,177,6374.58,8636.02,
6,7,6,3,268078,107,82,25,6960.29,10874.6,
15,16,15,3,1.02688e+06,419,301,118,12472.8,2055.89,
2,3,2,16,21617.7,19,16,3,10472.4,11695,
4,5,4,19,122716,115,99,16,12266.7,1810.37,
0,1,0,20,10850.1,2,0,2,12219.7,1790.81,
1,2,1,99,13907.6,6,4,2,8625.98,4952.01,
30,31,30,166,394132,2926,2880,46,5165.89,7511.11,
2,3,2,318,83777.6,128,118,10,7250.99,2177.64,
1,2,1,406,335008,471,439,32,8409.06,2129.54,
3,4,3,567,52209.4,482,478,4,5429.59,7616.8,
35,36,35,761,488471,990,935,55,4193.23,9898.06,
8,9,8,883,436613,821,778,43,8127.99,3666.46,
2,3,2,1002,39284.5,8,3,5,6167.17,10881.2,
13,14,13,1087,486836,680,622,58,4308.97,12833.1,
1,2,1,1422,18708,227,225,2,3238.08,12283.9,
12,13,12,1427,456593,1977,1931,46,11222.7,9531.81,
9,10,9,1442,1.52617e+06,1658,1526,132,7209.96,12817.8,
30,31,30,1524,712490,825,761,64,5899.67,1966.16,
6,7,6,1544,287117,479,453,26,7727.69,3058.67,
9,10,9,1624,608263,1913,1872,41,5114.07,4569.71,
6,7,6,1869,106430,283,272,11,5163.86,7524.13,
7,8,7,2001,468036,378,324,54,9217.14,9408,
4,5,4,2067,230914,220,192,28,1479.96,8634.41,
1,2,1,2349,247873,37,7,30,4844.19,3519.77,
42,43,42,2356,1.79366e+06,1210,1014,196,4250.26,1821.71,
0,1,0,2409,16895.9,2,0,2,5155.12,4602.55,
4,5,4,2425,154135,373,354,19,11102.7,12450.6,
0,1,0,2477,9845.85,1,0,1,6457.15,8691.84,
1,2,1,2592,28005.1,478,475,3,8863.1,5345.52,
35,36,35,2690,1.20869e+06,1213,1072,141,4303.06,515.238,
35,36,35,2848,502171,1119,1065,54,2745.44,4420.76,
4,5,4,2959,135620,159,143,16,6781.3,8287.44,
1,2,1,3158,126562,30,15,15,8589.02,8916.11,
4,5,4,3329,46189.6,613,608,5,1211.55,8549.87,
1,2,1,3756,25807.2,13,10,3,11466.3,4976.25,
1,2,1,3810,29171.8,10,6,4,1923.78,2831.7,
2,3,2,3855,16258.3,18,15,3,12621.9,10359.8,
