# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
1,2,1,8,66019.7,4,2,2,9626.55,9990.56,
0,1,0,10,105118,3,0,3,13323.4,2664.85,
0,1,0,12,37110.9,1,0,1,3547.38,30100.3,
0,1,0,13,37408.4,1,0,1,2998.74,39645.8,
1,2,1,17,66071.9,156,154,2,10195.3,12195.1,
0,1,0,18,33332.5,1,0,1,35267.4,35301.9,
6,7,6,25,523996,1008,995,13,25417.5,29246.1,
0,1,0,30,47981.4,1,0,1,22190.5,22438.4,
0,1,0,36,48659.1,1,0,1,29556.5,24837.1,
0,1,0,38,93554.2,2,0,2,26515,29072,
2,3,2,38,234924,57,52,5,21099.3,38369,
1,2,1,39,84359.7,295,293,2,39027,18686.3,
0,1,0,43,32707.2,1,0,1,33924.3,25960,
0,1,0,43,73576.6,2,0,2,3075.51,7515.87,
3,4,3,44,151683,33,29,4,24894.8,29291.7,
2,3,2,45,133555,10,7,3,35471.7,28402,
0,1,0,46,51859,1,0,1,39680.3,27110.4,
0,1,0,55,37606.8,1,0,1,31812.2,32111.5,
0,1,0,57,62545.2,2,0,2,31100.8,27367.1,
0,1,0,62,99396.2,2,0,2,16780.2,32658.6,
5,6,5,71,322902,428,421,7,30266.8,17742.6,
1,2,1,80,98399.7,333,331,2,20259.5,9152.44,
1,2,1,85,73906.3,106,104,2,13430.9,28062.5,
0,1,0,88,91340,2,0,2,33078.1,24029.5,
4,5,4,95,192760,168,163,5,28527.2,31971.7,
0,1,0,106,37752.1,1,0,1,34356.5,20885.9,
0,1,0,106,31172.2,1,0,1,10185.1,35618.2,
1,2,1,110,145817,6,2,4,28000.4,31058.8,
5,6,5,110,258492,72,65,7,21743.7,28954.6,
0,1,0,118,45681.2,1,0,1,24251,32063.6,
0,1,0,124,41747.5,1,0,1,34040.3,27123.9,
1,2,1,135,90401.2,7,5,2,20328.5,29775,
0,1,0,137,31778.7,1,0,1,39357.5,11480,
0,1,0,139,45542.6,1,0,1,23677,32873.4,
1,2,1,140,78197.5,81,79,2,9414.05,27143.7,
0,1,0,142,32624.7,1,0,1,23095.6,19685.4,
0,1,0,144,41001.9,1,0,1,35341.5,30635.4,
3,4,3,167,195587,1233,1228,5,29491.3,17629.5,
2,3,2,169,173139,57,53,4,22989.3,22362,
4,5,4,188,290105,2537,2531,6,1129.75,34796.6,
3,4,3,195,175315,29,25,4,27869.7,23608.3,
2,3,2,199,119256,52,49,3,13569.2,27556.5,
2,3,2,202,104390,114,111,3,33080.4,21181.9,
2,3,2,204,117084,49,46,3,13763.6,39284.6,
6,7,6,225,494813,3346,3334,12,26714,38467.5,
11,12,11,248,985526,104,83,21,4652.75,23755.5,
4,5,4,261,299585,294,287,7,14710.4,38645.4,
0,1,0,263,43820.3,1,0,1,30353.2,24948.7,
2,3,2,263,510160,87,76,11,24769.5,34934.7,
2,3,2,281,201989,20,15,5,10282.6,39992.8,
0,1,0,288,37510.6,1,0,1,23175.8,27456.1,
7,8,7,303,367243,94,85,9,20697.3,27631.5,
2,3,2,318,277640,37,33,4,17924.7,32468.7,
1,2,1,324,63262.2,9,7,2,36323.6,38951.7,
0,1,0,329,58379.1,1,0,1,29974.2,32594,
0,1,0,331,85605,2,0,2,24255.6,32566.4,
