Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
256	256	4000	1220	0.160	0.050	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
318	8	1	-1	38272.474697	60.085392	62.490276	0.917960	0.917960	0.000000	0.967015	-1.000000	-1.000000	0.000000
451	10	39	-1	27747.196610	83.245392	16.712795	0.957280	0.957280	0.000000	0.950777	-1.000000	-1.000000	0.000000
467	11	11	-1	41977.470632	83.307816	16.661770	0.870592	0.870592	0.000000	0.971504	-1.000000	-1.000000	0.000000
485	11	29	-1	37671.710012	60.246445	62.391785	0.930644	0.930644	0.000000	0.963933	-1.000000	-1.000000	0.000000
515	12	16	-1	25468.499617	83.260139	16.591339	0.974353	0.974353	0.000000	0.951875	-1.000000	-1.000000	0.000000
525	12	26	-1	37110.862816	22.171152	188.127045	0.822423	0.822423	0.000000	0.962326	-1.000000	-1.000000	0.000000
552	13	6	-1	37408.389506	18.742151	247.786041	0.970784	0.970784	0.000000	0.953766	-1.000000	-1.000000	0.000000
733	17	10	-1	25897.846467	63.657005	76.092598	0.818705	0.818705	0.000000	0.951000	-1.000000	-1.000000	0.000000
786	18	5	-1	40174.060962	220.421158	220.637146	1.082485	1.082485	0.000000	0.950271	-1.000000	-1.000000	0.000000
1091	25	5	-1	33332.485068	159.125549	183.325974	0.898292	0.898292	0.000000	0.952560	-1.000000	-1.000000	0.000000
1360	30	12	-1	36950.927400	159.111984	183.418320	0.924216	0.924216	0.000000	0.954863	-1.000000	-1.000000	0.000000
1394	30	46	-1	37407.715489	138.690323	140.239914	0.928258	0.928258	0.000000	0.955135	-1.000000	-1.000000	0.000000
1683	36	31	-1	42850.863667	184.728226	155.232147	0.901500	0.901500	0.000000	0.950273	-1.000000	-1.000000	0.000000
1764	38	14	-1	52888.518194	165.727264	181.718491	1.018362	1.018362	0.000000	0.964970	-1.000000	-1.000000	0.000000
1788	38	38	-1	43742.941670	131.868073	239.710434	1.002412	1.002412	0.000000	0.955369	-1.000000	-1.000000	0.000000
1806	39	1	-1	29972.810770	243.859497	116.718040	1.018728	1.018728	0.000000	0.951556	-1.000000	-1.000000	0.000000
1807	39	2	-1	48843.810026	165.709686	181.680908	1.008544	1.008544	0.000000	0.953354	-1.000000	-1.000000	0.000000
1832	39	27	-1	43799.049306	131.898331	239.952637	0.863007	0.863007	0.000000	0.961579	-1.000000	-1.000000	0.000000
2052	43	37	-1	26670.871274	212.027023	162.249771	0.960037	0.960037	0.000000	0.955192	-1.000000	-1.000000	0.000000
2073	43	58	-1	40883.413269	19.173311	46.974678	0.971124	0.971124	0.000000	0.955625	-1.000000	-1.000000	0.000000
2091	44	14	-1	32981.785797	19.270514	46.973728	0.914227	0.914227	0.000000	0.971221	-1.000000	-1.000000	0.000000
2103	44	26	-1	38305.344169	155.580276	183.022614	0.928547	0.928547	0.000000	0.958631	-1.000000	-1.000000	0.000000
2145	45	18	-1	48698.189711	221.646286	177.622726	0.952578	0.952578	0.000000	0.963365	-1.000000	-1.000000	0.000000
2204	46	26	-1	47981.389601	155.596909	183.072205	1.067672	1.067672	0.000000	0.953813	-1.000000	-1.000000	0.000000
