# seq OFF,# seq ON,blinks,frame,intensity,lifetime,total OFF,total ON,x,y,
4.29497e+09,1,0,1,1.37617e+07,2000,0,2000,29741,34904.1,
0,1,0,1,5558.33,1,0,1,2215.59,3994.91,
67,69,68,1,1.31704e+07,2000,73,1927,2622.84,14438.3,
11,12,11,1,131333,1523,1503,20,17063.2,20874.6,
5,6,5,1,259190,290,252,38,36452.3,3422.92,
8,10,9,1,1.41721e+07,2000,9,1991,18544.2,9514.88,
88,89,88,1,635805,1952,1860,92,11558,12206.8,
447,448,447,1,9.11972e+06,1999,757,1242,12950.7,14742.5,
29,31,30,1,1.42238e+07,2000,32,1968,9484.47,19643.9,
14,15,14,1,359151,599,550,49,32490,7759.64,
4.29497e+09,1,0,1,1.34951e+07,2000,0,2000,9279.09,13941.5,
209,210,209,1,1.64125e+06,1998,1760,238,35839.2,15669.6,
446,447,446,1,4.93348e+06,1997,1294,703,2263.19,11818.7,
22,23,22,1,252165,1561,1528,33,7209.16,27354.2,
4.29497e+09,1,0,1,1.47349e+07,2000,0,2000,27904,6541.87,
367,368,367,1,3.45324e+06,1998,1519,479,6376.63,13355.6,
37,38,37,1,625541,480,395,85,35755.8,5084.35,
4.29497e+09,1,0,1,1.4416e+07,2000,0,2000,11818.9,7363.91,
4.29497e+09,1,0,1,1.49122e+07,2000,0,2000,5265.1,17801.5,
12,13,12,1,200504,1925,1904,21,11817.1,16648.4,
10,11,10,1,58688.3,1694,1682,12,3233.01,18484,
22,23,22,1,233824,1914,1885,29,23193,15578.9,
101,103,102,1,1.38135e+07,2000,115,1885,34582.7,20880.7,
429,431,430,1,9.43306e+06,2000,690,1310,29240.3,4767.88,
42,43,42,2,333181,1172,1121,51,11586,34098.9,
2,3,2,2,69543.1,9,4,5,15196.3,3362.64,
73,74,73,2,816699,1745,1633,112,36134,28823.8,
222,223,222,2,1.66575e+06,1992,1740,252,35145,37111,
309,310,309,2,3.05324e+06,1998,1588,410,20458.6,37213.3,
53,54,53,2,914239,1748,1600,148,17697,805.242,
6,7,6,2,61827.8,286,277,9,8180.97,16798.2,
11,12,11,2,114772,1387,1375,12,25571,19211.4,
34,35,34,2,530971,1705,1632,73,16290.6,4617.47,
0,1,0,3,4704.36,1,0,1,10940.8,22373.1,
30,31,30,3,280632,1560,1520,40,11660.4,28880.8,
0,1,0,3,4718.5,1,0,1,12557.5,30089.3,
0,1,0,3,4254.83,1,0,1,6149.85,24221.2,
2,3,2,3,17123,37,34,3,3233.63,18428.9,
15,16,15,3,71529.9,193,172,21,7377.05,9919.44,
1,2,1,4,12647.1,1499,1497,2,17089.3,21022,
19,20,19,4,206283,1870,1850,20,25092.8,32280.9,
347,348,347,4,3.21996e+06,1995,1545,450,16109.4,22512.8,
1,2,1,4,7080.51,1639,1637,2,24656.5,2340.31,
0,1,0,4,14346.3,1,0,1,15197.3,3218.54,
5,6,5,4,93226.8,24,11,13,20370.5,2394.4,
20,21,20,4,232113,651,624,27,2229.02,30669.1,
15,16,15,5,211327,1299,1270,29,27558.7,19093.2,
0,1,0,5,3857.55,2,0,2,25881.4,2325.88,
21,22,21,5,172419,1969,1945,24,20375.2,37147.6,
0,1,0,5,4156.03,1,0,1,34110.7,14836.2,
0,1,0,5,4705.77,1,0,1,25295.2,25257.7,
19,20,19,5,372620,171,124,47,30996.9,21579.9,
4,5,4,6,28086.5,1714,1708,6,36142.4,28974.7,
19,20,19,6,146370,1801,1780,21,29337.6,4577.92,
4,5,4,6,101458,255,245,10,30912,24744.7,
3,4,3,7,62578.4,20,15,5,5318.73,7994.49,
0,1,0,7,5250.58,1,0,1,30787.3,24867.7,
0,1,0,7,4248.95,1,0,1,20048.5,2973.15,
4,5,4,8,20095.1,1319,1314,5,11440.7,12396.9,
0,1,0,8,2339.34,1,0,1,20219.3,2853.1,
29,30,29,9,953474,1473,1358,115,27840,4259.88,
0,1,0,10,3560,1,0,1,23591.1,27927.7,
0,1,0,10,2280.85,1,0,1,32302.4,17229,
12,13,12,11,42943.7,1653,1640,13,35252,37130.6,
0,1,0,11,52515.2,2,0,2,8304.33,5352.8,
39,40,39,11,300600,1970,1930,40,38212.1,3224.14,
0,1,0,11,14230.7,1,0,1,13635.5,29298.3,
0,1,0,11,3797.78,1,0,1,10667.9,28203.4,
0,1,0,12,4404.15,1,0,1,9281.12,2160.64,
2,3,2,13,56817,790,785,5,12598.9,23993.4,
0,1,0,14,1212.67,1,0,1,9264.46,35200.1,
0,1,0,14,2478.07,1,0,1,23533.7,5423.94,
1,2,1,16,9120.34,1611,1609,2,3512.07,23460.2,
9,10,9,16,178969,983,971,12,23155,19424,
0,1,0,16,4534.7,1,0,1,7317.49,15640.9,
0,1,0,16,3996.27,1,0,1,38441.1,23510.9,
22,23,22,16,179567,1417,1390,27,1302.81,24023.6,
0,1,0,17,2040.87,1,0,1,18774,4762.15,
0,1,0,17,25415.6,4,0,4,10406.5,2773.96,
0,1,0,18,2683.65,1,0,1,33942.7,33904.8,
1,2,1,19,6141.03,23,21,2,32575.2,7620.34,
0,1,0,19,2409.2,1,0,1,28820.7,22136.1,
0,1,0,19,3070,1,0,1,33809.1,34024.8,
0,1,0,19,3004.28,1,0,1,15300.3,21111.7,
0,1,0,20,54003.8,1,0,1,27270.9,38058.1,
18,19,18,20,232537,858,828,30,9662.09,22495.5,
0,1,0,20,2036.79,1,0,1,32535.4,10063.7,
1,2,1,20,5236.62,227,225,2,26333.1,21821.8,
3,4,3,20,26906.8,11,7,4,28031.2,34116.4,
0,1,0,21,4092.06,1,0,1,22780.2,14933.1,
0,1,0,21,2665.84,1,0,1,17594.5,5155.46,
1,2,1,21,18056.6,1521,1519,2,7223.68,27487.7,
0,1,0,22,5969.75,1,0,1,38132.1,7289.67,
0,1,0,22,2596.59,1,0,1,40103.4,822.014,
0,1,0,23,1540.48,1,0,1,36553.1,3536.01,
0,1,0,23,2728.93,1,0,1,36788.3,38673.5,
5,6,5,24,29550.2,1388,1379,9,36207.6,28814.3,
0,1,0,24,4225.64,1,0,1,3052.27,31444.5,
1,2,1,24,23338.9,249,246,3,17589.4,906.37,
0,1,0,25,5006.03,1,0,1,17696.1,4392.85,
0,1,0,25,15223.1,1,0,1,39614.1,553.146,
0,1,0,26,4602.44,1,0,1,14826.6,31770.9,
21,22,21,26,320996,1020,986,34,37991.6,25452.5,
0,1,0,27,3889.05,1,0,1,35676.9,4943.47,
17,18,17,27,124933,1833,1814,19,15979.2,22514.6,
0,1,0,27,3839.39,1,0,1,28943.8,9526.2,
0,1,0,27,2383.28,1,0,1,26887.5,12210,
1,2,1,28,5507.72,125,123,2,37951.8,25619.6,
0,1,0,28,5683.35,1,0,1,37426.1,17390.1,
0,1,0,28,5321.11,2,0,2,19248.3,27518,
0,1,0,29,4894.72,1,0,1,37452.7,1458.12,
1,2,1,30,51246.2,1264,1262,2,23649.3,6828.23,
0,1,0,30,1720.08,1,0,1,26249.3,17919.2,
0,1,0,31,12533.2,1,0,1,4451.25,2373.39,
0,1,0,31,49909.5,7,0,7,27355.8,10410.8,
19,20,19,32,153282,451,430,21,39868,33748.7,
0,1,0,32,2158.53,1,0,1,27503.5,25338.7,
5,6,5,32,35800.2,30,23,7,29811.9,32112.3,
1,2,1,32,80458.5,986,980,6,3460.41,15505.9,
0,1,0,33,7623.11,2,0,2,40194.8,39513.4,
15,16,15,33,59656.8,1922,1905,17,29139.4,4866.86,
0,1,0,33,13422.1,1,0,1,24974.1,24573.7,
1,2,1,33,61942.6,7,3,4,11224.6,27409,
1,2,1,33,14115.6,970,968,2,29476.9,17409.6,
22,23,22,34,147904,981,954,27,22014.4,37281,
9,10,9,34,100737,1561,1551,10,34685.4,20805.3,
0,1,0,35,6713.56,2,0,2,5515.8,15153.2,
74,75,74,35,862626,1273,1149,124,26864.5,19717.6,
0,1,0,35,3409.55,1,0,1,16450.3,4627.55,
64,65,64,35,891093,1437,1311,126,23924.5,5479.13,
6,7,6,36,96399.1,1745,1729,16,16469.8,1619.79,
0,1,0,36,3047.45,1,0,1,22449.1,9008.17,
0,1,0,36,1384.81,1,0,1,24866.1,28117.3,
8,9,8,37,149631,36,14,22,30255.2,24943.1,
0,1,0,37,27110.8,4,0,4,23694.7,8216.56,
0,1,0,38,2158.95,1,0,1,37158,25138.4,
0,1,0,38,50978.7,1,0,1,28860.2,18139.3,
0,1,0,39,3704.45,1,0,1,16493.9,8220.93,
0,1,0,40,2024.24,1,0,1,7567.01,25234.5,
0,1,0,40,2980.66,1,0,1,23111.1,27702.6,
0,1,0,40,4171.83,1,0,1,32608.7,7498.9,
0,1,0,42,4250.15,2,0,2,5362.05,10935.4,
1,2,1,42,4216.83,3,1,2,17208.1,29891.4,
0,1,0,42,5894.93,1,0,1,22801,10383.5,
0,1,0,43,3522.82,1,0,1,17166.7,29725.4,
1,2,1,44,85296.2,8,1,7,22185.2,1445.14,
4,5,4,44,54313.9,22,15,7,25895,30103.6,
0,1,0,44,2105,1,0,1,34026.6,7298.11,
0,1,0,45,5648.97,1,0,1,17834.8,14301.5,
0,1,0,45,2466.29,1,0,1,36452.1,1493.66,
0,1,0,46,5121.2,1,0,1,15361.7,4341.85,
20,21,20,47,216998,1953,1932,21,6406.02,13402.3,
33,34,33,47,291193,1676,1630,46,14219.9,22249.1,
0,1,0,48,4908.53,1,0,1,33177.5,24829.6,
