Width	Height	nb_Planes	nb_Tracks	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
256	256	4000	1	0.160	0.050	X Y sigma	False
Track	Plane	CentroidX(px)	CentroidY(px)	CentroidZ(um)	Integrated_Intensity
 1	 32	 40.4243831634521	 226.615961551666	 0	 17390.07421875
 1	 33	 40.4511613845825	 226.608790874481	 0	 16676.0546875
 1	 34	 40.46226978302	 226.72632598877	 0	 15763.25
 1	 35	 40.4632043838501	 226.640875816345	 0	 17991.474609375
 1	 36	 40.5262279510498	 226.631235599518	 0	 16312.0263671875
 1	 37	 40.4408845901489	 226.743051528931	 0	 16697.662109375
 1	 38	 40.3768138885498	 226.763995170593	 0	 17343.9140625
 1	 39	 40.4048657417297	 226.619608402252	 0	 16955.138671875
 1	 40	 40.4778652191162	 226.613415718079	 0	 16144.7626953125
 1	 41	 40.4524059295654	 226.67739200592	 0	 16850.166015625
 1	 42	 40.4957857131958	 226.657253742218	 0	 16286.9453125
 1	 43	 40.4068651199341	 226.585737228394	 0	 17803.65234375
 1	 44	 40.4299192428589	 226.637794494629	 0	 17491.955078125
 1	 45	 40.4664001464844	 226.637764453888	 0	 16093.017578125
 1	 46	 40.4646472930908	 226.672254562378	 0	 15895.34375
 1	 47	 40.5609874725342	 226.538017749786	 0	 16587.98828125
 1	 48	 40.5248098373413	 226.69149017334	 0	 15728.8115234375
 1	 49	 40.481595993042	 226.695033073425	 0	 17713.556640625
 1	 50	 40.5857110023499	 226.597763061523	 0	 15763.6357421875
 1	 51	 40.4465532302856	 226.61479473114	 0	 17095.875
 1	 52	 40.472804069519	 226.600155830383	 0	 16870.34765625
 1	 53	 40.4012885093689	 226.644171714783	 0	 16118.9619140625
 1	 54	 40.4910912513733	 226.672142505646	 0	 17500.4140625
 1	 55	 40.5049915313721	 226.626214981079	 0	 17655.177734375
 1	 56	 40.3869433403015	 226.588384628296	 0	 15755.0361328125
 1	 57	 40.3645906448364	 226.652612686157	 0	 17074.533203125
 1	 58	 40.4431028366089	 226.592956542969	 0	 18703.251953125
 1	 59	 40.3944778442383	 226.620165348053	 0	 17281.7109375
 1	 60	 40.4078941345215	 226.627586364746	 0	 16521.57421875
 1	 61	 40.4642763137817	 226.596727848053	 0	 16182.6748046875
 1	 62	 40.4993667602539	 226.552682876587	 0	 16196.810546875
 1	 63	 40.5249028205872	 226.662626743317	 0	 17233.845703125
 1	 64	 40.461877822876	 226.746194839478	 0	 18107.59375
 1	 65	 40.4339561462402	 226.665112495422	 0	 16788.64453125
 1	 66	 40.5186929702759	 226.647397994995	 0	 17025.20703125
 1	 67	 40.4119215011597	 226.650400161743	 0	 15466.6875
 1	 68	 40.5398197174072	 226.572150707245	 0	 16537.619140625
 1	 69	 40.4465665817261	 226.519123077393	 0	 17508.16796875
 1	 70	 40.4812641143799	 226.698808670044	 0	 16948.69921875
 1	 71	 40.4985218048096	 226.672576904297	 0	 17930.412109375
 1	 72	 40.4639196395874	 226.646506309509	 0	 15973.990234375
 1	 73	 40.4421987533569	 226.70965719223	 0	 15906.767578125
 1	 74	 40.4111151695251	 226.697445869446	 0	 17465.2578125
 1	 75	 40.3320350646973	 226.612877845764	 0	 16449.009765625
 1	 76	 40.4968686103821	 226.72495174408	 0	 17108.244140625
 1	 77	 40.4943056106567	 226.656390190125	 0	 16743.634765625
 1	 78	 40.4199562072754	 226.684364318848	 0	 15829.3974609375
 1	 79	 40.3687992095947	 226.615988731384	 0	 17934.099609375
 1	 80	 40.397873878479	 226.58191204071	 0	 17233.43359375
 1	 81	 40.4152178764343	 226.609755516052	 0	 16800.724609375
 1	 82	 40.4660325050354	 226.689771652222	 0	 15488.857421875
 1	 83	 40.5071563720703	 226.632986068726	 0	 16910.763671875
 1	 84	 40.4587812423706	 226.523149013519	 0	 17248.46875
 1	 85	 40.4840097427368	 226.604461193085	 0	 15980.904296875
 1	 86	 40.6126255989075	 226.75478553772	 0	 15836.8232421875
 1	 87	 40.3398685455322	 226.530220031738	 0	 15075.57421875
 1	 88	 40.4859805107117	 226.540654182434	 0	 17566.04296875
 1	 89	 40.5270824432373	 226.600173950195	 0	 16476.890625
 1	 90	 40.4487838745117	 226.596066474915	 0	 15778.71875
 1	 91	 40.3185796737671	 226.60030412674	 0	 17842.931640625
 1	 92	 40.499475479126	 226.508566856384	 0	 17377.18359375
 1	 93	 40.4574337005615	 226.58402633667	 0	 15765.96875
 1	 94	 40.5536909103394	 226.679537296295	 0	 15576.0810546875
 1	 95	 40.3869113922119	 226.514855384827	 0	 17487.95703125
 1	 96	 40.367618560791	 226.543011665344	 0	 17281.99609375
 1	 97	 40.4304161071777	 226.661293983459	 0	 17692.181640625
 1	 98	 40.4422039985657	 226.606583595276	 0	 17136.1484375
 1	 99	 40.450975894928	 226.600363731384	 0	 16886.626953125
 1	 100	 40.496732711792	 226.562754631042	 0	 18325.93359375
 1	 101	 40.4093413352966	 226.547708511353	 0	 17071.87109375
 1	 102	 40.4076542854309	 226.629820823669	 0	 17329.126953125
 1	 103	 40.4711709022522	 226.567079544067	 0	 16589.875
 1	 104	 40.4390640258789	 226.600405693054	 0	 16755.603515625
 1	 105	 40.5051774978638	 226.66849899292	 0	 17177.6171875
 1	 106	 40.491367816925	 226.557330131531	 0	 15886.44140625
 1	 107	 40.4463267326355	 226.691651344299	 0	 16432.68359375
 1	 108	 40.4827556610107	 226.440836906433	 0	 16891.265625
 1	 109	 40.5155162811279	 226.540747642517	 0	 16831.10546875
 1	 110	 40.3938498497009	 226.640213489532	 0	 18573.9140625
 1	 111	 40.3904190063477	 226.499612808228	 0	 15913.28515625
 1	 112	 40.4616270065308	 226.547437667847	 0	 16251.58203125
 1	 113	 40.4542541503906	 226.630830287933	 0	 17622.615234375
 1	 114	 40.4934282302856	 226.646440982819	 0	 17000.640625
 1	 115	 40.4918842315674	 226.687967300415	 0	 15651.9697265625
 1	 116	 40.5146117210388	 226.551570892334	 0	 15659.1044921875
 1	 117	 40.4259629249573	 226.49165725708	 0	 15597.2197265625
 1	 118	 40.3909177780151	 226.615977287292	 0	 17155.033203125
 1	 119	 40.4078941345215	 226.629557609558	 0	 16914.72265625
 1	 120	 40.4288039207458	 226.630437374115	 0	 18474.775390625
 1	 121	 40.477068901062	 226.574419021606	 0	 16619.1796875
 1	 122	 40.4619340896606	 226.672515392303	 0	 17736.001953125
 1	 123	 40.4447431564331	 226.606725215912	 0	 16859.404296875
 1	 124	 40.5577607154846	 226.502197742462	 0	 17063.962890625
 1	 125	 40.3422183990479	 226.549348831177	 0	 16843.36328125
 1	 126	 40.5090579986572	 226.594026565552	 0	 17644.603515625
 1	 127	 40.3592195510864	 226.543688774109	 0	 17502.580078125
 1	 128	 40.5317034721375	 226.684277057648	 0	 15789.53515625
 1	 129	 40.5249300003052	 226.565680027008	 0	 16277.19921875
 1	 130	 40.4758672714233	 226.553275108337	 0	 16963.947265625
 1	 131	 40.5215473175049	 226.720548152924	 0	 16422.66796875
 1	 132	 40.469386100769	 226.55762386322	 0	 16584.70703125
 1	 133	 40.5367555618286	 226.587993144989	 0	 16651.263671875
 1	 134	 40.4434375762939	 226.486246109009	 0	 16591.328125
 1	 135	 40.437328338623	 226.552515983582	 0	 17609.51171875
 1	 136	 40.4275207519531	 226.522772312164	 0	 15610.01953125
 1	 137	 40.5392212867737	 226.503710746765	 0	 17670.875
 1	 138	 40.4238262176514	 226.589593410492	 0	 15400.880859375
 1	 139	 40.4337248802185	 226.538416862488	 0	 17188.130859375
 1	 140	 40.4698457717896	 226.598605632782	 0	 16741.263671875
 1	 141	 40.4282264709473	 226.580402374268	 0	 18641.904296875
 1	 142	 40.4617395401001	 226.613100528717	 0	 17019.15234375
 1	 143	 40.447169303894	 226.574048995972	 0	 16893.17578125
 1	 144	 40.2926368713379	 226.679252624512	 0	 15103.1533203125
 1	 145	 40.4295711517334	 226.564849853516	 0	 18259.73046875
 1	 146	 40.4078540802002	 226.497284889221	 0	 17234.453125
 1	 147	 40.4623961448669	 226.661291122437	 0	 15535.98828125
 1	 148	 40.455039024353	 226.483306884766	 0	 17411.490234375
 1	 149	 40.3647541999817	 226.639326095581	 0	 16942.94921875
 1	 150	 40.363844871521	 226.596793651581	 0	 18016.1328125
 1	 151	 40.4310455322266	 226.631318092346	 0	 16313.0205078125
 1	 152	 40.4697723388672	 226.486001014709	 0	 17166.216796875
 1	 153	 40.3576254844666	 226.626958370209	 0	 17184.94140625
 1	 154	 40.5013117790222	 226.569297790527	 0	 16479.60546875
 1	 155	 40.4560594558716	 226.587062358856	 0	 16514.763671875
 1	 156	 40.5351123809814	 226.588887214661	 0	 16848.509765625
 1	 157	 40.6251630783081	 226.712675094604	 0	 17341.841796875
 1	 158	 40.4825019836426	 226.483736038208	 0	 17693.51953125
 1	 159	 40.4079027175903	 226.540633201599	 0	 16799.486328125
 1	 160	 40.4738416671753	 226.519648075104	 0	 18111.7109375
 1	 161	 40.4293994903564	 226.455677509308	 0	 17191.650390625
 1	 162	 40.468451499939	 226.611295700073	 0	 16884.453125
 1	 163	 40.5220098495483	 226.63933467865	 0	 17225.96484375
 1	 164	 40.4863052368164	 226.60747718811	 0	 16397.7421875
 1	 165	 40.4718332290649	 226.706663131714	 0	 15440.9892578125
 1	 166	 40.4678993225098	 226.564910888672	 0	 17186.79296875
 1	 167	 40.4650650024414	 226.636901855469	 0	 15826.884765625
 1	 168	 40.5288038253784	 226.606548309326	 0	 16359.0078125
 1	 169	 40.504919052124	 226.590379238129	 0	 15818.87109375
 1	 170	 40.4241151809692	 226.470131874084	 0	 17892.583984375
 1	 171	 40.4277119636536	 226.539311885834	 0	 16783.578125
 1	 172	 40.3481664657593	 226.540184020996	 0	 17833.4765625
 1	 173	 40.6380176544189	 226.583469867706	 0	 17023.2421875
 1	 174	 40.370361328125	 226.519647598267	 0	 17494.71484375
 1	 175	 40.4296164512634	 226.545887947083	 0	 14094.2138671875
 1	 176	 40.5415153503418	 226.51966047287	 0	 16863.232421875
 1	 177	 40.4573564529419	 226.535074234009	 0	 16060.3642578125
 1	 178	 40.4396181106567	 226.578960418701	 0	 17112.54296875
 1	 179	 40.4269962310791	 226.535959720612	 0	 17589.759765625
 1	 180	 40.37672996521	 226.595520019531	 0	 16499.2578125
 1	 181	 40.4617166519165	 226.518509864807	 0	 16625.185546875
 1	 182	 40.5455846786499	 226.6620054245	 0	 17857.203125
 1	 183	 40.4006776809692	 226.494791030884	 0	 16985.73828125
 1	 184	 40.4891891479492	 226.543251514435	 0	 17288.015625
 1	 185	 40.5523338317871	 226.550723552704	 0	 17195.203125
 1	 186	 40.5142602920532	 226.501722812653	 0	 16918.546875
 1	 187	 40.4323754310608	 226.521575927734	 0	 17522.826171875
 1	 188	 40.3951954841614	 226.472742557526	 0	 17642.689453125
 1	 189	 40.4085340499878	 226.619500637054	 0	 17755.66796875
 1	 190	 40.5330958366394	 226.569805145264	 0	 18116.1640625
 1	 191	 40.4973049163818	 226.638500213623	 0	 17838.859375
 1	 192	 40.4785041809082	 226.543992042542	 0	 18399.013671875
 1	 193	 40.3560042381287	 226.581325531006	 0	 16859.4140625
 1	 194	 40.4420509338379	 226.663074493408	 0	 17861.431640625
 1	 195	 40.3879084587097	 226.53288269043	 0	 17536.587890625
 1	 196	 40.4593257904053	 226.548075675964	 0	 18026.53515625
 1	 197	 40.4659938812256	 226.531037330627	 0	 17021.75
 1	 198	 40.4184865951538	 226.531205177307	 0	 17950.494140625
 1	 199	 40.5088539123535	 226.546947479248	 0	 16313.732421875
 1	 200	 40.3317875862122	 226.456508636475	 0	 16918.177734375
 1	 201	 40.379545211792	 226.480741024017	 0	 17279.31640625
 1	 202	 40.451416015625	 226.525733947754	 0	 16667.951171875
 1	 203	 40.38170337677	 226.507570266724	 0	 15853.26953125
 1	 204	 40.4531083106995	 226.698446273804	 0	 16487.6015625
 1	 205	 40.3336277008057	 226.493460178375	 0	 16735.166015625
 1	 206	 40.4999828338623	 226.565032958984	 0	 17129.515625
 1	 207	 40.3816070556641	 226.525783538818	 0	 17428.775390625
 1	 208	 40.3027057647705	 226.519824981689	 0	 16381.1806640625
 1	 209	 40.3795628547668	 226.454647064209	 0	 17073.0546875
 1	 210	 40.4526519775391	 226.445643901825	 0	 17044.09765625
 1	 211	 40.4354829788208	 226.572638511658	 0	 16683.291015625
 1	 212	 40.5332403182983	 226.563386917114	 0	 17297.33203125
 1	 213	 40.3527936935425	 226.555872917175	 0	 15838.87109375
 1	 214	 40.4906792640686	 226.53736782074	 0	 16843.33984375
 1	 215	 40.4716606140137	 226.601179122925	 0	 17301.421875
 1	 216	 40.4832906723022	 226.560842990875	 0	 18867.76953125
 1	 217	 40.4316940307617	 226.680756568909	 0	 16498.796875
 1	 218	 40.4448137283325	 226.425044536591	 0	 17190.84375
 1	 219	 40.2854914665222	 226.503122329712	 0	 18021.53515625
 1	 220	 40.4740924835205	 226.478280067444	 0	 16818.15234375
 1	 221	 40.4290266036987	 226.475374221802	 0	 18639.953125
 1	 222	 40.4333071708679	 226.410204410553	 0	 17533.26953125
 1	 223	 40.4781560897827	 226.543354988098	 0	 16897.87109375
 1	 224	 40.5705976486206	 226.410971641541	 0	 16581.9140625
 1	 225	 40.5176630020142	 226.516283988953	 0	 17149.267578125
 1	 226	 40.3415236473083	 226.522081375122	 0	 15578.455078125
 1	 227	 40.4941072463989	 226.575824737549	 0	 15325.673828125
 1	 228	 40.3953809738159	 226.490521430969	 0	 17424.138671875
 1	 229	 40.4886474609375	 226.531492233276	 0	 17869.681640625
 1	 230	 40.4311017990112	 226.582640647888	 0	 16645.033203125
 1	 231	 40.4124612808228	 226.518356800079	 0	 19215.904296875
 1	 232	 40.4759683609009	 226.507967948914	 0	 18605.1640625
 1	 233	 40.3206329345703	 226.502907276154	 0	 16711.470703125
 1	 234	 40.4353771209717	 226.554203510284	 0	 16959.142578125
 1	 235	 40.3596229553223	 226.588104248047	 0	 16394.19921875
 1	 236	 40.4657835960388	 226.54859828949	 0	 16814.328125
 1	 237	 40.4028677940369	 226.572679519653	 0	 17849.84765625
 1	 238	 40.4043025970459	 226.556636810303	 0	 17707.9140625
 1	 239	 40.4622197151184	 226.516395568848	 0	 16857.1875
 1	 240	 40.4038791656494	 226.581694602966	 0	 17297.62890625
 1	 241	 40.400749206543	 226.608590126038	 0	 17150.34375
 1	 242	 40.3777360916138	 226.458882331848	 0	 16916.375
 1	 243	 40.4524464607239	 226.539086341858	 0	 18311.08984375
 1	 244	 40.398588180542	 226.552704334259	 0	 17290.796875
 1	 245	 40.4675602912903	 226.474199295044	 0	 17819.75390625
 1	 246	 40.4710297584534	 226.432845115662	 0	 17237.52734375
 1	 247	 40.4877953529358	 226.552785873413	 0	 16519.92578125
 1	 248	 40.393798828125	 226.612858772278	 0	 16843.29296875
 1	 249	 40.5235719680786	 226.526873588562	 0	 17775.611328125
 1	 250	 40.5109739303589	 226.470614433289	 0	 16722.849609375
 1	 251	 40.4511985778809	 226.537437915802	 0	 16904.3359375
 1	 252	 40.5010495185852	 226.575348854065	 0	 17349.962890625
 1	 253	 40.5459203720093	 226.457558631897	 0	 18353.04296875
 1	 254	 40.4020438194275	 226.483158111572	 0	 15982.48046875
 1	 255	 40.5017285346985	 226.560013771057	 0	 16123.0712890625
 1	 256	 40.3385238647461	 226.481404781342	 0	 17759.44921875
 1	 257	 40.4900827407837	 226.578879356384	 0	 17729.228515625
 1	 258	 40.4212846755981	 226.476057052612	 0	 17277.544921875
 1	 259	 40.3823194503784	 226.470427513123	 0	 16965.74609375
 1	 260	 40.5195512771606	 226.571424484253	 0	 16990.927734375
 1	 261	 40.494891166687	 226.719551086426	 0	 17370.671875
 1	 262	 40.408429145813	 226.39999961853	 0	 16377.197265625
 1	 263	 40.4402894973755	 226.485383033752	 0	 17380.033203125
 1	 264	 40.4375638961792	 226.508090019226	 0	 16688.89453125
 1	 265	 40.5235052108765	 226.483664512634	 0	 17541.431640625
 1	 266	 40.422661781311	 226.592730522156	 0	 16752.359375
 1	 267	 40.4381742477417	 226.396690368652	 0	 16336.4365234375
 1	 268	 40.4774055480957	 226.443457603455	 0	 16263.6259765625
 1	 269	 40.3800115585327	 226.412797927856	 0	 16333.666015625
 1	 270	 40.4400939941406	 226.418879508972	 0	 17905.697265625
 1	 271	 40.5210113525391	 226.554987430573	 0	 17727.556640625
 1	 272	 40.3331546783447	 226.59904384613	 0	 16400.328125
 1	 273	 40.4730539321899	 226.554741859436	 0	 16999.587890625
 1	 274	 40.454873085022	 226.539789199829	 0	 16503.462890625
 1	 275	 40.5347647666931	 226.58212184906	 0	 16866.806640625
 1	 276	 40.3938279151917	 226.422329902649	 0	 17941.388671875
 1	 277	 40.4393243789673	 226.460481643677	 0	 17650.59375
 1	 278	 40.3958826065063	 226.473851680756	 0	 16254.12109375
 1	 279	 40.3688678741455	 226.402872085571	 0	 16357.943359375
 1	 280	 40.528751373291	 226.444959640503	 0	 18165.86328125
 1	 281	 40.4485511779785	 226.437058448792	 0	 18390.560546875
 1	 282	 40.460919380188	 226.46888256073	 0	 16009.630859375
 1	 283	 40.4841370582581	 226.432990074158	 0	 18374.5
 1	 284	 40.333571434021	 226.399895191193	 0	 16803.515625
 1	 285	 40.4166445732117	 226.513508796692	 0	 16577.345703125
 1	 286	 40.4088153839111	 226.612577438354	 0	 17477.392578125
 1	 287	 40.4379911422729	 226.494631767273	 0	 17181.5546875
 1	 288	 40.3899574279785	 226.512239456177	 0	 17653.060546875
 1	 289	 40.5206928253174	 226.471676826477	 0	 17396.26171875
 1	 290	 40.4803500175476	 226.393233299255	 0	 15964.0888671875
 1	 291	 40.2914896011353	 226.481263160706	 0	 17127.65234375
 1	 292	 40.4234323501587	 226.506725311279	 0	 16874.888671875
 1	 293	 40.3897581100464	 226.549956798553	 0	 16269.03125
 1	 294	 40.3549451828003	 226.441476821899	 0	 17035.212890625
 1	 295	 40.3613448143005	 226.482530117035	 0	 17325.30859375
 1	 296	 40.5948276519775	 226.459764003754	 0	 16234.52734375
 1	 297	 40.5294733047485	 226.432232379913	 0	 16352.9794921875
 1	 298	 40.4665441513062	 226.582688808441	 0	 16274.013671875
 1	 299	 40.4195709228516	 226.529636383057	 0	 18381.78515625
 1	 300	 40.5389442443848	 226.517104148865	 0	 17542.43359375
 1	 301	 40.4844822883606	 226.536323547363	 0	 17170.0234375
 1	 302	 40.5188512802124	 226.506687164307	 0	 17105.03515625
 1	 303	 40.4618396759033	 226.585213184357	 0	 16105.849609375
 1	 304	 40.4501104354858	 226.610899925232	 0	 15830.75390625
 1	 305	 40.4674520492554	 226.497502326965	 0	 17216.62890625
 1	 306	 40.4068965911865	 226.479197502136	 0	 16922.0703125
 1	 307	 40.4146776199341	 226.442997932434	 0	 17821.21484375
 1	 308	 40.3676471710205	 226.564613342285	 0	 16744.8671875
 1	 309	 40.4489402770996	 226.521892547607	 0	 17358.294921875
 1	 310	 40.4438276290894	 226.475381851196	 0	 17328.455078125
 1	 311	 40.3458404541016	 226.397983551025	 0	 15665.8046875
 1	 312	 40.4845089912415	 226.513530731201	 0	 17141.01953125
 1	 313	 40.4317526817322	 226.503992080688	 0	 17913.466796875
 1	 314	 40.5136322975159	 226.57091999054	 0	 17415.14453125
 1	 315	 40.3502063751221	 226.487281322479	 0	 19055.765625
 1	 316	 40.4540762901306	 226.460868358612	 0	 17439.3828125
 1	 317	 40.4310894012451	 226.541556358337	 0	 18006.046875
 1	 318	 40.3680429458618	 226.50776052475	 0	 17349.6015625
 1	 319	 40.4757814407349	 226.655571937561	 0	 17533.0234375
 1	 320	 40.4120969772339	 226.493195533752	 0	 16954.974609375
 1	 321	 40.5029282569885	 226.515022754669	 0	 16415.890625
 1	 322	 40.460608959198	 226.468686103821	 0	 15893.58984375
 1	 323	 40.3258266448975	 226.520418167114	 0	 16707.697265625
 1	 324	 40.4001445770264	 226.498603820801	 0	 17324.123046875
 1	 325	 40.3780303001404	 226.436730861664	 0	 17688.513671875
 1	 326	 40.4455938339233	 226.388080120087	 0	 18417.109375
 1	 327	 40.4041662216187	 226.538089752197	 0	 16650.14453125
 1	 328	 40.3920526504517	 226.528910636902	 0	 15719.62109375
 1	 329	 40.3559398651123	 226.528856277466	 0	 15533.0078125
 1	 330	 40.4004373550415	 226.555202484131	 0	 17687.25390625
 1	 331	 40.4679918289185	 226.498194694519	 0	 16509.494140625
 1	 332	 40.3592228889465	 226.528167724609	 0	 17896.302734375
 1	 333	 40.4225921630859	 226.686837673187	 0	 16942.265625
 1	 334	 40.5492906570435	 226.448185920715	 0	 18428.271484375
 1	 335	 40.4217314720154	 226.40544128418	 0	 17004.58984375
 1	 336	 40.5226159095764	 226.471586704254	 0	 16834.373046875
 1	 337	 40.3599886894226	 226.621786117554	 0	 16705.794921875
 1	 338	 40.3997402191162	 226.41900396347	 0	 17122.5625
 1	 339	 40.424843788147	 226.525474071503	 0	 17700.271484375
 1	 340	 40.3819298744202	 226.537149429321	 0	 16578.146484375
 1	 341	 40.3271036148071	 226.4106092453	 0	 17338.5
 1	 342	 40.4759044647217	 226.577942371368	 0	 17351.31640625
 1	 343	 40.470419883728	 226.523255825043	 0	 18219.94140625
 1	 344	 40.4180850982666	 226.499586105347	 0	 17179.08203125
 1	 345	 40.374397277832	 226.413894176483	 0	 17631.865234375
 1	 346	 40.4690589904785	 226.339194297791	 0	 16622.390625
 1	 347	 40.4501829147339	 226.488954544067	 0	 17317.470703125
 1	 348	 40.3718862533569	 226.425227165222	 0	 16755.353515625
 1	 349	 40.3639373779297	 226.549516677856	 0	 17169.22265625
 1	 350	 40.3846378326416	 226.482791423798	 0	 17728.107421875
 1	 351	 40.3267641067505	 226.467283248901	 0	 16323.779296875
 1	 352	 40.4256973266602	 226.547993659973	 0	 17406.5703125
 1	 353	 40.483136177063	 226.566793441772	 0	 16252.626953125
 1	 354	 40.3936071395874	 226.482412338257	 0	 16624.2890625
 1	 355	 40.4023094177246	 226.534166812897	 0	 17718.421875
 1	 356	 40.5084490776062	 226.480340957642	 0	 16158.3955078125
 1	 357	 40.5192880630493	 226.409067153931	 0	 17077.1484375
 1	 358	 40.4072208404541	 226.509504318237	 0	 16909.794921875
 1	 359	 40.3795781135559	 226.46187210083	 0	 18002.25
 1	 360	 40.4870080947876	 226.530828952789	 0	 16922.423828125
 1	 361	 40.4213886260986	 226.466232299805	 0	 17668.888671875
 1	 362	 40.4590616226196	 226.535355091095	 0	 17774.01171875
 1	 363	 40.4023809432983	 226.482486724854	 0	 16010.46875
 1	 364	 40.350396156311	 226.503988265991	 0	 18017.5625
 1	 365	 40.4604606628418	 226.492945194244	 0	 16469.783203125
 1	 366	 40.4847702980042	 226.446966171265	 0	 16924.228515625
 1	 367	 40.4623818397522	 226.446847915649	 0	 17786.48046875
 1	 368	 40.3988265991211	 226.447048187256	 0	 16485.90625
 1	 369	 40.4288864135742	 226.564608573914	 0	 17302.8359375
 1	 370	 40.4871706962585	 226.38157749176	 0	 16416.158203125
 1	 371	 40.4488410949707	 226.498805999756	 0	 18016.109375
 1	 372	 40.4224796295166	 226.547159194946	 0	 15720.255859375
 1	 373	 40.4409656524658	 226.459471702576	 0	 17167.189453125
 1	 374	 40.4825744628906	 226.448496818542	 0	 18735.484375
 1	 375	 40.4056844711304	 226.519525051117	 0	 18146.3046875
 1	 376	 40.5201930999756	 226.495259284973	 0	 17090.33984375
 1	 377	 40.4541788101196	 226.43643283844	 0	 15450.396484375
 1	 378	 40.4753670692444	 226.45129776001	 0	 16958.0078125
 1	 379	 40.3393821716309	 226.397110939026	 0	 16654.796875
 1	 380	 40.4329071044922	 226.426466941833	 0	 16725.31640625
 1	 381	 40.5351142883301	 226.431380271912	 0	 18259.16796875
 1	 382	 40.3844079971313	 226.514506340027	 0	 16385.740234375
 1	 383	 40.4126605987549	 226.545992851257	 0	 18418.83203125
 1	 384	 40.4072875976563	 226.478475570679	 0	 16895.87109375
 1	 385	 40.4372243881226	 226.373718738556	 0	 18322.6953125
 1	 386	 40.3913345336914	 226.573575496674	 0	 17485.990234375
 1	 387	 40.4027137756348	 226.46119260788	 0	 16550.419921875
 1	 388	 40.3384780883789	 226.485885620117	 0	 16767.96484375
 1	 389	 40.5075464248657	 226.47363948822	 0	 16963.9375
 1	 390	 40.4669609069824	 226.467577934265	 0	 16039.7578125
 1	 391	 40.3365907669067	 226.51522064209	 0	 16854.43359375
 1	 392	 40.4079947471619	 226.469211578369	 0	 16789.3671875
 1	 393	 40.3698272705078	 226.520573616028	 0	 17937.65234375
 1	 394	 40.317343711853	 226.545125484467	 0	 15405.8310546875
 1	 395	 40.5314984321594	 226.5636510849	 0	 15968.029296875
 1	 396	 40.3636503219604	 226.482834815979	 0	 16914.40625
 1	 397	 40.4526033401489	 226.410494804382	 0	 18027.654296875
 1	 398	 40.530369758606	 226.426075458527	 0	 17046.654296875
 1	 399	 40.334451675415	 226.470415592194	 0	 15680.1103515625
 1	 400	 40.4747591018677	 226.392488479614	 0	 17068.482421875
 1	 401	 40.3730564117432	 226.531881332397	 0	 17536.296875
 1	 402	 40.4427795410156	 226.378733634949	 0	 17723.12109375
 1	 403	 40.4059829711914	 226.597505569458	 0	 17022.998046875
 1	 404	 40.3957252502441	 226.569954872131	 0	 16784.396484375
 1	 405	 40.5048704147339	 226.416525840759	 0	 17945.328125
 1	 406	 40.4294700622559	 226.420360088348	 0	 16794.8515625
