Width	Height	nb_Planes	nb_Points	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
256	256	4000	5035	0.160	0.050	X Y sigma	False
id	Plane	Index	Channel	Integrated_Intensity	CentroidX(px)	CentroidY(px)	SigmaX(px)	SigmaY(px)	Angle(rad)	MSE(Gauss)	CentroidZ(um)	MSE_Z(um)	Pair_Distance(px)
1	1	1	-1	44143.567804	40.447372	226.675842	1.049291	1.049291	0.000000	0.966549	-1.000000	-1.000000	0.000000
3	2	1	-1	47121.327052	40.401035	226.623245	1.096044	1.096044	0.000000	0.956536	-1.000000	-1.000000	0.000000
5	3	1	-1	43374.260187	40.432167	226.645340	1.066389	1.066389	0.000000	0.944252	-1.000000	-1.000000	0.000000
7	4	1	-1	45011.842268	40.347759	226.706451	1.099914	1.099914	0.000000	0.964571	-1.000000	-1.000000	0.000000
9	5	1	-1	41367.296752	40.467522	226.701035	1.001390	1.001390	0.000000	0.956842	-1.000000	-1.000000	0.000000
11	6	1	-1	45401.396953	40.368393	226.730698	1.100857	1.100857	0.000000	0.956344	-1.000000	-1.000000	0.000000
13	7	1	-1	41802.435646	40.453148	226.620636	1.112689	1.112689	0.000000	0.918189	-1.000000	-1.000000	0.000000
15	8	1	-1	44545.744258	40.480160	226.615250	1.080733	1.080733	0.000000	0.959730	-1.000000	-1.000000	0.000000
17	9	1	-1	44431.522794	40.421707	226.669357	1.145278	1.145278	0.000000	0.964680	-1.000000	-1.000000	0.000000
19	10	1	-1	46204.601080	40.382854	226.614975	1.101808	1.101808	0.000000	0.925102	-1.000000	-1.000000	0.000000
21	11	1	-1	42838.596517	40.579239	226.683060	1.058985	1.058985	0.000000	0.973922	-1.000000	-1.000000	0.000000
23	12	1	-1	9790.606203	147.263092	158.035660	0.948495	0.948495	0.000000	0.760788	-1.000000	-1.000000	0.000000
24	12	2	-1	41128.342714	40.419697	226.687454	0.963708	0.963708	0.000000	0.968479	-1.000000	-1.000000	0.000000
26	13	1	-1	40332.097203	40.440865	226.627304	0.974014	0.974014	0.000000	0.961157	-1.000000	-1.000000	0.000000
28	14	1	-1	44360.922269	40.448025	226.540558	1.032895	1.032895	0.000000	0.948329	-1.000000	-1.000000	0.000000
30	15	1	-1	41952.892952	40.526356	226.706909	1.105003	1.105003	0.000000	0.950265	-1.000000	-1.000000	0.000000
32	16	1	-1	11547.656177	214.824417	245.708664	1.158235	1.158235	0.000000	0.746251	-1.000000	-1.000000	0.000000
33	16	2	-1	49743.548753	40.477051	226.766434	1.117049	1.117049	0.000000	0.963203	-1.000000	-1.000000	0.000000
35	17	1	-1	43939.711519	40.446850	226.690216	1.074010	1.074010	0.000000	0.950452	-1.000000	-1.000000	0.000000
37	18	1	-1	44503.136352	40.356339	226.521271	1.082682	1.082682	0.000000	0.940606	-1.000000	-1.000000	0.000000
39	19	1	-1	44534.965845	40.471745	226.724411	1.080201	1.080201	0.000000	0.959435	-1.000000	-1.000000	0.000000
41	20	1	-1	46258.436534	40.491116	226.530838	1.079173	1.079173	0.000000	0.954325	-1.000000	-1.000000	0.000000
43	21	1	-1	38449.555751	40.557877	226.622803	0.995882	0.995882	0.000000	0.956418	-1.000000	-1.000000	0.000000
45	22	1	-1	43111.786290	40.529026	226.714890	1.016584	1.016584	0.000000	0.951684	-1.000000	-1.000000	0.000000
47	23	1	-1	39826.593611	40.526863	226.580032	1.000322	1.000322	0.000000	0.966473	-1.000000	-1.000000	0.000000
49	24	1	-1	53592.362749	40.382961	226.696136	1.218673	1.218673	0.000000	0.943639	-1.000000	-1.000000	0.000000
51	25	1	-1	40288.607829	40.461075	226.553314	1.060792	1.060792	0.000000	0.957136	-1.000000	-1.000000	0.000000
52	25	2	-1	9386.210482	156.842316	124.029358	0.898316	0.898316	0.000000	0.772639	-1.000000	-1.000000	0.000000
54	26	1	-1	51654.335334	40.451996	226.586792	1.157303	1.157303	0.000000	0.966834	-1.000000	-1.000000	0.000000
56	27	1	-1	41372.232674	40.407310	226.593201	1.050938	1.050938	0.000000	0.946215	-1.000000	-1.000000	0.000000
58	28	1	-1	46022.939032	40.459667	226.731964	1.068254	1.068254	0.000000	0.938563	-1.000000	-1.000000	0.000000
59	28	2	-1	9825.913806	122.513618	183.138733	1.047012	1.047012	0.000000	0.650657	-1.000000	-1.000000	0.000000
61	29	1	-1	41524.487251	40.425156	226.502182	1.052943	1.052943	0.000000	0.966922	-1.000000	-1.000000	0.000000
62	29	2	-1	13060.282750	122.674789	183.167419	0.999979	0.999979	0.000000	0.848298	-1.000000	-1.000000	0.000000
64	30	1	-1	41551.109232	40.488033	226.647736	1.026468	1.026468	0.000000	0.956305	-1.000000	-1.000000	0.000000
66	31	1	-1	44288.702769	40.363407	226.606262	1.099526	1.099526	0.000000	0.936025	-1.000000	-1.000000	0.000000
68	32	1	-1	42948.120615	40.424381	226.615967	1.010619	1.010619	0.000000	0.945020	-1.000000	-1.000000	0.000000
70	33	1	-1	42322.615205	40.451160	226.608795	1.019210	1.019210	0.000000	0.975351	-1.000000	-1.000000	0.000000
72	34	1	-1	43141.034005	40.462269	226.726334	1.103541	1.103541	0.000000	0.967755	-1.000000	-1.000000	0.000000
74	35	1	-1	47221.169898	40.463203	226.640869	1.066106	1.066106	0.000000	0.974014	-1.000000	-1.000000	0.000000
76	36	1	-1	14765.572454	239.097244	42.030094	1.416722	1.416722	0.000000	0.674816	-1.000000	-1.000000	0.000000
77	36	2	-1	44241.582087	40.526230	226.631241	1.110692	1.110692	0.000000	0.952529	-1.000000	-1.000000	0.000000
79	37	1	-1	46344.788196	40.440884	226.743057	1.110256	1.110256	0.000000	0.961323	-1.000000	-1.000000	0.000000
81	38	1	-1	40991.448103	40.376816	226.763992	0.935483	0.935483	0.000000	0.963761	-1.000000	-1.000000	0.000000
83	39	1	-1	41336.641437	40.404865	226.619614	0.978960	0.978960	0.000000	0.953133	-1.000000	-1.000000	0.000000
85	40	1	-1	49522.800009	40.477867	226.613419	1.219090	1.219090	0.000000	0.961988	-1.000000	-1.000000	0.000000
87	41	1	-1	43764.842342	40.452404	226.677399	1.090610	1.090610	0.000000	0.960632	-1.000000	-1.000000	0.000000
89	42	1	-1	45475.126305	40.495785	226.657257	1.148726	1.148726	0.000000	0.967696	-1.000000	-1.000000	0.000000
91	43	1	-1	46163.643114	40.406864	226.585739	1.059552	1.059552	0.000000	0.967225	-1.000000	-1.000000	0.000000
92	43	2	-1	13466.768184	239.238022	42.190208	1.256402	1.256402	0.000000	0.730600	-1.000000	-1.000000	0.000000
94	44	1	-1	49487.757486	40.429920	226.637787	1.113660	1.113660	0.000000	0.962630	-1.000000	-1.000000	0.000000
96	45	1	-1	43915.862890	40.466400	226.637772	1.121478	1.121478	0.000000	0.961457	-1.000000	-1.000000	0.000000
98	46	1	-1	43875.575725	40.464649	226.672256	1.109682	1.109682	0.000000	0.941024	-1.000000	-1.000000	0.000000
100	47	1	-1	42312.159531	40.560989	226.538025	1.041787	1.041787	0.000000	0.956488	-1.000000	-1.000000	0.000000
102	48	1	-1	40675.133151	40.524811	226.691498	1.064390	1.064390	0.000000	0.931277	-1.000000	-1.000000	0.000000
104	49	1	-1	41613.765095	40.481598	226.695038	0.968269	0.968269	0.000000	0.964404	-1.000000	-1.000000	0.000000
106	50	1	-1	40606.261577	40.585712	226.597763	1.055919	1.055919	0.000000	0.953871	-1.000000	-1.000000	0.000000
108	51	1	-1	46189.533450	40.446552	226.614792	1.123409	1.123409	0.000000	0.943003	-1.000000	-1.000000	0.000000
110	52	1	-1	37428.175632	40.472805	226.600159	0.922068	0.922068	0.000000	0.934845	-1.000000	-1.000000	0.000000
112	53	1	-1	48639.157330	40.401287	226.644165	1.193836	1.193836	0.000000	0.963037	-1.000000	-1.000000	0.000000
114	54	1	-1	46338.228994	40.491093	226.672150	1.088831	1.088831	0.000000	0.963353	-1.000000	-1.000000	0.000000
116	55	1	-1	47878.007850	40.504990	226.626221	1.101359	1.101359	0.000000	0.962889	-1.000000	-1.000000	0.000000
118	56	1	-1	38385.624096	40.386944	226.588379	0.983694	0.983694	0.000000	0.949713	-1.000000	-1.000000	0.000000
120	57	1	-1	42965.797177	40.364594	226.652618	1.041487	1.041487	0.000000	0.962917	-1.000000	-1.000000	0.000000
122	58	1	-1	51455.503326	40.443104	226.592957	1.141774	1.141774	0.000000	0.968814	-1.000000	-1.000000	0.000000
124	59	1	-1	45415.003259	40.394478	226.620163	1.053582	1.053582	0.000000	0.953480	-1.000000	-1.000000	0.000000
126	60	1	-1	46494.911133	40.407894	226.627594	1.159973	1.159973	0.000000	0.958283	-1.000000	-1.000000	0.000000
128	61	1	-1	45215.689849	40.464275	226.596725	1.143055	1.143055	0.000000	0.961550	-1.000000	-1.000000	0.000000
130	62	1	-1	38706.098028	40.499367	226.552689	0.988933	0.988933	0.000000	0.952355	-1.000000	-1.000000	0.000000
132	63	1	-1	51945.320373	40.524902	226.662628	1.202676	1.202676	0.000000	0.946607	-1.000000	-1.000000	0.000000
134	64	1	-1	47965.514079	40.461876	226.746201	1.110398	1.110398	0.000000	0.956572	-1.000000	-1.000000	0.000000
136	65	1	-1	42967.083270	40.433956	226.665115	1.055289	1.055289	0.000000	0.947786	-1.000000	-1.000000	0.000000
138	66	1	-1	45100.486593	40.518692	226.647400	1.076744	1.076744	0.000000	0.946325	-1.000000	-1.000000	0.000000
140	67	1	-1	39331.974129	40.411922	226.650406	1.055470	1.055470	0.000000	0.953063	-1.000000	-1.000000	0.000000
142	68	1	-1	45644.919226	40.539822	226.572144	1.134481	1.134481	0.000000	0.956545	-1.000000	-1.000000	0.000000
144	69	1	-1	47366.307742	40.446568	226.519119	1.092417	1.092417	0.000000	0.954884	-1.000000	-1.000000	0.000000
146	70	1	-1	45379.860221	40.481262	226.698807	1.092022	1.092022	0.000000	0.952878	-1.000000	-1.000000	0.000000
148	71	1	-1	43406.663291	40.498524	226.672577	0.975324	0.975324	0.000000	0.971508	-1.000000	-1.000000	0.000000
150	72	1	-1	43241.660585	40.463921	226.646500	1.121918	1.121918	0.000000	0.960278	-1.000000	-1.000000	0.000000
152	73	1	-1	40284.353770	40.442200	226.709656	1.072029	1.072029	0.000000	0.930595	-1.000000	-1.000000	0.000000
154	74	1	-1	46560.976703	40.411114	226.697449	1.096524	1.096524	0.000000	0.933709	-1.000000	-1.000000	0.000000
156	75	1	-1	7741.340799	150.092316	136.887543	0.836352	0.836352	0.000000	0.781346	-1.000000	-1.000000	0.000000
157	75	2	-1	42115.915046	40.332035	226.612885	1.043034	1.043034	0.000000	0.931054	-1.000000	-1.000000	0.000000
159	76	1	-1	44054.563838	40.496868	226.724945	1.047727	1.047727	0.000000	0.956443	-1.000000	-1.000000	0.000000
161	77	1	-1	42000.354532	40.494305	226.656387	1.045166	1.045166	0.000000	0.938670	-1.000000	-1.000000	0.000000
163	78	1	-1	40006.791581	40.419956	226.684372	1.030219	1.030219	0.000000	0.936026	-1.000000	-1.000000	0.000000
165	79	1	-1	11420.580003	139.470978	153.707306	1.124114	1.124114	0.000000	0.698496	-1.000000	-1.000000	0.000000
166	79	2	-1	46341.770682	40.368801	226.615982	1.090054	1.090054	0.000000	0.962584	-1.000000	-1.000000	0.000000
168	80	1	-1	40422.502107	40.397873	226.581909	0.978773	0.978773	0.000000	0.956575	-1.000000	-1.000000	0.000000
169	80	2	-1	9438.054545	139.436630	153.762390	0.919591	0.919591	0.000000	0.766032	-1.000000	-1.000000	0.000000
171	81	1	-1	43616.181176	40.415215	226.609756	1.096868	1.096868	0.000000	0.958907	-1.000000	-1.000000	0.000000
172	81	2	-1	13701.635058	139.278030	153.689148	1.069693	1.069693	0.000000	0.774869	-1.000000	-1.000000	0.000000
174	82	1	-1	41661.277771	40.466034	226.689774	1.093847	1.093847	0.000000	0.942973	-1.000000	-1.000000	0.000000
176	83	1	-1	40754.387369	40.507156	226.632980	0.966817	0.966817	0.000000	0.972542	-1.000000	-1.000000	0.000000
177	83	2	-1	9255.386084	139.620865	153.945160	1.014015	1.014015	0.000000	0.730035	-1.000000	-1.000000	0.000000
178	83	3	-1	13687.370138	116.288124	91.934990	1.146419	1.146419	0.000000	0.698263	-1.000000	-1.000000	0.000000
180	84	1	-1	44617.809416	40.458782	226.523148	1.050371	1.050371	0.000000	0.952666	-1.000000	-1.000000	0.000000
182	85	1	-1	12560.100808	139.273117	154.213730	1.255060	1.255060	0.000000	0.713914	-1.000000	-1.000000	0.000000
183	85	2	-1	44963.887773	40.484009	226.604462	1.115960	1.115960	0.000000	0.951755	-1.000000	-1.000000	0.000000
184	85	3	-1	11449.588099	116.541832	91.751297	1.104090	1.104090	0.000000	0.744273	-1.000000	-1.000000	0.000000
186	86	1	-1	12310.973462	139.245850	153.957367	1.321250	1.321250	0.000000	0.618550	-1.000000	-1.000000	0.000000
187	86	2	-1	10054.121602	116.571846	92.002686	0.972611	0.972611	0.000000	0.815310	-1.000000	-1.000000	0.000000
188	86	3	-1	41126.472451	40.612625	226.754791	1.088869	1.088869	0.000000	0.948250	-1.000000	-1.000000	0.000000
190	87	1	-1	40951.550732	40.339870	226.530228	1.107679	1.107679	0.000000	0.951937	-1.000000	-1.000000	0.000000
192	88	1	-1	47491.894504	40.485981	226.540649	1.107638	1.107638	0.000000	0.958866	-1.000000	-1.000000	0.000000
194	89	1	-1	45155.263916	40.527081	226.600174	1.126915	1.126915	0.000000	0.964228	-1.000000	-1.000000	0.000000
196	90	1	-1	45720.950526	40.448784	226.596069	1.146515	1.146515	0.000000	0.955414	-1.000000	-1.000000	0.000000
198	91	1	-1	8877.139487	233.158875	71.558029	0.972737	0.972737	0.000000	0.665057	-1.000000	-1.000000	0.000000
199	91	2	-1	42418.931903	40.318581	226.600311	1.012155	1.012155	0.000000	0.968769	-1.000000	-1.000000	0.000000
201	92	1	-1	43390.730107	40.499474	226.508560	1.023015	1.023015	0.000000	0.980257	-1.000000	-1.000000	0.000000
203	93	1	-1	15835.864593	122.511520	183.166382	1.093626	1.093626	0.000000	0.786143	-1.000000	-1.000000	0.000000
204	93	2	-1	42830.798550	40.457432	226.584030	1.111322	1.111322	0.000000	0.969026	-1.000000	-1.000000	0.000000
206	94	1	-1	15715.192477	122.359543	182.932404	1.292286	1.292286	0.000000	0.756509	-1.000000	-1.000000	0.000000
207	94	2	-1	43190.989870	40.553692	226.679535	1.125586	1.125586	0.000000	0.967487	-1.000000	-1.000000	0.000000
209	95	1	-1	10191.358038	122.435303	182.911972	0.861939	0.861939	0.000000	0.787931	-1.000000	-1.000000	0.000000
210	95	2	-1	51858.957937	40.386913	226.514862	1.237888	1.237888	0.000000	0.958306	-1.000000	-1.000000	0.000000
212	96	1	-1	43279.601662	40.367619	226.543015	1.014727	1.014727	0.000000	0.966352	-1.000000	-1.000000	0.000000
214	97	1	-1	45388.298731	40.430416	226.661301	1.054347	1.054347	0.000000	0.966387	-1.000000	-1.000000	0.000000
216	98	1	-1	48485.664943	40.442200	226.606583	1.157928	1.157928	0.000000	0.971054	-1.000000	-1.000000	0.000000
218	99	1	-1	45014.851343	40.450977	226.600357	1.087246	1.087246	0.000000	0.961857	-1.000000	-1.000000	0.000000
220	100	1	-1	44803.375949	40.496731	226.562759	1.000472	1.000472	0.000000	0.975386	-1.000000	-1.000000	0.000000
222	101	1	-1	45751.536214	40.409340	226.547714	1.088091	1.088091	0.000000	0.938631	-1.000000	-1.000000	0.000000
224	102	1	-1	7170.643541	210.999954	38.051205	0.806448	0.806448	0.000000	0.676532	-1.000000	-1.000000	0.000000
225	102	2	-1	49511.016199	40.407654	226.629822	1.153272	1.153272	0.000000	0.943397	-1.000000	-1.000000	0.000000
227	103	1	-1	43196.819620	40.471172	226.567078	1.113610	1.113610	0.000000	0.937691	-1.000000	-1.000000	0.000000
229	104	1	-1	44170.444032	40.439068	226.600403	1.106592	1.106592	0.000000	0.959842	-1.000000	-1.000000	0.000000
231	105	1	-1	47769.421520	40.505177	226.668503	1.117659	1.117659	0.000000	0.969366	-1.000000	-1.000000	0.000000
233	106	1	-1	41132.226598	40.491367	226.557327	1.065572	1.065572	0.000000	0.934290	-1.000000	-1.000000	0.000000
235	107	1	-1	42316.527346	40.446327	226.691650	1.104035	1.104035	0.000000	0.932576	-1.000000	-1.000000	0.000000
237	108	1	-1	47315.196476	40.482758	226.440842	1.179190	1.179190	0.000000	0.951242	-1.000000	-1.000000	0.000000
239	109	1	-1	44673.819413	40.515514	226.540741	1.104813	1.104813	0.000000	0.963587	-1.000000	-1.000000	0.000000
241	110	1	-1	45931.065545	40.393848	226.640213	1.021282	1.021282	0.000000	0.960570	-1.000000	-1.000000	0.000000
